time,node,temperature,ux,uy,uz,rx,ry,rz
0.10000000149011612,1,600.0,1.3416137562742505e-34,1.3480786647496015e-34,1.3480786645814457e-34,16730627.51691406,1.0465181926275924e-05,1.0459079597057714e-05
0.10000000149011612,2,600.0,0.0015,1.3480786646059684e-34,1.3480786649037444e-34,-16730627.516914066,1.0452237030374143e-05,1.0429036768689826e-05
0.10000000149011612,3,600.0,0.0015,-0.0005482996911056684,1.3480786647776275e-34,-16730627.51691407,0.0,1.045607214514218e-05
0.10000000149011612,4,600.0,1.3416137562567342e-34,-0.000548299691105668,1.3480786646900463e-34,16730627.51691404,0.0,1.0445554113392846e-05
0.10000000149011612,5,600.0,1.3416137562287083e-34,1.3480786646024652e-34,-0.0005482996911056677,16730627.516914058,1.0467783248364021e-05,0.0
0.10000000149011612,6,600.0,0.0015,1.3480786646585171e-34,-0.0005482996911056689,-16730627.516914066,1.0472426282093225e-05,0.0
0.10000000149011612,7,600.0,0.0015,-0.0005482996911056694,-0.0005482996911056676,-16730627.516914085,0.0,0.0
0.10000000149011612,8,600.0,1.3416137563443154e-34,-0.0005482996911056678,-0.0005482996911056691,16730627.51691405,0.0,0.0
0.10000000149011612,9,600.0,0.0007499999999999984,-5.392314658956367e-34,-5.392314659096497e-34,0.0,-4.182990412515388e-05,-4.181497643600517e-05
0.10000000149011612,10,600.0,0.0015,-0.00027414984555283506,-5.392314658914328e-34,66922510.0676577,0.0,-4.182476000660655e-05
0.10000000149011612,11,600.0,0.0007500000000000014,-0.0005482996911056685,-5.39231465897038e-34,0.0,0.0,-4.183126021340405e-05
0.10000000149011612,12,600.0,-5.366455025573443e-34,-0.000274149845552833,-5.392314659082484e-34,-66922510.06765771,0.0,-4.181606805151222e-05
0.10000000149011612,13,600.0,0.0007499999999999994,-5.392314659040445e-34,-0.0005482996911056684,0.0,-4.1825319666954427e-05,0.0
0.10000000149011612,14,600.0,0.0015,-0.0002741498455528351,-0.0005482996911056687,66922510.06765772,0.0,0.0
0.10000000149011612,15,600.0,0.0007500000000000001,-0.0005482996911056683,-0.0005482996911056684,0.0,0.0,0.0
0.10000000149011612,16,600.0,-5.366455025643508e-34,-0.0002741498455528336,-0.0005482996911056682,-66922510.067657694,0.0,0.0
0.10000000149011612,17,600.0,-5.366455025601469e-34,-5.392314659012419e-34,-0.0002741498455528339,-66922510.0676577,-4.1829260672540806e-05,0.0
0.10000000149011612,18,600.0,0.0015,-5.392314658984393e-34,-0.0002741498455528344,66922510.0676577,-4.1829263317921736e-05,0.0
0.10000000149011612,19,600.0,0.0015,-0.0005482996911056686,-0.00027414984555283376,66922510.067657724,0.0,0.0
0.10000000149011612,20,600.0,-5.3664550254753525e-34,-0.0005482996911056682,-0.0002741498455528348,-66922510.06765771,0.0,0.0
0.20000000298023224,1,600.0,-5.9405611888253116e-33,-5.973619279854379e-33,-5.973619279808837e-33,16804544.882368572,0.0005483390684055014,0.0005483434587073629
0.20000000298023224,2,600.0,0.002,-5.973619279851927e-33,-5.973619279794123e-33,-16804544.88236859,0.0005483494293791378,0.0005483244920464413
0.20000000298023224,3,600.0,0.002,-0.0007967074185098761,-5.97361927981234e-33,-16804544.88236859,0.0,0.0005483550250507168
0.20000000298023224,4,600.0,-5.940561188797636e-33,-0.0007967074185098765,-5.973619279795174e-33,16804544.882368557,0.0,0.0005483342237484223
0.20000000298023224,5,600.0,-5.9405611888403755e-33,-5.973619279848774e-33,-0.0007967074185098748,16804544.882368557,0.0005483609765895704,0.0
0.20000000298023224,6,600.0,0.002,-5.97361927982285e-33,-0.0007967074185098773,-16804544.88236858,0.0005483477600313947,0.0
0.20000000298023224,7,600.0,0.002,-0.0007967074185098789,-0.0007967074185098743,-16804544.882368583,0.0,0.0
0.20000000298023224,8,600.0,-5.940561188835121e-33,-0.0007967074185098738,-0.0007967074185098782,16804544.882368576,0.0,0.0
0.20000000298023224,9,600.0,0.0009999999999999994,2.3894477119306813e-32,2.3894477119289998e-32,0.0,-0.002193356182674432,-0.0021933495092613447
0.20000000298023224,10,600.0,0.002,-0.0003983537092549396,2.389447711931382e-32,67218179.52947575,0.0,-0.0021933721277891463
0.20000000298023224,11,600.0,0.0010000000000000028,-0.0007967074185098764,2.3894477119285794e-32,0.0,0.0,-0.002193366645457699
0.20000000298023224,12,600.0,2.3762244755267615e-32,-0.00039835370925493663,2.3894477119285794e-32,-67218179.52947575,0.0,-0.002193338736422882
0.20000000298023224,13,600.0,0.000999999999999997,2.3894477119289998e-32,-0.0007967074185098761,0.0,-0.0021933586536583075,0.0
0.20000000298023224,14,600.0,0.002,-0.00039835370925494,-0.0007967074185098767,67218179.52947576,0.0,0.0
0.20000000298023224,15,600.0,0.0009999999999999996,-0.0007967074185098761,-0.0007967074185098763,0.0,0.0,0.0
0.20000000298023224,16,600.0,2.3762244755297042e-32,-0.0003983537092549363,-0.0007967074185098759,-67218179.52947578,0.0,0.0
0.20000000298023224,17,600.0,2.3762244755245194e-32,2.3894477119264774e-32,-0.00039835370925493863,-67218179.52947573,-0.0021933536553705077,0.0
0.20000000298023224,18,600.0,0.002,2.3894477119289998e-32,-0.00039835370925493744,67218179.52947576,-0.0021933609448423533,0.0
0.20000000298023224,19,600.0,0.002,-0.0007967074185098767,-0.0003983537092549366,67218179.52947576,0.0,0.0
0.20000000298023224,20,600.0,2.3762244755291437e-32,-0.0007967074185098759,-0.0003983537092549398,-67218179.52947578,0.0,0.0
0.30000001192092896,1,600.0,-5.143350865563054e-33,-5.175807259041264e-33,-5.175807259022631e-33,16878347.819652047,0.001362672029232612,0.0013626623182162137
0.30000001192092896,2,600.0,0.0025,-5.1758072589865955e-33,-5.17580725901904e-33,-16878347.819652025,0.0013626631789983722,0.0013626550990105983
0.30000001192092896,3,600.0,0.0025,-0.0010449295268103245,-5.175807259020199e-33,-16878347.819652032,0.0,0.001362653777816677
0.30000001192092896,4,600.0,-5.143350865541215e-33,-0.0010449295268103234,-5.175807259020455e-33,16878347.81965202,0.0,0.0013626399262175067
0.30000001192092896,5,600.0,-5.14335086552415e-33,-5.1758072590028404e-33,-0.0010449295268103224,16878347.819652017,0.0013626511168089305,0.0
0.30000001192092896,6,600.0,0.0025,-5.1758072590369766e-33,-0.0010449295268103247,-16878347.819652036,0.001362670660223722,0.0
0.30000001192092896,7,600.0,0.0025,-0.001044929526810325,-0.0010449295268103237,-16878347.81965204,0.0,0.0
0.30000001192092896,8,600.0,-5.143350865522367e-33,-0.0010449295268103234,-0.001044929526810325,16878347.81965204,0.0,0.0
0.30000001192092896,9,600.0,0.0012499999999999985,2.0703229036107285e-32,2.0703229036104247e-32,0.0,-0.0054506652355352184,-0.005450652739989047
0.30000001192092896,10,600.0,0.0025,-0.000522464763405163,2.0703229036070977e-32,67513391.27860959,0.0,-0.005450650076717481
0.30000001192092896,11,600.0,0.0012500000000000002,-0.001044929526810324,2.07032290361e-32,0.0,0.0,-0.00545065923344934
0.30000001192092896,12,600.0,2.05734034622046e-32,-0.0005224647634051607,2.0703229036130368e-32,-67513391.27860957,0.0,-0.005450660383987172
0.30000001192092896,13,600.0,0.001249999999999999,2.0703229036101368e-32,-0.0010449295268103237,0.0,-0.005450660138686332,0.0
0.30000001192092896,14,600.0,0.0025,-0.0005224647634051632,-0.0010449295268103245,67513391.27860957,0.0,0.0
0.30000001192092896,15,600.0,0.0012500000000000013,-0.0010449295268103237,-0.001044929526810324,0.0,0.0,0.0
0.30000001192092896,16,600.0,2.0573403462188922e-32,-0.0005224647634051607,-0.0010449295268103237,-67513391.27860957,0.0,0.0
0.30000001192092896,17,600.0,2.0573403462197784e-32,2.070322903610545e-32,-0.0005224647634051613,-67513391.27860957,-0.005450657666389828,0.0
0.30000001192092896,18,600.0,0.0025,2.0703229036105687e-32,-0.0005224647634051625,67513391.27860959,-0.005450663563676712,0.0
0.30000001192092896,19,600.0,0.0025,-0.0010449295268103245,-0.0005224647634051623,67513391.27860959,0.0,0.0
0.30000001192092896,20,600.0,2.0573403462167727e-32,-0.0010449295268103237,-0.0005224647634051618,-67513391.27860957,0.0,0.0
0.4000000059604645,1,600.0,-5.135699084742606e-33,-5.1719382975603445e-33,-5.1719382975760475e-33,16952036.539210342,0.0013602899821741226,0.0013602907982726532
0.4000000059604645,2,600.0,0.003,-5.1719382975854734e-33,-5.171938297582463e-33,-16952036.539210368,0.0013602807682297293,0.0013602848301568391
0.4000000059604645,3,600.0,0.003,-0.0012929662472217819,-5.171938297603667e-33,-16952036.539210383,0.0,0.0013602978064104231
0.4000000059604645,4,600.0,-5.135699084746336e-33,-0.0012929662472217802,-5.171938297584996e-33,16952036.539210327,0.0,0.0013602763663490916
0.4000000059604645,5,600.0,-5.135699084771331e-33,-5.171938297590052e-33,-0.001292966247221779,16952036.539210334,0.0013602762584012328,0.0
0.4000000059604645,6,600.0,0.003,-5.1719382975658456e-33,-0.0012929662472217812,-16952036.53921037,0.0013602969654092007,0.0
0.4000000059604645,7,600.0,0.003,-0.0012929662472217812,-0.0012929662472217802,-16952036.539210383,0.0,0.0
0.4000000059604645,8,600.0,-5.135699084758935e-33,-0.0012929662472217806,-0.001292966247221782,16952036.539210357,0.0,0.0
0.4000000059604645,9,600.0,0.0014999999999999985,2.068775319027074e-32,2.068775319028531e-32,0.0,-0.005441153937769313,-0.005441157391579854
0.4000000059604645,10,600.0,0.003,-0.0006464831236108916,2.0687753190298295e-32,67808146.1568429,0.0,-0.005441153540483588
0.4000000059604645,11,600.0,0.0015,-0.0012929662472217812,2.0687753190291138e-32,0.0,0.0,-0.005441161951903505
0.4000000059604645,12,600.0,2.0542796339002308e-32,-0.0006464831236108891,2.068775319027838e-32,-67808146.15684289,0.0,-0.005441166880232941
0.4000000059604645,13,600.0,0.0014999999999999987,2.068775319028967e-32,-0.0012929662472217804,0.0,-0.005441161188341871,0.0
0.4000000059604645,14,600.0,0.003,-0.0006464831236108918,-0.0012929662472217808,67808146.15684287,0.0,0.0
0.4000000059604645,15,600.0,0.0015000000000000026,-0.0012929662472217804,-0.001292966247221781,0.0,0.0,0.0
0.4000000059604645,16,600.0,2.054279633901939e-32,-0.0006464831236108889,-0.0012929662472217806,-67808146.15684287,0.0,0.0
0.4000000059604645,17,600.0,2.054279633901889e-32,2.0687753190289175e-32,-0.0006464831236108895,-67808146.15684289,-0.005441157064762988,0.0
0.4000000059604645,18,600.0,0.003,2.0687753190269948e-32,-0.0006464831236108908,67808146.1568429,-0.005441154427402397,0.0
0.4000000059604645,19,600.0,0.003,-0.0012929662472217812,-0.0006464831236108912,67808146.15684286,0.0,0.0
0.4000000059604645,20,600.0,2.0542796339024182e-32,-0.0012929662472217806,-0.00064648312361089,-67808146.15684287,0.0,0.0
0.5,1,600.0,-5.128064387937065e-33,-5.16807606463099e-33,-5.1680760646280635e-33,17025611.252905913,0.001357927012647535,0.0013579346933461041
0.5,2,600.0,0.0035,-5.1680760646203255e-33,-5.168076064599422e-33,-17025611.2529059,0.0013579216490585855,0.0013579145926908749
0.5,3,600.0,0.0035,-0.0015408178104875457,-5.168076064591844e-33,-17025611.252905905,0.0,0.0013579271773358644
0.5,4,600.0,-5.128064387934059e-33,-0.0015408178104875441,-5.168076064613477e-33,17025611.25290589,0.0,0.0013579097357458967
0.5,5,600.0,-5.128064387930708e-33,-5.168076064630335e-33,-0.0015408178104875422,17025611.25290589,0.0013579111176983997,0.0
0.5,6,600.0,0.0035,-5.168076064612026e-33,-0.0015408178104875457,-17025611.252905905,0.0013579246138454245,0.0
0.5,7,600.0,0.0035,-0.0015408178104875465,-0.0015408178104875437,-17025611.252905887,0.0,0.0
0.5,8,600.0,-5.128064387926961e-33,-0.001540817810487543,-0.0015408178104875463,17025611.25290592,0.0,0.0
0.5,9,600.0,0.001749999999999998,2.067230425845946e-32,2.0672304258443856e-32,0.0,-0.0054316928395833925,-0.005431696265009509
0.5,10,600.0,0.0035,-0.000770408905243774,2.0672304258469607e-32,68102445.01162507,0.0,-0.005431700676195993
0.5,11,600.0,0.0017500000000000013,-0.001540817810487545,2.067230425845253e-32,0.0,0.0,-0.00543169281904867
0.5,12,600.0,2.0512257551667017e-32,-0.0007704089052437706,2.067230425842327e-32,-68102445.01162508,0.0,-0.005431690006293883
0.5,13,600.0,0.0017499999999999977,2.0672304258449423e-32,-0.0015408178104875441,0.0,-0.00543169429793796,0.0
0.5,14,600.0,0.0035,-0.0007704089052437742,-0.001540817810487545,68102445.01162507,0.0,0.0
0.5,15,600.0,0.0017500000000000013,-0.0015408178104875441,-0.001540817810487545,0.0,0.0,0.0
0.5,16,600.0,2.051225755167802e-32,-0.0007704089052437703,-0.001540817810487544,-68102445.01162507,0.0,0.0
0.5,17,600.0,2.0512257551657802e-32,2.0672304258440246e-32,-0.0007704089052437717,-68102445.01162508,-0.005431687765572401,0.0
0.5,18,600.0,0.0035,2.0672304258472265e-32,-0.0007704089052437725,68102445.01162507,-0.0054316968813020216,0.0
0.5,19,600.0,0.0035,-0.0015408178104875454,-0.0007704089052437723,68102445.01162505,0.0,0.0
0.5,20,600.0,2.0512257551685722e-32,-0.0015408178104875441,-0.0007704089052437728,-68102445.01162505,0.0,0.0
0.6000000238418579,1,600.0,-5.120444027785057e-33,-5.164217823275337e-33,-5.164217823258332e-33,17099072.171308387,0.0013555744505315966,0.0013555647126620796
0.6000000238418579,2,600.0,0.004,-5.1642178232716405e-33,-5.164217823291684e-33,-17099072.171308402,0.0013555631197979619,0.0013555674324372082
0.6000000238418579,3,600.0,0.004,-0.0017884844469781532,-5.164217823274783e-33,-17099072.1713084,0.0,0.0013555633010912508
0.6000000238418579,4,600.0,-5.120444027797656e-33,-0.0017884844469781523,-5.1642178232854366e-33,17099072.17130836,0.0,0.0013555531128739212
0.6000000238418579,5,600.0,-5.120444027795851e-33,-5.164217823281705e-33,-0.0017884844469781514,17099072.171308383,0.0013555688302172427,0.0
0.6000000238418579,6,600.0,0.004,-5.164217823276751e-33,-0.0017884844469781523,-17099072.171308387,0.0013555625466299115,0.0
0.6000000238418579,7,600.0,0.004,-0.0017884844469781534,-0.0017884844469781527,-17099072.171308402,0.0,0.0
0.6000000238418579,8,600.0,-5.1204440277705574e-33,-0.0017884844469781517,-0.0017884844469781532,17099072.171308376,0.0,0.0
0.6000000238418579,9,600.0,0.001999999999999998,2.0656871293105255e-32,2.0656871293104853e-32,0.0,-0.005422225189288642,-0.005422226758629648
0.6000000238418579,10,600.0,0.004,-0.0008942422234890776,2.0656871293076835e-32,68396288.68523502,0.0,-0.005422217437294588
0.6000000238418579,11,600.0,0.002000000000000001,-0.001788484446978153,2.0656871293108266e-32,0.0,0.0,-0.005422239298938678
0.6000000238418579,12,600.0,2.0481776111209767e-32,-0.0008942422234890749,2.0656871293131483e-32,-68396288.68523501,0.0,-0.005422235911225417
0.6000000238418579,13,600.0,0.0019999999999999996,2.0656871293107806e-32,-0.001788484446978152,0.0,-0.00542223252182977,0.0
0.6000000238418579,14,600.0,0.004,-0.0008942422234890768,-0.0017884844469781527,68396288.68523502,0.0,0.0
0.6000000238418579,15,600.0,0.002000000000000001,-0.0017884844469781519,-0.001788484446978153,0.0,0.0,0.0
0.6000000238418579,16,600.0,2.0481776111193192e-32,-0.0008942422234890756,-0.0017884844469781519,-68396288.68523501,0.0,0.0
0.6000000238418579,17,600.0,2.0481776111208218e-32,2.0656871293121644e-32,-0.0008942422234890753,-68396288.68523501,-0.0054222315788774456,0.0
0.6000000238418579,18,600.0,0.004,2.065687129309482e-32,-0.0008942422234890769,68396288.68523502,-0.00542222737085612,0.0
0.6000000238418579,19,600.0,0.004,-0.0017884844469781532,-0.0008942422234890764,68396288.68523502,0.0,0.0
0.6000000238418579,20,600.0,2.04817761111822e-32,-0.0017884844469781523,-0.0008942422234890767,-68396288.68523498,0.0,0.0
0.699999988079071,1,600.0,-5.112838778637677e-33,-5.1603643827310037e-33,-5.160364382746444e-33,17172419.504508343,0.0013532013532620414,0.0013532038196585727
0.699999988079071,2,600.0,0.0045,-5.160364382730547e-33,-5.1603643827238295e-33,-17172419.504508324,0.0013531762145658122,0.0013531932873957024
0.699999988079071,3,600.0,0.0045,-0.002035966386662976,-5.1603643827339814e-33,-17172419.50450832,0.0,0.0013531878832505778
0.699999988079071,4,600.0,-5.112838778633773e-33,-0.0020359663866629744,-5.160364382725685e-33,17172419.50450833,0.0,0.0013531910667091314
0.699999988079071,5,600.0,-5.112838778610493e-33,-5.1603643826995004e-33,-0.002035966386662973,17172419.504508317,0.0013531796660361634,0.0
0.699999988079071,6,600.0,0.0045,-5.160364382740339e-33,-0.0020359663866629752,-17172419.504508324,0.0013531824408631334,0.0
0.699999988079071,7,600.0,0.0045,-0.0020359663866629752,-0.002035966386662976,-17172419.50450834,0.0,0.0
0.699999988079071,8,600.0,-5.112838778663319e-33,-0.0020359663866629744,-0.0020359663866629752,17172419.50450833,0.0,0.0
0.699999988079071,9,600.0,0.002249999999999997,2.0641457530970665e-32,2.0641457530973484e-32,0.0,-0.005412777482035294,-0.005412784952418854
0.699999988079071,10,600.0,0.0045,-0.0010179831933314887,2.0641457530979492e-32,68689678.0180348,0.0,-0.005412776770841721
0.699999988079071,11,600.0,0.00225,-0.0020359663866629752,2.0641457530952982e-32,0.0,0.0,-0.005412769794510597
0.699999988079071,12,600.0,2.0451355114526733e-32,-0.0010179831933314859,2.0641457530957205e-32,-68689678.01803477,0.0,-0.005412774402653442
0.699999988079071,13,600.0,0.0022500000000000003,2.0641457530962917e-32,-0.0020359663866629744,0.0,-0.005412783178092598,0.0
0.699999988079071,14,600.0,0.0045,-0.0010179831933314876,-0.0020359663866629757,68689678.01803479,0.0,0.0
0.699999988079071,15,600.0,0.0022500000000000003,-0.0020359663866629744,-0.0020359663866629752,0.0,0.0,0.0
0.699999988079071,16,600.0,2.045135511453175e-32,-0.001017983193331487,-0.002035966386662974,-68689678.0180348,0.0,0.0
0.699999988079071,17,600.0,2.0451355114524429e-32,2.0641457530947152e-32,-0.0010179831933314859,-68689678.0180348,-0.005412759385561238,0.0
0.699999988079071,18,600.0,0.0045,2.064145753097858e-32,-0.0010179831933314885,68689678.01803482,-0.005412796771349614,0.0
0.699999988079071,19,600.0,0.0045,-0.0020359663866629757,-0.0010179831933314883,68689678.01803477,0.0,0.0
0.699999988079071,20,600.0,2.0451355114533244e-32,-0.0020359663866629744,-0.0010179831933314874,-68689678.01803479,0.0,0.0
0.800000011920929,1,600.0,-5.1052486029128035e-33,-5.156515734621627e-33,-5.156515734602613e-33,17245653.462118402,0.001350837272083064,0.0013508359612070986
0.800000011920929,2,600.0,0.004999999999999999,-5.15651573465678e-33,-5.156515734634741e-33,-17245653.46211843,0.0013508439896575538,0.0013508429617060458
0.800000011920929,3,600.0,0.004999999999999999,-0.0022832638591111162,-5.156515734645006e-33,-17245653.46211842,0.0,0.0013508478574803604
0.800000011920929,4,600.0,-5.1052486029111046e-33,-0.002283263859111115,-5.1565157346087235e-33,17245653.462118406,0.0,0.001350831352842108
