increment,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,hfl1_w_m2,hfl2_w_m2,hfl3_w_m2,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
1,0.01999999955296516,1,1,0.2499918148182244,0.5000000604192414,0.5,300.000000570334,-3.422095408998036e-05,-2.914168907849391e-11,6.994405059127632e-14,-3934.597731922565,-10.08344386976637,-10.08344219382002,0.1217876409852948,4.162240491490605e-10,-1.82641479164903e-12,-3.274125382140457e-05,9.120231930038228e-06,9.120231970039944e-06,2.588073646338147e-09,8.87951213847365e-18,-2.744865706919084e-22,-3.274125838076756e-05,9.120227378358162e-06,9.120227396234923e-06,2.59813634225446e-09,8.87944638606683e-18,-3.896351557369782e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999927496576075
1,0.01999999955296516,2,1,0.7499754303834244,0.5000002658911975,0.5,300.0000492360998,-0.002885838521782519,-1.094557262790885e-08,6.335184575232329e-13,-3934.597155366932,2.062196820125564,2.062195047546084,0.1217785751447984,4.549360833482983e-10,-7.265954202543077e-12,-3.279754066986338e-05,9.193494117975014e-06,9.193494157409565e-06,2.573633644613642e-09,9.705549727174379e-18,-2.974269319638584e-22,-3.279793455478431e-05,9.193100258106613e-06,9.193100239199097e-06,2.597943043016184e-09,9.705303509639773e-18,-1.55007029347537e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999927947757188
1,0.01999999955296516,3,1,1.249953542265544,0.5000037222026492,0.5,300.0807433192132,-3.133372396173125,-1.342971480557575e-06,2.526436706842419e-12,-3934.565954220491,77.77442969478591,77.7744295883067,0.1217086978168463,-7.43925518491151e-10,8.600295011458394e-12,-3.900648031958967e-05,1.315605054165947e-05,1.315605058871963e-05,3.133545551076419e-09,-1.928920777221134e-17,5.793776696211979e-22,-3.981391347381657e-05,1.23486174050229e-05,1.234861740363862e-05,3.164553901530923e-09,-1.93428443834992e-17,2.236166980751353e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999936528506919
1,0.01999999955296516,4,1,1.749959394808676,0.5000039356051933,0.5,310.0787927088813,-400.7932908744204,-0.0001014367980410158,3.05229197653892e-12,-3933.793856301119,-193.9258047274155,-193.9258047139997,0.1218468882993711,-6.781660399418664e-10,3.889681903882228e-12,6.242019307867489e-05,0.000111284725565425,0.0001112847256168875,3.171557263655674e-09,-1.77210089121651e-17,5.750919083359399e-22,-3.836773395329935e-05,1.049679846368238e-05,1.049679846385767e-05,3.184064860634633e-09,-1.772162332245447e-17,1.01643953670516e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5001425151288339
2,0.03999999910593033,1,1,0.2499835598235928,0.5000001995025709,0.5,300.0000034956198,-0.000209748418753995,-3.86211064480351e-10,-1.065814107365831e-13,-7900.736318231431,-16.41670433469994,-16.41669463464632,0.395846212955647,-9.462800897761918e-13,1.568563366887379e-12,-6.57628302889875e-05,1.833657912647104e-05,1.83365793367866e-05,8.41128167001446e-09,-2.280512865269563e-20,1.140438211592776e-24,-6.576285824590173e-05,1.833655121397969e-05,1.833655131744693e-05,8.444719234320075e-09,-2.018730864069777e-20,3.346268525774143e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999854553756374
2,0.03999999910593033,2,1,0.7499506604878058,0.5000008782770484,0.5,300.0002542321413,-0.01483562005821876,-1.019397415084453e-07,-7.334887726650516e-13,-7900.734702611202,0.2850322576568942,0.2850216872652709,0.3957963978110469,-1.199518666800114e-12,-1.547878193284578e-12,-6.583876608118417e-05,1.843879546545127e-05,1.843879567291686e-05,8.362940657099457e-09,-1.937969783853972e-20,9.615326998264716e-25,-6.584079993000444e-05,1.843676176365084e-05,1.843676165089997e-05,8.443658275510103e-09,-2.558973697984698e-20,-3.302140845265715e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999855196222139
2,0.03999999910593033,3,1,1.249906905815261,0.5000070824265392,0.5,300.2436943260834,-9.368614279206572,-1.441761584362083e-05,2.261302109983624e-12,-7900.595179111458,159.6046206987912,159.6046191903538,0.3953178009183301,-2.127378435226141e-13,1.432253132763216e-12,-7.753649072751084e-05,2.725890099342276e-05,2.72588504009736e-05,1.017642693339758e-08,2.429737454807232e-20,6.750503916504545e-20,-7.997332403343451e-05,2.48220423821964e-05,2.482204236258433e-05,1.027951535365987e-08,-5.531857972788005e-21,3.72431194202878e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499988490762798
2,0.03999999910593033,4,1,1.749918758773817,0.5000077873534197,0.5,320.2359401013827,-806.3392473911406,-0.0006733677873179978,2.1338308536386e-12,-7897.494626841077,-392.3240671609929,-392.3240666528313,0.3962472222241935,-1.702427884859338e-12,-1.419331555134954e-12,0.0001249626477042472,0.0002235271375993122,0.0002235271378718564,1.036593968041164e-08,-2.115303925937858e-20,1.112323153337528e-24,-7.740417499133007e-05,2.116031484069314e-05,2.116031484736676e-05,1.040773290768458e-08,-4.471555565930335e-20,-3.727981650035468e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5002860902780271
3,0.05999999865889549,1,1,0.2499752351060839,0.5000003821251757,0.5,300.0000124631812,-0.0007478511798578218,-2.240930802206798e-09,-1.415534374039136e-13,-11898.35432315699,-18.95523963931714,-18.95521450612614,0.7460308276550994,-3.070366647358978e-12,-6.350454848652678e-13,-9.906439630399513e-05,2.764919513858029e-05,2.764919563428791e-05,1.585091735142134e-08,-6.500769040704811e-20,4.065986576840072e-24,-9.906449599551785e-05,2.764909554471604e-05,2.764909581280342e-05,1.59153244886051e-08,-6.550115582395218e-20,-1.35476371511646e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999781174760932
3,0.05999999865889549,2,1,0.7499256910078179,0.5000016828461971,0.5,300.0007845537496,-0.04558306205630787,-4.54253652142833e-07,4.7036938291762e-13,-11898.35223526168,-5.375338261758316,-5.37536631022158,0.7459201105120682,-2.730409359705871e-12,1.132186808306718e-12,-9.912163870144612e-05,2.773691255027077e-05,2.773681614823785e-05,1.575759277855156e-08,-6.815210573485259e-20,4.855014469674801e-20,-9.912791512582726e-05,2.773058804826713e-05,2.773058774908334e-05,1.591297276140949e-08,-5.824877108980172e-20,2.415333436853419e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999781765212762
