element,integration_point,x_m,y_m,z_m,temperature_k,hfl_x_w_m2,hfl_y_w_m2,hfl_z_w_m2,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,e11,e22,e33,e12_engineering,e13_engineering,e23_engineering,ivol_m3
1,1,0.500005906155122,0.5,0.5,300.3341210911273,-2.672928539893121,0.0002757707404459353,-0.003335682430501308,2004743.488349418,888370.9835176893,888370.9835176893,1.185846126156329e-10,5.082197683528883e-11,-1.925929944387236e-23,1.181224307637938e-05,4.834914921078423e-06,4.834914921078423e-06,0,0,0,1.00002148230366
2,1,1.500319572605436,0.5,0.5,350.353661436478,-397.0826273534259,0.0002755519560303623,-0.00333303604364864,2002300.434298474,-445796.1245723542,-445796.1245723715,4.997494388800372e-09,-5.827586677109586e-09,1.948175778684891e-09,0.0006153699375271402,0.0006000693326216436,0.0006000693326216436,0,0,0,1.001817157636308
