time,node,temperature,ur,uz,rf_r,rf_z,reaction_heat
0.10000000149011612,1,600.0,5e-06,-8.788859547571554e-44,4.889221605948249,0.2309389282843638,0.0
0.10000000149011612,2,600.0,1.8310196867889142e-06,-1.7962433045715e-07,0.0,0.0,0.0
0.10000000149011612,3,600.0,5e-06,2.0073585111648845e-43,4.929606619857613,-0.2212271250156248,0.0
0.10000000149011612,4,600.0,1.7403668868757694e-06,2.0186838607468323e-07,0.0,0.0,0.0
0.10000000149011612,5,600.0,-2.0431621884628586e-08,-5.103235828090628e-08,0.0,0.0,0.0
0.10000000149011612,6,600.0,-2.0041146281873743e-44,-4.2220143332483727e-44,-0.08278968920901389,0.39875743848993966,0.0
0.10000000149011612,7,600.0,2.4136563139174054e-07,1.0160517142233705e-07,0.0,0.0,0.0
0.10000000149011612,8,600.0,2.4076509428327555e-36,-8.173016076804868e-37,-2.6107573480309605,1.0741234385793121,0.0
0.10000000149011612,9,600.0,7.778232475146718e-07,-6.883466638489581e-08,0.0,0.0,0.0
0.10000000149011612,10,600.0,1.3865458292412453e-36,-6.380187948906165e-37,-4.776232517971863,-0.908066126584165,0.0
0.10000000149011612,11,600.0,1.8491752956642377e-09,-1.6323301877424903e-08,0.0,0.0,0.0
0.10000000149011612,12,600.0,1.935446615704295e-37,1.4758066403572853e-37,-0.39864659232137034,-0.2749712483144892,0.0
0.10000000149011612,13,600.0,-7.910072240095018e-09,2.3386015076530234e-08,0.0,0.0,0.0
0.10000000149011612,14,600.0,-1.4123556467080213e-37,5.372914216908851e-38,-0.046659230790655204,-0.30382738803980547,0.0
0.10000000149011612,15,600.0,-2.0392771638448548e-09,1.0885415460106733e-08,0.0,0.0,0.0
0.10000000149011612,16,600.0,1.3190580290154243e-38,3.8523985730165335e-39,-0.00434742413862828,-0.022282518965074924,0.0
0.10000000149011612,17,600.0,3.5389759048074547e-09,7.056481088404913e-09,0.0,0.0,0.0
0.10000000149011612,18,600.0,-2.207899886965628e-45,-2.0319277169437644e-45,-0.03114578444941872,-0.013153263649512822,0.0
0.10000000149011612,19,600.0,2.9894795552686462e-06,-1.5449836809121848e-07,0.0,0.0,0.0
0.10000000149011612,20,600.0,2.0363141798682166e-06,-1.5381345897261305e-10,0.0,0.0,0.0
0.10000000149011612,21,600.0,2.9565515658811677e-06,1.36830156683033e-07,0.0,0.0,0.0
0.10000000149011612,22,600.0,5e-06,2.1883359587494423e-44,19.723342045250376,0.10662775860295293,0.0
0.10000000149011612,23,600.0,-4.597841940899615e-09,-4.0695660334372476e-08,0.0,0.0,0.0
0.10000000149011612,24,600.0,8.874222651467494e-44,-6.893550431152283e-44,-1.3210648370354325,1.094805073187427,0.0
0.10000000149011612,25,600.0,1.1392693933159756e-07,-1.1972696542537622e-07,0.0,0.0,0.0
0.10000000149011612,26,600.0,-1.0158612083285294e-09,2.2035730437785815e-08,0.0,0.0,0.0
0.10000000149011612,27,600.0,8.132535481307585e-43,-4.071821030147504e-43,-7.546503968069119,1.6588807229028038,0.0
0.10000000149011612,28,600.0,3.0198524679960215e-07,6.218012067306705e-08,0.0,0.0,0.0
0.10000000149011612,29,600.0,8.541735224811971e-07,-2.7606825677572603e-09,0.0,0.0,0.0
0.10000000149011612,30,600.0,5.7669478925409885e-43,4.319610962221591e-43,-4.702762663066163,-2.3496671652849934,0.0
