time,element,point,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,plastic_rr,plastic_zz,plastic_hoop,plastic_rz,creep_rr,creep_zz,creep_hoop,creep_rz,equiv_plastic,equiv_creep,radius,axial,volume
0.20000000298023224,1,1,-0.37253180146217346,499375976.82615924,-0.37253180146217346,-2.0892790199276647e-08,-0.0007490639665431004,0.0024968798852483924,-0.0007490639665431,-1.3580313629529815e-19,0.0,0.0,0.0,0.0,-0.0012453256434107175,0.0024906512868214355,-0.0012453256434107175,-1.563050402034489e-19,0.0,0.0024906512868214355,0.00011247711826601792,0.00011326517370615633,5.469390813022774e-11
0.20000000298023224,1,2,-0.37253183126449585,499375976.82615924,-0.37253183126449585,-3.8168651925604386e-08,-0.0007490639665431004,0.0024968798852483915,-0.0007490639665431,-2.4809623751642847e-19,0.0,0.0,0.0,0.0,-0.0012453256434107175,0.0024906512868214355,-0.0012453256434107175,-2.8555078650766303e-19,0.0,0.0024906512868214355,0.000499003798601882,0.00011326517370615632,3.8823850878279895e-10
0.20000000298023224,1,3,-0.3725318908691406,499375976.826159,-0.372531920671463,-5.678496059393456e-09,-0.0007490639665431002,0.0024968798852483924,-0.0007490639665431009,-3.6910224386057487e-20,0.0,0.0,0.0,0.0,-0.0012453256434107169,0.0024906512868214338,-0.001245325643410717,-4.248248062574954e-20,0.0,0.002490651286821434,0.0008855304789377461,0.00011326517370615632,4.3060422784827417e-10
0.20000000298023224,1,4,-0.3725319802761078,499375976.82615894,-0.3725319504737854,-3.3732099962554625e-08,-0.0007490639665431009,0.0024968798852483915,-0.0007490639665431002,-2.192586497566051e-19,0.0,0.0,0.0,0.0,-0.001245325643410717,0.0024906512868214338,-0.0012453256434107169,-2.5235965088934844e-19,0.0,0.002490651286821434,0.00011247711826601794,0.0005024999999999999,8.751025300836383e-11
0.20000000298023224,1,5,-0.37253209948539734,499375976.82615876,-0.37253209948539734,-1.5266679057870423e-08,-0.0007490639665431004,0.0024968798852483902,-0.0007490639665431004,-9.92334138761578e-20,0.0,0.0,0.0,0.0,-0.001245325643410717,0.002490651286821434,-0.001245325643410717,-1.1421446638545218e-19,0.0,0.0024906512868214346,0.000499003798601882,0.0005025,6.211816140524742e-10
0.20000000298023224,1,6,-0.3725318908691406,499375976.8261591,-0.372531920671463,1.725759778953741e-08,-0.0007490639665431004,0.002496879885248392,-0.0007490639665431007,1.121743856319932e-19,0.0,0.0,0.0,0.0,-0.0012453256434107167,0.0024906512868214333,-0.0012453256434107169,1.2910910848097184e-19,0.0,0.0024906512868214333,0.0008855304789377461,0.0005024999999999999,6.889667645572341e-10
0.20000000298023224,1,7,-0.37253186106681824,499375976.8261591,-0.37253186106681824,-3.0977362650398606e-08,-0.0007490639665431004,0.0024968798852483915,-0.0007490639665431004,-2.0135285722759097e-19,0.0,0.0,0.0,0.0,-0.0012453256434107162,0.002490651286821433,-0.0012453256434107162,-2.317506598345588e-19,0.0,0.002490651286821433,0.00011247711826601794,0.0008917348262938436,5.4693908130227775e-11
0.20000000298023224,1,8,-0.3725322484970093,499375976.8261587,-0.3725322186946869,3.769083625070216e-08,-0.0007490639665431007,0.0024968798852483902,-0.0007490639665431009,2.4499043562956413e-19,0.0,0.0,0.0,0.0,-0.0012453256434107156,0.0024906512868214316,-0.0012453256434107154,2.8197610846978063e-19,0.0,0.002490651286821431,0.000499003798601882,0.0008917348262938436,3.8823850878279895e-10
0.20000000298023224,1,9,-0.3725316822528839,499375976.82615924,-0.3725317418575287,-1.171239285651143e-08,-0.0007490639665430998,0.0024968798852483924,-0.0007490639665431002,-7.613055356732429e-20,0.0,0.0,0.0,0.0,-0.001245325643410716,0.002490651286821433,-0.0012453256434107164,-8.762381753965001e-20,0.0,0.0024906512868214325,0.0008855304789377461,0.0008917348262938437,4.3060422784827427e-10
0.4000000059604645,1,1,6.48796558380127e-05,605213738.2107644,6.48796558380127e-05,1.4867306376415766e-08,-0.0009078206073159195,0.0030260686910536273,-0.0009078206073159195,9.663749144670242e-20,0.0,0.0,0.0,0.0,-0.003462120818671869,0.006924241637343739,-0.003462120818671869,7.747092650372715e-21,0.0,0.006924241637343739,0.000112210240034992,0.00011382868203305263,5.470548715230396e-11
