time,node,temperature,ur,uz,rf_r,rf_z,reaction_heat,temperature_active
0.20000000298023224,1,600.0,-1.1148309901366038e-51,-4.901280807105461e-51,-1.39313550953132e-15,1.3946481543645669e-15,0.0,1
0.20000000298023224,2,600.0,-2.999999999999985e-08,2.09439510239319e-35,0.0,-20.94395102393189,0.0,1
0.20000000298023224,3,600.0,-2.999999999999981e-08,9.999999999999944e-08,0.0,0.0,0.0,1
0.20000000298023224,4,600.0,1.5207001133781963e-51,9.999999999999944e-08,5.581406564048101e-16,0.0,0.0,1
0.20000000298023224,5,600.0,-1.4999999999999926e-08,4.188790204786416e-35,0.0,-41.887902047864166,0.0,1
0.20000000298023224,6,600.0,-2.999999999999986e-08,4.999999999999971e-08,0.0,0.0,0.0,1
0.20000000298023224,7,600.0,-1.4999999999999906e-08,9.999999999999949e-08,0.0,0.0,0.0,1
0.20000000298023224,8,600.0,4.1205480935511847e-51,4.9999999999999726e-08,-2.9529697538684622e-15,0.0,0.0,1
0.4000000059604645,1,600.0,-4.381742233415025e-51,7.033641969696028e-52,4.1932134330257465e-15,4.177336932586757e-15,0.0,1
0.4000000059604645,2,600.0,-6.007999999999971e-08,2.5777170491046213e-38,0.0,-41.88790204786383,0.0,1
0.4000000059604645,3,600.0,-6.007999999999973e-08,2.0015999999999906e-07,0.0,0.0,0.0,1
0.4000000059604645,4,600.0,-4.110398558388015e-52,2.0015999999999898e-07,2.1232882156548304e-15,0.0,0.0,1
0.4000000059604645,5,600.0,-3.003999999999985e-08,5.155434098203897e-38,0.0,-83.77580409572839,0.0,1
0.4000000059604645,6,600.0,-6.007999999999971e-08,1.0007999999999953e-07,0.0,0.0,0.0,1
0.4000000059604645,7,600.0,-3.0039999999999864e-08,2.0015999999999903e-07,0.0,0.0,0.0,1
0.4000000059604645,8,600.0,-3.500904015364595e-51,1.0007999999999948e-07,-3.4020449761205346e-15,0.0,0.0,1
0.6000000238418579,1,600.0,-1.0169646899818571e-50,8.504830890445396e-51,8.29070867973233e-15,-1.0910911152547959e-14,0.0,1
0.6000000238418579,2,600.0,-1.1723999997808736e-07,2.4361248520443842e-39,0.0,-62.831853068591954,0.0,1
0.6000000238418579,3,600.0,-1.1723999997808727e-07,3.54479999956174e-07,0.0,0.0,0.0,1
0.6000000238418579,4,600.0,-1.1454658741825682e-50,3.5447999995617423e-07,7.301809669019006e-15,0.0,0.0,1
0.6000000238418579,5,600.0,-5.86199999890437e-08,4.872249704049345e-39,0.0,-125.66370613718496,0.0,1
0.6000000238418579,6,600.0,-1.1723999997808735e-07,1.7723999997808704e-07,0.0,0.0,0.0,1
0.6000000238418579,7,600.0,-5.8619999989043634e-08,3.5447999995617413e-07,0.0,0.0,0.0,1
0.6000000238418579,8,600.0,2.474076439419907e-50,1.7723999997808712e-07,-1.3348345274617909e-14,0.0,0.0,1
0.800000011920929,1,600.0,2.970589290827304e-51,1.2937568253824335e-50,5.8193384896680646e-15,5.9782977638907446e-15,0.0,1
0.800000011920929,2,600.0,-2.023599994121581e-07,1.0931769912993129e-38,0.0,-83.77580401133343,0.0,1
0.800000011920929,3,600.0,-2.0235999941215802e-07,5.647199988243153e-07,0.0,0.0,0.0,1
0.800000011920929,4,600.0,2.334634790553499e-51,5.647199988243155e-07,7.884975100142326e-16,0.0,0.0,1
0.800000011920929,5,600.0,-1.0117999970607907e-07,2.1863539825936144e-38,0.0,-167.55160802266826,0.0,1
0.800000011920929,6,600.0,-2.023599994121581e-07,2.8235999941215765e-07,0.0,0.0,0.0,1
0.800000011920929,7,600.0,-1.01179999706079e-07,5.647199988243154e-07,0.0,0.0,0.0,1
0.800000011920929,8,600.0,-6.438098327853081e-51,2.8235999941215775e-07,8.581981042158855e-15,0.0,0.0,1
1.0,1,600.0,-1.6670140017444774e-50,-1.2317757468435628e-50,8.5065910122088e-15,1.7329198366231468e-15,0.0,1
1.0,2,600.0,-2.923599999753767e-07,4.048949722696811e-40,0.0,-104.71975511953133,0.0,1
1.0,3,600.0,-2.923599999753767e-07,7.847199999507524e-07,0.0,0.0,0.0,1
1.0,4,600.0,-1.730451542288276e-50,7.847199999507526e-07,7.730428647986261e-15,0.0,0.0,1
1.0,5,600.0,-1.4617999998768838e-07,8.097899445306757e-40,0.0,-209.4395102390644,0.0,1
1.0,6,600.0,-2.9235999997537676e-07,3.923599999753762e-07,0.0,0.0,0.0,1
1.0,7,600.0,-1.4617999998768835e-07,7.847199999507526e-07,0.0,0.0,0.0,1
1.0,8,600.0,2.771111928613112e-50,3.923599999753762e-07,-5.324053444279354e-15,0.0,0.0,1
1.2000000476837158,1,600.0,-5.024440730722362e-51,3.2565986150530487e-50,-5.639801049015829e-15,-1.1352882349976898e-14,0.0,1
1.2000000476837158,2,600.0,-3.023599999757196e-07,3.746429086236045e-37,0.0,-104.71975511965957,0.0,1
1.2000000476837158,3,600.0,-3.023599999757195e-07,8.047199999514381e-07,0.0,0.0,0.0,1
1.2000000476837158,4,600.0,-8.142288874062412e-51,8.047199999514384e-07,-7.792621364215956e-15,0.0,0.0,1
1.2000000476837158,5,600.0,-1.5117999998785986e-07,7.4928581724719495e-37,0.0,-209.43951023932095,0.0,1
1.2000000476837158,6,600.0,-3.023599999757196e-07,4.02359999975719e-07,0.0,0.0,0.0,1
1.2000000476837158,7,600.0,-1.5117999998785975e-07,8.047199999514384e-07,0.0,0.0,0.0,1
1.2000000476837158,8,600.0,2.184803123700532e-50,4.023599999757192e-07,-1.5226231172721128e-15,0.0,0.0,1
1.399999976158142,1,600.0,-1.6605412515129e-52,1.3734412788886258e-50,-7.191099550137585e-16,-1.8220709278085976e-14,0.0,1
1.399999976158142,2,600.0,-3.1235999997571946e-07,-1.1043613210409381e-46,0.0,-104.71975511965957,0.0,1
1.399999976158142,3,600.0,-3.123599999757194e-07,8.24719999951438e-07,0.0,0.0,0.0,1
1.399999976158142,4,600.0,1.4641575808750393e-51,8.247199999514382e-07,2.0586299164001797e-16,0.0,0.0,1
1.399999976158142,5,600.0,-1.561799999878598e-07,-2.210366392378583e-46,0.0,-209.43951023932095,0.0,1
1.399999976158142,6,600.0,-3.123599999757195e-07,4.123599999757189e-07,0.0,0.0,0.0,1
1.399999976158142,7,600.0,-1.561799999878597e-07,8.247199999514382e-07,0.0,0.0,0.0,1
1.399999976158142,8,600.0,-8.199478503401685e-51,4.1235999997571913e-07,-1.2016933986677244e-14,0.0,0.0,1
1.600000023841858,1,600.0,1.0097239921330017e-50,-1.3489280355358305e-50,-6.072108961460143e-15,5.546337539693745e-15,0.0,1
1.600000023841858,2,600.0,-3.2235999997571936e-07,-9.229390639537113e-51,0.0,-104.71975511965955,0.0,1
1.600000023841858,3,600.0,-3.223599999757193e-07,8.447199999514379e-07,0.0,0.0,0.0,1
1.600000023841858,4,600.0,6.723922854043165e-51,8.44719999951438e-07,-5.574716854599099e-15,0.0,0.0,1
1.600000023841858,5,600.0,-1.6117999998785973e-07,2.998507909134682e-50,0.0,-209.439510239321,0.0,1
1.600000023841858,6,600.0,-3.223599999757194e-07,4.223599999757189e-07,0.0,0.0,0.0,1
1.600000023841858,7,600.0,-1.6117999998785965e-07,8.44719999951438e-07,0.0,0.0,0.0,1
1.600000023841858,8,600.0,-1.0177747631473483e-50,4.22359999975719e-07,3.3038186146384047e-15,0.0,0.0,1
1.7999999523162842,1,600.0,-1.400260660790604e-50,-7.692587866954633e-51,-6.237115932991222e-15,7.312666670409703e-15,0.0,1
1.7999999523162842,2,600.0,-3.3235999997571926e-07,-5.7795618962601085e-50,0.0,-104.71975511965955,0.0,1
1.7999999523162842,3,600.0,-3.323599999757192e-07,8.647199999514377e-07,0.0,0.0,0.0,1
1.7999999523162842,4,600.0,-1.4606725551839964e-50,8.647199999514376e-07,-1.4384375639761414e-15,0.0,0.0,1
1.7999999523162842,5,600.0,-1.6617999998785969e-07,-6.773855612546807e-50,0.0,-209.439510239321,0.0,1
1.7999999523162842,6,600.0,-3.3235999997571926e-07,4.3235999997571873e-07,0.0,0.0,0.0,1
1.7999999523162842,7,600.0,-1.661799999878596e-07,8.647199999514377e-07,0.0,0.0,0.0,1
1.7999999523162842,8,600.0,2.8834021850834163e-50,4.323599999757188e-07,-1.2825234079989527e-14,0.0,0.0,1
2.0,1,600.0,2.4778856237686042e-51,3.783047039750564e-50,3.8862323260212534e-15,-2.2594001873707588e-14,0.0,1
2.0,2,600.0,-3.4235999997571917e-07,8.244227686940453e-50,0.0,-104.71975511965955,0.0,1
2.0,3,600.0,-3.4235999997571906e-07,8.847199999514374e-07,0.0,0.0,0.0,1
2.0,4,600.0,5.975475469888402e-51,8.847199999514375e-07,-2.789423184054654e-15,0.0,0.0,1
2.0,5,600.0,-1.7117999998785966e-07,2.5388513563910207e-50,0.0,-209.43951023932098,0.0,1
