normal_displacement,normal_x,normal_y,normal_z,id,x,y,z
-5.019740017448139e-06,1,0,0,62,1,0.14,0
-5.032639785053879e-06,1,0,0,63,1,0,0.215
-1e-05,1,0,0,64,2,0,0.215
-1e-05,1,0,0,65,2,0.28,0.215
-5.008165219181482e-06,1,0,0,66,1,0.28,0.215
-7.580302905231868e-06,1,0,0,67,1.5,0,0.43
-1e-05,1,0,0,68,2,0.14,0.43
-7.696128174071633e-06,1,0,0,69,1.5,0.28,0.43
-5.012876402378209e-06,1,0,0,70,1,0.14,0.43
-1e-05,1,0,0,71,2,0.67,0
-5.020512233060262e-06,1,0,0,72,1,0.67,0
-1e-05,1,0,0,73,2,0.67,0.43
-5.010702320002783e-06,1,0,0,74,1,0.67,0.43
-1e-05,1,0,0,75,2,0.475,0
-7.581993867638054e-06,1,0,0,76,1.5,0.67,0
-5.043809263082982e-06,1,0,0,77,1,0.475,0
-1e-05,1,0,0,78,2,0.67,0.215
-5.014845184163465e-06,1,0,0,79,1,0.67,0.215
-1e-05,1,0,0,80,2,0.475,0.43
-7.705172915059663e-06,1,0,0,81,1.5,0.67,0.43
-5.032106242844359e-06,1,0,0,82,1,0.475,0.43
-1e-05,1,0,0,83,2,1,0
-5.03251616576016e-06,1,0,0,84,1,1,0
-1e-05,1,0,0,85,2,1,0.43
-5.02440543274378e-06,1,0,0,86,1,1,0.43
-1e-05,1,0,0,87,2,0.835,0
-7.468038818137165e-06,1,0,0,88,1.5,1,0
-5.021312161563141e-06,1,0,0,89,1,0.835,0
-1e-05,1,0,0,90,2,1,0.215
-5.028408636348746e-06,1,0,0,91,1,1,0.215
-1e-05,1,0,0,92,2,0.835,0.43
-7.587786091469184e-06,1,0,0,93,1.5,1,0.43
-5.013547533382727e-06,1,0,0,94,1,0.835,0.43
-5.025012099457224e-06,1,0,0,95,1,0,1
-1e-05,1,0,0,96,2,0,1
-1e-05,1,0,0,97,2,0.28,1
-5.001448847928633e-06,1,0,0,98,1,0.28,1
-5.044180317366355e-06,1,0,0,99,1,0,0.715
-1e-05,1,0,0,100,2,0,0.715
-1e-05,1,0,0,101,2,0.28,0.715
-5.016835538916324e-06,1,0,0,102,1,0.28,0.715
-7.472761283554279e-06,1,0,0,103,1.5,0,1
-1e-05,1,0,0,104,2,0.14,1
-7.585291938950613e-06,1,0,0,105,1.5,0.28,1
-5.007159669201232e-06,1,0,0,106,1,0.14,1
-1e-05,1,0,0,107,2,0.67,1
-5.007579798400867e-06,1,0,0,108,1,0.67,1
-1e-05,1,0,0,109,2,0.67,0.715
-5.023264725194508e-06,1,0,0,110,1,0.67,0.715
-1e-05,1,0,0,111,2,0.475,1
-7.594260651468141e-06,1,0,0,112,1.5,0.67,1
-5.0299081766471e-06,1,0,0,113,1,0.475,1
-1e-05,1,0,0,114,2,1,1
-5.021778738215081e-06,1,0,0,115,1,1,1
-1e-05,1,0,0,116,2,1,0.715
-5.039879814470671e-06,1,0,0,117,1,1,0.715
-1e-05,1,0,0,118,2,0.835,1
-7.480371263730883e-06,1,0,0,119,1.5,1,1
-5.008397462913792e-06,1,0,0,120,1,0.835,1
