id,x,y,z,temperature,displacement_x,displacement_y,displacement_z
1,0,0,0,600,-9.0740528119140872e-41,-4.2688016116351485e-40,-9.8800876569662119e-40
2,0,0,0.00025000000000000001,624.95829930946707,-4.0769469361769665e-36,-2.0931383012973505e-36,-3.474420621007023e-36
3,0,0,0.00050000000000000001,649.92970262819392,-2.8719454221103981e-36,-2.6739037221287246e-36,-3.9011279254327859e-36
4,0,0,0.00075000000000000002,674.93637409123858,-1.4700814279837475e-36,-2.8170667006790341e-36,-2.722949351627157e-36
5,0,0,0.001,700,7.0914072903735445e-41,-3.9863090879785778e-40,7.2358886228087405e-40
6,0,0.001,0,600,1.2455456282460969e-37,-2.8395715337888086e-37,-3.7232522792623892e-37
7,0,0.001,0.00025000000000000001,624.95399724110689,-3.3239756572726131e-36,-2.6677269791108716e-36,-4.9176139814864246e-36
8,0,0.001,0.00050000000000000001,649.92408322711026,-3.4368319566797179e-37,-4.8812509125252188e-36,-3.9138644839610398e-36
9,0,0.001,0.00075000000000000002,674.93203090457803,-1.8255794304726923e-36,-6.1117623609092542e-36,-7.7977796816768059e-37
10,0,0.001,0.001,700,-2.4245587060056263e-36,-3.786091665551548e-36,1.5656651255688223e-36
11,0,0.002,0,600,4.7565075829959954e-37,1.5715686733896138e-37,-1.2707214865553386e-37
12,0,0.002,0.00025000000000000001,624.95137448604748,1.2445299543941361e-36,-7.7411070555468208e-37,-4.2320509028378316e-36
13,0,0.002,0.00050000000000000001,649.92053501651753,4.886707232651276e-36,-2.7616583864313668e-36,-3.1059871026466412e-36
14,0,0.002,0.00075000000000000002,674.92934005972279,1.125265421529569e-36,-4.3860670541479008e-36,5.2511522367603398e-37
15,0,0.002,0.001,700,-1.4116208846978146e-36,-3.8897514266200917e-36,1.430758144507348e-36
16,0,0.0030000000000000005,0,600,6.3772877250192495e-37,5.176094242958468e-37,-4.0879390734081028e-39
17,0,0.0030000000000000005,0.00025000000000000001,624.9508094529217,1.3223624416976122e-36,2.3832691908043732e-37,-3.9918188736257776e-36
18,0,0.0030000000000000005,0.00050000000000000001,649.91978453067179,4.6703645002696327e-36,-1.4505676341027532e-36,-2.8914968470234791e-36
19,0,0.0030000000000000005,0.00075000000000000002,674.92879331712436,4.2837015692386002e-37,-2.7924073002352987e-36,9.3866163601154724e-37
20,0,0.0030000000000000005,0.001,700,-1.0239534647757844e-36,-3.9747721346026964e-36,1.5475457081446903e-36
21,0,0.0040000000000000001,0,600,4.5638139002321599e-37,4.2150423018373086e-37,-3.5359626805813068e-38
22,0,0.0040000000000000001,0.00025000000000000001,624.9513744860476,1.1677404297358866e-36,1.0922892915746447e-36,-3.8574789684676081e-36
23,0,0.0040000000000000001,0.00050000000000000001,649.92053501651776,5.447859494594094e-36,-9.3566281805667427e-39,-2.6447635841066931e-36
24,0,0.0040000000000000001,0.00075000000000000002,674.9293400597229,2.3019450589542157e-36,-9.3819532336315689e-37,9.6278869440627843e-37
25,0,0.0040000000000000001,0.001,700,4.6311425507092412e-37,-3.1115235672803309e-36,1.9692319323443855e-36
26,0,0.0050000000000000001,0,600,-2.2015225277040859e-36,4.5628728481553004e-37,-1.0846384456631361e-36
27,0,0.0050000000000000001,0.00025000000000000001,624.95399724110689,-1.7451314570408905e-36,2.3168453077223257e-36,-3.609592056405457e-36
28,0,0.0050000000000000001,0.00050000000000000001,649.92408322711037,3.7471391463564315e-36,2.4682230623436623e-36,-3.2638605900159817e-36
29,0,0.0050000000000000001,0.00075000000000000002,674.93203090457803,3.7691513236766261e-36,2.1736901103164285e-36,-2.8833247226597009e-37
30,0,0.0050000000000000001,0.001,700,1.6997911661529549e-36,-1.3608174772687107e-36,2.6920200832171759e-36
31,0,0.006000000000000001,0,600,-9.0740528249692822e-41,4.2688016118444167e-40,-9.8800876569436817e-40
32,0,0.006000000000000001,0.00025000000000000001,624.95829930946707,-4.0769469361786637e-36,2.0931383012974938e-36,-3.4744206210075328e-36
33,0,0.006000000000000001,0.00050000000000000001,649.92970262819404,-2.8719454221112727e-36,2.6739037221288652e-36,-3.901127925433551e-36
34,0,0.006000000000000001,0.00075000000000000002,674.93637409123858,-1.4700814279843624e-36,2.8170667006790862e-36,-2.7229493516270992e-36
35,0,0.006000000000000001,0.001,700,7.0914073263959128e-41,3.9863090878476305e-40,7.2358886205163473e-40
36,0.002,0,0,600,-3.645539776288408e-07,-3.0044661536327959e-07,-2.1009293660975071e-06
37,0.002,0,0.00025000000000000001,624.95110296249686,3.9537089905640802e-08,-5.5346803549040366e-07,-2.0671306261700918e-06
38,0.002,0,0.00050000000000000001,649.92048309350105,3.7054785887277e-07,-8.3418402793702699e-07,-1.9883080889443712e-06
39,0.002,0,0.00075000000000000002,674.92946050082458,6.9354731600608637e-07,-1.1044485862125623e-06,-1.8487137262544707e-06
40,0.002,0,0.001,700,1.0627617126103775e-06,-1.3446185899594243e-06,-1.6442244525036636e-06
41,0.002,0.001,0,600,-7.4786762547292237e-08,-2.0062728635148841e-07,-1.4317406828683373e-06
42,0.002,0.001,0.00025000000000000001,624.94766395778186,2.9955466731425954e-07,-3.1098855690959878e-07,-1.3964653730138373e-06
43,0.002,0.001,0.00050000000000000001,649.91663098785534,6.4803171355025731e-07,-4.2527913088592412e-07,-1.3045283423906207e-06
44,0.002,0.001,0.00075000000000000002,674.92681870642571,1.0213616352284593e-06,-5.4852756012956623e-07,-1.1570823205200261e-06
45,0.002,0.001,0.001,700,1.3431299585166955e-06,-6.7685584488489537e-07,-9.3147372820360987e-07
46,0.002,0.002,0,600,1.0282684957169986e-07,-1.1130703764757194e-07,-1.1398624569654789e-06
47,0.002,0.002,0.00025000000000000001,624.94451905771064,3.7228268283393733e-07,-1.5560305741551737e-07,-1.127289536050359e-06
48,0.002,0.002,0.00050000000000000001,649.91165787988564,6.4117335609959161e-07,-2.083071460693664e-07,-1.046841359793127e-06
49,0.002,0.002,0.00075000000000000002,674.92322247240998,9.2634508158427335e-07,-2.5757483846677569e-07,-8.7988309386276024e-07
50,0.002,0.002,0.001,700,1.1093103514791859e-06,-2.9790384429087779e-07,-6.1581609575669586e-07
51,0.002,0.0030000000000000005,0,600,1.2807543688920299e-07,1.6218578325933357e-20,-1.0678755895361554e-06
52,0.002,0.0030000000000000005,0.00025000000000000001,624.94410510864589,4.1228968763322063e-07,3.0960395121362437e-20,-1.0517493496900625e-06
53,0.002,0.0030000000000000005,0.00050000000000000001,649.91167295867422,6.7421017756769853e-07,4.3439863494664072e-20,-9.65447183115248e-07
54,0.002,0.0030000000000000005,0.00075000000000000002,674.92262907957638,9.5938160298779526e-07,5.4871024738941967e-20,-8.0984213556975663e-07
55,0.002,0.0030000000000000005,0.001,700,1.190787356268852e-06,6.6012656775973908e-20,-5.5413011026181087e-07
56,0.002,0.0040000000000000001,0,600,1.0282684957156545e-07,1.1130703764761636e-07,-1.1398624569655875e-06
57,0.002,0.0040000000000000001,0.00025000000000000001,624.94451905771064,3.7228268283382631e-07,1.5560305741558789e-07,-1.1272895360504545e-06
58,0.002,0.0040000000000000001,0.00050000000000000001,649.91165787988564,6.4117335609949769e-07,2.0830714606946474e-07,-1.046841359793213e-06
59,0.002,0.0040000000000000001,0.00075000000000000002,674.92322247241009,9.2634508158419648e-07,2.5757483846690031e-07,-8.7988309386283944e-07
60,0.002,0.0040000000000000001,0.001,700,1.1093103514791266e-06,2.9790384429102444e-07,-6.1581609575676871e-07
61,0.002,0.0050000000000000001,0,600,-7.4786762547567734e-08,2.0062728635155231e-07,-1.4317406828685603e-06
62,0.002,0.0050000000000000001,0.00025000000000000001,624.94766395778186,2.9955466731403439e-07,3.1098855690969439e-07,-1.3964653730140357e-06
63,0.002,0.0050000000000000001,0.00050000000000000001,649.91663098785534,6.4803171355007053e-07,4.2527913088604668e-07,-1.304528342390801e-06
64,0.002,0.0050000000000000001,0.00075000000000000002,674.92681870642582,1.0213616352283117e-06,5.4852756012971202e-07,-1.1570823205201936e-06
65,0.002,0.0050000000000000001,0.001,700,1.3431299585165871e-06,6.7685584488506785e-07,-9.3147372820376191e-07
66,0.002,0.006000000000000001,0,600,-3.6455397762925818e-07,3.0044661536343401e-07,-2.1009293660978328e-06
67,0.002,0.006000000000000001,0.00025000000000000001,624.95110296249663,3.953708990528471e-08,5.5346803549057868e-07,-2.0671306261703904e-06
68,0.002,0.006000000000000001,0.00050000000000000001,649.92048309350105,3.7054785887245749e-07,8.3418402793722043e-07,-1.9883080889446473e-06
69,0.002,0.006000000000000001,0.00075000000000000002,674.92946050082458,6.9354731600581236e-07,1.1044485862127745e-06,-1.8487137262547299e-06
70,0.002,0.006000000000000001,0.001,700,1.0627617126101558e-06,1.344618589959657e-06,-1.6442244525039033e-06
71,0.0040000000000000001,0,0,600,-5.082619344652476e-08,-1.3609452734924384e-07,-5.9160517535516977e-06
72,0.0040000000000000001,0,0.00025000000000000001,624.95176954288058,5.0073387822646368e-07,-4.1740208659814837e-07,-5.9332516168975867e-06
73,0.0040000000000000001,0,0.00050000000000000001,649.92285807620635,1.1093312829855227e-06,-6.8708208838388114e-07,-5.9215340048885724e-06
74,0.0040000000000000001,0,0.00075000000000000002,674.93295041890985,1.728113184916139e-06,-9.8391090167821003e-07,-5.894405985699572e-06
75,0.0040000000000000001,0,0.001,700,2.3375183973939696e-06,-1.3041899962031868e-06,-5.8723646320796926e-06
76,0.0040000000000000001,0.001,0,600,-1.303995773420641e-07,-1.9494505655508737e-07,-4.9242852068255593e-06
77,0.0040000000000000001,0.001,0.00025000000000000001,624.95467091477212,4.0345910418881192e-07,-3.9382315794470207e-07,-4.9292363544794297e-06
78,0.0040000000000000001,0.001,0.00050000000000000001,649.92620953699293,9.8835139929758186e-07,-6.0012930693327147e-07,-4.9110484229825317e-06
79,0.0040000000000000001,0.001,0.00075000000000000002,674.93481618737542,1.520477433635585e-06,-7.9087629721414794e-07,-4.8867627444515091e-06
80,0.0040000000000000001,0.001,0.001,700,2.1518395866729873e-06,-9.7012931095027679e-07,-4.8838242658254141e-06
81,0.0040000000000000001,0.002,0,600,1.5420002578569444e-09,-1.0609879270911384e-07,-4.3672770751809301e-06
82,0.0040000000000000001,0.002,0.00025000000000000001,624.95530462216675,5.4215236618711188e-07,-1.8845812851816851e-07,-4.3597448405183943e-06
83,0.0040000000000000001,0.002,0.00050000000000000001,649.92727199538274,1.1250910885804472e-06,-2.6872137116609515e-07,-4.3367889916970083e-06
84,0.0040000000000000001,0.002,0.00075000000000000002,674.936255012895,1.6656067464730549e-06,-3.577203387879495e-07,-4.3125090075729906e-06
85,0.0040000000000000001,0.002,0.001,700,2.364103866625886e-06,-4.4713451700701177e-07,-4.3286673408602647e-06
86,0.0040000000000000001,0.0030000000000000005,0,600,9.2039393217043124e-09,1.4340645231388138e-19,-4.1955906871915666e-06
87,0.0040000000000000001,0.0030000000000000005,0.00025000000000000001,624.9553981465624,5.3260070890957153e-07,1.7346402650610619e-19,-4.1834750879465024e-06
88,0.0040000000000000001,0.0030000000000000005,0.00050000000000000001,649.92759885123019,1.0918818114399058e-06,2.0737213100944337e-19,-4.1556041878504055e-06
89,0.0040000000000000001,0.0030000000000000005,0.00075000000000000002,674.93663901602247,1.5997934647502051e-06,2.4021923456907707e-19,-4.1288962206464079e-06
90,0.0040000000000000001,0.0030000000000000005,0.001,700,2.2183979668962119e-06,2.6965085877396497e-19,-4.1476833256906356e-06
91,0.0040000000000000001,0.0040000000000000001,0,600,1.5420002576241092e-09,1.0609879270939892e-07,-4.3672770751811868e-06
92,0.0040000000000000001,0.0040000000000000001,0.00025000000000000001,624.95530462216664,5.4215236618689303e-07,1.8845812851851979e-07,-4.359744840518656e-06
93,0.0040000000000000001,0.0040000000000000001,0.00050000000000000001,649.92727199538274,1.1250910885802509e-06,2.6872137116650893e-07,-4.3367889916972683e-06
94,0.0040000000000000001,0.0040000000000000001,0.00075000000000000002,674.936255012895,1.6656067464728808e-06,3.5772033878842648e-07,-4.3125090075732464e-06
95,0.0040000000000000001,0.0040000000000000001,0.001,700,2.3641038666257373e-06,4.4713451700755223e-07,-4.3286673408605214e-06
96,0.0040000000000000001,0.0050000000000000001,0,600,-1.3039957734255797e-07,1.949450565554148e-07,-4.9242852068260709e-06
97,0.0040000000000000001,0.0050000000000000001,0.00025000000000000001,624.95467091477201,4.034591041883486e-07,3.9382315794508779e-07,-4.9292363544799506e-06
98,0.0040000000000000001,0.0050000000000000001,0.00050000000000000001,649.92620953699293,9.8835139929717402e-07,6.0012930693372231e-07,-4.9110484229830535e-06
99,0.0040000000000000001,0.0050000000000000001,0.00075000000000000002,674.93481618737542,1.5204774336352303e-06,7.9087629721466738e-07,-4.886762744452025e-06
100,0.0040000000000000001,0.0050000000000000001,0.001,700,2.1518395866726836e-06,9.7012931095085341e-07,-4.8838242658259333e-06
101,0.0040000000000000001,0.006000000000000001,0,600,-5.0826193447214543e-08,1.3609452734956132e-07,-5.9160517535524855e-06
102,0.0040000000000000001,0.006000000000000001,0.00025000000000000001,624.95176954288047,5.0073387822581983e-07,4.1740208659853954e-07,-5.9332516168983744e-06
103,0.0040000000000000001,0.006000000000000001,0.00050000000000000001,649.92285807620635,1.1093312829849275e-06,6.8708208838434542e-07,-5.9215340048893576e-06
104,0.0040000000000000001,0.006000000000000001,0.00075000000000000002,674.93295041890985,1.7281131849156e-06,9.8391090167874366e-07,-5.8944059857003487e-06
105,0.0040000000000000001,0.006000000000000001,0.001,700,2.3375183973934911e-06,1.304189996203786e-06,-5.8723646320804693e-06
106,0.006000000000000001,0,0,600,-1.7963875532274454e-07,-8.5879086733514245e-08,-1.185072446112162e-05
107,0.006000000000000001,0,0.00025000000000000001,624.95299327281782,7.0948903188697814e-07,-4.5873959023148784e-07,-1.1812519365497752e-05
108,0.006000000000000001,0,0.00050000000000000001,649.92145553916748,1.5293975713889371e-06,-8.4776297390231752e-07,-1.1748680129771572e-05
109,0.006000000000000001,0,0.00075000000000000002,674.92865457265941,2.3420806281706259e-06,-1.1983761975522369e-06,-1.1638796698866199e-05
110,0.006000000000000001,0,0.001,700,3.163766725813997e-06,-1.5175158574998592e-06,-1.1456334441221712e-05
111,0.006000000000000001,0.001,0,600,-1.0439885350582665e-07,-2.1092889618694338e-08,-1.070728160701494e-05
112,0.006000000000000001,0.001,0.00025000000000000001,624.94978380937596,7.9623828426778815e-07,-2.3899390348042366e-07,-1.0678597551554186e-05
113,0.006000000000000001,0.001,0.00050000000000000001,649.91802769121875,1.6261049594405072e-06,-4.4336868980556882e-07,-1.0618886339010891e-05
114,0.006000000000000001,0.001,0.00075000000000000002,674.92680096440574,2.5389502822555439e-06,-6.7193432744472658e-07,-1.050840162539687e-05
115,0.006000000000000001,0.001,0.001,700,3.3110006727903034e-06,-9.1868662277939266e-07,-1.0303772718083805e-05
