time_s,element,integration_point,x_m,y_m,z_m,temperature_k,hfl_x_w_m2,hfl_y_w_m2,hfl_z_w_m2,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,e11,e22,e33,e12_engineering,e13_engineering,e23_engineering,ivol_m3
2,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,300.9990981421191,-4.008114653893605,0.0008697057461747933,-0.00736388879473323,4414222.641273734,16475939.05369494,16475939.4865695,-12766228.79189435,-12766227.88738109,-670054.9344989699,-1.313900936547548e-05,6.229042433492188e-05,6.22904270419564e-05,-0.0001596703778030545,-0.0001596703664900837,-8.380542624160175e-06,0.125
2,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,300,-3.997493264864544,0.0002324563356226328,-0.001968222816453036,16126419.23898322,11947273.74512304,9296143.303527556,26844685.31245733,3031938.241940577,-2295943.915143967,6.008357531487561e-05,3.396391597824945e-05,1.73943507182777e-05,0.0003355585664057166,3.789922802425721e-05,-2.869929893929958e-05,0.1250000000000001
2,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,300.9988231472606,-4.007475236874456,0.0008697051497529815,-0.007363849709176223,-15959666.48843493,27578196.15230184,25747572.54614431,11091062.80919021,-12957986.28408951,-1585367.438914655,-0.0001405496158366119,0.0001317197434496593,0.0001202717143983554,0.0001387186408198428,-0.0001620687102773972,-1.982857911002428e-05,0.125
2,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,300,-4.003505656973112,0.0002324654327647835,-0.001968231913566765,16126419.49564855,9296145.859203978,11947270.93278129,3031937.410156567,26844687.44035548,-2295944.058351789,6.00835769190339e-05,1.739436669125533e-05,3.396389840111353e-05,3.789921762695708e-05,0.0003355585930044435,-2.869930072939736e-05,0.125
2,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,301.0014265894123,-4.013528699512501,0.0008697448321997143,-0.007363931553990457,-15959626.20551701,25747548.10812158,27578170.57059708,-12957967.80461828,11091048.4453108,-1585364.666028779,-0.0001405496120599124,0.0001202717074392083,0.000131719746632107,-0.0001620687239759836,0.0001387186707198561,-1.98285743824986e-05,0.125
2,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,300,-4.002870549599839,0.0002324654327452436,-0.001968222816586263,-4319784.975067052,20844812.04495889,20844809.21774198,27312779.7883085,27312782.62846579,-3621507.865541076,-6.770520102293863e-05,8.957353035222354e-05,8.957351268211786e-05,0.0003414097473538563,0.0003414097828558224,-4.526884831926345e-05,0.125
2,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,301.0011515759135,-4.012889249997112,0.000869744235714132,-0.007363892468010932,-36666952.37475745,37016522.3438324,37016523.53267138,11308774.52880885,11308777.63126664,-2500676.07987476,-0.0002700455625424267,0.0001907436985596346,0.0001907437059941949,0.0001414418057509156,0.000141441844554168,-3.127661086836276e-05,0.125
2,2,1,1.211324865405185,0.211324865405185,0.211324865405185,300.9990981421191,-477.1908031166492,0.0008697057461063126,-0.00736388879488719,26857867.57597471,-32230488.6777513,-32230486.31076966,-15018844.82476168,-15018841.17653585,-434054.281417113,0.001014211063932667,0.0006446947282711809,0.0006446947430733931,-0.0001878444031065578,-0.000187844357477296,-5.428824144598435e-06,0.1250000000000001
2,2,2,1.788675134594815,0.2113248654051851,0.2113248654051851,420,-618.8024331484008,0.0003021932361302991,-0.002558701487494245,-20511714.59298848,-8310559.923436633,-8310555.56460611,-16461780.45313136,-16461770.00950258,-82960.43844888343,0.0007132645048676033,0.0007951680005749141,0.0007951680298347232,-0.000221008158849487,-0.0002210080186382155,-1.113788014069052e-06,0.125
2,2,3,1.211324865405185,0.7886751345948151,0.2113248654051851,300.9988231472606,-477.191112539838,0.0008697051496845009,-0.007363849709411912,23717741.73849402,-30067496.75378295,-31253353.43225386,21073819.72991139,-15272678.78846863,-1026983.367244731,0.0009945738650572211,0.0006582212851386649,0.0006508053850813544,0.0002635754282622385,-0.0001910191367286196,-1.284473267347551e-05,0.125
2,2,4,1.788675134594815,0.7886751345948151,0.211324865405185,420,-618.803258755676,0.0003021932361194383,-0.002558689661200639,-23729763.48893524,-6588207.80538127,-6814858.78671476,17162200.64723857,-16680825.56541981,-196284.9012274415,0.0006916624957894926,0.0008067297472397326,0.0008052082922480152,0.0002304116725193094,-0.0002239489559953171,-2.635229205840757e-06,0.125
2,2,5,1.211324865405185,0.211324865405185,0.7886751345948151,301.0014265894123,-477.1881832077823,0.0008697448321113856,-0.007363931554152764,23717699.98660994,-31253328.62215327,-30067470.01343106,-15272658.29044579,21073792.69932587,-1026982.322010443,0.0009945739260016793,0.000650805342972236,0.0006582212663033252,-0.0001910191689140945,0.0002635754883490973,-1.284473900412106e-05,0.1250000000000001
2,2,6,1.788675134594815,0.211324865405185,0.788675134594815,420,-618.7954426459351,0.0003022050626347341,-0.00255870148783165,-23729756.23388986,-6814863.565764484,-6588210.281376864,-16680835.00768887,17162212.16774067,-196288.108530871,0.0006916625444909142,0.0008052082601673729,0.0008067297306189535,-0.0002239490827628017,0.0002304118271881779,-2.635272265595311e-06,0.125
2,2,7,1.211324865405185,0.7886751345948151,0.7886751345948151,301.0011515759135,-477.188492641099,0.0008697442356057687,-0.007363892468137548,20602506.5438015,-29102803.79125403,-29102802.43659041,21291241.05102811,21291241.84368465,-1619910.701379462,0.0009750926217223822,0.0006642539525416459,0.0006642539610132124,0.0002662951297918073,0.0002662951397057703,-2.026064753299814e-05,0.125
2,2,8,1.788675134594815,0.7886751345948151,0.7886751345948151,420,-618.7962682855202,0.0003022050625912909,-0.002558689661287525,-26924581.52914261,-5104123.24805614,-5104125.303832524,17382195.16533393,17382202.94871065,-309612.5713094364,0.0006702164300089517,0.0008166920595341173,0.0008166920457341716,0.0002333652159431002,0.0002333653204390728,-4.156713457367115e-06,0.125
3,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,300,-3.999779296896488,0.000350637605321058,-0.003375170101067138,36239005.53020701,565436.2537443093,565431.9521143008,2973567.388072398,2973568.473188937,-970381.3352781847,0.0001857923184815684,-3.716748949632355e-05,-3.71675163815111e-05,3.716959235090498e-05,3.716960591486172e-05,-1.212976669097731e-05,0.1250000000000001
3,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,300.9991886891548,-4.009770632477924,0.00131186619686296,-0.01262777151869649,4414219.586411046,16475958.98415328,16475959.71701895,-12766244.46605589,-12766242.93469405,-670055.9697998501,-1.313395159641856e-05,6.2295629808543e-05,6.229563439160931e-05,-0.0001596705822326509,-0.000159670563079529,-8.380556013232876e-06,0.125
3,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,300,-3.998821337144021,0.000350637605321058,-0.003375148841991304,16126430.69234466,11947289.34925089,9296153.694470063,26844718.53870066,3031942.224065136,-2295946.76939935,6.008872574492867e-05,3.396909235059261e-05,1.739949450821243e-05,0.0003355589817337583,3.78992778008142e-05,-2.869933461749188e-05,0.1250000000000001
3,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,300.9987738896195,-4.008806132996003,0.00131186483984902,-0.01262767891799938,-15959696.26042432,27578231.06028002,25747605.03906774,11091076.42490969,-12958002.86889649,-1585370.14804509,-0.0001405447185154526,0.0001317250374730648,0.0001202769936461215,0.0001387188071502025,-0.0001620689130754826,-1.982861242705264e-05,0.125
3,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,300,-4.009000433097065,0.0003506588644821562,-0.003375170101067138,16126431.12688611,9296158.021283593,11947284.58789591,3031940.815836356,26844722.14127752,-2295947.011853598,6.008872846081272e-05,1.739952155079699e-05,3.3969062592124e-05,3.789926019795445e-05,0.000335559026765969,-2.869933764816997e-05,0.125
3,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,301.003181567461,-4.019054821443131,0.001311958798948884,-0.01262789725748356,-15959628.06057694,25747563.66496667,27578187.74989931,-12957971.58276025,11091052.10655627,-1585365.453488716,-0.0001405447121214057,0.0001202769818641267,0.0001317250428610129,-0.0001620689362675074,0.0001387188577715783,-1.982860442324252e-05,0.125
3,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,300,-4.008042415263395,0.0003506588642352426,-0.003375148842238218,-4319799.378379549,20844838.95049184,20844834.16395333,27312812.88748021,27312817.69592836,-3621512.445974762,-6.770021219709767e-05,8.957877735834852e-05,8.957874744248287e-05,0.0003414101610935026,0.0003414102211991045,-4.526890557468452e-05,0.125
3,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,301.0027667243649,-4.018090244173067,0.001311957441710151,-0.01262780465451219,-36666963.23642623,37016543.06474714,37016545.07747619,11308776.63322886,11308781.88575379,-2500677.731462124,-0.0002700408269617104,0.0001907490634892838,0.0001907490760761604,0.0001414419646280407,0.0001414420303228077,-3.127666083706235e-05,0.125
3,2,1,1.211324865405185,0.211324865405185,0.211324865405185,300.9991886891548,-477.1892557945078,0.00131186619676362,-0.01262777151885281,26857905.44060118,-32230527.1060781,-32230523.09872802,-15018863.3273054,-15018857.1507799,-434054.9624987226,0.001014217509195971,0.0006447006770129104,0.0006447007020733706,-0.0001878446443916753,-0.0001878445671403407,-5.428832948281649e-06,0.1250000000000001
3,2,2,1.788675134594815,0.2113248654051851,0.2113248654051851,420,-618.8002869140347,0.0004558288868373795,-0.004387721131515085,-20511735.19566181,-8310569.743009474,-8310562.363415635,-16461802.13753404,-16461784.45624832,-82960.30650903107,0.0007132705675204281,0.0007951741356121688,0.0007951741851496551,-0.0002210084499741272,-0.0002210082125934614,-1.113786242706353e-06,0.125
3,2,3,1.211324865405185,0.7886751345948151,0.2113248654051851,300.9987738896195,-477.1897225345475,0.00131186483974968,-0.01262767891800761,23717777.9783248,-30067533.47894121,-31253390.82476861,21073846.52672038,-15272696.77490842,-1026984.886622312,0.0009945802818340725,0.0006582272552334642,0.0006508113512147151,0.0002635757558831259,-0.0001910193562298252,-1.284475130958203e-05,0.125
3,2,4,1.788675134594815,0.7886751345948151,0.211324865405185,420,-618.801532261713,0.0004558288867526222,-0.004387693494745228,-23729788.42057956,-6588214.529336918,-6814864.352170493,17162221.33776811,-16680840.80785451,-196283.4776895083,0.0006916685293829484,0.000806735903057141,0.0008052144558421625,0.000230411950300674,-0.0002239491606331106,-2.635210094086804e-06,0.125
3,2,5,1.211324865405185,0.211324865405185,0.7886751345948151,301.003181567461,-477.18476305951,0.001311958798746105,-0.01262789725764824,23717707.29147866,-31253348.82072576,-30067488.20694451,-15272662.07132247,21073800.76336101,-1026983.117016441,0.0009945803850143241,0.0006508112799230837,0.0006582272233448442,-0.000191019410720538,0.0002635758576114865,-1.28447620274908e-05,0.1250000000000001
3,2,6,1.788675134594815,0.211324865405185,0.788675134594815,420,-618.7882994369738,0.0004558565238180645,-0.004387721131556905,-23729776.13763588,-6814872.443202903,-6588218.721248128,-16680856.79381659,17162240.84222377,-196288.9077227192,0.0006916686118354745,0.0008052144015289554,0.000806735874917822,-0.0002239493752531546,0.000230412212158366,-2.635282995170975e-06,0.125
3,2,7,1.211324865405185,0.7886751345948151,0.7886751345948151,301.0027667243649,-477.1852298250648,0.00131195744171528,-0.01262780465463929,20602514.88888132,-29102824.23994777,-29102821.94647415,21291249.42260864,21291250.76459283,-1619911.810166249,0.0009750990516856496,0.0006642599111270255,0.0006642599254695769,0.0002662954840641833,0.0002662955008487468,-2.026068038879119e-05,0.125
3,2,8,1.788675134594815,0.7886751345948151,0.7886751345948151,420,-618.7895448601578,0.0004558565237746211,-0.004387693494832115,-26924605.84571841,-5104128.987947962,-5104132.468420593,17382217.77810401,17382230.95552566,-309612.0789032039,0.0006702224677312185,0.0008166982219573158,0.0008166981985937177,0.0002333655195315667,0.0002333656964454614,-4.156706846551524e-06,0.125
4,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,300,-3.999738675775336,0.0004688181460594798,-0.003375157894283998,8448118.330232248,166252.4928936691,166251.4246295257,703750.2007745942,703750.4661112344,-225695.6556661755,4.783553421037711e-05,-3.926127272989046e-06,-3.926133949639943e-06,8.796877509682426e-06,8.796880826390431e-06,-2.821195695827194e-06,0.1250000000000001
4,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,300.9992080809075,-4.009730103791219,0.001754023809309811,-0.01262772645873167,1004002.307458695,3887871.013000654,3887871.209616518,-2955558.121279096,-2955557.763733594,-155099.5917483174,1.304670335196305e-06,1.933930071149505e-05,1.933930194105674e-05,-3.696589804556965e-05,-3.696589357365943e-05,-1.939869040029738e-06,0.125
4,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,300,-3.9984578407809,0.0004688181460594798,-0.003375124024382004,3772292.951522585,2812471.203024333,2195858.093208529,6287453.549547773,717575.7793277772,-534001.6332179192,1.861162559344168e-05,1.26127396653276e-05,8.758907728978829e-06,7.859316936934717e-05,8.969697241597214e-06,-6.675020415223988e-06,0.1250000000000001
4,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,300.9986534777519,-4.008440525351751,0.001754021383401929,-0.01262758227434026,-3733287.07176915,6468385.92227741,6044646.166933082,2624910.347581487,-3000249.309286777,-366969.766931199,-2.832054354994286e-05,3.547686238160787e-05,3.282695415608308e-05,3.283039381409518e-05,-3.752484973633722e-05,-4.589780362334444e-06,0.125
4,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,300,-4.008959778626029,0.0004688520158477871,-0.003375157894283998,3772293.045928093,2195859.157494007,2812470.044333346,717575.4434940759,6287454.447381429,-534001.6764420066,1.861162618347611e-05,8.758914380763068e-06,1.261273242350893e-05,8.96969304367595e-06,7.859318059226788e-05,-6.675020955525082e-06,0.125
4,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,301.0032009502333,-4.019014259274442,0.001754167995744845,-0.0126278521967812,-3733270.608151058,6044636.150184866,6468375.479244482,-3000241.820709884,2624904.411061943,-366968.6493395728,-2.832054215740199e-05,3.282695129664186e-05,3.547686384850831e-05,-3.752485508946057e-05,3.283040619221801e-05,-4.589778495116214e-06,0.125
4,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,300,-4.007678851097472,0.0004688520158282472,-0.00337512402451523,-981588.0744225867,4881105.738445181,4881104.583732855,6397591.864034623,6397593.024966884,-842307.6539937467,-1.110013081871565e-05,2.554170551170791e-05,2.554169829475586e-05,7.996989830043278e-05,7.996991281208606e-05,-1.052884567492183e-05,0.125
4,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,301.0026462776772,-4.017724561802918,0.001754165569472085,-0.01262770800883203,-8548560.889927991,8664150.951718807,8664151.446915492,2676470.771697607,2676472.024317233,-578838.4018582783,-5.843360442779749e-05,4.920843715938282e-05,4.920844025616282e-05,3.347535016729623e-05,3.347536583415164e-05,-7.239689817420964e-06,0.125
4,2,1,1.211324865405185,0.211324865405185,0.211324865405185,300.9992080809075,-116.290032320481,0.001754023809326816,-0.01262772645865768,6261743.310740665,-7527419.630920727,-7527418.670404557,-3498842.327052495,-3498840.925927335,-99927.0426019869,0.0002409706965652215,0.000154738457083055,0.000154738463089762,-4.376088827627987e-05,-4.376087075206019e-05,-1.24981229170405e-06,0.1250000000000001
4,2,2,1.788675134594815,0.2113248654051851,0.2113248654051851,330,-124.7002809235415,0.0005039795068892605,-0.003628294736488959,-4820446.668982444,-1973413.388467805,-1973411.635136731,-4017558.468461845,-4017554.161377439,-19328.07806906689,0.000171410343315567,0.000189518631135287,0.0001895186422871847,-5.110660671048419e-05,-5.11065519208724e-05,-2.458688509699575e-07,0.125
4,2,3,1.211324865405185,0.7886751345948151,0.2113248654051851,300.9986534777519,-116.2911555179739,0.001754021383418934,-0.01262758227423454,5569658.626157042,-7044874.513838209,-7317879.591010083,4843564.23597924,-3558310.665423654,-236429.9012081379,0.0002366426431236167,0.0001577561220756551,0.0001560488515387666,6.057963902560641e-05,-4.450465920346146e-05,-2.95708642896796e-06,0.125
4,2,4,1.788675134594815,0.7886751345948151,0.211324865405185,330,-124.7016578211606,0.0005039795068802794,-0.003628258325993823,-5572786.761792861,-1570840.048286781,-1623644.882507336,4184789.447927454,-4071361.769351836,-45730.07559060934,0.0001666251548064733,0.0001920791610603978,0.0001917433008711676,5.323392059140204e-05,-5.179102839591727e-05,-5.817237026906953e-07,0.125
4,2,5,1.211324865405185,0.211324865405185,0.7886751345948151,301.0032009502333,-116.2819460257955,0.001754167995769982,-0.01262785219677254,5569641.374375235,-7317869.371937726,-7044863.478889104,-3558302.265303852,4843553.268054968,-236429.4697492991,0.0002366426671651013,0.0001560488347144832,0.0001577561148584541,-4.450467157291781e-05,6.057966169501674e-05,-2.957088835299703e-06,0.1250000000000001
4,2,6,1.788675134594815,0.211324865405185,0.788675134594815,330,-124.690368237977,0.0005040159170087755,-0.003628294736103432,-5572783.719986185,-1623646.860487498,-1570841.11211332,-4071365.671213439,4184794.159482181,-45731.37184487039,0.0001666251741535991,0.0001917432882904105,0.000192079154294029,-5.179107803076588e-05,5.32339805262048e-05,-5.817401920976912e-07,0.125
4,2,7,1.211324865405185,0.7886751345948151,0.7886751345948151,301.0026462776772,-116.2830693215003,0.001754165569363215,-0.01262770800895915,4883881.002782209,-6838486.771563984,-6838486.19583898,4893734.696512341,4893734.970878456,-372932.0560431795,0.0002323541550410679,0.0001590467290482979,0.0001590467326486729,6.120727501451168e-05,6.120727844608354e-05,-4.664362972563648e-06,0.125
4,2,8,1.788675134594815,0.7886751345948151,0.7886751345948151,330,-124.6917452350703,0.0005040159170950644,-0.003628258325943458,-6318907.021446675,-1224181.915981455,-1224182.755158932,4238791.343041787,4238794.542284384,-72133.36936642192,0.0001618795269620764,0.0001942840475567359,0.0001942840422192264,5.392086855666355e-05,5.392090925362774e-05,-9.175950438185449e-07,0.125
