time,node,pressure,gap,shear,slip,normal_r,normal_z,tangential_r,tangential_z
0.10000000149011612,2,1813760.1600497009,-1.8137601600556114e-07,-191136.2034167061,-2.63452974140016e-07,-5.706384114161376,0.003835719670646977,0.0004042127020797236,0.6013455465844623
0.10000000149011612,4,1563156.9979113613,-1.5631569979082744e-07,-11224.3592475402,-1.7951426604201972e-08,-9.836168609072221,0.006611679947024272,4.747563491979209e-05,0.07062930354092617
0.10000000149011612,6,1614443.4947312016,-1.6144434947293904e-07,127544.38228151934,1.975051816582081e-07,-5.0792107684167105,-0.00617770425467366,0.00048805144042000264,-0.40126817819858773
0.20000000298023224,2,1813440.5331305976,-1.8134405331254276e-07,-190943.85935322486,-2.6323424433388043e-07,-5.705378735320764,0.003835884100453919,0.00040389442101413373,0.6007404240123009
0.20000000298023224,4,1563131.0075051354,-1.5631310074976272e-07,-11079.059219733279,-1.7719338888645383e-08,-9.836005194999629,0.006613018642549417,4.687132736170513e-05,0.06971500374427
0.20000000298023224,6,1614769.6458717051,-1.6147696458735317e-07,127712.6178800765,1.9772575333977907e-07,-5.0802367765421375,-0.0061792207149812,0.0004887164283689707,-0.4017974575144982
0.30000001192092896,2,1138054.8643813857,-1.1380548643794369e-07,227610.97287627714,8.084981852538254e-06,-3.580834452868582,0.0035738329116848143,-0.0007147665823369629,-0.7161668905737165
0.30000001192092896,4,1498349.578102091,-1.4983495781039787e-07,299669.9156204182,8.36463871163069e-06,-9.428787057191487,0.009410351119489586,-0.0018820702238979174,-1.8857574114382973
0.30000001192092896,6,2302392.0178355235,-2.3023920178388832e-07,460478.4035671047,8.568488399531636e-06,-7.243412007319473,-0.009597019085285003,0.0019194038170570007,-1.4486824014638948
0.4000000059604645,2,1142530.0678143993,-1.1425300678169318e-07,228506.01356287985,1.8094730044388894e-05,-3.594920955367268,0.0036627755143002786,-0.0007325551028600558,-0.7189841910734537
0.4000000059604645,4,1486216.0273463693,-1.4862160273447196e-07,297243.2054692739,1.8372835229947684e-05,-9.352460006853663,0.009528988797495414,-0.001905797759499083,-1.8704920013707327
0.4000000059604645,6,2308753.152109093,-2.308753152106748e-07,461750.6304218187,1.8575911241256792e-05,-7.263424782547701,-0.009613590134209413,0.001922718026841883,-1.4526849565095403
0.5,2,1142811.447810236,-1.1428114478071134e-07,228424.13460479214,1.8094427818335943e-05,-3.5958064718082126,0.0036631775145178585,-0.0007321926598309848,-0.7187265958027842
0.5,4,1486238.18737151,-1.4862381873706194e-07,297096.32721841213,1.8372580711094018e-05,-9.35260006535608,0.009527830413092922,-0.001904596077628718,-1.8695678478522428
0.5,6,2308409.5889775697,-2.3084095889776768e-07,461496.70240473014,1.8575710653597144e-05,-7.262344579962682,-0.009611783644130645,0.0019215855267516455,-1.4518862213113988
0.6000000238418579,2,2409634.846583896,-2.409634846585734e-07,-481926.96931677917,1.1180596737128242e-05,-7.581016118099362,0.0033435869277601976,0.0006687173855520396,1.5162032236198724
0.6000000238418579,4,1595667.9461748148,-1.5956679461774026e-07,-319133.589234963,1.1444019548357922e-05,-10.040858701905238,0.0044284939348730136,0.0008856987869746028,2.008171740381048
0.6000000238418579,6,996695.7246249524,-9.966957246241609e-08,-199339.14492499048,1.168366734723082e-05,-3.135845174496068,-0.0035533664232360596,-0.000710673284647212,0.6271690348992137
0.699999988079071,2,2402225.1906692493,-2.4022251906661575e-07,-480445.03813384986,1.1883308820901829e-06,-7.557703689993186,0.003034358863577493,0.0006068717727154985,1.5115407379986372
0.699999988079071,4,1608326.3923828192,-1.608326392379201e-07,-321665.27847656386,1.4495571494724038e-06,-10.120483405016232,0.004063294855600196,0.0008126589711200393,2.024096681003247
0.699999988079071,6,992459.0961292634,-9.924590961280917e-08,-198491.81922585273,1.6889771148581325e-06,-3.1225114694910134,-0.00348527771807094,-0.0006970555436141881,0.6245022938982028
0.800000011920929,2,2394309.5479215663,-2.394309547923083e-07,-478861.9095843132,-8.803407835346605e-06,-7.5327982637305695,0.002723522220009629,0.0005447044440019257,1.506559652746114
0.800000011920929,4,1620348.8536590373,-1.620348853658815e-07,-324069.77073180745,-8.544607887093826e-06,-10.19610645894117,0.0036864550896332374,0.0007372910179266475,2.0392212917882344
0.800000011920929,6,988640.5522520309,-9.886405522541232e-08,-197728.1104504062,-8.305310412654524e-06,-3.110493715921511,-0.0034174390331018992,-0.00068348780662038,0.6220987431843024
0.8999999761581421,2,2393977.918705934,-2.393977918707304e-07,-478610.1321031597,-8.803214170613341e-06,-7.531755579550862,0.002724205909352706,0.0005446301488262239,1.505767661736041
0.8999999761581421,4,1620321.3435321904,-1.62032134353188e-07,-323904.7816559865,-8.544361813913516e-06,-10.195934185409246,0.003687828669676437,0.0007372027436436115,2.038183258701351
0.8999999761581421,6,988928.9914131695,-9.889289914173802e-08,-197672.5674648924,-8.305024166577393e-06,-3.111401425465178,-0.003418581321683355,-0.000683324842139596,0.6219240345120672
1.0,2,1133382.647484444,-1.1333826474805815e-07,226676.52949688883,-1.92211552653455e-06,-3.56612766458616,0.0034831483140555994,-0.0006966296628111199,-0.713225532917232
1.0,4,1510244.955863822,-1.5102449558619906e-07,302048.99117276445,-1.6409681269368547e-06,-9.50361428063338,0.009282477009376596,-0.001856495401875319,-1.9007228561266765
1.0,6,2296026.39708116,-2.2960263970816638e-07,459205.279416232,-1.443179872015587e-06,-7.22338490722342,-0.009577001774672859,0.0019154003549345718,-1.4446769814446838
