stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,e11,e22,e33,e12_engineering,e13_engineering,e23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
2,0.2,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,300000000.0000001,7.450580596923828e-09,7.450580596923828e-09,-5.827802579909043e-09,-5.51039462141315e-09,-1.530565788786431e-08,0.002040000000000003,-0.0007200000000000013,-0.0007200000000000012,-1.727947212398773e-19,-9.486769009248164e-20,-2.507217523872729e-19,0.0015,-0.0004500000000000002,-0.0004500000000000002,-7.576143353881755e-20,-7.163513007837094e-20,-1.98973552542236e-19,0.0005400000000000023,-0.0002700000000000011,-0.0002700000000000011,-9.703328770105972e-20,-2.32325600141107e-20,-5.174819984503687e-20,0.0005400000000000023,0.1250000000000001
2,0.2,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,300000000,-1.117587089538574e-08,3.725290298461914e-09,2.398541307590502e-08,-1.672284386366556e-08,2.600125124978483e-09,0.002040000000000003,-0.0007200000000000015,-0.0007200000000000012,4.54009659728305e-19,-8.809142651444724e-20,2.117582368135751e-20,0.0015,-0.0004500000000000002,-0.00045,3.118103699867653e-19,-2.173969702276524e-19,3.380162662472028e-20,0.0005400000000000024,-0.0002700000000000013,-0.0002700000000000013,1.421992897415397e-19,1.293055437132051e-19,-1.262580294336277e-20,0.0005400000000000025,0.125
2,0.2,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,300000000.0000001,3.725290298461914e-08,7.450580596923828e-09,-2.94044191266232e-09,-5.55487059810542e-11,1.713034497605901e-09,0.002040000000000003,-0.0007200000000000012,-0.0007200000000000015,-6.776263578034403e-21,-2.710505431213761e-20,2.710505431213761e-19,0.0015,-0.0004500000000000001,-0.0004500000000000002,-3.822574486461015e-20,-7.221331777537067e-22,2.22694484688767e-20,0.0005400000000000025,-0.0002700000000000012,-0.0002700000000000013,3.144948128657575e-20,-2.638292113438391e-20,2.487810946524994e-19,0.0005400000000000025,0.125
2,0.2,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,300000000.0000001,6.332993507385254e-08,6.332993507385254e-08,-8.051354668519308e-09,2.226050392432752e-08,1.726611699367687e-08,0.002040000000000003,-0.0007200000000000015,-0.0007200000000000015,1.084202172485504e-19,4.811147140404426e-19,3.286487835346685e-19,0.0015,-0.0004500000000000001,-0.0004500000000000001,-1.04667610690751e-19,2.893865510162578e-19,2.244595209177993e-19,0.0005400000000000027,-0.0002700000000000014,-0.0002700000000000014,2.130878279393015e-19,1.917281630241848e-19,1.041892626168693e-19,0.0005400000000000027,0.125
2,0.2,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,300000000,1.862645149230957e-08,6.705522537231445e-08,-9.681575020895225e-09,-8.863858589484844e-09,-9.040898885060386e-09,0.002040000000000003,-0.0007200000000000016,-0.0007200000000000012,-2.032879073410321e-19,-3.794707603699266e-19,4.065758146820642e-20,0.0015,-0.0004500000000000002,-0.0004499999999999999,-1.258604752716379e-19,-1.15230161663303e-19,-1.17531685505785e-19,0.0005400000000000026,-0.0002700000000000015,-0.0002700000000000013,-7.742743206939415e-20,-2.642405987066236e-19,1.581892669739914e-19,0.0005400000000000027,0.125
2,0.2,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,300000000.0000001,2.235174179077148e-08,6.705522537231445e-08,-1.437949656459983e-08,-1.389513405558998e-08,1.401252349199416e-08,0.002040000000000003,-0.0007200000000000016,-0.0007200000000000015,-8.131516293641283e-20,-2.303929616531697e-19,2.337810934421869e-19,0.0015,-0.0004500000000000001,-0.00045,-1.869334553397978e-19,-1.806367427226698e-19,1.821628053959241e-19,0.0005400000000000029,-0.0002700000000000015,-0.0002700000000000015,1.056182924033849e-19,-4.975621893049992e-20,5.161828804626277e-20,0.0005400000000000029,0.125
3,0.3,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,300000000.0000001,8.195638656616211e-08,3.725290298461914e-08,1.018645066841407e-08,6.892916987559788e-09,-2.014010117758877e-09,0.002310000000000004,-0.0008550000000000015,-0.0008550000000000018,2.092171379718122e-19,1.482307657695026e-19,2.032879073410321e-20,0.0015,-0.0004499999999999999,-0.0004500000000000002,1.32423858689383e-19,8.960792083827725e-20,-2.61821315308654e-20,0.0008100000000000032,-0.0004050000000000016,-0.0004050000000000018,7.679327928242921e-20,5.862284493122531e-20,4.651092226496861e-20,0.0008100000000000032,0.1250000000000001
3,0.3,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,300000000.0000001,7.450580596923828e-09,7.450580596923828e-09,4.593390637446786e-08,4.160845185853434e-08,5.422779308022723e-09,0.002310000000000003,-0.0008550000000000018,-0.000855000000000002,9.817111858677341e-19,8.851494298807439e-19,9.910285482875314e-20,0.0015,-0.0004500000000000001,-0.0004500000000000002,5.971407828680822e-19,5.409098741609465e-19,7.04961310042954e-20,0.0008100000000000036,-0.0004050000000000018,-0.0004050000000000018,3.845704029996519e-19,3.442395557197973e-19,2.860672382445774e-20,0.0008100000000000036,0.125
3,0.3,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,300000000.0000001,4.842877388000488e-08,6.332993507385254e-08,-3.835536246616265e-09,-5.147804612892843e-09,-1.499367122493779e-08,0.002310000000000004,-0.0008550000000000019,-0.0008550000000000018,-1.626303258728257e-19,-1.050320854595332e-19,-2.879912020664621e-19,0.0015,-0.00045,-0.00045,-4.986197120601145e-20,-6.692145996760697e-20,-1.949177259241914e-19,0.0008100000000000039,-0.0004050000000000019,-0.0004050000000000019,-1.127683546668142e-19,-3.811062549192628e-20,-9.307347614227072e-20,0.0008100000000000039,0.1250000000000001
3,0.3,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,299999999.9999999,-8.568167686462402e-08,-3.725290298461914e-08,3.307760548375003e-08,-1.611651857499572e-08,-5.758666529479823e-09,0.002310000000000004,-0.000855000000000002,-0.0008550000000000018,6.369687763352339e-19,-1.253608761936365e-19,-8.046812998915853e-20,0.0015,-0.0004500000000000003,-0.0004500000000000001,4.300088712887504e-19,-2.095147414749444e-19,-7.486266488323769e-20,0.0008100000000000035,-0.0004050000000000018,-0.0004050000000000017,2.069599050464835e-19,8.41538652813079e-20,-5.605465105920836e-21,0.0008100000000000036,0.125
3,0.3,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,300000000.0000001,6.705522537231445e-08,7.450580596923828e-09,-8.584747279756514e-09,-7.8627773340093e-09,-1.770255857143513e-09,0.002310000000000004,-0.0008550000000000018,-0.0008550000000000021,-8.809142651444724e-20,-1.287490079826537e-19,2.303929616531697e-19,0.0015,-0.00045,-0.0004500000000000002,-1.116017146368347e-19,-1.022161053421209e-19,-2.301332614286566e-20,0.0008100000000000039,-0.0004050000000000019,-0.0004050000000000019,2.351028812238745e-20,-2.653290264053276e-20,2.534062877960353e-19,0.0008100000000000039,0.125
3,0.3,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,300000000.0000001,5.21540641784668e-08,3.725290298461914e-08,-2.201668157129084e-08,2.675906177201348e-08,2.671135342197935e-08,0.002310000000000005,-0.0008550000000000021,-0.0008550000000000021,-9.486769009248164e-20,5.996993266560446e-19,4.980553729855286e-19,0.0015,-0.0004500000000000001,-0.0004500000000000001,-2.862168604267809e-19,3.478678030361753e-19,3.472475944857316e-19,0.0008100000000000041,-0.0004050000000000021,-0.0004050000000000021,1.913491703342992e-19,2.518315236198694e-19,1.50807778499797e-19,0.0008100000000000041,0.125
3,0.3,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,300000000.0000001,1.862645149230957e-08,8.195638656616211e-08,-2.43508197855632e-08,-7.022903343976444e-09,-1.446068835450796e-08,0.002310000000000004,-0.0008550000000000022,-0.0008550000000000018,-4.20128341838133e-19,-3.794707603699266e-19,-5.421010862427522e-20,0.0015,-0.0004500000000000002,-0.00045,-3.165606572123216e-19,-9.129774347169378e-20,-1.879889486086035e-19,0.0008100000000000038,-0.000405000000000002,-0.0004050000000000018,-1.035676846258114e-19,-2.881730168982327e-19,1.337788399843283e-19,0.0008100000000000039,0.125
3,0.3,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,300000000.0000001,1.490116119384766e-08,7.450580596923828e-08,-3.641303587392533e-08,-1.205172368681888e-08,1.449036194036641e-08,0.002310000000000004,-0.0008550000000000022,-0.000855000000000002,-4.065758146820642e-19,-2.439454888092385e-19,2.778268066994105e-19,0.0015,-0.0004500000000000002,-0.00045,-4.733694663610294e-19,-1.566724079286455e-19,1.883747052247633e-19,0.0008100000000000041,-0.0004050000000000021,-0.0004050000000000021,6.679365167896524e-20,-8.727308088059304e-20,8.945210147464717e-20,0.0008100000000000041,0.125
4,0.4,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,300000000.0000002,5.960464477539062e-08,7.450580596923828e-08,3.823503160505701e-10,1.617084698758616e-09,3.095543691491786e-09,0.002580000000000005,-0.0009900000000000024,-0.0009900000000000024,1.092672501958047e-19,9.825582188149884e-20,8.131516293641283e-20,0.001500000000000001,-0.0004500000000000002,-0.0004500000000000002,4.970554108657404e-21,2.102210108386202e-20,4.024206798939322e-20,0.001080000000000004,-0.0005400000000000022,-0.0005400000000000024,1.042966960871473e-19,7.723372079763682e-20,4.107309494701962e-20,0.001080000000000004,0.1250000000000001
4,0.4,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,299999999.9999999,-3.725290298461914e-08,-4.097819328308105e-08,-7.651925898991438e-09,2.677684031951882e-08,2.081192820460597e-09,0.002580000000000005,-0.0009900000000000026,-0.0009900000000000028,4.091169135238271e-19,8.046812998915853e-19,7.030373462210693e-20,0.0015,-0.0004500000000000002,-0.0004500000000000003,-9.947503668688864e-20,3.480989241537447e-19,2.705550666598777e-20,0.001080000000000005,-0.0005400000000000025,-0.0005400000000000025,5.085919502107157e-19,4.565823757378406e-19,4.324822795611917e-20,0.001080000000000005,0.125
4,0.4,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,300000000,-1.117587089538574e-08,3.352761268615723e-08,2.694836616786996e-09,6.126142068856455e-10,3.757930286474838e-09,0.002580000000000005,-0.0009900000000000026,-0.0009900000000000024,-8.809142651444724e-20,-4.404571325722362e-20,-8.470329472543003e-20,0.0015,-0.0004500000000000002,-0.00045,3.503287601823094e-20,7.963984689513388e-21,4.885309372417292e-20,0.001080000000000005,-0.0005400000000000024,-0.0005400000000000024,-1.231243025326782e-19,-5.2009697946737e-20,-1.335563884496029e-19,0.001080000000000005,0.1250000000000001
4,0.4,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,299999999.9999999,-8.940696716308594e-08,-7.450580596923828e-08,-4.024919311028502e-09,2.528208460569659e-08,-7.184093358183375e-10,0.002580000000000005,-0.0009900000000000026,-0.0009900000000000026,2.439454888092385e-19,3.693063650028749e-19,-3.049318610115481e-20,0.0015,-0.0004500000000000003,-0.0004500000000000002,-5.232395104337049e-20,3.286670998740557e-19,-9.339321365638384e-21,0.001080000000000005,-0.0005400000000000024,-0.0005400000000000023,2.96269439852609e-19,4.063926512881926e-20,-2.115386473551642e-20,0.001080000000000005,0.125
4,0.4,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,300000000.0000001,6.705522537231445e-08,1.862645149230957e-08,-5.238008172876059e-09,-1.847913850954647e-08,-2.44508942189592e-09,0.002580000000000005,-0.0009900000000000026,-0.0009900000000000028,-6.776263578034403e-20,-2.879912020664621e-19,2.168404344971009e-19,0.0015,-0.00045,-0.0004500000000000002,-6.809410624738877e-20,-2.402288006241042e-19,-3.178616248464696e-20,0.001080000000000005,-0.0005400000000000026,-0.0005400000000000027,3.314704670447507e-22,-4.776240144235797e-20,2.486265969817478e-19,0.001080000000000005,0.125
4,0.4,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,300000000.0000002,6.705522537231445e-08,6.705522537231445e-08,-1.848648825695109e-08,7.648883324834158e-09,1.073858989889992e-08,0.002580000000000006,-0.0009900000000000028,-0.000990000000000003,-1.084202172485504e-19,4.235164736271502e-19,3.625301014248405e-19,0.001500000000000001,-0.0004500000000000001,-0.0004500000000000002,-2.403243473403641e-19,9.943548322284404e-20,1.396016686856989e-19,0.001080000000000005,-0.0005400000000000028,-0.0005400000000000028,1.319041300918137e-19,3.240809904043062e-19,2.229284327391416e-19,0.001080000000000005,0.125
4,0.4,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,300000000.0000001,3.725290298461914e-09,6.705522537231445e-08,-1.095332511867309e-08,-1.598932123104964e-08,1.052710447799528e-09,0.002580000000000005,-0.000990000000000003,-0.0009900000000000026,-3.117081245895825e-19,-5.149960319306146e-19,1.084202172485504e-19,0.0015,-0.0004500000000000003,-0.00045,-1.423932265427502e-19,-2.078611760036453e-19,1.368523582139385e-20,0.001080000000000005,-0.0005400000000000027,-0.0005400000000000025,-1.693148980468323e-19,-3.071348559269692e-19,9.47349814271566e-20,0.001080000000000005,0.125
4,0.4,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,300000000.0000002,7.82310962677002e-08,6.705522537231445e-08,-2.259531588961674e-08,1.338637257379072e-08,4.183310607176323e-09,0.002580000000000006,-0.0009900000000000028,-0.0009900000000000028,-3.252606517456513e-19,5.421010862427522e-20,1.829591166069289e-19,0.001500000000000001,-0.00045,-0.0004500000000000002,-2.937391065650176e-19,1.740228434592794e-19,5.438303789329221e-20,0.001080000000000005,-0.0005400000000000029,-0.0005400000000000028,-3.152154518063364e-20,-1.198127348350042e-19,1.285760787136367e-19,0.001080000000000005,0.125
5,0.5,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,300000000.0000001,7.82310962677002e-08,6.332993507385254e-08,-3.867069259150335e-09,2.258574354309865e-09,7.404508001053244e-09,0.002850000000000007,-0.001125000000000003,-0.001125000000000003,5.505714157152952e-20,1.109613160903133e-19,1.456896669277397e-19,0.0015,-0.00045,-0.0004500000000000002,-5.027190036895436e-20,2.936146660602824e-20,9.625860401369218e-20,0.001350000000000006,-0.000675000000000003,-0.0006750000000000032,1.053290419404839e-19,8.15998494842851e-20,4.943106291404749e-20,0.001350000000000006,0.1250000000000001
5,0.5,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,299999999.9999999,-3.725290298461914e-08,-5.21540641784668e-08,-2.691272152930675e-08,1.033438100765964e-08,-5.01215477588291e-10,0.002850000000000006,-0.001125000000000003,-0.001125000000000004,1.38066370402451e-19,6.632267977001172e-19,4.235164736271502e-20,0.0015,-0.0004500000000000002,-0.0004500000000000003,-3.498653798809877e-19,1.343469530995754e-19,-6.515801208647784e-21,0.001350000000000006,-0.0006750000000000032,-0.0006750000000000032,4.879317502834387e-19,5.288798446005418e-19,4.886744857136281e-20,0.001350000000000006,0.125
5,0.5,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,300000000,-2.980232238769531e-08,4.470348358154297e-08,1.613888736528585e-09,3.352259693085488e-09,1.934934984201693e-09,0.002850000000000006,-0.001125000000000003,-0.001125000000000003,-9.486769009248164e-20,-6.776263578034403e-21,-9.825582188149884e-20,0.0015,-0.0004500000000000002,-0.0004499999999999999,2.098055357487161e-20,4.357937601011135e-20,2.5154154794622e-20,0.001350000000000006,-0.000675000000000003,-0.000675000000000003,-1.158482436673532e-19,-5.035563958814575e-20,-1.234099766761208e-19,0.001350000000000006,0.1250000000000001
5,0.5,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,299999999.9999999,-8.940696716308594e-08,-7.450580596923828e-08,-2.091151004282794e-08,3.905685323361002e-08,-8.713748812747415e-09,0.002850000000000006,-0.001125000000000003,-0.001125000000000003,1.355252715606881e-20,6.166399856011306e-19,-1.363723045079424e-19,0.0015,-0.0004500000000000003,-0.0004500000000000002,-2.718496305567632e-19,5.077390920369303e-19,-1.132787345657164e-19,0.001350000000000006,-0.000675000000000003,-0.0006750000000000029,2.85402157712832e-19,1.089008935642004e-19,-2.309356994222594e-20,0.001350000000000006,0.125
5,0.5,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,300000000.0000001,6.705522537231445e-08,1.862645149230957e-08,-5.013568564909634e-10,-2.9130150878888e-09,1.995528071014746e-08,0.002850000000000007,-0.001125000000000003,-0.001125000000000004,-2.032879073410321e-20,-1.355252715606881e-19,5.014435047745458e-19,0.0015,-0.0004499999999999999,-0.0004500000000000002,-6.517639134382524e-21,-3.786919614255438e-20,2.594186492319169e-19,0.001350000000000007,-0.0006750000000000033,-0.0006750000000000035,-1.381115159972068e-20,-9.765607541813369e-20,2.420248555426289e-19,0.001350000000000007,0.125
5,0.5,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,300000000.0000001,9.313225746154785e-08,3.352761268615723e-08,-2.136961782597714e-09,6.84214566252641e-09,7.205139770275613e-09,0.002850000000000007,-0.001125000000000003,-0.001125000000000004,5.421010862427522e-20,4.336808689942018e-19,3.455894424797545e-19,0.0015,-0.0004499999999999999,-0.0004500000000000001,-2.778050317377027e-20,8.894789361284333e-20,9.366681701358297e-20,0.001350000000000007,-0.0006750000000000036,-0.0006750000000000036,8.199061179804549e-20,3.447329753813585e-19,2.519226254661715e-19,0.001350000000000007,0.125
5,0.5,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,300000000,-2.235174179077148e-08,3.725290298461914e-08,-3.465893303229899e-09,-1.579596847292442e-08,1.751410400841815e-08,0.002850000000000007,-0.001125000000000004,-0.001125000000000003,-2.439454888092385e-19,-5.55653613398821e-19,3.252606517456513e-19,0.0015,-0.0004500000000000003,-0.0004499999999999999,-4.50566129419887e-20,-2.053475901480175e-19,2.27683352109436e-19,0.001350000000000006,-0.0006750000000000034,-0.0006750000000000032,-1.988888758672498e-19,-3.503060232508034e-19,9.757729963621533e-20,0.001350000000000007,0.125
5,0.5,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,300000000.0000002,8.195638656616211e-08,6.705522537231445e-08,-3.307413344468372e-09,2.520115520730827e-08,-5.807424104745074e-09,0.002850000000000007,-0.001125000000000003,-0.001125000000000004,-1.355252715606881e-19,2.439454888092385e-19,6.437450399132683e-20,0.001500000000000001,-0.00045,-0.0004500000000000002,-4.299637347808885e-20,3.276150176950076e-19,-7.549651336168597e-20,0.001350000000000007,-0.0006750000000000036,-0.0006750000000000035,-9.252889808259914e-20,-8.366952888576906e-20,1.398710173530128e-19,0.001350000000000007,0.125
6,0.6000000000000001,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,300000000.0000001,5.21540641784668e-08,4.842877388000488e-08,-5.800476704148386e-09,2.908890817340514e-10,6.127274169220425e-09,0.003120000000000008,-0.001260000000000004,-0.001260000000000004,1.948175778684891e-20,9.147955830346444e-20,1.490777987167569e-19,0.0015,-0.0004500000000000001,-0.00045,-7.540619715392902e-20,3.781558062542669e-21,7.965456419986552e-20,0.001620000000000007,-0.0008100000000000036,-0.0008100000000000039,9.488795494077793e-20,8.769800024092176e-20,6.942323451689134e-20,0.001620000000000007,0.1250000000000001
6,0.6000000000000001,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,300000000,-2.235174179077148e-08,-2.235174179077148e-08,-5.168602962864332e-08,9.165355275977594e-09,-2.677590197927684e-09,0.003120000000000007,-0.001260000000000004,-0.001260000000000004,-2.56650983018053e-19,6.759322919089317e-19,1.270549420881451e-20,0.0015,-0.0004500000000000001,-0.0004500000000000003,-6.719183851723632e-19,1.191496185877087e-19,-3.48086725730599e-20,0.001620000000000008,-0.0008100000000000039,-0.0008100000000000039,4.152674021543101e-19,5.567826733212229e-19,4.751416678187441e-20,0.001620000000000008,0.125
6,0.6000000000000001,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,300000000,-3.725290298461914e-09,7.450580596923828e-08,1.952248301672681e-08,9.171659197246962e-09,7.006199838972202e-09,0.003120000000000007,-0.001260000000000004,-0.001260000000000004,1.423015351387225e-19,7.792703114739563e-20,-2.710505431213761e-20,0.0015,-0.0004500000000000002,-0.0004499999999999998,2.537922792174485e-19,1.192315695642105e-19,9.108059790663864e-20,0.001620000000000007,-0.0008100000000000035,-0.0008100000000000034,-1.114907440787261e-19,-4.13045384168149e-20,-1.181856522187762e-19,0.001620000000000007,0.1250000000000001
6,0.6000000000000001,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,300000000,-5.960464477539062e-08,-4.470348358154297e-08,-2.542961802059326e-08,5.153446151065705e-08,-1.498336140237165e-08,0.003120000000000007,-0.001260000000000004,-0.001260000000000004,-1.01643953670516e-19,8.843023969334896e-19,-2.414043899674756e-19,0.0015,-0.0004500000000000002,-0.0004500000000000002,-3.305850342677124e-19,6.699479996385417e-19,-1.947836982308315e-19,0.001620000000000007,-0.0008100000000000035,-0.0008100000000000034,2.289410805971963e-19,2.143543972949479e-19,-4.662069173664406e-20,0.001620000000000007,0.125
