time,node,gap,pressure,nx,ny,nz,tx,ty,tz,slipx,slipy,slipz,heat_rate_w
0.10000000149011612,57,-4.987164443419458e-09,497.52687974097245,-49.80805909826449,1.0448295868370196e-14,-7.747083273003869e-15,1.4154158800954048e-16,0.6839056217270706,0.00019224299858667287,-3.111229325639629e-22,4.481182950918634e-07,-2.4918699839640447e-10,187.52390150154892
0.10000000149011612,60,-4.9787916167367945e-09,497.42440847956914,-82.84750458559287,1.0495147012926925e-15,5.119608878643983e-15,1.4953673838677203e-17,1.1283087202303639,-3.047269666172174e-05,-8.549067740359549e-23,4.5806573029211005e-07,1.6999521660075335e-10,312.51601342680146
0.10000000149011612,61,-4.984480540289925e-09,497.24965450354085,-49.816159594163466,-4.271975697677614e-15,-1.100333748085082e-14,-5.74827323878808e-17,0.6840079959899689,-6.052997558185902e-05,2.2290269353512662e-22,4.481353624437295e-07,6.26018969284338e-10,187.52390150154895
0.10000000149011612,64,-4.980038974298929e-09,497.5407051945991,-82.84245048816524,7.204417736390209e-15,-1.9160466985146746e-15,9.902234350068426e-17,1.1282388769331566,0.00031644717616071224,-1.6463188768907143e-22,4.580655816593102e-07,-2.2980292559688306e-10,312.51601342680146
0.10000000149011612,68,-4.995114275920914e-09,498.12687991941027,199.2570779361632,-3.456482608117401e-15,3.1902453809935686e-14,-4.7944234195940054e-17,-2.726552871336872,-0.0008000462975686384,4.024951110640767e-23,4.5422364641651505e-07,3.385992186114144e-10,0.0
0.10000000149011612,69,-4.936245902476528e-09,497.38826712225665,198.83716289924382,-6.935362520963048e-15,1.7815162540399533e-14,-9.504038724526087e-17,-2.7128870444809774,-0.0006150261206717861,1.3737645780362047e-23,4.5013842424412165e-07,1.41359915805051e-10,0.0
0.10000000149011612,72,-4.990957196894891e-09,497.48255683708413,331.7718102966384,5.626800372799343e-15,2.8284983820077134e-14,7.723731077462155e-17,-4.546770695730097,-0.00022143719159824365,1.9065041975601688e-23,4.567297660697948e-07,-2.700093163160385e-12,0.0
0.10000000149011612,76,-4.994130955402753e-09,498.0462177165819,199.24478258360114,-1.0113114549966686e-14,2.5550202861341645e-14,-1.3750237361949145e-16,-2.7263990189043144,-0.00012855055581966802,2.8288022179829343e-23,4.5422984856802415e-07,-1.720797829989159e-10,0.0
0.10000000149011612,78,-5.040132421921457e-09,500.78013111826965,-32.98141218162584,-2.3570321917336492e-15,2.443588632709112e-15,-3.232566817684808e-17,0.45154487695567164,8.624123547514794e-05,2.149565400960576e-23,4.4633982005902813e-07,-3.279911152420729e-10,124.95950825928729
0.10000000149011612,80,-5.040112767467442e-09,500.7701225148972,-32.98139970212059,-1.0120735300300672e-14,-2.2172686556220997e-15,-1.369310937264151e-16,0.45154539016427986,-0.00012985121280074241,4.241348386022095e-22,4.463376609892523e-07,3.121461399908205e-10,124.95950825928615
0.10000000149011612,83,-4.920211478360341e-09,498.45103398977994,132.2694157941204,1.2885541730758116e-14,-3.4129018674342764e-15,1.759477114960492e-16,-1.8035986951068037,0.0003030835547060649,-9.666128860694934e-23,4.5204845554622834e-07,-2.2730553578293586e-10,0.0
0.10000000149011612,85,-5.007387908226248e-09,500.77512681658345,132.63634478242025,3.575219591090357e-15,-4.5425022982737194e-15,4.971526654010751e-17,-1.8025695505587123,7.992402954538459e-05,1.3786667019998141e-24,4.482149630031723e-07,-1.7795484035353838e-11,0.0
0.10000000149011612,88,-4.920584035175222e-09,498.50437598723624,132.27324041119365,7.793416067197953e-15,-1.0525394104455046e-14,1.074045817898605e-16,-1.80364971643552,-0.00013338277985752353,-8.012508440539699e-23,4.52047481080049e-07,1.665341741850072e-10,0.0
0.20000000298023224,57,-9.967995583578588e-09,994.0701223761325,-99.73167126339847,2.0893998727857347e-14,-1.553514777757015e-14,5.1333748064912e-16,2.5170131634036217,0.0006962865864724783,-5.627794466524946e-22,8.105759264706797e-07,-2.1712748071963415e-10,143.57497794744913
0.20000000298023224,60,-9.968184264898612e-09,995.2044727809216,-165.61807884439486,2.1619787897243403e-15,1.0163533282994452e-14,5.82002344168349e-17,4.112694878173811,3.146359529396861e-07,-1.5799504835270942e-22,8.467276504882226e-07,2.6211548752373293e-10,239.27255674433925
0.20000000298023224,61,-9.960543290441707e-09,993.299658593962,-99.75428943885498,-8.525137772733145e-15,-2.204134808005187e-14,-2.0636802744791733e-16,2.5175309796912275,-1.5786478013385203e-05,4.0322543389169696e-22,8.106203048466931e-07,1.215674748644678e-09,143.57497794744916
0.20000000298023224,64,-9.97129196976249e-09,995.4957109994825,-165.60540603213553,1.4488681257033745e-14,-3.917031748399913e-15,3.6650844566746546e-16,4.112375247426519,0.001247153744414338,-3.0431596749026486e-22,8.467248329902869e-07,-4.351442926112841e-10,239.27255674433925
0.20000000298023224,68,-1.0016638548308872e-08,996.7006457392847,398.84769608716596,-6.9542741676665275e-15,6.395486556759454e-14,-1.7950357230036463e-16,-9.997708500979146,-0.004080292840245953,7.37468670082404e-23,8.327849268222168e-07,8.111119665492825e-10,0.0
0.20000000298023224,69,-9.832628094301276e-09,993.6848904850473,397.5182974295195,-1.3884892967899905e-14,3.57415429018069e-14,-3.4901524247409097e-16,-9.907371826304813,-0.0032512284199118927,2.496912206788301e-23,8.181234926052158e-07,3.7506980957125596e-10,0.0
0.20000000298023224,72,-9.995362132449272e-09,995.3500918902021,663.6735493787355,1.109685154037903e-14,5.68577404769921e-14,2.798004299970212e-16,-16.685831760399623,-0.0008024874918565087,3.5140514965287993e-23,8.418265716317103e-07,-2.038868605921817e-11,0.0
