element,integration_point,current_x,current_y,current_z,ivol,vonmises_stress,effective_plastic_strain,effective_creep_strain
6,19,1.2756597862143211,0.11102438546377585,0.88897561453622398,0.005357063927036115,173468.3579765881,0.007346835797658807,7.299146904294868e-06
6,20,1.3716325938482439,0.11104812172302216,0.88895187827697775,0.0085711137089374435,172772.346876162,0.007277234687616203,7.24754753069061e-06
6,21,1.467614971114505,0.11108787651561974,0.88891212348438009,0.0053563881229619298,171903.5742645756,0.007190357426457565,7.174208835737524e-06
6,22,1.2755012971876158,0.49999999999999989,0.88910587147247111,0.0085670846000425703,179244.6027298144,0.007924460272981446,7.887281441262777e-06
6,23,1.371394763313911,0.5,0.88910927840126175,0.013707988961565295,178568.9538065681,0.007856895380656802,7.833543846095156e-06
6,24,1.4672977990725453,0.49999999999999989,0.88909666679670085,0.0085671970909847895,177665.1324805001,0.007766513248050006,7.744127460368068e-06
6,25,1.2756597862143209,0.88897561453622376,0.88897561453622398,0.0053570639270360994,173468.3579765882,0.007346835797658827,7.299146904294888e-06
6,26,1.3716325938482437,0.88895187827697775,0.88895187827697775,0.00857111370893744,172772.3468761621,0.007277234687616208,7.247547530690627e-06
6,27,1.467614971114505,0.88891212348438009,0.8889121234843802,0.0053563881229619064,171903.5742645755,0.007190357426457551,7.174208835737525e-06
7,1,1.5234864643434372,0.11111919590545431,0.1111191959054543,0.0053576929807348994,169064.9293402554,0.006906492934025541,6.796394052187574e-06
7,2,1.6195554708673703,0.11122635434267258,0.11122635434267258,0.0085753174416693129,161698.3908157886,0.006169839081578865,6.161311632135029e-06
7,3,1.7157106740690227,0.1114103904555583,0.11141039045555837,0.005359338147445188,153158.6186775901,0.005315861867759011,5.486202030739611e-06
7,4,1.5231145085066178,0.5,0.11092986745775524,0.0085667521084617556,176487.7104048663,0.007648771040486625,7.641410864966121e-06
7,5,1.6190745924833259,0.50000000000000022,0.11104772500512702,0.013711219555043751,169138.9104510133,0.006913891045101323,6.957970735823705e-06
7,6,1.7151208731377519,0.49999999999999983,0.11124246022816628,0.008568882449174536,160593.2884976628,0.006059328849766278,6.230033214709643e-06
7,7,1.5234864643434372,0.88888080409454551,0.11111919590545427,0.0053576929807348734,169064.9293402553,0.006906492934025533,6.796394052187564e-06
7,8,1.6195554708673707,0.8887736456573273,0.11122635434267253,0.0085753174416693181,161698.3908157885,0.00616983908157885,6.161311632135023e-06
7,9,1.7157106740690229,0.88858960954444122,0.11141039045555834,0.0053593381474452079,153158.6186775899,0.00531586186775899,5.486202030739604e-06
7,10,1.5231145085066178,0.11092986745775521,0.49999999999999994,0.0085667521084617487,176487.7104048662,0.007648771040486622,7.641410864966105e-06
7,11,1.6190745924833256,0.11104772500512697,0.5,0.013711219555043754,169138.9104510132,0.006913891045101322,6.957970735823702e-06
7,12,1.7151208731377521,0.11124246022816627,0.49999999999999994,0.0085688824491745516,160593.2884976628,0.006059328849766283,6.230033214709637e-06
7,13,1.5227425526697993,0.5,0.5,0.013697881997197112,184696.3387986768,0.008469633879867683,8.602726651016072e-06
7,14,1.6185937140992817,0.5,0.49999999999999994,0.021923041210038099,177327.4622390737,0.00773274622390737,7.858573474451776e-06
7,15,1.7145310722064819,0.5,0.50000000000000011,0.013700487963308429,168750.3839545485,0.006875038395454853,7.061291021120301e-06
7,16,1.523114508506618,0.88907013254224465,0.5,0.0085667521084618354,176487.710404866,0.0076487710404866,7.641410864966087e-06
