stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
4,0.004,1,1,0.2118637438119683,0.211324865405185,0.2109305055633205,600,234398220.4846544,105041748.1620689,2.776086330413818e-05,-1.674913357922875e-25,2.368969374057249e-10,3.03117765440453e-09,0.002546754266575944,0,-0.001867874199533004,0,0,0,0.001014428480180127,0.000173611410083321,-0.0005091599529699462,-2.177387365299737e-36,3.079660186274424e-21,3.940530950725889e-20,0.001532023793983504,-0.000173573079320526,-0.001358450714662978,-6.983608524312214e-36,-6.488819724165033e-21,8.261421173218283e-20,0.001679269983513107,3.018260175156291e-07,-3.833076279528422e-08,-2.634952547203449e-07,-1.195532295932813e-39,-2.183051953247427e-24,1.629778930505113e-23,3.290380417922276e-07,0.125084888819784
4,0.004,1,2,0.7906862561880319,0.2113248654051851,0.2109305055633205,600,234398220.4846544,105041748.1620688,2.773106098175049e-05,-4.496607772310567e-26,2.084111222523406e-09,2.965824901434276e-09,0.002546754266575944,0,-0.001867874199533004,0,0,0,0.001014428480180127,0.000173611410083321,-0.0005091599529699462,-5.845590104003737e-37,2.709344589280427e-20,3.855572371864559e-20,0.001532023793983504,-0.0001735730793205258,-0.001358450714662979,-1.874475865380411e-36,5.41098673164083e-20,5.639269838137399e-20,0.001679269983513107,3.018260175156291e-07,-3.83307627952842e-08,-2.63495254720345e-07,-3.209466378051116e-40,1.044097482857477e-23,9.709725712165094e-24,3.290380417922276e-07,0.1250848888197839
4,0.004,1,3,0.2118637438119683,0.7886751345948151,0.2109305055633205,600,234398220.4846544,105041748.1620688,2.770125865936279e-05,-1.67492124440943e-25,-8.516521023359902e-10,3.031177654404531e-09,0.002546754266575944,0,-0.001867874199533004,0,0,0,0.001014428480180127,0.000173611410083321,-0.0005091599529699465,-2.177397617732259e-36,-1.107147733036787e-20,3.94053095072589e-20,0.001532023793983504,-0.0001735730793205259,-0.001358450714662978,-6.98316157688751e-36,-4.317742389664693e-20,8.261421173218283e-20,0.001679269983513107,3.018260175156291e-07,-3.833076279528423e-08,-2.634952547203449e-07,-1.195413801435471e-39,-9.089287612133917e-24,1.629778930505113e-23,3.290380417922276e-07,0.125084888819784
4,0.004,1,4,0.7906862561880319,0.7886751345948151,0.2109305055633205,600,234398220.4846544,105041748.1620689,2.776086330413818e-05,-4.491269339804919e-26,6.109855557203157e-09,2.965824901434277e-09,0.002546754266575944,0,-0.001867874199533004,0,0,0,0.001014428480180127,0.0001736114100833211,-0.0005091599529699462,-5.838650141746393e-37,7.942812224364101e-20,3.855572371864559e-20,0.001532023793983504,-0.0001735730793205259,-0.001358450714662978,-1.87378301817348e-36,1.369174610966155e-19,5.639269838137399e-20,0.001679269983513107,3.01826017515629e-07,-3.833076279528423e-08,-2.63495254720345e-07,-3.208846174978396e-40,2.596092926435369e-23,9.709725712165091e-24,3.290380417922276e-07,0.1250848888197839
4,0.004,1,5,0.2118637438119683,0.211324865405185,0.7872033636285116,600,234398220.4846544,105041748.1620688,2.773106098175049e-05,-6.248805426743439e-25,3.571963944145498e-12,2.256577186978461e-09,0.002546754266575944,0,-0.001867874199533004,0,0,0,0.001014428480180127,0.0001736114100833211,-0.0005091599529699461,-8.123447054766472e-36,4.643553127387568e-23,2.933550343071999e-20,0.001532023793983504,-0.000173573079320526,-0.001358450714662979,-2.605542281598376e-35,-1.708366743538138e-20,1.332772928527347e-19,0.001679269983513107,3.018260175156291e-07,-3.833076279528422e-08,-2.634952547203449e-07,-4.460558514290322e-39,-3.45665501253776e-24,2.726418793435554e-23,3.290380417922276e-07,0.1250848888197839
4,0.004,1,6,0.7906862561880319,0.211324865405185,0.7872033636285116,600,234398220.4846544,105041748.1620688,2.768635749816895e-05,-1.681359821297123e-25,1.850786249061827e-09,8.665572833110972e-09,0.002546754266575944,0,-0.001867874199533004,0,0,0,0.001014428480180127,0.000173611410083321,-0.0005091599529699461,-2.185767767686259e-36,2.406022123780374e-20,1.126524468304426e-19,0.001532023793983504,-0.0001735730793205258,-0.001358450714662979,-7.003237658692861e-36,4.351501960519194e-20,1.992601034604212e-19,0.001679269983513107,3.018260175156291e-07,-3.833076279528419e-08,-2.63495254720345e-07,-1.198983791945254e-39,9.167371769284437e-24,3.635319522394625e-23,3.290380417922276e-07,0.1250848888197839
4,0.004,1,7,0.2118637438119683,0.7886751345948151,0.7872033636285116,600,234398220.4846543,105041748.1620688,2.76714563369751e-05,-6.24965673559066e-25,-3.553089305078514e-09,5.712923972670668e-09,0.002546754266575944,0,-0.001867874199533004,0,0,0,0.001014428480180127,0.0001736114100833209,-0.0005091599529699464,-8.124553756267858e-36,-4.61901609660207e-20,7.426801164471868e-20,0.001532023793983504,-0.0001735730793205258,-0.001358450714662978,-2.605587221629026e-35,-1.299859871089698e-19,1.426883792056734e-19,0.001679269983513107,3.018260175156291e-07,-3.833076279528421e-08,-2.634952547203449e-07,-4.460109132075421e-39,-2.924868090706028e-23,2.630740834451902e-23,3.290380417922276e-07,0.1250848888197839
4,0.004,1,8,0.7906862561880319,0.7886751345948151,0.7872033636285116,600,234398220.4846543,105041748.1620688,2.76714563369751e-05,-1.675742248099856e-25,5.70108224006537e-09,8.665572833110975e-09,0.002546754266575944,0,-0.001867874199533004,0,0,0,0.001014428480180127,0.0001736114100833209,-0.0005091599529699464,-2.178464922529813e-36,7.41140691208498e-20,1.126524468304427e-19,0.001532023793983504,-0.0001735730793205258,-0.001358450714662978,-6.989594251688759e-36,1.422204336602998e-19,1.992601034604212e-19,0.001679269983513107,3.018260175156291e-07,-3.833076279528421e-08,-2.634952547203449e-07,-1.196617146123459e-39,2.621132744629255e-23,3.635319522394625e-23,3.290380417922276e-07,0.1250848888197839
5,0.005,1,1,0.2119588400014006,0.211324865405185,0.2108383728887701,600,235792372.2283809,109581438.4755753,2.501904964447021e-05,-8.581451319557108e-26,-1.50981171071342e-09,4.582901478266454e-09,0.002995508979798371,0,-0.002304761228059231,0,0,0,0.001014589703428505,0.0001942186340352676,-0.0005180607160558097,-1.115588671542424e-36,-1.962755223927448e-20,5.957771921746391e-20,0.001980541676258913,-0.0001941768303963562,-0.001786364845862557,-7.620692691293654e-36,-1.781058761911757e-20,1.167474135882252e-19,0.002185697542636491,3.774261854349051e-07,-4.1803638911611e-08,-3.356225465232942e-07,-1.302868890835284e-39,-4.094045171803026e-24,2.205250859950764e-23,4.14399205798544e-07,0.1250863732966134
5,0.005,1,2,0.7910411599985995,0.2113248654051851,0.2108383728887701,600,235792372.2283809,109581438.4755753,2.503395080566406e-05,-2.307586291880323e-26,-9.968773793886625e-10,4.707238965059623e-09,0.002995508979798371,0,-0.002304761228059231,0,0,0,0.001014589703428504,0.0001942186340352676,-0.0005180607160558094,-2.99986217944442e-37,-1.295940593205261e-20,6.119410654577508e-20,0.001980541676258914,-0.0001941768303963561,-0.001786364845862558,-2.047197700268969e-36,4.664039065046995e-20,9.145423095184846e-20,0.002185697542636492,3.774261854349052e-07,-4.180363891161098e-08,-3.356225465232943e-07,-3.501017545397088e-40,9.180365254208868e-24,1.562100649639584e-23,4.14399205798544e-07,0.1250863732966133
5,0.005,1,3,0.2119588400014006,0.7886751345948151,0.2108383728887701,600,235792372.2283809,109581438.4755753,2.495944499969482e-05,-8.580278823609917e-26,-1.870197503882955e-09,4.582901478266456e-09,0.002995508979798371,0,-0.002304761228059231,0,0,0,0.001014589703428504,0.0001942186340352676,-0.0005180607160558097,-1.115436247069289e-36,-2.431256755047844e-20,5.957771921746392e-20,0.001980541676258913,-0.0001941768303963562,-0.001786364845862557,-7.619444416829754e-36,-5.715868799084433e-20,1.167474135882252e-19,0.002185697542636491,3.774261854349051e-07,-4.1803638911611e-08,-3.356225465232942e-07,-1.302603802371948e-39,-1.144802428015744e-23,2.205250859950764e-23,4.14399205798544e-07,0.1250863732966134
5,0.005,1,4,0.7910411599985995,0.7886751345948151,0.2108383728887701,600,235792372.2283809,109581438.4755753,2.500414848327637e-05,-2.305802956735974e-26,5.207160842882297e-09,4.707238965059623e-09,0.002995508979798371,0,-0.002304761228059231,0,0,0,0.001014589703428504,0.0001942186340352677,-0.0005180607160558095,-2.997543843756766e-37,6.769309095746985e-20,6.119410654577511e-20,0.001980541676258913,-0.0001941768303963562,-0.001786364845862557,-2.047033895093865e-36,1.753920917187773e-19,9.145423095184844e-20,0.002185697542636491,3.774261854349051e-07,-4.1803638911611e-08,-3.356225465232943e-07,-3.50167574881807e-40,3.243968889618629e-23,1.562100649639584e-23,4.14399205798544e-07,0.1250863732966133
5,0.005,1,5,0.2119588400014006,0.211324865405185,0.7868595198060522,600,235792372.2283809,109581438.4755753,2.500414848327637e-05,-3.201424771201332e-25,-6.639789793747472e-09,9.399322084123508e-09,0.002995508979798371,0,-0.002304761228059231,0,0,0,0.001014589703428504,0.0001942186340352676,-0.0005180607160558092,-4.161852202561732e-36,-8.631726731871715e-20,1.221911870936056e-19,0.001980541676258913,-0.0001941768303963562,-0.001786364845862558,-2.842759267684632e-35,-6.6835133369054e-20,2.033438937952185e-19,0.002185697542636491,3.774261854349051e-07,-4.1803638911611e-08,-3.356225465232942e-07,-4.860111374549092e-39,-1.185312622884995e-23,3.907843919051862e-23,4.14399205798544e-07,0.1250863732966133
5,0.005,1,6,0.7910411599985995,0.211324865405185,0.7868595198060522,600,235792372.2283809,109581438.4755753,2.495944499969482e-05,-8.605985032027844e-26,-6.126855462422715e-09,1.745834580243527e-08,0.002995508979798371,0,-0.002304761228059231,0,0,0,0.001014589703428504,0.0001942186340352676,-0.0005180607160558097,-1.11877805416362e-36,-7.964912101149529e-20,2.269584954316585e-19,0.001980541676258914,-0.000194176830396356,-0.001786364845862557,-7.63684811534114e-36,-2.384155099466474e-21,3.293332723849985e-19,0.002185697542636491,3.774261854349052e-07,-4.180363891161096e-08,-3.356225465232943e-07,-1.305858671466293e-39,1.421284197161944e-24,5.828395436901695e-23,4.14399205798544e-07,0.1250863732966133
