time,element,point,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,plastic_rr,plastic_zz,plastic_hoop,plastic_rz,creep_rr,creep_zz,creep_hoop,creep_rz,equiv_plastic,equiv_creep
0.20000000298023224,1,1,-0.05964486300945282,-402096305.1972088,-0.05964493751525879,1.3241673059543134e-38,0.0006031444575870563,-0.0020104815258071094,0.0006031444575870558,8.607087488703037e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4000000059604645,1,1,-0.07361790537834167,-806311089.9747115,-0.07361793518066406,-2.6402890249262606e-39,0.001209466634704405,-0.004031555449652705,0.0012094666347044047,-1.71618786620207e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000238418579,1,1,-0.07559648156166077,-1212666839.6046379,-0.07559657096862793,-9.728748653025008e-39,0.0018190002591423698,-0.006063334197796401,0.001819000259142369,-6.323686624466256e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.800000011920929,1,1,-0.07763868570327759,-1621186385.1501822,-0.07763886451721191,2.2877429740882566e-40,0.0024317795774535383,-0.008105931925517996,0.002431779577453538,1.4870329331573695e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1,-0.0797465443611145,-2031892925.158569,-0.07974660396575928,-2.96469404330013e-39,0.003047839387458742,-0.010159464625553609,0.0030478393874587414,-1.9270511281450849e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
