normal_displacement,normal_x,normal_y,normal_z,id,x,y,z
0,0.9063077870366499,0.4226182617406994,0,0,0,0,0
-3.602968745833913e-06,0.9063077870366499,0.4226182617406994,0,1,0.9063077870366499,0.4226182617406994,0
-3.592438557216618e-06,0.9063077870366499,0.4226182617406994,0,2,0.7668437606622192,0.7216998314627939,0
0,0.9063077870366499,0.4226182617406994,0,3,-0.1394640263744308,0.2990815697220945,0
0,0.9063077870366499,0.4226182617406994,0,4,0,0,0.38
-3.602798899980011e-06,0.9063077870366499,0.4226182617406994,0,5,0.9063077870366499,0.4226182617406994,0.38
-3.592244677499934e-06,0.9063077870366499,0.4226182617406994,0,6,0.7668437606622192,0.7216998314627939,0.38
0,0.9063077870366499,0.4226182617406994,0,7,-0.1394640263744308,0.2990815697220945,0.38
-3.608829921674187e-06,0.9063077870366499,0.4226182617406994,0,8,0.6104750038181603,1.057033712666354,0
0,0.9063077870366499,0.4226182617406994,0,9,-0.2958327832184896,0.6344154509256549,0
-3.608717847888249e-06,0.9063077870366499,0.4226182617406994,0,10,0.6104750038181603,1.057033712666354,0.38
0,0.9063077870366499,0.4226182617406994,0,11,-0.2958327832184896,0.6344154509256549,0.38
-3.593080951568612e-06,0.9063077870366499,0.4226182617406994,0,12,0.4836895252959505,1.328926048777349,0
0,0.9063077870366499,0.4226182617406994,0,13,-0.4226182617406994,0.9063077870366499,0
-3.59293688474296e-06,0.9063077870366499,0.4226182617406994,0,14,0.4836895252959505,1.328926048777349,0.38
0,0.9063077870366499,0.4226182617406994,0,15,-0.4226182617406994,0.9063077870366499,0.38
0,0.9063077870366499,0.4226182617406994,0,16,0,0,1
-3.602940942006841e-06,0.9063077870366499,0.4226182617406994,0,17,0.9063077870366499,0.4226182617406994,1
-3.592415444938213e-06,0.9063077870366499,0.4226182617406994,0,18,0.7668437606622192,0.7216998314627939,1
0,0.9063077870366499,0.4226182617406994,0,19,-0.1394640263744308,0.2990815697220945,1
-3.608820611013545e-06,0.9063077870366499,0.4226182617406994,0,20,0.6104750038181603,1.057033712666354,1
0,0.9063077870366499,0.4226182617406994,0,21,-0.2958327832184896,0.6344154509256549,1
-3.593070800047165e-06,0.9063077870366499,0.4226182617406994,0,22,0.4836895252959505,1.328926048777349,1
0,0.9063077870366499,0.4226182617406994,0,23,-0.4226182617406994,0.9063077870366499,1
-5.69958173286167e-06,0.9063077870366499,0.4226182617406994,0,24,0.906309599652224,0.4226191069772229,0
-1.2e-05,0.9063077870366499,0.4226182617406994,0,25,1.812617386688874,0.8452373687179223,0
-1.2e-05,0.9063077870366499,0.4226182617406994,0,26,1.609760621053338,1.280265106495514,0
-5.701155133649025e-06,0.9063077870366499,0.4226182617406994,0,27,0.7034528340166883,0.8576468447548149,0
-5.699466549281935e-06,0.9063077870366499,0.4226182617406994,0,28,0.906309599652224,0.4226191069772229,0.22
-1.2e-05,0.9063077870366499,0.4226182617406994,0,29,1.812617386688874,0.8452373687179223,0.22
-1.2e-05,0.9063077870366499,0.4226182617406994,0,30,1.609760621053338,1.280265106495514,0.22
-5.701062999412546e-06,0.9063077870366499,0.4226182617406994,0,31,0.7034528340166883,0.8576468447548149,0.22
-1.2e-05,0.9063077870366499,0.4226182617406994,0,32,1.389999124948174,1.751545155754572,0
-5.700575328288752e-06,0.9063077870366499,0.4226182617406994,0,33,0.4836913379115246,1.328926894013873,0
-1.2e-05,0.9063077870366499,0.4226182617406994,0,34,1.389999124948174,1.751545155754572,0.22
-5.700498787906124e-06,0.9063077870366499,0.4226182617406994,0,35,0.4836913379115246,1.328926894013873,0.22
-5.699461647869219e-06,0.9063077870366499,0.4226182617406994,0,36,0.906309599652224,0.4226191069772229,0.63
-1.2e-05,0.9063077870366499,0.4226182617406994,0,37,1.812617386688874,0.8452373687179223,0.63
-1.2e-05,0.9063077870366499,0.4226182617406994,0,38,1.609760621053338,1.280265106495514,0.63
-5.701061010461435e-06,0.9063077870366499,0.4226182617406994,0,39,0.7034528340166883,0.8576468447548149,0.63
-1.2e-05,0.9063077870366499,0.4226182617406994,0,40,1.389999124948174,1.751545155754572,0.63
-5.700500578646169e-06,0.9063077870366499,0.4226182617406994,0,41,0.4836913379115246,1.328926894013873,0.63
-5.699564937532386e-06,0.9063077870366499,0.4226182617406994,0,42,0.906309599652224,0.4226191069772229,1
-1.2e-05,0.9063077870366499,0.4226182617406994,0,43,1.812617386688874,0.8452373687179223,1
-1.2e-05,0.9063077870366499,0.4226182617406994,0,44,1.609760621053338,1.280265106495514,1
-5.701150581353168e-06,0.9063077870366499,0.4226182617406994,0,45,0.7034528340166883,0.8576468447548149,1
-1.2e-05,0.9063077870366499,0.4226182617406994,0,46,1.389999124948174,1.751545155754572,1
-5.700574911394929e-06,0.9063077870366499,0.4226182617406994,0,47,0.4836913379115246,1.328926894013873,1
