id,x,y,z,displacement_x,displacement_y,displacement_z
53,0.375,-0.10000000000000001,-0.10000000000000001,-0.0003427881948698692,-0.0001498756392790223,-0.0001492503108551004
54,0.5,0.5,-0.10000000000000001,-0.0004576072676142748,5.245871153288836e-06,-0.0001753527661458772
55,0.375,1.1000000000000001,-0.10000000000000001,-0.0003568047660100487,0.0001590301671652315,-0.0001546539886596345
56,0.5,-0.10000000000000001,0.5,-0.0004607319752333093,-0.0001779996026648148,6.993038895821647e-06
57,0.5,1.1000000000000001,0.5,-0.0004795051531070437,0.0001938959561356664,6.992980624527997e-06
58,0.375,-0.10000000000000001,1.1000000000000001,-0.0003614727531860095,-0.0001570794417168972,0.0001614537369713452
59,0.5,0.5,1.1000000000000001,-0.0004826335097028664,5.245862884655915e-06,0.0001965435733937543
60,0.375,1.1000000000000001,1.1000000000000001,-0.0003754883165229405,0.0001662338114547508,0.0001668571819650543
61,0.625,-0.10000000000000001,-0.10000000000000001,-0.0005106205432627333,-0.0001652895501434258,-0.0001631691286930874
62,0.75,0.5,-0.10000000000000001,-0.0006841324533267542,1.127773453187184e-05,-0.0001868328634870873
63,0.625,1.1000000000000001,-0.10000000000000001,-0.0005320280044389674,0.0001840137833602521,-0.0001691604635752782
64,0.75,-0.10000000000000001,0.5,-0.000688728850683835,-0.0001914571804567851,1.503374033244546e-05
65,0.75,1.1000000000000001,0.5,-0.0007163482057690102,0.0002192376446970553,1.503308416665078e-05
66,0.625,-0.10000000000000001,1.1000000000000001,-0.0005391565625031721,-0.0001732768922079274,0.0001881293433124326
67,0.75,0.5,1.1000000000000001,-0.0007209519818764664,1.12771536536864e-05,0.0002238660814260404
68,0.625,1.1000000000000001,1.1000000000000001,-0.0005605609228422551,0.0001920001131137817,0.0001941195418347462
69,0.875,-0.10000000000000001,-0.10000000000000001,-0.0006036254469990908,-0.0001340091474248047,-0.0001297804894444681
70,1,0.5,-0.10000000000000001,-0.0008818785246899716,1.807857681285536e-05,-0.0001455851429894401
71,0.875,1.1000000000000001,-0.10000000000000001,-0.0006300908154944016,0.0001648606305943884,-0.0001352202089863213
72,1,-0.10000000000000001,0.5,-0.0008878270049782399,-0.0001527848190199076,2.409851226833713e-05
73,1,1.1000000000000001,0.5,-0.0009235714065524897,0.0001960569816852483,2.409586329742306e-05
74,0.875,-0.10000000000000001,1.1000000000000001,-0.0006389017420388838,-0.0001412604301788822,0.0001709058665084746
75,1,0.5,1.1000000000000001,-0.0009295305550906021,1.807602762373793e-05,0.0002032708350067801
76,0.875,1.1000000000000001,1.1000000000000001,-0.0006653606277677068,0.0001721088693510782,0.000176342368536601
77,1.125,0,0,-0.001867820507587207,-0.001611987052696729,-0.001608860121445014
78,1.25,0.5,0,-0.003024232926171198,4.822057548712902e-05,-0.001955802334344599
79,1.125,1,0,-0.001948734562052184,0.00172285006129827,-0.001701539457708985
80,1,0.5,0,-0.00115793440959483,1.016681036438648e-05,-0.001373188234810327
81,1,0,0.5,-0.0011648884063469,-0.00139219264210146,1.35934060408073e-05
82,1.25,0,0.5,-0.003049320827880072,-0.001988211158535473,6.443308658812371e-05
83,1.25,1,0.5,-0.003200412543334058,0.002182659836804059,6.488969791520545e-05
84,1,1,0.5,-0.001206639620429604,0.001507067847355187,1.372512565779082e-05
85,1.125,0,1,-0.001975542885346709,-0.001735545873918115,0.001756813838261599
86,1.25,0.5,1,-0.003225511629319007,4.870069986080805e-05,0.002215195766266288
87,1.125,1,1,-0.002056572361476033,0.00184713948146937,0.001850143125840369
88,1,0.5,1,-0.001213602573733297,1.028541908238458e-05,0.001526081533325688
89,1.375,0,0,-0.003646172619711848,-0.001756151173384048,-0.001734120287070799
90,1.5,0.5,0,-0.00512154761624068,0.00012048639688319,-0.002077883680228694
91,1.375,1,0,-0.003827226991501822,0.001966168546614309,-0.001811608166323705
92,1.5,0,0.5,-0.005161337236311669,-0.002129327502435794,0.0001607685923271729
93,1.5,1,0.5,-0.00540027681352059,0.002437772811635445,0.000161105113173823
94,1.375,0,1,-0.003887310947922364,-0.001859646959315026,0.002014393196180666
95,1.5,0.5,1,-0.00544000278163033,0.0001208342704443147,0.002489235083369914
96,1.375,1,1,-0.004067689236903831,0.002070349580912853,0.002092540440525717
97,1.625,0,0,-0.005268117755794745,-0.001511012443769612,-0.001459240729776454
98,1.75,0.5,0,-0.006999073815163195,0.0002130185839800356,-0.001496670460353902
99,1.625,1,0,-0.005516808864232422,0.00186721484386632,-0.001504485628801699
100,1.75,0,0.5,-0.007047091211754874,-0.001571436067368879,0.0002840974608521662
101,1.75,1,0.5,-0.007335152444399709,0.002019960772822846,0.0002842901580599373
102,1.625,0,1,-0.005599416867419355,-0.001571396450687015,0.001934361014975019
103,1.75,0.5,1,-0.007383007124801704,0.0002132124153386707,0.002094771404416574
104,1.625,1,1,-0.005847150886527333,0.001928120792565462,0.00198011517387775
105,1.875,0,0,-0.006352706987331189,-0.0006461181234945839,-0.0005610651382340295
106,2,0.5,0,-0.007738805943332695,0.0003,0.0004
107,1.875,1,0,-0.006629264232353682,0.001167039579808172,-0.0005715617073488905
108,2,0,0.5,-0.007788714955801685,0.0003,0.0004
109,2,1,0.5,-0.008088060141969708,0.0003,0.0004
110,1.875,0,1,-0.006721118387079634,-0.0006601294083306425,0.001255696932477934
111,2,0.5,1,-0.008137776414662569,0.0003,0.0004
112,1.875,1,1,-0.006996519713743805,0.001181224729366951,0.001266368291590582
