time,node,temperature,ur,uz,rf_r,rf_z,reaction_heat,temperature_active
0.20000000298023224,1,600.0,3.071904381065364e-50,1.6736118706478982e-49,-3.1681665365928145e-14,-1.6639538604946346e-13,0.0,1
0.20000000298023224,2,600.0,-3.0000000000000255e-08,2.0943951023932538e-35,0.0,-20.943951023932534,0.0,1
0.20000000298023224,3,600.0,-2.9999999999998925e-08,9.999999999999876e-08,0.0,0.0,0.0,1
0.20000000298023224,4,600.0,-7.31083508845257e-50,1.0000000000000133e-07,8.104597411728995e-14,0.0,0.0,1
0.20000000298023224,5,600.0,-1.500000000000029e-08,4.188790204786346e-35,0.0,-41.88790204786345,0.0,1
0.20000000298023224,6,600.0,-3.0000000000000454e-08,4.99999999999997e-08,0.0,0.0,0.0,1
0.20000000298023224,7,600.0,-1.499999999999949e-08,1.0000000000000144e-07,0.0,0.0,0.0,1
0.20000000298023224,8,600.0,5.290800254379562e-50,5.00000000000005e-08,-4.866421680268992e-14,0.0,0.0,1
0.4000000059604645,1,600.0,1.3519580048247812e-51,1.1615465073266304e-51,-6.780817180068367e-14,-3.3102434432717473e-13,0.0,1
0.4000000059604645,2,600.0,-6.008000000000046e-08,2.5777170490998103e-38,0.0,-41.88790204786509,0.0,1
0.4000000059604645,3,600.0,-6.00799999999976e-08,2.0015999999999715e-07,0.0,0.0,0.0,1
0.4000000059604645,4,600.0,-2.1204225470777885e-50,2.0016000000000255e-07,1.8099808465345267e-13,0.0,0.0,1
0.4000000059604645,5,600.0,-3.004000000000054e-08,5.15543409818893e-38,0.0,-83.77580409572681,0.0,1
0.4000000059604645,6,600.0,-6.008000000000092e-08,1.0007999999999927e-07,0.0,0.0,0.0,1
0.4000000059604645,7,600.0,-3.003999999999888e-08,2.001600000000029e-07,0.0,0.0,0.0,1
0.4000000059604645,8,600.0,2.0412217381225088e-50,1.0008000000000085e-07,-1.1272262956139709e-13,0.0,0.0,1
0.6000000238418579,1,600.0,-2.9889003584810123e-51,1.5003417954064328e-50,-9.784060900889525e-14,-4.832753663114082e-13,0.0,1
0.6000000238418579,2,600.0,-1.1723999997809084e-07,2.43612485204405e-39,0.0,-62.83185306859387,0.0,1
0.6000000238418579,3,600.0,-1.1723999997808293e-07,3.544799999561716e-07,0.0,0.0,0.0,1
0.6000000238418579,4,600.0,3.3293395512066214e-52,3.544799999561847e-07,2.6260981665389356e-13,0.0,0.0,1
0.6000000238418579,5,600.0,-5.8619999989046075e-08,4.8722497040713954e-39,0.0,-125.66370613718261,0.0,1
0.6000000238418579,6,600.0,-1.1723999997809108e-07,1.7723999997808796e-07,0.0,0.0,0.0,1
0.6000000238418579,7,600.0,-5.86199999890421e-08,3.544799999561842e-07,0.0,0.0,0.0,1
0.6000000238418579,8,600.0,2.702373292466137e-51,1.772399999780921e-07,-1.6038095660673324e-13,0.0,0.0,1
0.800000011920929,1,600.0,6.308187956387219e-51,1.5238833339832408e-50,-1.293378736883657e-13,-6.282613901505011e-13,0.0,1
0.800000011920929,2,600.0,-2.0235999941216278e-07,1.0931769912984777e-38,0.0,-83.77580401133595,0.0,1
0.800000011920929,3,600.0,-2.023599994121518e-07,5.647199988243112e-07,0.0,0.0,0.0,1
0.800000011920929,4,600.0,-6.3936956113813804e-52,5.647199988243299e-07,3.4717683476408193e-13,0.0,0.0,1
0.800000011920929,5,600.0,-1.0117999970608232e-07,2.1863539825916766e-38,0.0,-167.55160802266508,0.0,1
0.800000011920929,6,600.0,-2.023599994121635e-07,2.823599994121587e-07,0.0,0.0,0.0,1
0.800000011920929,7,600.0,-1.0117999970607694e-07,5.647199988243299e-07,0.0,0.0,0.0,1
0.800000011920929,8,600.0,-5.435183202825902e-51,2.8235999941216453e-07,-2.1611454915520765e-13,0.0,0.0,1
1.0,1,600.0,5.7837707563234095e-52,-1.149561012008881e-50,-1.4785847862337028e-13,-7.79575087771454e-13,0.0,1
1.0,2,600.0,-2.923599999753826e-07,4.048949722574866e-40,0.0,-104.71975511953453,0.0,1
1.0,3,600.0,-2.923599999753688e-07,7.847199999507468e-07,0.0,0.0,0.0,1
1.0,4,600.0,6.015671185524582e-52,7.847199999507709e-07,4.450978275159275e-13,0.0,0.0,1
1.0,5,600.0,-1.461799999876926e-07,8.097899445802889e-40,0.0,-209.43951023906047,0.0,1
1.0,6,600.0,-2.9235999997538385e-07,3.9235999997537734e-07,0.0,0.0,0.0,1
1.0,7,600.0,-1.4617999998768578e-07,7.847199999507716e-07,0.0,0.0,0.0,1
1.0,8,600.0,-1.1702874230620449e-51,3.92359999975385e-07,-2.96942175814086e-13,0.0,0.0,1
1.2000000476837158,1,600.0,3.271835932214074e-51,5.691686590474112e-51,-1.516659242652428e-13,-7.647783487900906e-13,0.0,1
1.2000000476837158,2,600.0,-3.023599999757258e-07,3.7464290862358963e-37,0.0,-104.71975511966282,0.0,1
1.2000000476837158,3,600.0,-3.0235999997571145e-07,8.047199999514324e-07,0.0,0.0,0.0,1
1.2000000476837158,4,600.0,1.0162129578581433e-50,8.047199999514575e-07,4.3805602716488154e-13,0.0,0.0,1
1.2000000476837158,5,600.0,-1.5117999998786425e-07,7.492858172472018e-37,0.0,-209.439510239317,0.0,1
1.2000000476837158,6,600.0,-3.023599999757271e-07,4.0235999997572034e-07,0.0,0.0,0.0,1
1.2000000476837158,7,600.0,-1.511799999878572e-07,8.047199999514582e-07,0.0,0.0,0.0,1
1.2000000476837158,8,600.0,-5.127550337953987e-51,4.0235999997572833e-07,-2.94132571814863e-13,0.0,0.0,1
1.399999976158142,1,600.0,-5.827550931297952e-51,-3.8278697796278466e-51,-1.47520460488676e-13,-7.583845194461081e-13,0.0,1
1.399999976158142,2,600.0,-3.123599999757261e-07,-1.104874157769687e-46,0.0,-104.71975511966282,0.0,1
1.399999976158142,3,600.0,-3.123599999757111e-07,8.247199999514322e-07,0.0,0.0,0.0,1
1.399999976158142,4,600.0,-1.5246557362331805e-51,8.247199999514585e-07,4.396077485905901e-13,0.0,0.0,1
1.399999976158142,5,600.0,-1.5617999998786444e-07,-2.2092505131121195e-46,0.0,-209.439510239317,0.0,1
1.399999976158142,6,600.0,-3.123599999757274e-07,4.1235999997572046e-07,0.0,0.0,0.0,1
1.399999976158142,7,600.0,-1.5617999998785716e-07,8.247199999514589e-07,0.0,0.0,0.0,1
1.399999976158142,8,600.0,7.352206665111244e-51,4.1235999997572877e-07,-2.847771796992417e-13,0.0,0.0,1
1.600000023841858,1,600.0,9.410741098674336e-52,3.042034860446106e-51,-1.4974965853391034e-13,-7.373038151455599e-13,0.0,1
1.600000023841858,2,600.0,-3.223599999757264e-07,-4.046732818873965e-50,0.0,-104.71975511966279,0.0,1
1.600000023841858,3,600.0,-3.223599999757108e-07,8.44719999951432e-07,0.0,0.0,0.0,1
1.600000023841858,4,600.0000000000001,-2.6782299004189374e-51,8.447199999514591e-07,4.305066185631342e-13,0.0,0.0,1
1.600000023841858,5,600.0,-1.6117999998786463e-07,-4.2513663669903987e-50,0.0,-209.439510239317,0.0,1
1.600000023841858,6,600.0,-3.2235999997572767e-07,4.223599999757205e-07,0.0,0.0,0.0,1
1.600000023841858,7,600.0,-1.6117999998785709e-07,8.447199999514596e-07,0.0,0.0,0.0,1
1.600000023841858,8,600.0,1.737155790551677e-51,4.223599999757292e-07,-2.6923955948789937e-13,0.0,0.0,1
1.7999999523162842,1,600.0000000000001,5.87617085712724e-51,2.38711891996316e-50,-1.4920542855152133e-13,-7.510007460525591e-13,0.0,1
1.7999999523162842,2,600.0,-3.323599999757268e-07,5.24584485747067e-51,0.0,-104.71975511966279,0.0,1
1.7999999523162842,3,600.0,-3.323599999757104e-07,8.647199999514316e-07,0.0,0.0,0.0,1
1.7999999523162842,4,600.0,9.143135928042319e-51,8.647199999514598e-07,4.2699483377509796e-13,0.0,0.0,1
1.7999999523162842,5,600.0,-1.6617999998786485e-07,-6.286781400571866e-50,0.0,-209.43951023931695,0.0,1
1.7999999523162842,6,600.0,-3.3235999997572795e-07,4.323599999757206e-07,0.0,0.0,0.0,1
1.7999999523162842,7,600.0,-1.66179999987857e-07,8.647199999514601e-07,0.0,0.0,0.0,1
1.7999999523162842,8,600.0,-1.5019306785168746e-50,4.3235999997572964e-07,-2.7387417842199213e-13,0.0,0.0,1
2.0,1,600.0000000000001,-1.6616039348695942e-51,-5.265473664292747e-50,-1.4378208146640276e-13,-7.040520619968143e-13,0.0,1
2.0,2,600.0,-3.423599999757271e-07,-6.408621837424559e-51,0.0,-104.71975511966279,0.0,1
2.0,3,600.0,-3.423599999757101e-07,8.847199999514316e-07,0.0,0.0,0.0,1
2.0,4,600.0,-9.496559282788042e-51,8.847199999514606e-07,4.386516753281364e-13,0.0,0.0,1
2.0,5,600.0,-1.71179999987865e-07,1.2834127521696215e-49,0.0,-209.43951023931706,0.0,1
2.0,6,600.0,-3.423599999757282e-07,4.423599999757207e-07,0.0,0.0,0.0,1
