element,integration_point,current_x,current_y,current_z,ivol,vonmises_stress,effective_plastic_strain,effective_creep_strain
6,9,1.4664042393544001,0.88891259862158556,0.11108740137841415,0.0053558073110079743,172571.9365045246,0.00725719365045247,7.272395878163615e-06
6,10,1.2742241264797622,0.11093006318549661,0.49999999999999978,0.008567169693678954,178926.8084050886,0.00789268084050886,7.838837874206082e-06
6,11,1.3701238627356098,0.11092791214498254,0.50000000000000011,0.013707974893673884,178027.7480746933,0.007802774807469332,7.745236796508164e-06
6,12,1.4660352310400473,0.11093709653478348,0.49999999999999983,0.008567300031540442,176968.4943048016,0.007696849430480161,7.640425627310931e-06
6,13,1.2739736460143036,0.49999999999999989,0.50000000000000011,0.013701670300080038,182994.5228204978,0.008299452282049785,8.178618055960876e-06
6,14,1.3698141183457051,0.49999999999999994,0.50000000000000011,0.021925575807979977,182284.5569116587,0.00822845569116587,8.101470638050043e-06
6,15,1.4656662227256947,0.49999999999999989,0.5,0.013704500918788621,181396.0035115262,0.008139600351152628,8.01743734662155e-06
6,16,1.274224126479762,0.88906993681450319,0.49999999999999989,0.0085671696936789384,178926.8084050887,0.007892680840508865,7.83883787420605e-06
6,17,1.3701238627356105,0.88907208785501723,0.50000000000000011,0.013707974893673881,178027.7480746934,0.007802774807469339,7.745236796508138e-06
6,18,1.4660352310400471,0.88906290346521621,0.49999999999999994,0.0085673000315404681,176968.4943048016,0.007696849430480161,7.640425627310885e-06
6,19,1.2744746069452209,0.11100584537244065,0.88899415462755904,0.0053567506163667428,174690.3609423603,0.007469036094236031,7.494749077108771e-06
6,20,1.3704336071255154,0.11104095566026982,0.88895904433973016,0.0085702959247149144,173677.0942576443,0.007367709425764434,7.388376091865847e-06
6,21,1.4664042393543999,0.11108740137841409,0.88891259862158545,0.0053558073110079821,172571.9365045242,0.007257193650452417,7.272395878163584e-06
6,22,1.2742241264797622,0.49999999999999983,0.88906993681450341,0.0085671696936789245,178926.808405089,0.007892680840508899,7.838837874206184e-06
6,23,1.3701238627356096,0.5,0.88907208785501723,0.013707974893673884,178027.7480746935,0.007802774807469355,7.745236796508242e-06
6,24,1.4660352310400471,0.49999999999999983,0.88906290346521655,0.0085673000315404785,176968.4943048017,0.007696849430480166,7.64042562731097e-06
6,25,1.2744746069452211,0.88899415462755904,0.88899415462755904,0.0053567506163667263,174690.3609423607,0.007469036094236067,7.494749077108853e-06
6,26,1.3704336071255159,0.88895904433972994,0.88895904433973016,0.0085702959247149109,173677.0942576447,0.007367709425764466,7.388376091865904e-06
6,27,1.4664042393543999,0.88891259862158556,0.88891259862158567,0.0053558073110079579,172571.9365045245,0.007257193650452449,7.272395878163626e-06
7,1,1.5222720782126884,0.11112017686407594,0.11112017686407596,0.0053575422583540932,169199.7235015593,0.006919972350155934,6.804890295478064e-06
7,2,1.618338343369282,0.11122876269104279,0.1112287626910428,0.0085749321568657343,161846.879593287,0.006184687959328699,6.176971794423992e-06
7,3,1.7144898804800743,0.1114143679822007,0.1114143679822007,0.0053590026724077136,153331.9024575973,0.005333190245759724,5.50974208109172e-06
7,4,1.521856921110579,0.49999999999999983,0.11095981241127773,0.0085667249726533012,175889.5129404705,0.00758895129404705,7.555609536645934e-06
7,5,1.6178238602667689,0.49999999999999989,0.11107108980344858,0.013711225336697341,168607.6283949569,0.006860762839495693,6.889295808938105e-06
7,6,1.7138760713771573,0.49999999999999994,0.11125938665981056,0.0085689100278175147,160131.3475827055,0.006013134758270553,6.178157154065126e-06
7,7,1.5222720782126884,0.88887982313592362,0.11112017686407596,0.0053575422583540672,169199.7235015599,0.006919972350155987,6.804890295478091e-06
7,8,1.618338343369282,0.88877123730895713,0.11122876269104279,0.0085749321568657395,161846.8795932874,0.006184687959328737,6.176971794424007e-06
7,9,1.7144898804800743,0.88858563201779894,0.1114143679822007,0.0053590026724077335,153331.9024575975,0.005333190245759754,5.509742081091733e-06
7,10,1.5218569211105788,0.1109598124112777,0.49999999999999978,0.0085667249726532942,175889.51294047,0.007588951294046995,7.555609536645863e-06
7,11,1.6178238602667689,0.11107108980344865,0.49999999999999989,0.013711225336697341,168607.6283949564,0.006860762839495649,6.889295808938055e-06
7,12,1.7138760713771575,0.1112593866598106,0.49999999999999983,0.0085689100278175303,160131.3475827052,0.006013134758270513,6.178157154065083e-06
7,13,1.5214417640084696,0.49999999999999994,0.49999999999999989,0.013698191422157335,183143.2202262143,0.008314322022621428,8.378833872319109e-06
7,14,1.6173093771642555,0.50000000000000011,0.49999999999999989,0.021924062404519711,175937.7973925999,0.007593779739259988,7.669797887294406e-06
7,15,1.7132622622742411,0.5,0.50000000000000011,0.013701445132743401,167521.8443351915,0.006752184433519152,6.90678072810823e-06
7,16,1.521856921110579,0.88904018758872194,0.49999999999999983,0.008566724972653381,175889.5129404699,0.007588951294046992,7.555609536645825e-06
7,17,1.6178238602667689,0.8889289101965514,0.5,0.013711225336697334,168607.6283949564,0.006860762839495637,6.889295808938013e-06
7,18,1.7138760713771577,0.88874061334018939,0.49999999999999994,0.008568910027817565,160131.347582705,0.006013134758270502,6.178157154065053e-06
7,19,1.5222720782126884,0.11112017686407596,0.88887982313592362,0.0053575422583540932,169199.7235015593,0.00691997235015593,6.804890295478047e-06
7,20,1.6183383433692815,0.11122876269104283,0.88877123730895669,0.0085749321568657395,161846.879593287,0.006184687959328698,6.176971794423985e-06
7,21,1.7144898804800743,0.11141436798220072,0.88858563201779905,0.005359002672407724,153331.9024575973,0.005333190245759734,5.509742081091735e-06
7,22,1.5218569211105786,0.49999999999999983,0.88904018758872194,0.0085667249726534018,175889.5129404699,0.007588951294046992,7.555609536645858e-06
7,23,1.6178238602667689,0.5,0.88892891019655129,0.013711225336697341,168607.6283949564,0.006860762839495643,6.889295808938052e-06
7,24,1.7138760713771575,0.49999999999999989,0.88874061334018928,0.0085689100278175546,160131.3475827051,0.006013134758270511,6.178157154065092e-06
7,25,1.5222720782126884,0.88887982313592351,0.88887982313592362,0.0053575422583540958,169199.7235015595,0.006919972350155956,6.804890295478067e-06
7,26,1.618338343369282,0.88877123730895713,0.88877123730895669,0.0085749321568657309,161846.8795932871,0.006184687959328714,6.176971794423993e-06
7,27,1.7144898804800743,0.88858563201779905,0.88858563201779905,0.0053590026724077613,153331.9024575974,0.005333190245759745,5.509742081091738e-06
8,1,1.7704841619136265,0.11155976092142866,0.11155976092142869,0.0053587191797004313,146557.9689255692,0.004655796892556927,4.830650707005394e-06
8,2,1.8668932391521329,0.11194113705682505,0.11194113705682501,0.0085836733968452771,122510.6967210256,0.002251069672102558,2.652842029030918e-06
8,3,1.9635994133633126,0.11250385502841849,0.11250385502841845,0.0053658067596383486,112192.3868777396,0.001219238687773959,2.029291021587511e-06
8,4,1.7698229328617234,0.49999999999999989,0.11142294121132196,0.0085712350794015079,151112.6475330237,0.005111264753302366,5.379733864814949e-06
8,5,1.8661683778408049,0.5,0.11186403801089628,0.013727336640305388,126936.7283931757,0.002693672839317567,3.121140112669702e-06
8,6,1.9628109197925581,0.49999999999999978,0.11248647664666785,0.008579821340044402,110308.6173564448,0.001030861735644479,1.634131239653698e-06
8,7,1.7704841619136265,0.88844023907857106,0.11155976092142866,0.0053587191797004321,146557.9689255694,0.004655796892556939,4.830650707005394e-06
8,8,1.8668932391521333,0.88805886294317471,0.111941137056825,0.0085836733968452806,122510.6967210256,0.002251069672102556,2.652842029030915e-06
8,9,1.9635994133633126,0.88749614497158114,0.11250385502841845,0.0053658067596383677,112192.3868777393,0.001219238687773925,2.029291021587477e-06
8,10,1.7698229328617234,0.11142294121132196,0.49999999999999989,0.0085712350794014489,151112.6475330235,0.00511126475330235,5.379733864814939e-06
8,11,1.8661683778408051,0.11186403801089641,0.49999999999999994,0.013727336640305383,126936.7283931756,0.002693672839317558,3.121140112669695e-06
8,12,1.9628109197925578,0.11248647664666787,0.49999999999999983,0.0085798213400444419,110308.6173564447,0.001030861735644466,1.634131239653685e-06
8,13,1.7691617038098206,0.49999999999999994,0.5,0.013709561906190449,156151.9494530909,0.005615194945309091,5.98168369336364e-06
8,14,1.8654435165294756,0.49999999999999989,0.49999999999999967,0.02195316377112513,130275.6528386351,0.003027565283863508,3.533895834722426e-06
8,15,1.9620224262218029,0.49999999999999994,0.49999999999999994,0.013718893222823705,101582.3182080497,0.000158231820804976,7.692061797382246e-07
8,16,1.7698229328617237,0.88857705878867799,0.49999999999999989,0.0085712350794014368,151112.6475330236,0.005111264753302363,5.379733864814944e-06
8,17,1.8661683778408049,0.88813596198910338,0.49999999999999978,0.01372733664030539,126936.7283931756,0.002693672839317558,3.121140112669689e-06
8,18,1.9628109197925578,0.88751352335333189,0.49999999999999983,0.0085798213400443916,110308.6173564447,0.001030861735644474,1.634131239653693e-06
8,19,1.7704841619136265,0.11155976092142866,0.88844023907857106,0.0053587191797004243,146557.9689255693,0.00465579689255693,4.8306507070054e-06
8,20,1.8668932391521333,0.11194113705682503,0.88805886294317471,0.0085836733968452754,122510.6967210256,0.002251069672102559,2.652842029030917e-06
8,21,1.9635994133633126,0.11250385502841843,0.88749614497158125,0.0053658067596383634,112192.3868777395,0.001219238687773956,2.029291021587505e-06
8,22,1.7698229328617237,0.49999999999999989,0.88857705878867776,0.0085712350794014732,151112.6475330236,0.005111264753302365,5.379733864814951e-06
8,23,1.8661683778408045,0.49999999999999983,0.88813596198910338,0.013727336640305387,126936.7283931756,0.002693672839317564,3.121140112669698e-06
8,24,1.9628109197925576,0.49999999999999989,0.887513523353332,0.0085798213400444141,110308.6173564448,0.001030861735644478,1.634131239653695e-06
8,25,1.770484161913626,0.88844023907857095,0.88844023907857106,0.0053587191797003983,146557.9689255694,0.004655796892556944,4.830650707005409e-06
8,26,1.8668932391521333,0.88805886294317471,0.88805886294317471,0.0085836733968452719,122510.6967210256,0.002251069672102559,2.652842029030915e-06
8,27,1.9635994133633126,0.88749614497158114,0.88749614497158136,0.005365806759638366,112192.3868777391,0.001219238687773912,2.02929102158746e-06
