normal_force,id,x,y,z
149.9612429920657,18,1,0,0
357.5783806771279,21,1,0.28,0
349.4793174142401,22,1,0,0.43
833.3212625910521,25,1,0.28,0.43
384.1460505061494,27,1,0.67,0
895.2392242615859,29,1,0.67,0.43
176.6846447114328,31,1,1,0
411.7558610780413,33,1,1,0.43
198.8886747832524,34,1,0,1
474.2487294853537,37,1,0.28,1
509.4849450507873,39,1,0.67,1
234.3313042274309,41,1,1,1
