time,node,pressure,gap,shear,slip,normal_r,normal_z,tangential_r,tangential_z
0.10000000149011612,2,1891758.4249848025,-1.891758424983573e-07,-187742.1246197017,-2.481053105673494e-07,-5.951579113504388,0.0031193197323417516,0.0003095679163806046,0.5906473537288626
0.10000000149011612,4,1642089.1098013115,-1.642089109795523e-07,-8291.415024438887,-1.2623272048619404e-08,-10.332460816027163,0.005415411320661045,2.734408414235107e-05,0.052171785524964376
0.10000000149011612,6,1710190.4649552212,-1.710190464953209e-07,140268.80542061082,2.050485140324465e-07,-5.380310491556285,-0.00516825883581095,0.00042389751776723914,-0.4412898685307195
0.20000000298023224,2,1891435.1603788983,-1.8914351603773975e-07,-187546.18697951295,-2.478887340525369e-07,-5.950562278493454,0.0031193857368434735,0.0003093042325310676,0.5900309400466088
0.20000000298023224,4,1642068.4996770516,-1.6420684996774125e-07,-8141.9971408543515,-1.2395946244714593e-08,-10.33233121989536,0.005416383381478388,2.6856478895028632e-05,0.05123160895376372
0.20000000298023224,6,1710521.701487868,-1.7105217014883883e-07,140446.52354889206,2.0526854968681046e-07,-5.3813524817884595,-0.005169411243013066,0.0004244470194351938,-0.4418489677160942
0.30000001192092896,2,1205790.0275659054,-1.2057900275649912e-07,241158.0055131811,8.088332460683672e-06,-3.793760030072296,0.002835540233944094,-0.0005671080467888188,-0.7587520060144592
0.30000001192092896,4,1589164.0713069723,-1.589164071303668e-07,317832.8142613945,8.353434744861348e-06,-9.999823836278548,0.00747408971452015,-0.00149481794290403,-1.9999647672557097
0.30000001192092896,6,2408389.811245612,-2.408389811243016e-07,481677.9622491224,8.572583426861132e-06,-7.576801452097348,-0.007700835408299811,0.0015401670816599623,-1.5153602904194696
0.4000000059604645,2,1056941.9403437423,-1.0569419403413859e-07,211388.38806874846,0.0004983088331580092,-3.325286867410318,0.0030104870536044027,-0.0006020974107208806,-0.6650573734820637
0.4000000059604645,4,1679356.5610432832,-1.6793565610387731e-07,335871.3122086566,0.0004984820419606534,-10.567076129373515,-0.0035909401340194925,0.0007181880268038985,-2.1134152258747028
0.4000000059604645,6,2515985.66236735,-2.515985662365182e-07,503197.13247347006,0.0004986678562662635,-7.9153978895315475,-0.0026898377195601004,0.00053796754391202,-1.5830795779063096
0.5,2,1209278.6310441243,-1.2092786310452047e-07,241855.72620882487,0.0009981952997806416,-3.804742415318301,0.0028582250790643205,-0.000571645015812864,-0.7609484830636603
0.5,4,1600321.9198228652,-1.600321919827706e-07,320064.38396457303,0.0009983379155249807,-10.070037619039,0.007564883749811095,-0.001512976749962219,-2.0140075238078006
0.5,6,2401229.1003722674,-2.401229100373238e-07,480245.8200744534,0.0009984497799331877,-7.554281825693431,-0.007720421204769822,0.0015440842409539645,-1.5108563651386864
0.6000000238418579,2,1209716.6680616331,-1.2097166680583952e-07,241943.33361232662,0.0019982609941751996,-3.80612098019707,0.0028659182775484333,-0.0005731836555096867,-0.7612241960394142
0.6000000238418579,4,1598717.6783878678,-1.5987176783857124e-07,319743.5356775736,0.0019982590486896535,-10.059945008596467,0.007574898544022622,-0.0015149797088045247,-2.0119890017192934
0.6000000238418579,6,2402351.2559314603,-2.4023512559359215e-07,480470.2511862921,0.0019983089377011093,-7.557811321059937,-0.007801574185596301,0.0015603148371192603,-1.5115622642119877
0.699999988079071,2,1210002.298981132,-1.2100022989828429e-07,241858.54513730737,0.0019982607009636517,-3.8070198412696388,0.0028662029862821918,-0.0005729044357305194,-0.7609574633813943
0.699999988079071,4,1598734.8670801853,-1.598734867082076e-07,319588.89804311685,0.0019982588015014296,-10.060053783110272,0.007573944291736065,-0.0015140399824122184,-2.01101606589121
0.699999988079071,6,2402007.018824888,-2.4020070188288843e-07,480212.0012367483,0.0019983087405716603,-7.556728941436586,-0.007800174173467375,0.001559419777078112,-1.5107499267617537
0.800000011920929,2,2513003.565031626,-2.5130035650386067e-07,-502600.7130063252,0.001001306774365195,-7.906029315115358,0.0026726606000091685,0.0005345321200018338,1.5812058630230716
0.800000011920929,4,1678675.8320265934,-1.6786758320314314e-07,-335735.1664053187,0.0010012837148382285,-10.562811118259486,0.0035707948928467887,0.0007141589785693578,2.1125622236518975
0.800000011920929,6,1056200.8239918237,-1.0562008239915176e-07,-211240.16479836477,0.0010014263555369245,-3.3229612257821803,-0.003010560015646977,-0.0006021120031293954,0.664592245156436
0.8999999761581421,2,2400379.909156444,-2.4003799091582847e-07,-480075.9818312888,0.0005015254198113771,-7.5516228360071525,0.007792034215397445,0.0015584068430794893,1.5103245672014307
0.8999999761581421,4,1598294.3464305955,-1.5982943464339628e-07,-319658.8692861191,0.0005014278848317255,-10.057298849349575,-0.007571185098864916,-0.001514237019772983,2.0114597698699153
0.8999999761581421,6,1208625.3442135574,-1.2086253442118265e-07,-241725.0688427115,0.0005015395739947358,-3.8026939249857503,-0.002862687090406806,-0.0005725374180813612,0.7605387849971501
1.0,2,2509433.9948320487,-2.509433994833247e-07,-501886.7989664097,1.4125984583396398e-06,-7.89479653764606,0.00262362548862536,0.000524725097725072,1.578959307529212
1.0,4,1678289.5613985187,-1.6782895613963392e-07,-335657.91227970377,1.288650866564209e-06,-10.560377074916707,0.00350946022878855,0.0007018920457577102,2.1120754149833414
1.0,6,1056482.282586858,-1.0564822825824175e-07,-211296.45651737158,1.314399336808502e-06,-3.3238465169073317,-0.003007259693260007,-0.0006014519386520014,0.6647693033814663
