creep_q0,creep_q1,creep_q2,creep_q3,id,plastic_q0,plastic_q1,plastic_q2,plastic_q3,stress_q0,stress_q1,stress_q2,stress_q3,x,y,z
2.5120962458699e-06,2.2294918560405e-06,2.2680133910162e-06,2.0148273294161e-06,59,0.00047632591606372,0.0004580246280738,0.00046026627969176,0.00044271456422102,7682252.9716319,7167144.7070047,7208676.0245617,6699249.9712371,0.00454925,0.000375,0
2.427187956054e-06,2.2903977802738e-06,2.2549738938046e-06,2.1307874342995e-06,60,0.00047572480342695,0.00046404939841845,0.00046336079949932,0.0004522182214377,7282584.4805606,7182353.4857113,6899279.7781233,6819442.0989309,0.00426375,0.000625,0
2.0678452870956e-06,1.957217274395e-06,1.9106632008939e-06,1.8154143713355e-06,61,0.00044302898772022,0.00043753277932834,0.00042952742751104,0.00042490673468104,7036200.5655825,6618857.4355977,6711397.8827193,6304860.3456014,0.00454925,0.000625,0
1.9894092961899e-06,1.8963550806921e-06,1.8863504376389e-06,1.7994210318983e-06,62,0.00044125893351667,0.00043428072793917,0.00042557107883393,0.0004193993653093,6254677.9217357,6243635.5401288,6463665.6643146,6432949.9119099,0.00426375,0.000875,0
1.7003686888561e-06,1.7397628106198e-06,1.6131629962607e-06,1.6571910580469e-06,63,0.00041593949961584,0.00041845773498324,0.00040550296861384,0.00040878321481219,6074615.7783775,6211585.1806071,5919328.6195034,6066048.9940268,0.00454925,0.000875,0
1.6157724065311e-06,1.6035591479149e-06,1.4780402029628e-06,1.4678876626198e-06,64,0.00040214418852609,0.00040057065777664,0.00039709650250829,0.00039550498106775,6318891.6875268,6126376.6374727,5539481.7591678,5348273.0216288,0.00426375,0.001125,0
1.4740342560925e-06,1.5744284694436e-06,1.4044445820644e-06,1.5079277470811e-06,65,0.00038874992500144,0.00039909067135041,0.00037997694086509,0.00039093262502783,5836857.6354101,6085688.7561477,5779933.6798804,6039280.0487207,0.00454925,0.001125,0
1.3526415117825e-06,1.3294361499807e-06,1.2970900285879e-06,1.28354817042e-06,66,0.00038602763538158,0.00038341576631512,0.00037214204217062,0.00037014629757121,4610460.7341184,4668998.9036915,4960160.4919953,5049189.1544718,0.00426375,0.001375,0
1.2652119322672e-06,1.4175945536556e-06,1.2124111126106e-06,1.3653429886047e-06,67,0.00036534522579787,0.00037917888191665,0.00035808073539314,0.00037247864039999,5430533.6250741,5975156.4487529,5300628.2312216,5862717.6090198,0.00454925,0.001375,0
1.2082258040063e-06,1.1929210312454e-06,1.1291000771606e-06,1.1136989621395e-06,68,0.00035930802225943,0.00036089235868842,0.00035186775084073,0.00035377184736594,4966996.072079,4775981.3206333,4399949.4958295,4199724.1281616,0.00426375,0.001625,0
1.1187579337083e-06,1.2729734361243e-06,1.0811529561851e-06,1.2366042534869e-06,69,0.00034947613475982,0.00036111660725308,0.00034331539629071,0.00035542165458954,4722944.1023576,5636437.3744708,4625566.4672426,5558659.4598248,0.00454925,0.001625,0
1.0826334427124e-06,1.0641631152699e-06,1.018393837674e-06,1.0054883325432e-06,70,0.00034791690438447,0.00034633062252732,0.00034276734982253,0.00034137170459014,3737335.1454082,4088664.2601143,3344712.1787472,3729395.1169171,0.00426375,0.001875,0
1.0226924056095e-06,1.1491805669201e-06,9.8005081202715e-07,1.1084120249511e-06,71,0.00033272634816061,0.00034547875009244,0.00032768795996215,0.00034085131902683,4699612.2996762,5285128.9074703,4582729.8400148,5193306.0557637,0.00454925,0.001875,0
9.7609723732892e-07,9.7037635212217e-07,9.3372093875124e-07,9.331356962342e-07,72,0.00033692607546967,0.00033599607688178,0.0003286055116007,0.00032813047505052,3673721.4873606,3665945.8201156,3848355.2259682,3843766.7614528,0.00426375,0.002125,0
9.1945201877677e-07,1.0332526973425e-06,8.930092698156e-07,1.007890167236e-06,73,0.0003229356397727,0.00033291584049096,0.00031943873655422,0.0003297009001929,4136261.728035,4946346.7949444,3985502.6250744,4831516.0125419,0.00454925,0.002125,0
9.1458393787092e-07,9.1109093391573e-07,8.9445183395836e-07,8.8648791580956e-07,74,0.00032737458813074,0.00032498855579682,0.00032720804569227,0.00032473963665679,3514277.0037564,3701530.9540919,2951732.0972812,3134352.1051104,0.00426375,0.002375,0
8.6578637261256e-07,9.5313593876044e-07,8.4620496131144e-07,9.3556554569011e-07,75,0.00031453820964418,0.00032308362967598,0.00031179806194762,0.00032054013106199,4012568.3618752,4633998.4621447,3986215.0577999,4618998.0593957,0.00454925,0.002375,0
8.9390829792617e-07,8.7411628935214e-07,8.6017309265004e-07,8.4699712979062e-07,76,0.00032524988900155,0.00032216951664178,0.00032052473203081,0.00031772645375677,3330387.5569562,3246037.6640657,3482291.120052,3449474.5144366,0.00426375,0.002625,0
8.2241886571003e-07,9.0035022707118e-07,8.0881426931869e-07,8.8784992954544e-07,77,0.00030736435779466,0.00031531767199828,0.0003059656115247,0.00031403370892787,3959264.0549611,4445310.0688325,3810079.7889095,4324702.3088738,0.00454925,0.002625,0
8.4671554220361e-07,8.3861326044493e-07,8.5937232292235e-07,8.4866270685797e-07,78,0.00031802694669077,0.00031710930572743,0.00031803547133417,0.0003170865862245,3424612.6585966,3350886.386668,3109577.3856401,3055755.1768537,0.00426375,0.002875,0
8.0050573037323e-07,8.6749806221123e-07,7.9956041622697e-07,8.6714399923226e-07,79,0.00030569474609318,0.00031115362971008,0.000305293459596,0.00031077952099422,3526077.2952096,4112381.1703006,3476819.7260832,4075644.4103688,0.00454925,0.002875,0
8.7716468782507e-07,8.5284697261853e-07,8.6796202627478e-07,8.4447936611309e-07,80,0.00031987041075589,0.00031669377173672,0.00032224454341868,0.00031891197154661,2903604.6578228,3200873.9475502,2695698.9011473,3013897.5897028,0.00426375,0.003125,0
7.9664723344433e-07,8.6033561354936e-07,7.9585571798125e-07,8.5983447920652e-07,81,0.00030350708381115,0.00031071108357657,0.00030411196063137,0.0003112884443069,3686296.8387655,3897233.2786754,3636739.1712259,3854691.3529626,0.00454925,0.003125,0
8.6332404089082e-07,8.5370721391778e-07,8.7475257915817e-07,8.6697852228609e-07,82,0.00032263968115671,0.00032019389557004,0.00032227237097086,0.00031995890011089,2965660.962558,2968020.5260663,3312219.7446999,3295601.0164566,0.00426375,0.003375,0
8.040314301705e-07,8.6443507122399e-07,8.1502178806657e-07,8.7510838603567e-07,83,0.00030710214266013,0.00031373695706962,0.00030883254371932,0.00031538063314928,3336958.1426975,3734729.5243736,3309132.3970935,3709746.2938738,0.00454925,0.003375,0
8.9341048266088e-07,8.8513101602526e-07,9.3655233853523e-07,9.2198652737041e-07,84,0.0003242875187936,0.00032191444568429,0.00033127768009767,0.00032848913652702,3361200.5784671,3403088.1272407,3001912.5498251,3043003.8807193,0.00426375,0.003625,0
8.338847595561e-07,8.9971492859885e-07,8.5063154239694e-07,9.1603890274305e-07,85,0.00031135096215938,0.00031937658501946,0.0003139503552325,0.0003217905962927,3531592.1429888,3709828.7283665,3578241.7780131,3754592.6073604,0.00454925,0.003625,0
9.6660121915801e-07,9.4764000640919e-07,9.7797187782413e-07,9.6040770645515e-07,86,0.00033526742826823,0.00033240730632298,0.00033775640388174,0.00033485744298059,3126251.0793645,3013926.6713223,3470983.7943613,3379460.3278503,0.00426375,0.003875,0
8.8258143044944e-07,9.5970734624393e-07,9.0716425177294e-07,9.8383746885917e-07,87,0.00031749685546358,0.00032707407237593,0.00032142235409055,0.00033073018827821,3620920.987421,3768649.2651002,3564855.8666473,3715081.7056613,0.00454925,0.003875,0
1.0079618425711e-06,9.9876028098473e-07,1.0876580132866e-06,1.0724618363294e-06,88,0.00034017702125756,0.00034041595168686,0.000347343119233,0.0003472099518864,3649060.4882178,3408827.3526705,3431213.6540857,3214803.2857117,0.00426375,0.004125,0
9.5883431693342e-07,1.0423974200253e-06,9.9550739487735e-07,1.0782406744389e-06,89,0.00032888487976916,0.00033751575373529,0.00033379331654907,0.00034207654937768,3429948.4907423,3717442.8446972,3453655.1704096,3738867.7280725,0.00454925,0.004125,0
1.1611182968957e-06,1.1295353365753e-06,1.2025629131362e-06,1.1691542527042e-06,90,0.00035682927378388,0.00035427156940759,0.00036635250901872,0.00036335227243059,3133616.8582372,3368801.7976144,2961565.9154979,3202231.1846781,0.00426375,0.004375,0
1.0527782874191e-06,1.148098796739e-06,1.0910421406732e-06,1.1855686550847e-06,91,0.00034018854880965,0.00035079607308976,0.000346334511148,0.00035650668480042,3803593.819752,3756062.0106176,3769687.7383475,3723076.6647628,0.00454925,0.004375,0
1.2702755523235e-06,1.2541940792158e-06,1.3394938098716e-06,1.3224445393344e-06,92,0.00037602086985898,0.00037319766809235,0.00038153974232437,0.00037859484585014,3331254.6847995,3201724.9681877,3844831.1305079,3686544.9698344,0.00426375,0.004625,0
1.1791283984944e-06,1.2569362336686e-06,1.2364919506475e-06,1.3123849000756e-06,93,0.00035853780344092,0.00036584692509286,0.00036604896159651,0.00037285159930206,3507079.4569591,3778780.8013034,3489317.5603375,3764010.0633012,0.00454925,0.004625,0
1.4895032603466e-06,1.4453036476827e-06,1.6087709061334e-06,1.5500666057607e-06,94,0.00039804522714961,0.00039140627411378,0.00041178796077767,0.00040450966552102,3639898.3786897,3748817.9804591,3303044.7495742,3382042.2913267,0.00426375,0.004875,0
1.3399280208761e-06,1.3833989116786e-06,1.4081889821264e-06,1.4480921699715e-06,95,0.00037743893992806,0.00038058315527918,0.00038616505887931,0.00038868359701916,3823242.9188704,3939192.150036,3831832.8671571,3956259.0312802,0.00454925,0.004875,0
1.8004016642011e-06,1.6943612763119e-06,1.8879741835641e-06,1.7768462900019e-06,96,0.00042788316728502,0.0004181900944653,0.00043662678869358,0.00042661591403969,4082625.2173751,3694223.9126994,4323237.446745,3933084.142785,0.00426375,0.005125,0
1.5258007092637e-06,1.5170091636685e-06,1.6117823401924e-06,1.5970717798196e-06,97,0.00039698802397078,0.00039510299618321,0.00040754795468959,0.00040499098225902,4082503.9559177,4053464.8104004,3975880.1264296,3946107.7515247,0.00454925,0.005125,0
2.0925747019147e-06,1.9488828808725e-06,2.2522789554393e-06,2.0932102658334e-06,98,0.00045465316980921,0.0004420539192018,0.00046731838537066,0.0004541026574341,4012672.0530737,3819648.040363,3843270.0984582,3677948.8582373,0.00426375,0.005375,0
1.7536658479556e-06,1.6624442389016e-06,1.8766560265213e-06,1.7733179470705e-06,99,0.00042159248680863,0.00041171201429714,0.00043369700981765,0.00042313683659847,3718464.8712135,3844104.9075493,3666643.6015567,3794595.9190968,0.00454925,0.005375,0
2.5368847207311e-06,2.2896892036643e-06,2.7165085849835e-06,2.4485060471542e-06,100,0.00048703095217674,0.0004686620846951,0.00050100342924889,0.00048196294400264,3939272.7075267,3936169.0251056,3854280.700536,3855355.55924,0.00426375,0.005625,0
2.0137083815922e-06,1.8442633338237e-06,2.1589196082462e-06,1.9733098925005e-06,101,0.0004454469321057,0.00043066214668034,0.00045823771686729,0.00044279412453762,3901660.5203545,3727681.2304464,3875353.4376529,3701187.462134,0.00454925,0.005625,0
2.9670566651908e-06,2.6335978154065e-06,3.1626475726445e-06,2.8058762894941e-06,102,0.00051820165207556,0.00049579735828207,0.00053091065946557,0.00050794243987544,3972194.7807448,3856386.257332,4086425.7735044,3955131.9967711,0.00426375,0.005875,0
2.2948683671605e-06,2.0666865449186e-06,2.4475972418543e-06,2.2020282140103e-06,103,0.00046993770470717,0.00045188721691774,0.00048201182366022,0.00046339642295623,3830222.0296362,3651721.287423,3842365.5013926,3657287.4762621,0.00454925,0.005875,0
