T,disp_x,disp_y,id,x,y,z
600,0,0,0,0.01,0,0
600,0,0,1,0.011,0,0
600,-0.00069704023857481,-8.9363754496966e-06,2,0.01115,0.0009,0
600,-0.00091763465694187,2.3963860714553e-05,3,0.01,0.001,0
600,0,0,4,0.012,0,0
600,-0.00067961579635281,-3.0867192754977e-05,5,0.012,0.001,0
600,-0.0015,5.9999999999998e-05,6,0.011,0.002,0
600,-0.0015,5.9999999999998e-05,7,0.01,0.002,0
600,-0.0015,5.9999999999998e-05,8,0.012,0.002,0
