combined_hoop,combined_rr,combined_rz,combined_zz,effective_creep,effective_plastic,elastic_hoop,elastic_rr,elastic_rz,elastic_zz,id,sample_time,stress_hoop,stress_rr,stress_rz,stress_zz,x,y,z
-0.0004018585168837,-0.0030443466270066,0.0010902856377845,0.0034462051438903,0,0.0041103672591857,0.00051504313075526,-2.421917500785e-05,0.00023282281631408,0.0013955355975204,0,0.05,296894276.26248,213930844.60662,35818894.817551,432354655.76482,0.0105375,0.000475,0
-0.00067891455906906,-0.0026898661604493,-0.0015871415331027,0.0033687807195183,0,0.0041152767133725,0.00052045476495237,0.0001119858315735,-0.00034778240424054,0.001433226257532,1,0.05,318416139.30704,255574764.94107,-53504985.267775,458842522.78084,0.0115375,0.000475,0
-0.0006687142585565,-0.0030261966165831,0.0013408510658849,0.0036949108751397,0,0.0043473537303299,0.00051358049260739,6.1973016521165e-05,0.00027881110620834,0.001451820224756,3,0.05,312940122.00319,243462048.75917,42894016.339744,457284696.17991,0.0115375,0.001475,0
-0.00041833603707389,-0.0032720793128825,-0.00094976174093992,0.0036904153499564,0,0.0043192050618686,0.00052607049709347,-2.6973425446161e-05,-0.00019187701607094,0.0014249032004262,2,0.05,302933954.02286,217850273.63215,-29519540.933991,441215908.38174,0.0105375,0.001475,0
-0.00069454492333099,-0.007134303865779,0.0026944970761011,0.00782884878911,0,0.0095651926343211,0.00094583169369376,0.0003240221731847,0.00027032060848555,0.0017980331591416,0,0.1,499499532.80135,403836529.64612,41587785.920854,630607450.56256,0.0105375,0.000475,0
-0.0013869413131238,-0.0062154777072035,-0.0038812265718497,0.0076024190203274,0,0.0095318418110429,0.0010392511498052,0.0005749871158578,-0.00039967853768137,0.0019318031448865,1,0.1,569043416.57188,497618180.58,-61489005.797134,706359108.12288,0.0115375,0.000475,0
-0.0013542714584064,-0.0069888671464595,0.003227538730555,0.008343138604866,0,0.0099940796108011,0.00101385538141,0.0004966838098144,0.00031629308618995,0.0019458331874763,3,0.1,554789948.52853,475225091.35999,48660474.798454,698171149.46182,0.0115375,0.001475,0
-0.00072623341782662,-0.007650042261643,-0.0023104587542124,0.0083762756794697,0,0.0099963351829926,0.000965441374398,0.00032516660801204,-0.00021920919132525,0.0018453676610705,2,0.1,510372785.6936,411868975.48038,-33724490.973115,645746060.56631,0.0105375,0.001475,0
-0.00094450010653945,-0.01122089531406,0.0043314198759491,0.0121653954206,0,0.015010825205514,0.0013335949380484,0.00066969717711135,0.00028848572082489,0.0022134210770472,0,0.15,691712281.87745,589574164.81024,44382418.588445,827070149.41575,0.0105375,0.000475,0
-0.0020598963201808,-0.0097210098743551,-0.0062100746009403,0.011780906194536,0,0.014930974295348,0.0015238540820299,0.0010293276739686,-0.00042461527320479,0.0024478973496223,1,0.15,811486678.65311,735405692.79759,-65325426.64689,953647181.35969,0.0115375,0.000475,0
-0.00099255907766521,-0.012030114560821,-0.003690021796736,0.013022673638486,0,0.015662414002455,0.0013629687622234,0.00067768726614372,-0.0002323823697359,0.0022752972643994,2,0.15,707682112.58433,602254190.11055,-35751133.805523,848040343.68834,0.0105375,0.001475,0
-0.0020067156338815,-0.010939758291268,0.0051318860036621,0.012946473925149,0,0.015619377825524,0.0014818798706252,0.0009291992610244,0.0003340474523332,0.002451795794298,3,0.15,789082471.55165,704054685.45926,51391915.743569,938300305.96289,0.0115375,0.001475,0
-0.0011870598473958,-0.015281997780823,0.0059701991868474,0.016469057628219,0,0.020426634552848,0.0017125584734207,0.001013905872967,0.00030236814900021,0.002630719993079,0,0.2,881607188.92625,774122173.47185,46518176.769263,1022862807.3352,0.0105375,0.000475,0
-0.0027237171247237,-0.013198792524678,-0.0085391503239491,0.015922509649403,0,0.020298220957837,0.0020009131917584,0.0014804979774513,-0.00044437407140591,0.0029659716580293,1,0.2,1051761586.4904,971697707.36625,-68365241.754756,1200232119.7629,0.0115375,0.000475,0
-0.0026506697345383,-0.014864365715054,0.0070335378981744,0.017515035449593,0,0.021211277361862,0.0019429716019524,0.0013600587564229,0.00034865132511014,0.00295813484682,3,0.2,1021360847.0536,931681947.74144,53638665.401561,1177539807.8025,0.0115375,0.001475,0
-0.0012516961494883,-0.016385505931107,-0.0050681974369798,0.017637202080595,0,0.021297474696842,0.0017519679216004,0.0010293653245239,-0.00024285696868685,0.00270591987463,2,0.2,902678117.25633,791508486.93688,-37362610.567207,1049439956.184,0.0105375,0.001475,0
-0.0014287294424083,-0.019314536747524,0.0076031698013139,0.020743266189933,0,0.025809191791796,0.0020889244467811,0.0013570321176149,0.00031488570630473,0.0030475486538127,0,0.25,1070623593.9135,958024774.04177,48443954.816113,1218104241.1491,0.0105375,0.000475,0
-0.0033831881619039,-0.016648186872767,-0.010863064528304,0.020031375034672,0,0.02563230603462,0.0024751952236625,0.0019298416677283,-0.00046304616842966,0.0034828878066344,1,0.25,1290944422.6433,1207043875.5765,-71237872.066102,1445974050.7928,0.0115375,0.000475,0
-0.0015097389409298,-0.020711804913258,-0.0064406492355808,0.022221543854188,0,0.026898212596067,0.0021382367735716,0.0013799549969063,-0.00025250650424578,0.0031354728709748,2,0.25,1096690039.1786,980031304.30705,-38847154.499352,1250110977.2407,0.0105375,0.001475,0
-0.0032903145718832,-0.018760662099594,0.0089310046846023,0.022050976671478,0,0.026769150208975,0.0024012906944573,0.0017892881240861,0.00036276055363009,0.003462714721159,3,0.25,1252501669.1129,1158347427.5174,55809315.943091,1415797673.2209,0.0115375,0.001475,0
-0.0016708406471897,-0.023318379461241,0.0092272699667982,0.024989220108431,0,0.031157785444569,0.0024638729160509,0.0016991706119029,0.00032666786255127,0.003463423300129,0,0.3,1259034313.402,1141387805.0716,50256594.238658,1412811295.5679,0.0105375,0.000475,0
-0.0040393419582104,-0.020069281616606,-0.01318170241667,0.024108623574817,0,0.030933807774006,0.0029476164623274,0.0023776898911782,-0.00048148687480919,0.0039980512180834,1,0.3,1529251483.2337,1441570472.2877,-74074903.816799,1690856830.2731,0.0115375,0.000475,0
-0.0017679109586825,-0.025008320176954,-0.0078055429896857,0.026776231135637,0,0.032463917372323,0.0025228480173038,0.0017293952820551,-0.00026163014192752,0.0035636535868324,2,0.3,1289964720.2996,1167895068.7229,-40250791.065772,1450088654.0732,0.0105375,0.001475,0
-0.0039264807089752,-0.022628545785599,0.010825240133,0.026555026494575,0,0.032293787993938,0.0028575507789765,0.0022168496306117,0.0003767894077664,0.0039651853740558,3,0.3,1482652325.6476,1384082918.2069,57967601.194831,1653057647.9675,0.0115375,0.001475,0
-0.0046925018707789,-0.023462244984406,-0.015495935807561,0.028154746855186,0,0.036203580679561,0.0034183797587055,0.0028241418840513,-0.00049989491669174,0.0045113605074753,1,0.35,1766737134.0584,1675315922.5732,-76906910.260268,1934888018.4845,0.0115375,0.000475,0
-0.0020265400987631,-0.029275088390495,-0.0091615278603686,0.031301628489258,0,0.037994398611143,0.0029060208845236,0.0020776800960671,-0.00027027124309109,0.0039904181091305,2,0.35,1482555415.6638,1355118371.2859,-41580191.244783,1649385757.911,0.0105375,0.001475,0
-0.0019137373548645,-0.027293913006292,0.010840595455131,0.029207650361156,0,0.03647227654933,0.0028376393505957,0.002040346798303,0.00033786735259475,0.0038782346224153,0,0.35,1446893066.0125,1324232673.3521,51979592.706884,1606984646.2924,0.0105375,0.000475,0
-0.0045594194029186,-0.026468257973127,0.012717344279884,0.031027677376047,0,0.037786109811202,0.0033118823898379,0.002642723411228,0.00039079377941224,0.0044655013012688,3,0.35,1711840417.9367,1608892882.766,60122119.909575,1889320250.4646,0.0115375,0.001475,0
-0.0053428391785315,-0.026827251772816,-0.017806759646947,0.032170090951349,0,0.041442476670745,0.0038875457900909,0.0032692387218844,-0.00051832303368283,0.0050228139596534,1,0.4,2003422252.8942,1908298088.5548,-79742005.181974,2178078894.3654,0.0115375,0.000475,0
-0.0021575550656483,-0.031241622679002,0.012441654486797,0.03339917774465,0,0.041752699152979,0.0032102720806693,0.0023805684062917,0.00034852788321243,0.004291951483025,0,0.4,1634210162.7937,1506563443.6587,53619674.340374,1800622378.5407,0.0105375,0.000475,0
-0.0022857702569909,-0.033512318257359,-0.010507426014553,0.03579808851435,0,0.043489618954215,0.0032878115875054,0.0024248192910736,-0.0002784357043068,0.004415767504815,2,0.4,1674478519.2386,1541710473.6337,-42836262.201047,1848010198.8247,0.0105375,0.001475,0
-0.0051892702023386,-0.030280096735948,0.014608288282306,0.035469366938288,0,0.043246978787236,0.0037643144042095,0.0030669036039463,0.00040477789523946,0.0049636681102469,3,0.4,1940073691.2325,1832779721.9613,62273522.344532,2124589646.0075,0.0115375,0.001475,0
-0.0059904830598914,-0.030164477614066,-0.02011511168371,0.036154960673959,0,0.046651295408943,0.0043551439209329,0.0037130048823049,-0.00053678839891894,0.0055324302737457,1,0.45,2239319727.4877,2140529106.1604,-82582830.602913,2420440704.8436,0.0115375,0.000475,0
-0.0025456972954867,-0.03772027468211,-0.011842179794026,0.040265971977597,0,0.048949617589923,0.003668243045098,0.002770826703993,-0.00028612584280215,0.0048397100596871,2,0.45,1865742754.1048,1727678701.6272,-44019360.4311,2045968448.657,0.0105375,0.001475,0
-0.005816144289282,-0.03406436035401,0.0164989155879,0.039880504643294,0,0.048677186444509,0.004214858196423,0.003489391204886,0.00041874147937307,0.0054596994815928,3,0.45,2167356901.3229,2055746594.9327,64421766.057395,2358870945.1953,0.0115375,0.001475,0
-0.0024023758055899,-0.035162012843495,0.014029173739128,0.037564388649085,0,0.046999169907943,0.0035817808008119,0.002719838257919,0.00035866548964227,0.0047045611067445,0,0.45,1820987065.372,1688380520.3116,55179306.098811,1993722497.054,0.0105375,0.000475,0
-0.002648261831303,-0.039055590572496,0.015602031724301,0.041703852403799,0,0.052211860295844,0.0039521672071235,0.0030581578713362,0.00036828822249099,0.0051160560563746,0,0.5,2007223547.4229,1869683649.6095,56659726.537076,2186283370.3847,0.0105375,0.000475,0
-0.0066355449501216,-0.033474099209083,-0.022421841138375,0.040109644159207,0,0.051830780302955,0.0048211953396236,0.0041554592572197,-0.00055529870119661,0.0060402315405596,1,0.5,2474439991.1808,2372019055.4265,-85430569.414862,2661984022.0941,0.0115375,0.000475,0
-0.0028063976644076,-0.041899249900886,-0.013164834438906,0.044705647565294,0,0.054374487660778,0.0040473304817041,0.0031157165847105,-0.00029334444501553,0.0052622546835493,2,0.5,2056354891.4118,1913029676.4898,-45129914.617774,2243266307.0803,0.0105375,0.001475,0
-0.0064401407133315,-0.037821335836111,0.018389967725391,0.044261476549444,0,0.054077460822292,0.0046635226291789,0.0039101904817781,0.00043268539130776,0.0059536100555501,3,0.5,2393694616.0091,2277797362.5628,66566983.278117,2592169604.6816,0.0115375,0.001475,0
-0.0072781251954287,-0.036756294148982,-0.024727711377971,0.044034419344413,0,0.056981623709021,0.0052857183457613,0.0045966184040472,-0.00057385888582702,0.0065462394181756,1,0.55,2708792380.2691,2602777004.6208,-88285982.434926,2902718699.1021,0.0115375,0.000475,0
-0.0028952642948587,-0.042922861376968,0.017159226760682,0.045818125671827,0,0.057390983782343,0.0043214315941717,0.0033955285652639,0.00037740140290936,0.0055264310644423,0,0.55,2192919232.6277,2050472612.7958,58061754.293748,2378303766.5155,0.0105375,0.000475,0
-0.0030679357845895,-0.046049553579471,-0.014474525213172,0.04911748936406,0,0.059764365120933,0.0044250867590188,0.0034595025881455,-0.0003000946815096,0.0056834098692916,2,0.55,2246320949.4401,2097769538.5365,-46168412.539938,2439909120.2513,0.0105375,0.001475,0
-0.0070613503536258,-0.041551297114475,0.020282104685635,0.048612647468103,0,0.059448475972706,0.0051103166372598,0.0043293074282971,0.00044661150446846,0.0064454143916379,3,0.55,2619091612.3316,2498936349.4144,68709462.225917,2824491266.8514,0.0115375,0.001475,0
-0.0031434262855451,-0.046764327453952,0.018699856750517,0.049907753739497,0,0.06253678760691,0.0046895742998907,0.0037319518002257,0.00038600918935743,0.005935682111924,0,0.6,2378073916.7571,2230747378.3471,59386029.131912,2569782810.9161,0.0105375,0.000475,0
-0.0079183156257256,-0.040011240308129,-0.027033409703425,0.047929555933857,0,0.062104473368965,0.0057487297301029,0.00503649762229,-0.00059247305559849,0.0070504743150127,1,0.6,2942385535.4857,2832811365.053,-91149700.861305,3142653933.1642,0.0115375,0.000475,0
-0.0033303668516302,-0.050171507768648,-0.015770465804188,0.053501874620279,0,0.065119420950143,0.0048015235931161,0.0038021975483746,-0.00030637977873932,0.0061031836101135,2,0.6,2435646485.6645,2281904017.2427,-47135350.575279,2635901872.8949,0.0105375,0.001475,0
-0.0076798574688218,-0.045254505398157,0.022175919609989,0.052934362866982,0,0.064790859911512,0.0055552495767055,0.0047467490888565,0.00046052221942931,0.0069351268837091,3,0.6,2843552882.8705,2719168192.4323,70849572.219894,3055841699.3327,0.0115375,0.001475,0
-0.0033927844095735,-0.050580486587217,0.020223104294447,0.053973270996791,0,0.067649546627488,0.0050565959964803,0.0040674292697235,0.00039411510928759,0.0063438060750166,0,0.65,2562687615.7531,2410508119.329,60633093.736553,2760719935.528,0.0105375,0.000475,0
-0.0085562009968279,-0.043239115133378,-0.029339557627122,0.05179531613021,0,0.067199938316504,0.0062102452202489,0.005475111360827,-0.00061114504897886,0.0075529552991465,1,0.65,3175227558.5254,3062130041.6914,-94022315.227516,3381798339.8944,0.0115375,0.000475,0
-0.0035937384612813,-0.054265443504335,-0.017051938079715,0.057859181965616,0,0.070439854986554,0.0051766518981604,0.0041438134874429,-0.00031220284881534,0.0065215834561469,2,0.65,2624336696.842,2465438479.8085,-48031207.510053,2831249244.2246,0.0105375,0.001475,0
-0.0082957406704072,-0.04893120996111,0.024071949788229,0.05722695063152,0,0.070105201043139,0.0059983311953871,0.0051625232337785,0.00047442018329517,0.0074227617868908,3,0.65,3067083593.4507,2938497753.2032,72987720.50695,3286226761.3744,0.0115375,0.001475,0
-0.0091918600123791,-0.046440094980936,-0.031646720070852,0.055631954993319,0,0.072268593941047,0.0066702796747571,0.0059124733995645,-0.00062987862505936,0.0080537001831966,1,0.7,3407326095.0608,3290740514.2621,-96904403.855286,3620160019.4362,0.0115375,0.000475,0
-0.0036433698729295,-0.054371831315474,0.021728224916095,0.058015201188404,0,0.072729558404946,0.0054224977155795,0.0044019629080268,0.00040172227015648,0.0067508005387846,0,0.7,2746760551.9035,2589755196.8954,61803426.177921,2951114832.3966,0.0105375,0.000475,0
-0.003858091805863,-0.058331698204829,-0.018318283273,0.062189790010692,0,0.075725890869685,0.0055504819307451,0.00448436168853,-0.00031756682677008,0.0069386165748738,2,0.7,2812396473.2857,2648377974.4833,-48856434.887705,3025955649.3055,0.0105375,0.001475,0
-0.0089090736804957,-0.052581648948238,0.025970685267938,0.061490722628737,0,0.075392053387788,0.0064395715579368,0.0055766381789472,0.00048830815675543,0.00790833323843,3,0.7,3289689044.5265,3156930063.1435,75124331.808527,3515652379.987,0.0115375,0.001475,0
-0.0038952093231979,-0.058138848271542,0.023214537427505,0.06203405759474,0,0.077777139176821,0.0057872808142731,0.0047355548716702,0.00040883345988539,0.0071566636719235,0,0.75,2930293128.1036,2768489136.9339,62897455.366983,3140967413.896,0.0105375,0.000475,0
-0.0098253661273831,-0.049614354546544,-0.033955413243183,0.059439720673931,0,0.077310986252018,0.0071288471967823,0.0063485969472542,-0.00064867752263274,0.0085527256429435,1,0.75,3638688390.3103,3518649890.383,-99796541.943498,3857746612.7967,0.0115375,0.000475,0
-0.0041234626358249,-0.062370613579081,-0.019568894485642,0.066494076214906,0,0.080977771849697,0.0059230233801591,0.0048238527802007,-0.0003224744568563,0.0073542897991477,2,0.75,2999830438.4292,2830727269.2048,-49611454.90097,3220025272.1197,0.0105375,0.001475,0
-0.0095199259587511,-0.056206050102886,0.027872575804187,0.06572597606164,0,0.080651940883275,0.0068789809786194,0.005989102669967,0.00050218895299108,0.0083918552664568,3,0.75,3511374640.7541,3374470285.5768,77259838.921704,3744124531.1907,0.0115375,0.001475,0
-0.010456788207264,-0.052762066392445,-0.03626611130086,0.063218854599713,0,0.082327635460635,0.0075859612151087,0.0067834947043456,-0.00066754547665774,0.009050047332161,1,0.8,3869321331.3569,3745864945.0857,-102699304.10119,4094565349.365,0.0115375,0.000475,0
-0.0041483255361847,-0.061882017654066,0.024681415905347,0.066030343190251,0,0.082792620520083,0.0061509469316761,0.0050682075145812,0.00041545120431161,0.0075613941308693,0,0.8,3113285902.234,2946710607.2964,63915569.894095,3330277779.033,0.0105375,0.000475,0
-0.0043898820554925,-0.066382533912958,-0.020803210328643,0.07077241596845,0,0.086195757296867,0.0062942854377881,0.0051622968156747,-0.00032692829786805,0.0077686096646612,2,0.8,3186642980.9817,3012490885.2719,-50296661.210469,3413462092.8083,0.0105375,0.001475,0
-0.010128363229377,-0.059804631402057,0.029778036577506,0.069932994631438,0,0.085885360961601,0.0073165699668439,0.0063999257988926,0.00051606540842824,0.008873341792196,3,0.8,3732145866.9682,3591123687.2834,79394678.219729,3971649224.7147,0.0115375,0.001475,0
-0.0044027379870011,-0.06560181280733,0.026128282934506,0.070004550794331,0,0.087776346566018,0.0065134979480127,0.0053999233636147,0.00042157780540051,0.0079649909818254,0,0.85,3295739564.3234,3124420397.493,64858123.907771,3519046184.91,0.0105375,0.000475,0
-0.011086191078855,-0.055883400560893,-0.038579251970491,0.066969591639754,0,0.087319038996919,0.0080416345480755,0.0072171789090419,-0.00068648621988749,0.0095456799846473,1,0.85,4099231481.4459,3972392152.3639,-105613264.59808,4330623087.0725,0.0115375,0.000475,0
-0.0046573771893416,-0.070367804652536,-0.022020709519061,0.075025181841877,0,0.091380119782928,0.0066642768544152,0.0054997033430566,-0.00033093073457493,0.0081815824398451,2,0.85,3372838281.9081,3193673126.3145,-50912420.703835,3606269910.4358,0.0105375,0.001475,0
-0.010734447926918,-0.063377601606884,0.031687452955947,0.074112049533806,0,0.091092787547915,0.0077523491830241,0.0068091169399482,0.00052994036744115,0.0093528066294178,3,0.85,3952008268.8179,3806895616.0371,81529287.298639,4198232491.3401,0.0115375,0.001475,0
-0.011713635995995,-0.058978524261088,-0.040895241302011,0.070692160257089,0,0.092285674063327,0.0084958794564587,0.0076496613739224,-0.00070550347945659,0.010039637502523,1,0.9,4328425108.6364,4198237711.3232,-108538996.83947,4565926346.4926,0.0115375,0.000475,0
-0.0046584633297983,-0.069298699890086,0.027554603872718,0.073957163219884,0,0.092728671664873,0.0068749359486174,0.0057307050965675,0.00042721536943953,0.0083674536355789,0,0.9,3477654916.7985,3301619401.0985,65725441.452236,3707273022.4849,0.0105375,0.000475,0
-0.0049259717436332,-0.074326771226941,-0.023220906270781,0.079252742970574,0,0.09653114263192,0.0070330059886163,0.00583608146632,-0.00033448399017785,0.008593214150296,2,0.9,3558420337.3139,3374278103.1145,-51459075.411976,3798452362.1877,0.0105375,0.001475,0
-0.011338239575212,-0.066925160740095,0.033601184494694,0.078263400315311,0,0.096274673593687,0.0081863294023963,0.0072166856978472,0.00054381667338122,0.0098302634829526,3,0.9,4170967436.8913,4021791482.3453,83664103.597111,4423880372.3615,0.0115375,0.001475,0
-0.0049155158034085,-0.072973137617882,0.028959881949397,0.077888653421291,0,0.097649958420453,0.0072352631928584,0.0060605555230481,0.00043236582920842,0.008768781792216,0,0.95,3659032857.5308,3478308600.6369,66517819.878218,3894958795.8935,0.0105375,0.000475,0
-0.01233918103592,-0.062047601617152,-0.043214457701884,0.074386782653078,0,0.097227999808206,0.0089487076882571,0.0080809535164437,-0.00072460097201437,0.010531933032088,1,0.95,4556908210.1305,4423407568.3131,-111477072.6176,4800481339.9506,0.0115375,0.000475,0
-0.0051956864823238,-0.07825977806695,-0.024403346343993,0.083455464549273,0,0.10164911785826,0.0074004808480088,0.0061714398979671,-0.00033759013795699,0.0090035105990872,2,0.95,3743392977.9702,3554309754.8868,-51936944.301075,3990012939.6746,0.0105375,0.001475,0
-0.01193979511105,-0.07044750050183,0.035519568317107,0.082387295612886,0,0.10143145323059,0.008618521485047,0.0076226418653065,0.00055769716270467,0.010305725947055,3,0.95,4389028993.5543,4235816744.3635,85799563.493027,4648598910.7863,0.0115375,0.001475,0
-0.0051739075761211,-0.076625577066161,0.03034365405257,0.081799484642282,0,0.10254057603107,0.0075944820874192,0.0063894775680247,0.00043703096208371,0.0091689753938303,0,1,3839874365.2884,3654489054.6124,67235532.628263,4082104104.7363,0.0105375,0.000475,0
-0.012962881438784,-0.065090793466481,-0.045537255368801,0.078053674905271,0,0.10214645918631,0.009400130517126,0.0085110663850157,-0.0007437823987383,0.011022579028955,1,1,4784686533.1458,4647907435.8982,-114428061.34435,5034293996.5042,0.0115375,0.000475,0
-0.0054665396322241,-0.082167167784897,-0.025567603642204,0.087633707417121,0,0.10673434442557,0.0077667091246127,0.0065057870045174,-0.00034025111157752,0.0094124773838739,2,1,3927759886.0563,3733771867.5801,-52346324.858079,4180955002.8657,0.0105375,0.001475,0
-0.012539169161988,-0.073944804633567,0.037442921988371,0.08648397379556,0,0.10656354361308,0.0090489363509081,0.0080269953876888,0.00057158466079577,0.010779207503933,3,1,4606198581.9701,4448976895.321,87936101.660887,4872394143.974,0.0115375,0.001475,0
-0.0041264829430553,-0.081003259361382,0.047766828070653,0.085129742309006,0,0.12068417171574,0.0081758419337124,0.0074528921175634,0.0015494341349404,0.0085282400504941,0,1.05,4045164994.7004,3933941956.4482,238374482.29852,4099380099.976,0.0105375,0.000475,0
-0.012023461772542,-0.068712153075672,-0.034323094169714,0.080735614860702,0,0.11304994003648,0.0095901398890117,0.0089639307211417,0.0015346000853526,0.009623511764921,1,1.05,4726665639.9034,4630325770.5241,236092320.82347,4731799777.2593,0.0115375,0.000475,0
0.00050246644357368,-0.086945324965387,0.0052852879711461,0.086442858385202,0,0.13713406854952,0.0080200310637478,0.0073726256405833,0.001742134118607,0.0074496442624606,2,1.05,3869500865.955,3769900307.7253,268020633.63185,3781749326.4757,0.0105375,0.001475,0
-0.0079156621375803,-0.075844946553113,0.071816819982666,0.083760610209214,0,0.1406212252714,0.010002326480982,0.009425713783582,0.0017792961246886,0.0097295724931551,3,1.05,4903159003.6557,4814449953.1555,273737865.33671,4861197446.936,0.0115375,0.001475,0
