T,disp_x,disp_y,id,x,y,z
610,0,0,0,0,0,0
610,0,0,1,0.001,0,0
610,0,0,2,0.001,0.005,0
610,0,0,3,0,0.005,0
610,0,0,4,0.002,0,0
610,0,0,5,0.002,0.005,0
610,0,0,6,0.003,0,0
610,0,0,7,0.003,0.005,0
610,0,0,8,0.004,0,0
610,0,0,9,0.004,0.005,0
610,0,0,10,0.001,0.01,0
610,0,0,11,0,0.01,0
610,0,0,12,0.002,0.01,0
610,0,0,13,0.003,0.01,0
610,0,0,14,0.004,0.01,0
