T,disp_x,disp_y,id,x,y,z
800,0,0,0,0,0,0
800,2.1422779532556e-06,0,1,0.001,0,0
800,2.143391631556e-06,7.5083040885204e-07,2,0.001,0.0005,0
800,0,7.90364350304e-07,3,0,0.0005,0
800,4.2904675222771e-06,0,4,0.002,0,0
800,4.2917176192927e-06,7.5994445127332e-07,5,0.002,0.0005,0
800,6.4465369829728e-06,0,6,0.003,0,0
800,6.4452734639111e-06,7.3952164268223e-07,7,0.003,0.0005,0
800,8.6013593319089e-06,0,8,0.004,0,0
800,8.6001476442837e-06,7.5623780467796e-07,9,0.004,0.0005,0
800,2.1478055670493e-06,1.4882828661595e-06,10,0.001,0.001,0
800,0,1.6101592224498e-06,11,0,0.001,0
800,4.2970128283104e-06,1.5284043633939e-06,12,0.002,0.001,0
800,6.4451481139746e-06,1.474244075675e-06,13,0.003,0.001,0
800,8.5852713395043e-06,1.51942165981e-06,14,0.004,0.001,0
800,0,-1.1947875629278e-06,15,0,0.001002,0
800,1.4491395192703e-06,-1.4319344468382e-06,16,0.00068333333333333,0.001002,0
800,1.5082068450951e-06,-7.276999034148e-07,17,0.00068333333333333,0.001502,0
800,0,-6.1466176787591e-07,18,0,0.001502,0
800,2.9417045348596e-06,-1.638450906542e-06,19,0.0013666666666667,0.001002,0
800,2.9292496679507e-06,-7.9545059830061e-07,20,0.0013666666666667,0.001502,0
800,4.404819356511e-06,-1.4018014184715e-06,21,0.00205,0.001002,0
800,4.3961335357372e-06,-7.1476871370359e-07,22,0.00205,0.001502,0
800,5.8524728737624e-06,-1.5031367448312e-06,23,0.0027333333333333,0.001002,0
800,5.8925225895795e-06,-7.5939994713085e-07,24,0.0027333333333333,0.001502,0
800,7.3405864119728e-06,-1.6662905923246e-06,25,0.0034166666666667,0.001002,0
800,7.3165526379987e-06,-8.184541267795e-07,26,0.0034166666666667,0.001502,0
800,8.8525421131735e-06,-1.4198696261094e-06,27,0.0041,0.001002,0
800,8.7598918499917e-06,-7.3771003728332e-07,28,0.0041,0.001502,0
800,1.4945246642849e-06,0,29,0.00068333333333333,0.002002,0
800,0,0,30,0,0.002002,0
800,2.9365942919844e-06,0,31,0.0013666666666667,0.002002,0
800,4.4060066259389e-06,0,32,0.00205,0.002002,0
800,5.8820455502245e-06,0,33,0.0027333333333333,0.002002,0
800,7.312503515413e-06,0,34,0.0034166666666667,0.002002,0
800,8.7563824404826e-06,0,35,0.0041,0.002002,0
