T,disp_x,disp_y,disp_z,id,x,y,z
300,0,0,0,0,0,0,0
300,0.001,0,0,1,1,0,0
300,0.001,-0.00025,0,2,1,1,0
300,0,-0.00025,0,3,0,1,0
300,0,0,-0.00025,4,0,0,1
300,0.001,0,-0.00025,5,1,0,1
300,0.001,-0.00025,-0.00025,6,1,1,1
300,0,-0.00025,-0.00025,7,0,1,1
300,0.002,0,0,8,2,0,0
300,0.002,-0.00025,0,9,2,1,0
300,0.002,0,-0.00025,10,2,0,1
300,0.002,-0.00025,-0.00025,11,2,1,1
