T,disp_x,disp_y,id,x,y,z
300,0,0,0,0,0,0
300,1.1e-05,0,1,0.001,0,0
300,1.1e-05,5e-06,2,0.001,0.0005,0
300,0,5e-06,3,0,0.0005,0
300,1.1e-05,1e-05,4,0.001,0.001,0
300,0,1e-05,5,0,0.001,0
300,0,0,6,0.001,0,0
300,1.1e-05,0,7,0.00101,0,0
300,1.1e-05,3.3333333333333e-06,8,0.00101,0.00033333333333333,0
300,0,3.3333333333333e-06,9,0.001,0.00033333333333333,0
300,1.1e-05,6.6666666666667e-06,10,0.00101,0.00066666666666667,0
300,0,6.6666666666667e-06,11,0.001,0.00066666666666667,0
300,1.1e-05,1e-05,12,0.00101,0.001,0
300,0,1e-05,13,0.001,0.001,0
300,0,0,14,0.00101,0,0
300,-4.2885797533171e-08,0,15,0.00102,0,0
300,-4.2885797533173e-08,2.4999999999999e-06,16,0.00102,0.00025,0
300,0,2.4999999999999e-06,17,0.00101,0.00025,0
300,-4.2885797533172e-08,5e-06,18,0.00102,0.0005,0
300,0,5e-06,19,0.00101,0.0005,0
300,-4.2885797533172e-08,7.4999999999999e-06,20,0.00102,0.00075,0
300,0,7.4999999999999e-06,21,0.00101,0.00075,0
300,-4.2885797533178e-08,1e-05,22,0.00102,0.001,0
300,0,1e-05,23,0.00101,0.001,0
