T,disp_x,disp_y,id,x,y,z
600,2.4460330744299e-07,0,0,0.004,0,0
600,1.1509540980704e-07,0,1,0.0045,0,0
600,1.1498237269269e-07,-1.3899279020438e-07,2,0.0045,0.0005,0
600,2.443245720232e-07,-1.4034929494103e-07,3,0.004,0.0005,0
600,0,0,4,0.005,0,0
600,0,-1.3825876767958e-07,5,0.005,0.0005,0
600,1.1377037152837e-07,-2.7807616021646e-07,6,0.0045,0.001,0
600,2.4248018867024e-07,-2.8136332356811e-07,7,0.004,0.001,0
600,0,-2.7652885057721e-07,8,0.005,0.001,0
