effective_creep_strain,effective_plastic_strain,id,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,x,y,z
0.00051350164827816,0.00048168153628294,0,200963363.07116,0.0027763347536239,0.0027763177479695,-0.0014075851067901,0.00072915043828987,-0.0014075916260481,0.5,0.5,0.5
0.00051350164985198,0.00048168153487534,1,200963363.07116,8.0362029045934e-05,8.0351792241259e-05,0.0014076558873057,-0.00011300015022285,0.0014076586812735,1.5,0.5,0.5
