T,disp_x,disp_y,id,x,y,z
812.9807816405,0,0.00059010954219534,0,0,0,0
808.8413709818,1.618472612824e-06,0.0005902866803473,1,0.00068666666666667,0,0
808.8443353646,1.4291042220517e-06,0.00059152379416313,2,0.00068666666666667,0.000625,0
812.98290144081,0,0.00059136561943626,3,0,0.000625,0
799.10742759278,3.1347877451537e-06,0.00059069273289645,4,0.0013733333333333,0,0
799.11306624333,2.7870377257754e-06,0.00059187655085805,5,0.0013733333333333,0.000625,0
783.06695752897,4.4931533078645e-06,0.00059131882162104,6,0.00206,0,0
783.07904239015,4.022118443985e-06,0.00059240830300406,7,0.00206,0.000625,0
760.46667020614,5.6236832277234e-06,0.00059210708735375,8,0.0027466666666667,0,0
760.49878685704,5.0833645408449e-06,0.00059305798017256,9,0.0027466666666667,0.000625,0
731.21178545369,6.4699257212864e-06,0.00059296099691285,10,0.0034333333333333,0,0
731.27184846102,5.926125059374e-06,0.0005937251405735,11,0.0034333333333333,0.000625,0
695.13078835049,7.0190477788776e-06,0.00059375718815932,12,0.00412,0,0
695.70120878778,6.5170455305184e-06,0.0005942620978763,13,0.00412,0.000625,0
808.85121906997,1.3404764292182e-06,0.00059283629059357,14,0.00068666666666667,0.00125,0
812.98772903244,0,0.0005927070768716,15,0,0.00125,0
799.12621852122,2.6230436016211e-06,0.00059312304756345,16,0.0013733333333333,0.00125,0
783.10845428361,3.8051080725346e-06,0.00059354716280984,17,0.00206,0.00125,0
760.56510730128,4.8390316568767e-06,0.00059404758838543,18,0.0027466666666667,0.00125,0
731.45616816011,5.6752093273237e-06,0.00059452971399572,19,0.0034333333333333,0.00125,0
696.07094238946,6.2582000697114e-06,0.00059486264476196,20,0.00412,0.00125,0
808.85713782493,1.3092044165287e-06,0.00059414213110675,21,0.00068666666666667,0.001875,0
812.99163773168,0,0.00059404217133073,22,0,0.001875,0
799.1384288651,2.5661591569697e-06,0.0005943622769035,23,0.0013733333333333,0.001875,0
783.13611159461,3.73060864096e-06,0.00059468189533496,24,0.00206,0.001875,0
760.62873559102,4.7535134481947e-06,0.00059504597099967,25,0.0027466666666667,0.001875,0
731.57629218095,5.5780148966405e-06,0.00059537598932953,26,0.0034333333333333,0.001875,0
696.20119245632,6.1288105272087e-06,0.00059557078077467,27,0.00412,0.001875,0
808.85740047964,1.3079014481836e-06,0.00059540379115521,28,0.00068666666666667,0.0025,0
812.99111339314,0,0.00059533063232141,29,0,0.0025,0
799.14131963434,2.5640843455401e-06,0.00059556381672341,30,0.0013733333333333,0.0025,0
783.14610184503,3.7276222386867e-06,0.00059579231495292,31,0.00206,0.0025,0
760.65256490306,4.7455697888365e-06,0.00059604448213236,32,0.0027466666666667,0.0025,0
731.61307609403,5.5555614130042e-06,0.00059625793224973,33,0.0034333333333333,0.0025,0
696.23447347204,6.0869344868298e-06,0.00059636672488924,34,0.00412,0.0025,0
808.85036517946,1.3190998800657e-06,0.00059661139690534,35,0.00068666666666667,0.003125,0
812.9850227092,0,0.00059656121094584,36,0,0.003125,0
799.13198960861,2.584632311893e-06,0.00059672058790769,37,0.0013733333333333,0.003125,0
783.13224579497,3.7538206824055e-06,0.00059687433197929,38,0.00206,0.003125,0
760.63072703007,4.7706131709309e-06,0.00059704021601983,39,0.0027466666666667,0.003125,0
731.58354740262,5.5642811207675e-06,0.0005971738881517,40,0.0034333333333333,0.003125,0
696.20530093805,6.0498956838174e-06,0.00059722605103779,41,0.00412,0.003125,0
808.83868544405,1.332475684057e-06,0.00059777047553734,42,0.00068666666666667,0.00375,0
812.97547731256,0,0.00059773945508249,43,0,0.00375,0
799.1144785023,2.6090215732859e-06,0.00059783766039444,44,0.0013733333333333,0.00375,0
783.10249636917,3.7852251628627e-06,0.00059793136714154,45,0.00206,0.00375,0
760.57519756646,4.8034295413003e-06,0.0005980300412278,46,0.0027466666666667,0.00375,0
731.48775417008,5.5971218449046e-06,0.00059810998488536,47,0.0034333333333333,0.00375,0
696.10168834258,6.0862071179884e-06,0.00059813014040933,48,0.00412,0.00375,0
808.82793674206,1.3423273847603e-06,0.00059889436169161,49,0.00068666666666667,0.004375,0
812.96685537675,0,0.00059887962552627,50,0,0.004375,0
799.09791624191,2.6269177207886e-06,0.00059892620399186,51,0.0013733333333333,0.004375,0
783.07293422364,3.8081502225073e-06,0.0005989701835745,52,0.00206,0.004375,0
760.51923519648,4.8267680157505e-06,0.00059901579862854,53,0.0027466666666667,0.004375,0
