T,disp_x,disp_y,id,x,y,z
600,0,0,0,0.01,0,0
600,0,0,1,0.011,0,0
600,-0.00061368205582522,1.9716967263061e-05,2,0.01115,0.0009,0
600,-0.00071937329577501,-0.00020301493153059,3,0.01,0.001,0
600,0,0,4,0.012,0,0
600,-0.00072269319614685,0.00028085328261829,5,0.012,0.001,0
600,-0.0015,5.9999999999998e-05,6,0.011,0.002,0
600,-0.0015,5.9999999999998e-05,7,0.01,0.002,0
600,-0.0015,5.9999999999998e-05,8,0.012,0.002,0
