combined_hoop,combined_rr,combined_rz,combined_zz,effective_creep,effective_plastic,elastic_hoop,elastic_rr,elastic_rz,elastic_zz,id,sample_time,stress_hoop,stress_rr,stress_rz,stress_zz,x,y,z
-0.0012185667245296,-0.0012185667245296,0,0.0024371334490591,4.2995842931031e-07,0.0024367034906298,0.0012185667245296,0.0012185667245296,0,0.0025502438699078,0,0.05,762938417.50073,762938417.50073,0,967811824.48199,0.011,0.001,0
-0.0028585646492415,-0.0028585646492416,0,0.0057171292984831,9.025485144086e-07,0.0057162267499687,0.0028585646492415,0.0028585646492416,0,0.0042328755969911,0,0.1,1587856664.7457,1587856664.7457,0,1799289118.2457,0.011,0.001,0
-0.0044904645118264,-0.0044904645118265,0,0.0089809290236529,1.420267554724e-06,0.0089795087560982,0.0044904645118264,0.0044904645118265,0,0.0059071981256557,0,0.15,2408701519.0474,2408701519.0474,0,2626660536.5596,0.011,0.001,0
-0.0061143459058151,-0.0061143459058151,0,0.01222869181163,1.9856576559855e-06,0.012226706153974,0.0061143459058151,0.0061143459058151,0,0.0075732930858168,0,0.2,3225513012.1385,3225513012.1385,0,3449966424.4465,0.011,0.001,0
-0.00773028725759,-0.00773028725759,0,0.01546057451518,2.6013039738902e-06,0.015457973211206,0.00773028725759,0.00773028725759,0,0.0092312409093356,0,0.25,4038330588.6118,4038330588.6118,0,4269246535.0342,0.011,0.001,0
-0.0093383658490966,-0.0093383658490966,0,0.018676731698193,3.2698330107557e-06,0.018673461865183,0.0093383658490966,0.0093383658490966,0,0.010881120853344,0,0.3,4847193117.3461,4847193117.3461,0,5084540041.0765,0.011,0.001,0
-0.010938657840005,-0.010938657840005,0,0.02187731568001,3.9939109634289e-06,0.021873321769047,0.010938657840005,0.010938657840005,0,0.012523011023003,0,0.35,5652138902.6561,5652138902.6561,0,5895885546.1942,0.011,0.001,0
-0.012531238289337,-0.012531238289337,0,0.025062476578674,4.7762421207917e-06,0.025057700336553,0.012531238289337,0.012531238289337,0,0.014156988393712,0,0.4,6453205695.1733,6453205695.1733,0,6703321095.8464,0.011,0.001,0
-0.014116181176575,-0.014116181176575,0,0.02823236235315,5.6195673092581e-06,0.028226742785841,0.014116181176575,0.014116181176575,0,0.015783128832791,0,0.45,7250430702.4664,7250430702.4664,0,7506884188.038,0.011,0.001,0
-0.015693559422269,-0.015693559422269,0,0.031387118844538,6.5266623847201e-06,0.031380592182153,0.015693559422269,0.015693559422269,0,0.017401507120637,0,0.5,8043850599.4076,8043850599.4076,0,8306611783.7719,0.011,0.001,0
-0.017263444908149,-0.017263444908149,0,0.034526889816298,7.5003367694485e-06,0.034519389479529,0.017263444908149,0.017263444908149,0,0.019012196971383,0,0.55,8833501538.2938,8833501538.2938,0,9102540317.2529,0.011,0.001,0
-0.01882590849677,-0.01882590849677,0,0.037651816993541,8.5434320325148e-06,0.037643273561508,0.01882590849677,0.01882590849677,0,0.02061527105307,0,0.6,9619419158.7275,9619419158.7275,0,9894705705.8505,0.011,0.001,0
-0.020381020050689,-0.020381020050689,0,0.040762040101377,9.6588205123437e-06,0.040752381280865,0.020381020050689,0.020381020050689,0,0.02221080100734,0,0.65,10401638597.266,10401638597.266,0,10683143359.827,0.011,0.001,0
-0.02192884845119,-0.02192884845119,0,0.043857696902381,1.0849403980053e-05,0.043846847498401,0.02192884845119,0.02192884845119,0,0.023798857468669,0,0.7,11180194496.843,11180194496.843,0,11467888191.84,0.011,0.001,0
-0.023469461616586,-0.023469461616586,0,0.046938923233173,1.2118112342329e-05,0.04692680512083,0.023469461616586,0.023469461616586,0,0.025379510083157,0,0.75,11955121015.974,11955121015.974,0,12248974626.216,0.011,0.001,0
-0.02500292652008,-0.02500292652008,0,0.05000585304016,1.3467902382515e-05,0.049992385137778,0.02500292652008,0.02500292652008,0,0.026952827526871,0,0.8,12726451837.747,12726451837.747,0,13026436608.022,0.011,0.001,0
-0.026529309207224,-0.026529309207224,0,0.053058618414449,1.4901756538779e-05,0.05304371665791,0.026529309207224,0.026529309207224,0,0.028518877523777,0,0.85,13494220178.599,13494220178.599,0,13800307611.915,0.011,0.001,0
-0.028048674812975,-0.028048674812975,0,0.05609734962595,1.642268171818e-05,0.056080926944232,0.028048674812975,0.028048674812975,0,0.03007772686325,0,0.9,14258458796.904,14258458796.904,0,14570620650.792,0.011,0.001,0
-0.029561087578358,-0.029561087578358,0,0.059122175156716,1.8033708145493e-05,0.05910414144857,0.029561087578358,0.029561087578358,0,0.031629441417189,0,0.95,15019200001.352,15019200001.352,0,15337408284.249,0.011,0.001,0
-0.031066610866751,-0.031066610866751,7.822262034011e-17,0.062133221733503,1.973788824574e-05,0.062113483845257,0.031066610866751,0.031066610866751,3.2322928446664e-17,0.03317408615674,0,1,15776475659.144,15776475659.144,4.9727582225637e-06,16100702626.834,0.011,0.001,0
-0.028889995785364,-0.032610292522764,0.023475121239217,0.061500289043128,2.2350601723007e-05,0.086929123251976,0.033421453658018,0.033176320460472,0.0013941892293273,0.033242058117932,0,1.05,16661742548.743,16624030042.481,214490650.66574,16634143528.244,0.011,0.001,0
-0.025952281366954,-0.032452958827466,0.048101276530142,0.058405241589063,2.6224130373189e-05,0.11314791077566,0.034987951969195,0.034714565214737,0.0015859550365902,0.034642594330958,0,1.1,17422582197.006,17380523002.963,243993082.55234,17369450559.305,0.011,0.001,0
-0.02299481757769,-0.031120386638722,0.072621718324402,0.054115206194872,3.170975687216e-05,0.13936087198564,0.036507822532921,0.036203619757501,0.0017807679609418,0.036112070202164,0,1.15,18173147003.209,18126346896.064,273964301.68336,18112262349.089,0.011,0.001,0
-0.020052323232745,-0.028656437929943,0.096988105632192,0.048708763649552,3.9201785310837e-05,0.16556844186572,0.038016143284996,0.037681517273292,0.0019759041101676,0.037577733731438,0,1.2,18918875009.911,18867394417.992,303985247.71809,18851427719.245,0.011,0.001,0
-0.017126818717209,-0.025071794380431,0.12114999742956,0.042198616017957,4.9137450006455e-05,0.19177043164575,0.039515286299039,0.039150796136873,0.0021710572598383,0.039035026158464,0,1.25,19660171730.911,19604096667.341,334008809.20589,19586285901.432,0.011,0.001,0
-0.014218241686377,-0.020377181168265,0.1450570956253,0.034595426133922,6.1996820888703e-05,0.21796643394956,0.04100553369305,0.040611740531541,0.0023662007365966,0.04048372564419,0,1.3,20397120314.624,20336537110.263,364030882.55333,20316842512.209,0.011,0.001,0
-0.011326384768879,-0.014585438812228,0.16865960836233,0.025911827145313,7.8302706058797e-05,0.24415598443314,0.042487015531679,0.042064473863751,0.0025613280939523,0.041923916153075,0,1.35,21129779705.866,21064773667.239,394050475.99266,21043149404.058,0.011,0.001,0
-0.008451033188715,-0.0077116431732515,0.19190837180504,0.016162680137511,9.8620543315204e-05,0.27033857394161,0.043959847640545,0.043509105040026,0.0027564342145037,0.04335570355415,0,1.4,21858205870.253,21788861239.409,424066802.23134,21765261010.813,0.011,0.001,0
