T,disp_x,disp_y,id,x,y,z
300,0,0,0,0,0,0
300,1.1e-05,0,1,0.001,0,0
300,1.1e-05,1e-05,2,0.001,0.001,0
300,0,1e-05,3,0,0.001,0
300,0,0,4,0.001,0,0
300,1.1e-05,0,5,0.00101,0,0
300,1.1e-05,1e-05,6,0.00101,0.001,0
300,0,1e-05,7,0.001,0.001,0
300,0,0,8,0.00101,0,0
300,-4.2885797533173e-08,0,9,0.00102,0,0
300,-4.2885797533173e-08,1e-05,10,0.00102,0.001,0
300,0,1e-05,11,0.00101,0.001,0
