combined_hoop,combined_rr,combined_rz,combined_zz,effective_creep,effective_plastic,elastic_hoop,elastic_rr,elastic_rz,elastic_zz,id,sample_time,stress_hoop,stress_rr,stress_rz,stress_zz,x,y,z
0,0,0,0,0,0,4.503677363864e-05,-0.0012276335827888,0.00051854601399941,0.0049457368652206,0,0.05,441137202.41406,245341762.96368,79776309.846064,1195091062.6574,0.0105375,0.000475,0
0,0,0,0,0,0,-6.6969383836568e-05,-0.0011109116265716,-0.00080340595206032,0.0049333714675789,1,0.05,423022839.85254,262416340.97023,-123600915.70159,1192306047.7626,0.0115375,0.000475,0
0,0,0,0,0,0,-6.553274148139e-05,-0.0012736631147118,0.00069612800681956,0.0050346160447537,3,0.05,416312676.91369,230446465.64748,107096616.43378,1200950951.7191,0.0115375,0.001475,0
0,0,0,0,0,0,4.2856122165843e-05,-0.0013191202759141,-0.00046119788504904,0.0050245360855482,2,0.05,439086164.77166,229551334.29782,-70953520.776775,1205498466.8305,0.0105375,0.001475,0
0,0,0,0,0,0,8.9804715083467e-05,-0.0024513998959662,0.0010353837934368,0.0098658623894971,0,0.1,879693095.62219,488738540.07608,159289814.3749,2383701968.6089,0.0105375,0.000475,0
0,0,0,0,0,0,-0.0001337001805351,-0.0022165894216834,-0.0016056558338274,0.0098404153670584,1,0.1,843676022.01458,523231523.37638,-247023974.43498,2378155337.029,0.0115375,0.000475,0
0,0,0,0,0,0,-0.0001308339971681,-0.0025421791279749,0.0013914179134342,0.010043358658637,3,0.1,830296177.3773,459320003.40703,214064294.37449,2395556585.9627,0.0115375,0.001475,0
0,0,0,0,0,0,8.5453005191551e-05,-0.0026342289200406,-0.00092093896064388,0.010023698355567,2,0.1,875637667.03534,457225063.15347,-141682917.02214,2404598490.17,0.0105375,0.001475,0
0,0,0,0,0,0,0.00013430561838146,-0.0036713285760175,0.0015504997206103,0.0147606374637,0,0.15,1315694845.8352,730212662.08156,238538418.55543,3565899745.115,0.0105375,0.000475,0
0,0,0,0,0,0,-0.00020019426445954,-0.0033170867058135,-0.0024067278394451,0.014721400721798,1,0.15,1261983930.6437,782462016.58921,-370265821.4531,3557613928.5294,0.0115375,0.000475,0
0,0,0,0,0,0,0.00012779238240062,-0.0039453534273923,-0.0013792091152443,0.014997744730196,2,0.15,1309681560.9698,683043744.07855,-212186017.7299,3597366537.5536,0.0105375,0.001475,0
0,0,0,0,0,0,-0.00019590558116018,-0.0038055964647297,0.0020858473832239,0.015026492545225,3,0.15,1241974968.2064,686637909.1957,320899597.41907,3583882372.2657,0.0115375,0.001475,0
0,0,0,0,0,0,0.00017854125165295,-0.0048874487166733,0.0020638807447867,0.019630319121229,0,0.2,1749169229.8169,969786157.76667,317520114.58257,4741750440.5209,0.0105375,0.000475,0
0,0,0,0,0,0,-0.00026645348099691,-0.0044124558703069,-0.0032066009210099,0.019576592568765,1,0.2,1677970604.9383,1040124083.506,-493323218.61691,4730746920.2863,0.0115375,0.000475,0
0,0,0,0,0,0,-0.00026074927956289,-0.0050639626783159,0.0027793948044746,0.019984278413352,3,0.2,1651373163.3911,912417255.89066,427599200.6884,4765992808.455,0.0115375,0.001475,0
0,0,0,0,0,0,0.00016987596201587,-0.0052525207769543,-0.0018359947734118,0.019946929249638,2,0.2,1741244505.8524,907029622.93388,-282460734.37105,4783868088.5634,0.0105375,0.001475,0
0,0,0,0,0,0,0.00022251335820775,-0.0060997888684983,0.0025755143639357,0.024475160595634,0,0.25,2180142641.8793,1207480760.8476,396232979.06703,5911319139.9448,0.0105375,0.000475,0
0,0,0,0,0,0,-0.00033247964631375,-0.0055027484018876,-0.0040052547483439,0.024406252014324,1,0.25,2091659742.8121,1296233780.4161,-616193038.20675,5897618459.8333,0.0115375,0.000475,0
0,0,0,0,0,0,0.00021170542827418,-0.0065557574316467,-0.002291282889029,0.024871502166462,2,0.25,2170352777.014,1129204644.7185,-352505059.85061,5964167659.8121,0.0105375,0.001475,0
0,0,0,0,0,0,-0.00032536685021189,-0.0063173244710356,0.0034720392620535,0.024916973075927,3,0.25,2058514533.1996,1136674899.2267,534159886.46977,5941951444.9132,0.0115375,0.001475,0
0,0,0,0,0,0,0.00026622365725547,-0.007308377056658,0.0030853886092255,0.029295411394613,0,0.3,2608641100.5636,1443317913.8077,474675170.65008,7074669983.234,0.0105375,0.000475,0
0,0,0,0,0,0,-0.00039827454830744,-0.0065880149061242,-0.0048026696901417,0.029210636311002,1,0.3,2503074706.7877,1550806959.4313,-738872260.0218,7058291762.066,0.0115375,0.000475,0
0,0,0,0,0,0,0.00025328244210818,-0.0078550893558083,-0.00274506093053,0.02977171001946,2,0.3,2597032272.5274,1349590457.4633,-422317066.23538,7138328822.8893,0.0105375,0.001475,0
0,0,0,0,0,0,-0.00038976002360081,-0.0075657277168433,0.0041637605193626,0.029824829526213,3,0.3,2463422510.1117,1359427480.3821,640578541.44041,7111820902.3907,0.0115375,0.001475,0
0,0,0,0,0,0,-0.0004638399475183,-0.0076683051300949,-0.0055988267956544,0.033989998932374,1,0.35,2912238529.7773,1803859270.9194,-861357968.56222,8212829126.6839,0.0115375,0.000475,0
0,0,0,0,0,0,0.00029460864179924,-0.0091505420319547,-0.0031973168665821,0.034647795705708,2,0.35,3021308519.7637,1568208416.1092,-491894902.55109,8306414221.9036,0.0105375,0.001475,0
0,0,0,0,0,0,0.0003096738445853,-0.0085132407979664,0.003593492029991,0.034091317372224,0,0.35,3034690255.1873,1677318771.7178,552844927.69092,8231866182.5164,0.0105375,0.000475,0
