T,disp_x,disp_y,id,x,y,z
600,0,0,0,0,0,0
600,-1.0470297029703e-06,0,1,0.001,0,0
600,-1.0470297029703e-06,2.5e-06,2,0.001,0.001,0
600,0,2.5e-06,3,0,0.001,0
