T,disp_x,disp_y,id,x,y,z
751.10759549268,0,0,0,0,0,0
750.98352149111,1.5201085252339e-07,0,1,0.000103,0,0
750.98271277829,1.5290275037761e-07,8.1503939687994e-07,2,0.00010369175649066,0.0010012122596972,0
751.10845144573,0,8.1405191364317e-07,3,0,0.001,0
750.69411019417,3.0368673698687e-07,0,4,0.000206,0,0
750.68943121316,3.0545758164464e-07,8.1602077738281e-07,5,0.00020737924807251,0.0010024170454102,0
750.22302326442,4.5479125719228e-07,0,6,0.000309,0,0
750.21209224075,4.5741785452722e-07,8.1699028565719e-07,7,0.00031105823613136,0.0010036069292345,0
749.56820972063,6.0505528938016e-07,0,8,0.000412,0,0
749.54869647974,6.0850386674827e-07,8.1794229955962e-07,9,0.00041472453448002,0.0010047745751406,0
748.7293152751,7.5420704260006e-07,0,10,0.000515,0,0
748.69899581687,7.5843366020411e-07,8.1887142822889e-07,11,0.00051837403516761,0.0010059127842033,0
747.70653724554,9.0197422431609e-07,0,12,0.000618,0,0
747.66333111661,9.0692536543068e-07,8.1977254425029e-07,13,0.00062200273380642,0.0010070145389852,0
746.50035998754,1.0480848754015e-06,0,14,0.000721,0,0
746.44236220425,1.05369818264e-06,8.2064081295461e-07,15,0.00072560675426026,0.0010080730468017,0
745.1114663262,1.1922678368025e-06,0,16,0.000824,0,0
745.0369759606,1.1984729776739e-06,8.2147171841874e-07,17,0.00082918237254219,0.0010090817816001,0
743.54070066749,1.3342530791315e-06,0,18,0.000927,0,0
743.44824651155,1.3409727268441e-06,8.2226108616547e-07,19,0.00093272603977408,0.0010100345241949,0
741.78905107875,1.4737719712802e-06,0,20,0.00103,0,0
741.67741437089,1.4809228867193e-06,8.2300510256105e-07,21,0.0010362344040667,0.0010109254006112,0
739.85763943733,1.6105575182876e-06,0,22,0.001133,0,0
739.72587351066,1.6180517183663e-06,8.2370033090195e-07,23,0.001139704331185,0.0010117489182997,0
737.74771538296,1.7443445821162e-06,0,24,0.001236,0,0
737.59516206643,1.7520905788465e-06,8.243437241852e-07,25,0.0012431329238722,0.0010125,0
735.46065219807,1.8748700920962e-06,0,26,0.001339,0,0
735.2869548101,1.8827741859404e-06,8.2493263456819e-07,27,0.0013465175397118,0.0010131740150436,0
732.99794371345,2.0018732486146e-06,0,28,0.001442,0,0
732.80305651222,2.0098408590338e-06,8.2546481954178e-07,29,0.0014498558074192,0.0010137668079037,0
730.36120177253,2.1250957220307e-06,0,30,0.001545,0,0
730.14539575974,2.1330327376851e-06,8.259384448612e-07,31,0.0015531456414616,0.0010142747238151,0
727.55215399875,2.2442818479459e-06,0,32,0.001648,0,0
727.31601901068,2.2520959787387e-06,8.263520843001e-07,33,0.0016563852549156,0.0010146946313073,0
724.572641719,2.3591788194731e-06,0,34,0.001751,0,0
724.31708477802,2.3667809325689e-06,8.267047163124e-07,35,0.0017595731704847,0.0010150239415111,0
721.42461795527,2.4695368768633e-06,0,36,0.001854,0,0
721.15085789551,2.4768422989654e-06,8.2699571770341e-07,37,0.0018627082296069,0.0010152606241195,0
718.11014543017,2.5751094946713e-06,0,38,0.001957,0,0
717.81970385176,2.5820392631979e-06,8.2722485442496e-07,39,0.0019657895995978,0.0010154032199055,0
714.63139455177,2.675653566529e-06,0,40,0.00206,0,0
714.32608319846,2.682135612891e-06,8.2739226962013e-07,41,0.0020688167787844,0.0010154508497187,0
710.99064135539,2.7709295875164e-06,0,42,0.002163,0,0
