disp_x,disp_y,disp_z,id,x,y,z
0,0,0,0,0,0,0
0,0,0,1,1,0,0
0,0,0,2,1,1,0
0,0,0,3,0,1,0
0,0,0,4,0,0,1
0,0,0,5,1,0,1
0,0,0,6,1,1,1
0,0,0,7,0,1,1
0,0,0,8,0.5,0,0
0,0,0,9,1,0.5,0
0,0,0,10,0.5,1,0
0,0,0,11,0,0.5,0
0,0,0,12,0,0,0.5
0,0,0,13,1,0,0.5
0,0,0,14,1,1,0.5
0,0,0,15,0,1,0.5
0,0,0,16,0.5,0,1
0,0,0,17,1,0.5,1
0,0,0,18,0.5,1,1
0,0,0,19,0,0.5,1
