combined_hoop,combined_rr,combined_rz,combined_zz,effective_creep,effective_plastic,elastic_hoop,elastic_rr,elastic_rz,elastic_zz,id,sample_time,stress_hoop,stress_rr,stress_rz,stress_zz,x,y,z
-1.0469778952301e-05,-2.2833062850769e-05,4.7886037067254e-06,3.3302841803069e-05,3.4857858254778e-05,0,5.5950221387355e-05,-0.0012168312292419,0.0005188708988267,0.0049114302430237,0,0.05,441363407.34834,245550876.4823,79826292.127185,1188360333.7539,0.0105375,0.000475,0
-1.1668117302235e-05,-2.2103603011004e-05,-7.4456113867837e-06,3.3771720313238e-05,3.5687649906277e-05,0,-5.5948505171536e-05,-0.001099533168232,-0.00080379357227641,0.0048983601126854,1,0.05,423263126.81382,262711640.18914,-123660549.58099,1185464452.638,0.0115375,0.000475,0
-1.2046982612844e-05,-2.4959246609683e-05,6.8769456368298e-06,3.7006229222527e-05,3.8946756432883e-05,0,-5.4119130026349e-05,-0.0012610050071387,0.00069589115308492,0.004998698681326,3,0.05,416701812.01452,231027061.68954,107060177.39768,1194058398.3764,0.0115375,0.001475,0
-1.084400006703e-05,-2.4749146859315e-05,-4.4995245602905e-06,3.5593146926345e-05,3.7223792975267e-05,0,5.4122418591615e-05,-0.0013073047441301,-0.00046122074580973,0.0049898417895523,2,0.05,439479541.01568,230029208.28926,-70957037.816881,1198820982.7019,0.0105375,0.001475,0
-8.635881301656e-05,-0.00019212485438638,4.1107500851465e-05,0.00027848366740294,0.0002921261863245,0,0.00017989533458767,-0.0023607810187645,0.0010374145250456,0.0095789916857558,0,0.1,881303820.88798,490430535.75687,159602234.6224,2327318644.1446,0.0105375,0.000475,0
-9.6515877097418e-05,-0.00018549945183019,-6.3899473363336e-05,0.00028201532892761,0.00029882058858856,0,-4.2629146567465e-05,-0.0021210899276703,-0.0016077875747734,0.0095480138091344,1,0.1,845475677.63154,525712480.53879,-247351934.58052,2320959209.278,0.0115375,0.000475,0
-9.9454108709772e-05,-0.00020921532991342,5.8812877588893e-05,0.00030866943862319,0.00032558256766209,0,-3.6708408889468e-05,-0.0024362769147136,0.0013886319716077,0.0097435963061922,3,0.1,833269204.31574,464104818.80433,213635687.93964,2337931468.1745,0.0115375,0.001475,0
-8.939543464796e-05,-0.00020810619734104,-3.8534211826337e-05,0.000297501631989,0.00031174997317542,0,0.00017840015889305,-0.0025352576680288,-0.00092055534330809,0.009733584345557,2,0.1,878606967.10908,461121147.58265,-141623898.97048,2348635303.5189,0.0105375,0.001475,0
-0.00030061661130524,-0.00069077265072775,0.0001524554449349,0.00099138926203299,0.0010437312807922,0,0.00044835127591169,-0.0033472509339538,0.0015537989524722,0.013739551661656,0,0.15,1319821581.3265,735882779.80871,239045992.68803,3364621640.6718,0.0105375,0.000475,0
-0.00033767435464167,-0.00066434642285521,-0.00023677732125215,0.0010020207774969,0.0010664444069283,0,0.00011788987788727,-0.0029753944798351,-0.002408063116769,0.013682479910154,1,0.15,1267172516.7757,791282615.58764,-370471248.73369,3354032521.7398,0.0115375,0.000475,0
-0.00031089112548616,-0.00074740921585226,-0.00014238541162265,0.0010583003413384,0.0011126261025207,0,0.00045146293837494,-0.0035922251946953,-0.0013745256157793,0.013965121204293,2,0.15,1318420330.6699,696314464.04371,-211465479.35067,3397444679.2726,0.0105375,0.001475,0
-0.00034688794146336,-0.00074794530040636,0.00021678755317021,0.0010948332418697,0.0011590518472468,0,0.00013180894932793,-0.0034284181811758,0.0020712909295244,0.013962464642091,3,0.15,1250953924.1554,703226673.30873,318660143.00376,3378747107.6575,0.0115375,0.001475,0
-0.00069425775992576,-0.0016660118839989,0.00038217062384729,0.0023602696439247,0.0024972744062252,0,0.00090525603920336,-0.004111640090899,0.0020595863607592,0.017199795983452,0,0.2,1753894613.5417,982064439.67976,316859440.1168,4260746912.6569,0.0105375,0.000475,0
-0.00078568188041045,-0.001594320355022,-0.00059275222956073,0.0023800022354324,0.0025483573001587,0,0.00047189761279636,-0.0035943639641673,-0.0031906296784375,0.017108889725185,1,0.2,1686417714.3318,1060839010.1835,-490866104.375,4245954962.3915,0.0115375,0.000475,0
-0.00080407370255669,-0.0017915179729928,0.00053940232074996,0.0025955916755495,0.0027615102521096,0,0.00049699574308766,-0.0041654741002571,0.0027302273531449,0.017459657033938,3,0.2,1667750730.8714,950447678.04914,420034977.40691,4277390929.4638,0.0115375,0.001475,0
-0.00071711434101126,-0.0018002253188996,-0.0003553383322412,0.0025173396599108,0.0026584606442945,0,0.00091787287879094,-0.004409523231007,-0.0018145298940723,0.017489031857615,2,0.2,1756293693.5138,936694292.00643,-279158445.2419,4305702767.179,0.0105375,0.001475,0
