effective_creep_strain,effective_plastic_strain,id,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,x,y,z
0.00073639933807521,0,0,252720132.16066,-0.0035364318328668,-0.0035364338493795,-0.0068529462441802,-4.3193037247161e-05,-0.0068529509007931,0.5,0.5,0.5
0.00073639934031818,0,1,252720132.16067,-0.0024371974439627,-0.0024371782118477,0.0068603260442615,-9.177395991913e-06,0.0068603195250034,1.5,0.5,0.5
