T,disp_x,disp_y,disp_z,id,x,y,z
600,8e-06,-2.4416184375756e-06,-2.4416184375756e-06,94,0.004,0.003,0.003
600.02640079559,2.0000520993408e-06,-3.2570748152811e-06,-2.4427304158289e-06,95,0.001,0.004,0.003
600,0,-3.25750733552e-06,-2.4428795678866e-06,96,0,0.004,0.003
600.03721501827,4.0005753187931e-06,-3.2566247189401e-06,-2.4424629943814e-06,97,0.002,0.004,0.003
600.02640079559,6.0008591876096e-06,-3.2564607473554e-06,-2.4424182744166e-06,98,0.003,0.004,0.003
600,8e-06,-3.2555392563631e-06,-2.4418731079654e-06,99,0.004,0.004,0.003
600,0,0,-3.2575585111956e-06,100,0,0,0.004
600.02329705185,1.9999524244215e-06,0,-3.2571917373765e-06,101,0.001,0,0.004
600.02640079559,1.9999421022718e-06,-8.143170647818e-07,-3.2570143499892e-06,102,0.001,0.001,0.004
600,0,-8.1430991964263e-07,-3.2574726496642e-06,103,0,0.001,0.004
600.03347305017,4.0004877299546e-06,0,-3.256854170045e-06,104,0.002,0,0.004
600.03721501827,4.0005228271905e-06,-8.143858201918e-07,-3.2565587653391e-06,105,0.002,0.001,0.004
600.02329705185,6.0008706032777e-06,0,-3.2564064165411e-06,106,0.003,0,0.004
600.02640079559,6.0009318342883e-06,-8.1431951792935e-07,-3.2562318007025e-06,107,0.003,0.001,0.004
600,8e-06,0,-3.2550454119658e-06,108,0.004,0,0.004
600,8e-06,-8.1411114979274e-07,-3.2549688909579e-06,109,0.004,0.001,0.004
600.02938173548,1.9998919925563e-06,-1.6284837563208e-06,-3.2567632213142e-06,110,0.001,0.002,0.004
600,0,-1.6285217832056e-06,-3.2573144905803e-06,111,0,0.002,0.004
600.03784582997,4.0005904058341e-06,-1.6284232363885e-06,-3.2560839366471e-06,112,0.002,0.002,0.004
600.02938173548,6.0010643799923e-06,-1.6283920041754e-06,-3.2560280620439e-06,113,0.003,0.002,0.004
600,8e-06,-1.6279798911371e-06,-3.2549294724104e-06,114,0.004,0.002,0.004
600.02640079559,2.0000520993408e-06,-2.4427304158289e-06,-3.2570748152811e-06,115,0.001,0.003,0.004
600,0,-2.4428795678866e-06,-3.25750733552e-06,116,0,0.003,0.004
600.03721501827,4.0005753187931e-06,-2.4424629943814e-06,-3.2566247189401e-06,117,0.002,0.003,0.004
600.02640079559,6.0008591876096e-06,-2.4424182744166e-06,-3.2564607473554e-06,118,0.003,0.003,0.004
600,8e-06,-2.4418731079654e-06,-3.2555392563631e-06,119,0.004,0.003,0.004
600.02329705185,1.9999368432863e-06,-3.2571576510759e-06,-3.2571576510759e-06,120,0.001,0.004,0.004
600,0,-3.2574605907377e-06,-3.2574605907377e-06,121,0,0.004,0.004
600.03347305017,4.0003722150646e-06,-3.2568467490345e-06,-3.2568467490345e-06,122,0.002,0.004,0.004
600.02329705185,6.0006270415517e-06,-3.2566106732707e-06,-3.2566106732707e-06,123,0.003,0.004,0.004
600,8e-06,-3.256050626667e-06,-3.256050626667e-06,124,0.004,0.004,0.004
