T,disp_x,disp_y,id,x,y,z
600,0,0,0,0.01,0,0
600,0,0,1,0.011,0,0
600,-0.0006,3e-05,2,0.011,0.001,0
600,-0.0006,3e-05,3,0.01,0.001,0
