effective_creep_strain,effective_plastic_strain,id,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,x,y,z
0.00051336404720433,0.00047984010799437,0,200959680.21447,0.0027361893866969,0.0027361834130585,-0.0015156762674451,0.00071069867465619,-0.0015156809240579,0.5,0.5,0.5
0.00051336404884147,0.00047984010652974,1,200959680.21451,0.00014398476544137,0.00014397574022921,0.0014510853216052,-0.00012024120928576,0.0014510843902826,1.5,0.5,0.5
