T,disp_x,disp_y,id,x,y,z
600,0,0,0,0,0,0
600,-1.9998904301723e-07,0,1,0.001,0,0
600,-1.9998904301723e-07,5.9997808603447e-07,2,0.001,0.001,0
600,0,5.9997808603447e-07,3,0,0.001,0
