T,disp_x,disp_y,id,x,y,z
600,0,0,0,0,0,0
600,-6.7432051445411e-07,0,1,0.001,0,0
600,-6.7432051445411e-07,1.7506410289082e-06,2,0.001,0.001,0
600,0,1.7506410289082e-06,3,0,0.001,0
