T,disp_x,disp_y,id,x,y,z
751.11002408705,0,0,0,0,0,0
750.98597896734,1.521127638235e-07,0,1,0.000103,0,0
750.98599250692,1.5201553471223e-07,8.0271397738433e-07,2,0.000103,0.001,0
751.11003772948,0,8.0271835450512e-07,3,0,0.001,0
750.6966099183,3.0389087022507e-07,0,4,0.000206,0,0
750.69662321768,3.0369728838729e-07,8.0270379809546e-07,5,0.000206,0.001,0
750.22556468041,4.5509811113822e-07,0,6,0.000309,0,0
750.22557758795,4.548096981511e-07,8.0268736620818e-07,7,0.000309,0.001,0
749.5707902852,6.0546557305324e-07,0,8,0.000412,0,0
749.57080264634,6.0508456325367e-07,8.0266484178439e-07,9,0.000412,0.001,0
748.7319315835,7.5472168370062e-07,0,10,0.000515,0,0
748.73194324169,7.5425101864441e-07,8.0263653775383e-07,11,0.000515,0.001,0
747.70918545467,9.0259437638414e-07,0,12,0.000618,0,0
747.70919625129,9.0203769062844e-07,8.0260287171373e-07,13,0.000618,0.001,0
746.50303605057,1.0488119253658e-06,0,14,0.000721,0,0
746.50304582463,1.0481735266821e-06,8.0256434765333e-07,15,0.000721,0.001,0
745.11416614511,1.1931034132981e-06,0,16,0.000824,0,0
745.11417473284,1.1923882582495e-06,8.0252154234148e-07,17,0.000824,0.001,0
743.54342020027,1.3351990617533e-06,0,18,0.000927,0,0
743.54342743461,1.3344127270791e-06,8.0247509182006e-07,19,0.000927,0.001,0
741.79178641758,1.4748305009127e-06,0,20,0.00103,0,0
741.79179212763,1.4739791510164e-06,8.02425676774e-07,21,0.00103,0.001,0
739.86038686618,1.6117310086765e-06,0,22,0.001133,0,0
739.86039087656,1.6108213594559e-06,8.0237400635288e-07,23,0.001133,0.001,0
737.75047141944,1.7456357329027e-06,0,24,0.001236,0,0
737.75047354953,1.7446750121369e-06,8.0232080025943e-07,25,0.001236,0.001,0
735.46341362257,1.8762819036096e-06,0,26,0.001339,0,0
735.46341368573,1.8752778080965e-06,8.0226676899454e-07,27,0.001339,0.001,0
733.00070758768,2.003409038812e-06,0,28,0.001442,0,0
733.00070539023,2.00236968843e-06,8.0221259216243e-07,29,0.001442,0.001,0
730.3639654491,2.1267591460861e-06,0,30,0.001545,0,0
730.36396078925,2.125693034921e-06,8.0215889472471e-07,31,0.001545,0.001,0
727.55491512315,2.2460769211272e-06,0,32,0.001648,0,0
727.55490778967,2.2449928657558e-06,8.0210622105701e-07,33,0.001648,0.001,0
724.57539822528,2.3611099441111e-06,0,34,0.001751,0,0
724.575387996,2.3600170290614e-06,8.020550066101e-07,35,0.001751,0.001,0
721.4273680566,2.4716088744167e-06,0,36,0.001854,0,0
721.42735469664,2.4705163947152e-06,8.0200554690432e-07,37,0.001854,0.001,0
718.11288760561,2.5773276441353e-06,0,38,0.001957,0,0
718.11287086518,2.5762450447049e-06,8.0195796348901e-07,39,0.001957,0.001,0
714.63412753026,2.6780236507406e-06,0,40,0.00206,0,0
714.6341071422,2.6769604621944e-06,8.0191216636963e-07,41,0.00206,0.001,0
710.99336409827,2.7734579492887e-06,0,42,0.002163,0,0
710.99333977501,2.7724237193802e-06,8.0186781223362e-07,43,0.002163,0.001,0
707.19297707066,2.8633954445726e-06,0,44,0.002266,0,0
707.19294850057,2.8623996641555e-06,8.0182425757935e-07,45,0.002266,0.001,0
703.23544751882,2.947605083751e-06,0,46,0.002369,0,0
703.23541436187,2.9466571055561e-06,8.017805055478e-07,47,0.002369,0.001,0
699.12335556856,3.0258600501315e-06,0,48,0.002472,0,0
699.12331745097,3.0249689979096e-06,8.0173514484471e-07,49,0.002472,0.001,0
694.85937806684,3.0979379590122e-06,0,50,0.002575,0,0
694.85933457467,3.0971126235457e-06,8.0168627857557e-07,51,0.002575,0.001,0
690.44628616867,3.1636210568236e-06,0,52,0.002678,0,0
690.4462368399,3.1628697738426e-06,8.0163144002653e-07,53,0.002678,0.001,0
685.88694284244,3.2226964252796e-06,0,54,0.002781,0,0
685.88688715734,3.2220269282441e-06,8.0156749130484e-07,55,0.002781,0.001,0
681.18430029332,3.2749561929322e-06,0,56,0.002884,0,0
681.18423766253,3.2743754306621e-06,8.0149049913872e-07,57,0.002884,0.001,0
676.34139730449,3.3201977575158e-06,0,58,0.002987,0,0
676.3413270543,3.3197116623185e-06,8.0139557977565e-07,59,0.002987,0.001,0
671.36135649695,3.3582240239197e-06,0,60,0.00309,0,0
671.36127785101,3.3578372094986e-06,8.0127670142588e-07,61,0.00309,0.001,0
666.24738150872,3.3888436647862e-06,0,62,0.003193,0,0
666.24729356527,3.3885590237439e-06,8.0112642748207e-07,63,0.003193,0.001,0
661.00275409499,3.4118714139425e-06,0,64,0.003296,0,0
661.00265579827,3.4116895705232e-06,8.0093557590526e-07,65,0.003296,0.001,0
655.63083115077,3.4271284077087e-06,0,66,0.003399,0,0
655.63072125512,3.4270469600527e-06,8.0069275830266e-07,67,0.003399,0.001,0
650.13504165825,3.4344425964431e-06,0,68,0.003502,0,0
650.13491868271,3.4344550501831e-06,8.0038374413362e-07,69,0.003502,0.001,0
644.51888356107,3.4336492599119e-06,0,70,0.003605,0,0
644.51874573187,3.4337435052317e-06,7.9999056755652e-07,71,0.003605,0.001,0
638.78592056852,3.4245916776032e-06,0,72,0.003708,0,0
638.78576574566,3.4247477845959e-06,7.9949025042302e-07,73,0.003708,0.001,0
632.93977889242,3.4071220333177e-06,0,74,0.003811,0,0
632.9396044759,3.4073090174574e-06,7.9885294326687e-07,75,0.003811,0.001,0
626.98414392051,3.3811026806851e-06,0,76,0.003914,0,0
626.98394672974,3.38127368733e-06,7.9803916391943e-07,77,0.003914,0.001,0
620.92275683022,3.3464079799614e-06,0,78,0.004017,0,0
620.92253294851,3.3464929857817e-06,7.9699559277049e-07,79,0.004017,0.001,0
614.75941114744,3.3029270734169e-06,0,80,0.00412,0,0
614.75915572053,3.3028215602924e-06,7.9564846109083e-07,81,0.00412,0.001,0
750.98606012891,1.5161721521111e-07,1.6094322954266e-06,82,0.000103,0.002,0
751.11010562224,0,1.6094536681765e-06,83,0,0.002,0
750.69669020747,3.0290343689357e-07,1.6093825676517e-06,84,0.000206,0.002,0
750.22564354701,4.5362513304788e-07,1.6093021158397e-06,85,0.000309,0.002,0
749.57086716936,6.0351634944826e-07,1.6091913833677e-06,86,0.000412,0.002,0
748.73200591934,7.5230844455119e-07,1.6090514231033e-06,87,0.000515,0.002,0
747.70925667054,8.9973221406201e-07,1.6088836839069e-06,88,0.000618,0.002,0
