T,disp_x,disp_y,id,x,y,z
600,0,0,0,0.01,0,0
600,0,0,1,0.012,0,0
600,-0.0015,5.9999999999998e-05,2,0.012,0.002,0
600,-0.0015,5.9999999999998e-05,3,0.01,0.002,0
