T,disp_x,disp_y,id,x,y,z
600,0,0,0,0.01,0,0
600,0,0,1,0.011,0,0
600,-0.00070401229353,-8.8050876365024e-06,2,0.01115,0.0009,0
600,-0.00092757212199462,2.4853835205163e-05,3,0.01,0.001,0
600,0,0,4,0.012,0,0
600,-0.00068457171753855,-3.1281059985056e-05,5,0.012,0.001,0
600,-0.0015,5.9999999999998e-05,6,0.011,0.002,0
600,-0.0015,5.9999999999998e-05,7,0.01,0.002,0
600,-0.0015,5.9999999999998e-05,8,0.012,0.002,0
