time,node,temperature,ur,uz,rf_r,rf_z,reaction_heat
1.0,1,600.0,0.0,-4.176194859519056e-53,-1.1102230246251565e-16,-0.19093472728519387,-1.094435453648531e-14
1.0,2,600.6866666666666,0.000167,7.637389091407741e-37,2.220446049250313e-15,-1.14560836371116,-5.241438271822484e-14
1.0,3,625.6866666666666,0.000167,3.818694545703862e-37,3.9968028886505635e-15,3.3306690738754696e-16,-1.3251744500694184e-14
1.0,4,625.0,-1.110223024625157e-52,1.9093472728519395e-37,-2.220446049250313e-16,8.326672684688674e-17,-6.625872250345096e-15
1.0,5,601.3733333333333,0.000334,1.336543090996356e-36,-7.105427357601002e-15,-2.2912167274223227,-9.820289318609914e-14
1.0,6,626.3733333333333,0.000334,9.546736364259664e-37,-1.2434497875801753e-14,6.661338147750939e-16,-1.3251744500685752e-14
1.0,7,602.06,0.000501,1.9093472728519338e-36,5.329070518200751e-15,-3.4368250911334837,-1.439914036539843e-13
1.0,8,627.06,0.000501,1.5274778182815476e-36,8.881784197001252e-15,4.440892098500626e-16,-1.325174450069915e-14
1.0,9,602.7466666666667,0.000668,2.482151454707514e-36,-0.0,-4.582433454844644,-1.8977991412185266e-13
1.0,10,627.7466666666667,0.000668,2.1002820001371266e-36,-1.7763568394002505e-15,1.3322676295501878e-15,-1.3251744500678817e-14
1.0,11,603.4333333333333,0.000835,3.054955636563099e-36,-1.4210854715202004e-14,-5.728041818555807,-2.355684245897422e-13
1.0,12,628.4333333333333,0.000835,2.673086181992706e-36,-1.9539925233402755e-14,2.220446049250313e-15,-1.3251744500703328e-14
1.0,13,604.12,0.001002,0.0,57.002913780553314,-3.245890363848291,6.680696153268641e-06
1.0,14,629.12,0.001002,3.245890363848289e-36,114.00582756110661,1.776356839400254e-15,1.5598259218733388e-05
1.0,15,650.6866666666666,0.000167,3.818694545703866e-37,4.884981308350689e-15,-6.661338147750939e-16,-1.3251744500693108e-14
1.0,16,650.0,-2.2204460492503137e-52,1.9093472728519403e-37,1.1102230246251565e-16,-1.6653345369377348e-16,-6.6258722503454825e-15
1.0,17,651.3733333333333,0.000334,9.546736364259662e-37,-8.881784197001252e-15,-2.220446049250313e-16,-1.325174450068673e-14
1.0,18,652.06,0.000501,1.5274778182815496e-36,7.105427357601002e-15,-0.0,-1.3251744500698065e-14
1.0,19,652.7466666666667,0.000668,2.1002820001371296e-36,-1.7763568394002505e-15,-4.440892098500626e-15,-1.3251744500682174e-14
1.0,20,653.4333333333333,0.000835,2.6730861819927093e-36,-7.105427357601002e-15,-6.661338147750939e-15,-1.325174450070194e-14
1.0,21,654.12,0.001002,3.245890363848291e-36,114.00582756110661,-4.4408920985005916e-16,1.7835125871461265e-05
1.0,22,675.6866666666666,0.000167,3.818694545703868e-37,8.881784197001252e-16,-0.0,-1.3251744500693985e-14
1.0,23,675.0,1.1102230246251561e-52,1.9093472728519382e-37,1.1102230246251565e-16,5.551115123125783e-17,-6.6258722503450644e-15
1.0,24,676.3733333333333,0.000334,9.546736364259659e-37,-5.329070518200751e-15,6.661338147750939e-16,-1.3251744500686655e-14
1.0,25,677.06,0.000501,1.5274778182815456e-36,5.329070518200751e-15,4.440892098500626e-16,-1.3251744500697143e-14
1.0,26,677.7466666666667,0.000668,2.100282000137127e-36,-5.329070518200751e-15,4.884981308350689e-15,-1.3251744500682325e-14
1.0,27,678.4333333333333,0.000835,2.6730861819927093e-36,-7.105427357601002e-15,3.1086244689504383e-15,-1.325174450070305e-14
1.0,28,679.12,0.001002,3.245890363848291e-36,114.00582756110663,-4.4408920985005916e-16,2.0071992524189143e-05
1.0,29,700.6866666666666,0.000167,-7.637389091407743e-37,-1.3322676295501878e-15,1.1456083637111605,3.916263821753093e-14
1.0,30,700.0,-5.563809226031132e-68,4.176194859519056e-53,-2.220446049250313e-16,0.1909347272851939,4.318482286140537e-15
