time,node,temperature,ur,uz,rf_r,rf_z,reaction_heat
1.0,1,600.0,-2.299774246219827e-52,1.3856034675486695e-37,-2.220446049250313e-16,-0.19093472728519398,-1.094435453648531e-11
1.0,2,600.6866666666666,0.00016700000000000002,8.313620805291996e-37,-1.7763568394002505e-15,-1.145608363711161,-5.2414382718224834e-11
1.0,3,625.6866666666666,0.00016700000000000002,-5.149083300503921e-52,-1.7763568394002505e-15,3.3306690738754696e-16,-1.325174450069397e-11
1.0,4,625.0,3.872830161216132e-54,-4.746425474877469e-53,-0.0,5.551115123125783e-17,-6.62587225034509e-12
1.0,5,601.3733333333333,0.00033400000000000004,1.6627241610584006e-36,-1.7763568394002505e-15,-2.291216727422323,-9.820289318609987e-11
1.0,6,626.3733333333333,0.00033400000000000004,-1.0706258283098195e-51,-6.217248937900877e-15,8.881784197001252e-16,-1.3251744500686019e-11
1.0,7,602.06,0.000501,2.4940862415875994e-36,3.552713678800501e-15,-3.4368250911334832,-1.439914036539812e-10
1.0,8,627.06,0.000501,-1.7338341489964927e-51,1.2434497875801753e-14,6.661338147750939e-16,-1.3251744500697509e-11
1.0,9,602.7466666666667,0.0006680000000000001,3.325448322116799e-36,1.7763568394002505e-15,-4.582433454844642,-1.897799141218537e-10
1.0,10,627.7466666666667,0.0006680000000000001,2.134830811814684e-52,5.329070518200751e-15,1.3322676295501878e-15,-1.3251744500686045e-11
1.0,11,603.4333333333333,0.000835,4.156810402646002e-36,-1.7763568394002505e-14,-5.7280418185558055,-2.3556842458974334e-10
1.0,12,628.4333333333333,0.000835,-3.1261727087708436e-51,-3.019806626980426e-14,1.7763568394002505e-15,-1.3251744500697961e-11
1.0,13,604.12,0.001002,2.3555258948327333e-36,16.774819851336037,-3.245890363848291,0.006680696153268641
1.0,14,629.12,0.001002,-2.795636853321962e-51,33.54963970267206,1.7763568394002505e-15,0.015598259218733387
1.0,15,650.6866666666666,0.00016700000000000002,6.600138340476076e-53,-8.881784197001252e-16,-3.3306690738754696e-16,-1.3251744500692659e-11
1.0,16,650.0,3.4055755897279544e-52,5.299026017885624e-53,3.3306690738754696e-16,-1.3877787807814457e-16,-6.625872250345473e-12
1.0,17,651.3733333333333,0.00033400000000000004,-6.849071255552193e-52,-5.329070518200751e-15,8.881784197001252e-16,-1.3251744500688203e-11
1.0,18,652.06,0.000501,1.8718351753959633e-54,8.881784197001252e-15,-1.5543122344752192e-15,-1.3251744500696604e-11
1.0,19,652.7466666666667,0.0006680000000000001,2.783762703543528e-51,1.0658141036401503e-14,-3.552713678800501e-15,-1.3251744500683175e-11
1.0,20,653.4333333333333,0.000835,2.4976786746785043e-52,-2.6645352591003757e-14,-2.6645352591003757e-15,-1.3251744500701063e-11
1.0,21,654.12,0.001002,1.120514185914974e-51,33.54963970267206,-4.440892098500626e-16,0.017835125871461265
1.0,22,675.6866666666666,0.00016700000000000002,4.791282799229851e-53,-0.0,-2.220446049250313e-16,-1.3251744500693932e-11
1.0,23,675.0,2.368648051843015e-52,-4.102634682608677e-53,1.1102230246251565e-16,2.220446049250313e-16,-6.625872250345085e-12
1.0,24,676.3733333333333,0.00033400000000000004,-9.882413931305025e-53,1.7763568394002505e-15,4.440892098500626e-16,-1.3251744500686775e-11
1.0,25,677.06,0.000501,-1.0823083956243309e-51,-0.0,2.220446049250313e-15,-1.3251744500696384e-11
1.0,26,677.7466666666667,0.0006680000000000001,1.1120446001209257e-51,1.0658141036401503e-14,1.3322676295501878e-15,-1.3251744500682503e-11
1.0,27,678.4333333333333,0.000835,1.085276303791544e-51,-2.842170943040401e-14,-1.7763568394002505e-15,-1.3251744500703467e-11
1.0,28,679.12,0.001002,1.407232198003814e-51,33.54963970267207,-4.440892098500626e-16,0.020071992524189144
1.0,29,700.6866666666666,0.00016700000000000002,-8.313620805291993e-37,-8.881784197001252e-16,1.145608363711161,3.9162638217530905e-11
1.0,30,700.0,1.1487781924216113e-52,-1.385603467548669e-37,-1.1102230246251565e-16,0.19093472728519384,4.318482286140523e-12
1.0,31,701.3733333333333,0.00033400000000000004,-1.662724161058399e-36,3.552713678800501e-15,2.291216727422321,8.495114868541303e-11
1.0,32,702.06,0.000501,-2.4940862415875984e-36,-0.0,3.436825091133481,1.307396591532841e-10
1.0,33,702.7466666666667,0.0006680000000000001,-3.325448322116798e-36,1.7763568394002505e-15,4.582433454844642,1.7652816962117028e-10
1.0,34,703.4333333333333,0.000835,-4.156810402646e-36,-1.5987211554602254e-14,5.7280418185558055,2.223166800890397e-10
1.0,35,704.12,0.001002,-2.355525894832732e-36,16.774819851336034,3.2458903638482917,0.01115442971819263
1.0,36,499.5879,0.001,5.116817581505369e-37,-3.7594315571896955,-0.5665997702454159,-0.006680696257252027
1.0,37,499.55935,0.001,1.0352755310233582e-36,0.5151208936788065,-1.1407581970115541,-2.8917481262959342e-11
1.0,38,505.57135,0.001,-4.8629430389407905e-51,1.0302417873576113,-2.220446049250313e-16,3.5948742080244113e-13
1.0,39,505.5999,0.001,-8.41715324555918e-52,-7.518863114359477,1.6495500470061095e-57,-0.011737612164998884
1.0,40,499.5308,0.001,5.228689475950692e-37,4.2314406883744935,-0.5735739206890346,-1.8581628638497508e-11
1.0,41,505.5428,0.001,4.36705536292402e-52,8.462881376748989,-3.3306690738754696e-16,-6.98733999959851e-12
1.0,42,511.58335,0.001,-2.16407085001454e-52,1.0302417873576122,-0.0,3.594874207969853e-13
1.0,43,511.6119,0.001,-1.8560295320359062e-51,-7.518863114359475,1.1102230246251565e-16,-0.012867207500607967
1.0,44,511.5548,0.001,7.247535904753016e-52,8.462881376748985,-2.220446049250313e-16,-6.987339999593668e-12
1.0,45,517.5953499999999,0.001,6.432947382746235e-52,1.0302417873576126,-2.220446049250313e-16,3.594874207998255e-13
1.0,46,517.6238999999999,0.001,6.313633623425919e-52,-7.518863114359479,-1.675698457292599e-57,-0.013996802836217067
1.0,47,517.5668,0.001,-4.36705536292402e-52,8.462881376748989,-1.1102230246251565e-16,-6.9873399995975015e-12
1.0,48,523.60735,0.001,-1.315181981882162e-51,1.0302417873576122,-7.771561172376096e-16,3.5948742080132153e-13
1.0,49,523.6359,0.001,-6.136050600892825e-52,-7.518863114359079,1.1877008236601318e-44,-0.01501507651961041
1.0,50,523.5788,0.001,2.4032616319945048e-51,8.462881376748989,-5.551115123125783e-16,-6.987339999597579e-12
1.0,51,529.6193499999999,0.001,-1.0352755310233623e-36,0.5151208936788065,1.140758197011555,2.9276968683758864e-11
1.0,52,529.6478999999999,0.001,-5.116817581505388e-37,-3.7594315571892936,0.5665997702454164,-0.011043107882481069
1.0,53,529.5908,0.001,-5.228689475950716e-37,4.231440688374493,0.5735739206890349,1.1594288638899404e-11
2.0,1,600.0,5.9202823351919864e-55,1e-05,-1.3949118861219968e-35,-0.1909347272851939,-1.0327952105643862e-11
2.0,2,600.6866666666666,0.000167,1e-05,1.3322676295501878e-15,-1.1456083637111605,-5.118157785654176e-11
2.0,3,625.6866666666666,0.000167,1e-05,3.9968028886505635e-15,2.220446049250313e-16,-1.078613477732729e-11
2.0,4,625.0,-1.1141108285678917e-52,1e-05,1.3949118861219976e-35,2.7755575615628914e-17,-5.393067388662096e-12
2.0,5,601.3733333333333,0.000334,1e-05,-6.217248937900877e-15,-2.291216727422323,-9.697008832441631e-11
2.0,6,626.3733333333333,0.000334,1e-05,-1.4210854715202004e-14,4.440892098500626e-16,-1.078613477732015e-11
2.0,7,602.06,0.000501,1e-05,1.4210854715202004e-14,-3.436825091133482,-1.4275859879229945e-10
2.0,8,627.06,0.000501,1e-05,2.842170943040401e-14,4.440892098500626e-16,-1.0786134777331607e-11
2.0,9,602.7466666666667,0.000668,1e-05,-1.0658141036401503e-14,-4.582433454844644,-1.8854710926017047e-10
2.0,10,627.7466666666667,0.000668,1e-05,-2.1316282072803006e-14,1.7763568394002505e-15,-1.0786134777318644e-11
2.0,11,603.4333333333333,0.000835,1e-05,-7.105427357601002e-15,-5.728041818555809,-2.3433561972805695e-10
2.0,12,628.4333333333333,0.000835,1e-05,-1.5987211554602254e-14,1.7763568394002505e-15,-1.0786134777332512e-11
2.0,13,604.12,0.001002,1e-05,57.002913780553314,3.19060466483291,0.006678778832214449
2.0,14,629.12,0.001002,1e-05,114.00582756110661,12.872990057362404,0.015594424576624997
2.0,15,650.6866666666666,0.000167,1e-05,4.440892098500626e-15,1.1102230246251565e-16,-1.0786134777326395e-11
2.0,16,650.0,-2.2204596492687324e-52,1e-05,1.1102230246251565e-16,-0.0,-5.393067388662329e-12
2.0,17,651.3733333333333,0.000334,1e-05,-1.4210854715202004e-14,-0.0,-1.078613477732024e-11
2.0,18,652.06,0.000501,1e-05,2.1316282072803006e-14,-6.661338147750939e-16,-1.0786134777331995e-11
2.0,19,652.7466666666667,0.000668,1e-05,-1.4210854715202004e-14,-2.220446049250313e-15,-1.0786134777316175e-11
2.0,20,653.4333333333333,0.000835,1e-05,-1.5987211554602254e-14,-0.0,-1.078613477733595e-11
2.0,21,654.12,0.001002,1e-05,114.0058275611066,12.8729900573624,0.01783129122935288
2.0,22,675.6866666666666,0.000167,1e-05,8.881784197001252e-16,-2.220446049250313e-16,-1.0786134777326334e-11
2.0,23,675.0,1.1182229842211539e-52,1e-05,-0.0,8.326672684688674e-17,-5.393067388662088e-12
2.0,24,676.3733333333333,0.000334,1e-05,-6.217248937900877e-15,4.440892098500626e-16,-1.078613477732201e-11
2.0,25,677.06,0.000501,1e-05,1.2434497875801753e-14,2.6645352591003757e-15,-1.0786134777329836e-11
2.0,26,677.7466666666667,0.000668,1e-05,-1.7763568394002505e-14,1.3322676295501878e-15,-1.0786134777317778e-11
2.0,27,678.4333333333333,0.000835,1e-05,-1.2434497875801753e-14,-1.3322676295501878e-15,-1.0786134777335097e-11
2.0,28,679.12,0.001002,1e-05,114.00582756110663,12.8729900573624,0.020068157882080762
2.0,29,700.6866666666666,0.000167,1e-05,-4.440892098500626e-16,1.14560836371116,4.0395443079214444e-11
2.0,30,700.0,-1.0600961533741081e-54,1e-05,-3.3306690738754696e-16,0.19093472728519378,4.934884716981977e-12
2.0,31,701.3733333333333,0.000334,1e-05,-1.7763568394002505e-15,2.291216727422322,8.618395354709481e-11
2.0,32,702.06,0.000501,1e-05,7.105427357601002e-15,3.43682509113348,1.319724640149696e-10
2.0,33,702.7466666666667,0.000668,1e-05,-1.2434497875801753e-14,4.582433454844642,1.7776097448285275e-10
2.0,34,703.4333333333333,0.000835,1e-05,-3.552713678800501e-15,5.728041818555808,2.2354948495072247e-10
2.0,35,704.12,0.001002,1e-05,57.00291378055333,9.682385392529495,0.01115251239713844
2.0,36,499.5879,0.001,6.436435041387959e-48,-43.786786494744014,-6.970976560260543,-0.00664545170279719
2.0,37,499.55935,0.001,5.638210631590788e-37,0.5151208936788065,-1.1407581970115541,-2.89174812629548e-11
2.0,38,505.57135,0.001,5.7693713385247525e-37,1.0302417873576113,-2.220446049250313e-16,3.5948742080517793e-13
2.0,39,505.5999,0.001,5.6659977025510285e-37,-67.86100400818519,-9.654742543021802,-0.011690237376725513
2.0,40,499.5308,0.001,0.0,4.2314406883744935,-0.5735739206890346,-1.858162863849872e-11
2.0,41,505.5428,0.001,5.7357392068903465e-37,8.462881376748989,-3.3306690738754696e-16,-6.987339999601495e-12
2.0,42,511.58335,0.001,5.769371338524751e-37,1.0302417873576122,-0.0,3.594874208037546e-13
2.0,43,511.6119,0.001,5.665997702551028e-37,-68.06174299984815,-9.686860781687875,-0.012853159952515677
2.0,44,511.5548,0.001,5.735739206890347e-37,8.462881376748985,-2.220446049250313e-16,-6.987339999599191e-12
2.0,45,517.5953499999999,0.001,5.769371338524751e-37,1.0302417873576126,-2.220446049250313e-16,3.5948742080169473e-13
2.0,46,517.6238999999999,0.001,5.6659977025510285e-37,-68.06174299984818,-9.68686078168788,-0.013982755288124775
2.0,47,517.5668,0.001,5.7357392068903465e-37,8.462881376748989,-1.1102230246251565e-16,-6.98733999959881e-12
2.0,48,523.60735,0.001,5.7693713385247575e-37,1.0302417873576122,-7.771561172376096e-16,3.5948742080318753e-13
2.0,49,523.6359,0.001,5.6659977025503895e-37,-67.86100400818516,-9.654742543021795,-0.01505669936506248
2.0,50,523.5788,0.001,5.73573920689035e-37,8.462881376748989,-5.551115123125783e-16,-6.9873399995988925e-12
2.0,51,529.6193499999999,0.001,-5.6382106315907935e-37,0.5151208936788065,1.140758197011555,2.927696868376244e-11
2.0,52,529.6478999999999,0.001,6.372288688345746e-48,-43.786786494744035,-5.837777019769716,-0.011096860961751664
2.0,53,529.5908,0.001,0.0,4.231440688374493,0.5735739206890349,1.1594288638897662e-11
3.0,1,600.0,-4.859890431690126e-38,1e-05,0.045910268201771444,-0.2178035483693232,-1.0469957648433336e-11
3.0,2,600.6866666666666,0.000167,1e-05,0.18027617894537595,-1.2163745983386525,-5.1621598737745926e-11
3.0,3,625.6866666666666,0.000195125,1e-05,0.8100480939381267,-0.15982118619314212,-1.1805168715238065e-11
3.0,4,625.0,2.8125e-05,1e-05,0.13054420099680572,-0.06076779336138499,-5.87629972329344e-12
3.0,5,601.3733333333333,0.000334,1e-05,0.04796984994322351,-2.3585108515767526,-9.732237525003583e-11
3.0,6,626.3733333333333,0.000362125,1e-05,0.3249984551138958,-0.15075853787260418,-1.16516610283119e-11
3.0,7,602.06,0.000501,1e-05,0.004331459828485151,-3.5036087448471567,-1.430805944656565e-10
3.0,8,627.06,0.000529125,1e-05,0.20373961148816555,-0.1491430094032049,-1.1625785174311001e-11
3.0,9,602.7466666666667,0.000668,1e-05,-0.02434105534282871,-4.6490532781222225,-1.8884519620386026e-10
3.0,10,627.7466666666667,0.0006961249999999999,1e-05,0.14501030904274437,-0.14852051589474424,-1.1614090635053486e-11
3.0,11,603.4333333333333,0.000835,1e-05,-0.04755487116579005,-5.794596065007138,-2.346115386300544e-10
3.0,12,628.4333333333333,0.000863125,1e-05,0.10917628782212141,-0.14820380171849745,-1.1606263727122668e-11
3.0,13,604.12,0.001002,1e-05,52.77110011493481,2.086440217739941,0.0066914247851783525
3.0,14,629.12,0.0010301250000000002,1e-05,74.26714024563296,5.8675783972169295,0.01568446077175707
3.0,15,650.6866666666666,0.0002295,1e-05,1.7153884464495777,-0.19638657370392854,-1.2009601439448387e-11
3.0,16,650.0,6.25e-05,1e-05,0.21452865890544992,-0.07348920103074719,-6.291872314671241e-12
3.0,17,651.3733333333333,0.0003965,1e-05,0.7047881887143479,-0.18325261773328294,-1.1826344600879696e-11
3.0,18,652.06,0.0005635000000000001,1e-05,0.4498464514958158,-0.1805282657328986,-1.1796218868071008e-11
3.0,19,652.7466666666667,0.0007305,1e-05,0.32790322038358966,-0.1793911380802884,-1.1783107702542874e-11
3.0,20,653.4333333333333,0.0008975000000000001,1e-05,0.25491225922006144,-0.17877769821516853,-1.1774636873586003e-11
3.0,21,654.12,0.0010645,1e-05,63.066996337739894,4.067686673283466,0.018054543407229194
3.0,22,675.6866666666666,0.00027012499999999997,1e-05,2.7334823620923023,-0.2352233380524894,-1.221395551476133e-11
3.0,23,675.0,0.00010312500000000001,1e-05,0.22801298829729638,-0.08523036245764398,-6.764332909798116e-12
3.0,24,676.3733333333333,0.00043712499999999996,1e-05,1.146813063427377,-0.21698109046314418,-1.2000958512992802e-11
3.0,25,677.06,0.0006041250000000001,1e-05,0.7380394292443597,-0.21274524766888447,-1.1966584185437884e-11
3.0,26,677.7466666666667,0.000771125,1e-05,0.5426212801960357,-0.21088866582069077,-1.195205682166861e-11
3.0,27,678.4333333333333,0.000938125,1e-05,0.4262514072515824,-0.20985469425736403,-1.1942942266228692e-11
3.0,28,679.12,0.001105125,1e-05,72.08169164663721,5.179285219747491,0.0204794356290678
3.0,29,700.6866666666666,0.000317,1e-05,1.6741382233208215,1.7640989587078262,4.852608354380595e-11
3.0,30,700.0,0.00015000000000000001,1e-05,0.07981987044809673,0.4581058768318238,6.797855012655133e-12
3.0,31,701.3733333333333,0.000484,1e-05,0.7531796693280839,2.8678732620993728,9.367709852885255e-11
3.0,32,702.06,0.0006510000000000001,1e-05,0.5345596336641414,4.004723876496193,1.3934494183007637e-10
3.0,33,702.7466666666667,0.000818,1e-05,0.4444894729220845,5.1466647556215595,1.8507021049977047e-10
