time,node,pressure,gap,shear,slip,normal_r,normal_z,tangential_r,tangential_z,heat
1.0,13,1.000000000001e-06,-1.000000000001e-06,2.9501506186944653e-38,1.8438441366821964e-36,-4.0228093929257496e-11,0.0,0.0,-1.1867893619417936e-42,0.010453210000000003
1.0,14,1.000000000001e-06,-1.000000000001e-06,-2.7245979215492945e-53,-1.7028737009666058e-51,-8.045618785851499e-11,0.0,0.0,2.1921076221487027e-57,0.012203210000000003
1.0,21,1.000000000001e-06,-1.000000000001e-06,2.7924150575278167e-53,1.7452594109531402e-51,-8.045618785851499e-11,0.0,0.0,-2.2466707044717928e-57,0.013953210000000002
1.0,28,1.000000000001e-06,-1.000000000001e-06,2.720442442512675e-53,1.7002765265687213e-51,-8.045618785851499e-11,0.0,0.0,-2.1887642821285825e-57,0.015703210000000002
1.0,35,1.000000000001e-06,-1.000000000001e-06,-2.9583211856908834e-38,-1.848950741054953e-36,-4.022809392925751e-11,0.0,0.0,1.1900762253076629e-42,0.017453210000000004
2.0,13,1000000.0000010004,-1.000000000001e-06,160000.00000016007,1e-05,-40.228093929257504,0.0,0.0,-6.436495028681201,0.010450210000000007
2.0,14,1000000.0000010004,-1.000000000001e-06,160000.00000016007,1e-05,-80.45618785851501,0.0,0.0,-12.872990057362403,0.012200210000000001
2.0,21,1000000.0000010004,-1.000000000001e-06,160000.00000016007,1e-05,-80.456187858515,0.0,0.0,-12.8729900573624,0.013950210000000006
2.0,28,1000000.0000010004,-1.0000000000001327e-06,160000.00000016007,1e-05,-80.45618785851501,0.0,0.0,-12.872990057362403,0.015700210000000006
2.0,35,1000000.0000010002,-1.000000000001e-06,160000.00000016007,1e-05,-40.22809392925752,0.0,0.0,-6.436495028681204,0.017450210000000008
3.0,13,889980.0000009997,-8.899261415183488e-07,142379.54789046868,9.998788448217144e-06,-35.867828177647574,0.39461784561048163,-0.06313120569840674,-5.738157216724799,0.010450207062887537
3.0,14,495956.00000119465,-4.959140583470769e-07,79300.93514641938,9.99344386727708e-06,-40.12972450862373,0.5219271969591608,-0.08345360232986627,-6.416546388579595,0.012200208065206164
3.0,21,347948.0000008101,-3.479088102629258e-07,55617.192042323375,9.990212625556455e-06,-28.341879250133573,0.4254116075445034,-0.06799923860398985,-4.5302623986668955,0.013950208433543084
3.0,28,445956.0000001928,-4.458914671878358e-07,71285.69316729545,9.990572664016269e-06,-36.60995128036783,0.6228817110841728,-0.09956711993077147,-5.852070055881764,0.01570020772441011
3.0,35,789980.0000009391,-7.898371770517664e-07,126346.2555733042,9.996001130816127e-06,-32.61295277963653,0.6202331359631351,-0.09919761805531412,-5.215985805831995,0.0174502054944777
4.0,13,1109952.8254658894,-1.109952825466508e-06,-177592.47376957646,-1.0000001221619156e-05,-44.73313695707797,0.49215397280177564,0.07874464526787964,7.1573027874821875,0.010456206336711404
4.0,14,756012.0607029039,-7.560120607019844e-07,-121020.77511400537,-1.0004864786935908e-05,-61.171869522964485,0.7956013350156769,0.12735814049820074,9.792260533461526,0.012206207050441602
4.0,21,648074.9984302971,-6.480749984305354e-07,-103770.12912059309,-1.0007534754073099e-05,-52.788529753006834,0.7923558315926298,0.12687245635609173,8.452528737914204,0.013956207082046979
4.0,28,786122.2263981152,-7.861222263981142e-07,-125861.73055287435,-1.0006533202345678e-05,-64.53528242435765,1.0980032951680114,0.17579530287013873,10.332391140833446,0.015706205988055583
4.0,35,1170128.4105802868,-1.170128410579953e-06,-187227.7163663984,-1.000038300676488e-05,-48.30671991736584,0.9186971993884749,0.1469971817780319,7.729371215586816,0.017456203325156357
