time,element,point,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,plastic_rr,plastic_zz,plastic_hoop,plastic_rz,creep_rr,creep_zz,creep_hoop,creep_rz,equiv_plastic,equiv_creep,r,z,volume
1.0,1,1,416992.6589316331,250195.59535897983,416992.65893163305,-2.765867909600041e-13,0.21683618264444926,-5.401618097449662e-35,0.21683618264444918,-3.5956282824800536e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.620965501209498e-05,0.00028175416344815003,9.95455514075156e-11
1.0,1,2,416992.65893163317,250195.5953589799,416992.65893163317,-2.765867909600043e-13,0.21683618264444926,-1.9671098387210702e-34,0.2168361826444493,-3.595628282480056e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042683333333333337,0.00028175416344815003,7.066128158623208e-10
1.0,1,3,416992.6589316332,250195.59535897995,416992.6589316332,-1.5637531333925546e-11,0.21683618264444932,-2.728968203273805e-34,0.2168361826444493,-2.032879073410321e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007574570116545717,0.00028175416344815003,7.837204684203916e-10
1.0,1,4,416992.65893163317,250195.5953589799,416992.65893163317,1.0719795890193513e-28,0.21683618264444926,-3.4662440948620466e-35,0.2168361826444493,1.3935734657251567e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.620965501209498e-05,0.0012499999999999998,1.592728822520239e-10
1.0,1,5,416992.65893163317,250195.5953589799,416992.65893163317,-1.9007317760576205e-43,0.21683618264444926,-1.1084827740389473e-34,0.21683618264444926,-2.4709513088749068e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042683333333333337,0.00125,1.1305805053797054e-09
1.0,1,6,416992.6589316331,250195.5953589799,416992.65893163317,-1.0719795890193554e-28,0.21683618264444923,-1.2052514741683204e-34,0.2168361826444493,-1.3935734657251619e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007574570116545717,0.0012499999999999998,1.2539527494726172e-09
1.0,1,7,416992.6589316331,250195.59535897983,416992.65893163305,-7.659152979683653e-13,0.21683618264444926,-1.5308700922744286e-35,0.21683618264444918,-9.956898873588748e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.620965501209496e-05,0.0022182458365518493,9.954555140751559e-11
1.0,1,8,416992.65893163317,250195.5953589799,416992.65893163317,-2.765867909600047e-13,0.21683618264444926,-2.4985570935682423e-35,0.2168361826444493,-3.5956282824800613e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004268333333333333,0.0022182458365518497,7.066128158623206e-10
1.0,1,9,416992.65893163317,250195.5953589799,416992.65893163317,9.382518800355328e-12,0.21683618264444926,3.184652549371637e-35,0.2168361826444493,1.2197274440461926e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007574570116545716,0.0022182458365518497,7.837204684203912e-10
1.0,2,1,416992.65893163264,250195.59535897968,416992.65893163293,6.127322383746896e-12,0.21683618264444887,-3.8092918227637357e-34,0.2168361826444493,7.965519098870964e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009498763216787616,0.00028175416344815003,9.82811571235423e-10
