increment	time_s	element	node	current_gauss	current_corner	reference_gauss_volume_ratio	reference_corner_volume_ratio	current_row_sum	native_ivol
1	0.02	4	14	0.0625054678070895	0.06250850286782879	0.06250139211871607	0.0625013921187161	0.06250373533923421	0.06250139211871612
1	0.02	4	15	0.06249794089453421	0.06249536480615681	0.06250139211871607	0.0625013921187161	0.06249940912442557	0.0625013921187161
1	0.02	4	18	0.062497577303268645	0.062494800817264495	0.06250139211871607	0.0625013921187161	0.062499186546479915	0.06250139211871611
1	0.02	4	17	0.06250499793818362	0.06250762004601543	0.06250139211871607	0.0625013921187161	0.06250347733540845	0.06250139211871612
1	0.02	4	20	0.0625052322398717	0.0625080595597258	0.06250139211871607	0.0625013921187161	0.06250360612618831	0.06250139211871612
1	0.02	4	21	0.06249775846632676	0.062495080915085065	0.06250139211871607	0.0625013921187161	0.06249929762438311	0.06250139211871611
1	0.02	4	24	0.06249739740227484	0.06249452450783363	0.06250139211871607	0.0625013921187161	0.062499075888842	0.0625013921187161
1	0.02	4	23	0.06250476489817945	0.06250718431955352	0.06250139211871607	0.0625013921187161	0.0625033489647671	0.0625013921187161
2	0.04	1	1	0.06249123627806319	0.0624920040055557	0.062489520899114206	0.06248952089911423	0.062490605219401724	0.06248952089911428
2	0.04	1	2	0.06249913549601713	0.06250665274993855	0.062489520899114206	0.06248952089911423	0.062494979778120116	0.06248952089911425
2	0.04	1	5	0.06249107639625422	0.06249205894479633	0.062489520899114206	0.06248952089911423	0.06249044905754887	0.06248952089911426
2	0.04	1	4	0.062484193808813406	0.06248046009196478	0.062489520899114206	0.06248952089911423	0.062486413375667425	0.06248952089911428
2	0.04	1	7	0.06248771876547302	0.06248624326525212	0.062489520899114206	0.06248952089911423	0.06248851052851247	0.06248952089911426
2	0.04	1	8	0.062495109663277745	0.06249936704917549	0.062489520899114206	0.06248952089911423	0.062492715647181896	0.06248952089911425
2	0.04	1	11	0.0624870355261587	0.062484728131986106	0.062489520899114206	0.06248952089911423	0.06248817991415784	0.06248952089911425
2	0.04	1	10	0.06248066125885628	0.06247465423955778	0.06248952089911423	0.06248952089911423	0.06248431367232328	0.06248952089911425
2	0.04	2	2	0.06249849571987826	0.06250302690532099	0.062492390737814686	0.06249239073781471	0.06249590353272278	0.06249239073781476
2	0.04	2	3	0.06249666770026793	0.06249971895493679	0.062492390737814686	0.06249239073781471	0.06249487539795796	0.06249239073781473
2	0.04	2	6	0.06248982553776718	0.062487980278821825	0.062492390737814686	0.06249239073781471	0.062490903461765265	0.06249239073781472
2	0.04	2	5	0.06249150459033184	0.062490841328064727	0.062492390737814686	0.06249239073781471	0.06249188194084848	0.06249239073781473
2	0.04	2	8	0.06249500722209991	0.06249695523423321	0.062492390737814686	0.06249239073781471	0.06249389510861	0.06249239073781475
2	0.04	2	9	0.062493253767874395	0.062493870980007755	0.062492390737814686	0.06249239073781471	0.06249289182897316	0.06249239073781473
2	0.04	2	12	0.06248638343855715	0.06248204780343924	0.062492390737814686	0.06249239073781471	0.062488910503841914	0.06249239073781472
2	0.04	2	11	0.06248798792574081	0.0624846851565434	0.062492390737814686	0.06249239073781471	0.062489864127797855	0.06249239073781472
2	0.04	3	13	0.062491793837085606	0.062490575563291746	0.06249359418053542	0.06249359418053544	0.06249253561580015	0.06249359418053549
2	0.04	3	14	0.06250190843920615	0.0625079111638923	0.06249359418053542	0.06249359418053544	0.06249841057795755	0.06249359418053546
2	0.04	3	17	0.06249765817079784	0.0625006563087146	0.06249359418053542	0.06249359418053544	0.062495936128369955	0.06249359418053546
2	0.04	3	16	0.06248735068044551	0.06248274204342782	0.06249359418053542	0.06249359418053544	0.06248999687013469	0.06249359418053547
2	0.04	3	19	0.062489566237261734	0.062486640673397466	0.06249359418053544	0.06249359418053544	0.0624912642483638	0.06249359418053546
2	0.04	3	20	0.06249977722533564	0.06250426543184906	0.06249359418053542	0.06249359418053544	0.062497171339172916	0.06249359418053545
2	0.04	3	23	0.062495551365232556	0.062497083801594605	0.06249359418053542	0.06249359418053544	0.062494705025686464	0.06249359418053545
2	0.04	3	22	0.06248514748891843	0.06247888037841325	0.06249359418053542	0.06249359418053544	0.062488733638797866	0.06249359418053545
2	0.04	4	14	0.0625115797345791	0.06251818973284627	0.0625028127208892	0.06250281272088923	0.06250783748237372	0.06250281272088927
2	0.04	4	15	0.06249635530915561	0.062491447677509505	0.0625028127208892	0.06250281272088923	0.06249911935717203	0.06250281272088924
2	0.04	4	18	0.06249500866677491	0.062489352902574874	0.0625028127208892	0.06250281272088923	0.06249829612386687	0.06250281272088926
2	0.04	4	17	0.06250984131194921	0.06251491961716261	0.0625028127208892	0.06250281272088923	0.06250688365565224	0.06250281272088927
2	0.04	4	20	0.06251070631205623	0.06251654205011517	0.0625028127208892	0.06250281272088923	0.06250735916359579	0.06250281272088927
2	0.04	4	21	0.06249567777801049	0.062490387668913266	0.0625028127208892	0.06250281272088923	0.062498706335519946	0.06250281272088926
2	0.04	4	24	0.0624943479503953	0.06248834333827463	0.0625028127208892	0.06250281272088923	0.062497888707136684	0.06250281272088924
2	0.04	4	23	0.06250898470419287	0.06251332237873349	0.0625028127208892	0.06250281272088923	0.0625064109417964	0.06250281272088924
3	0.06	1	1	0.06248990912644672	0.06249301079351268	0.06248428047608147	0.06248428047608149	0.06248772631200235	0.06248428047608152
3	0.06	1	2	0.06250219390618958	0.06251630020509212	0.06248428047608147	0.06248428047608149	0.062494431907925696	0.06248428047608149
3	0.06	1	5	0.062485449055617294	0.062485983663100604	0.06248428047608147	0.06248428047608149	0.062485017038131134	0.0624842804760815
3	0.06	1	4	0.06247527900987084	0.06246903845358756	0.06248428047608147	0.06248428047608149	0.062479016353535005	0.06248428047608152
3	0.06	1	7	0.06248260469948155	0.062481056663946	0.06248428047608147	0.06248428047608149	0.062483374848343744	0.0624842804760815
3	0.06	1	8	0.06249383209757572	0.06250117393050231	0.06248428047608147	0.06248428047608149	0.06248972798372246	0.06248428047608149
3	0.06	1	11	0.06247704428881899	0.0624707285140955	0.06248428047608147	0.06248428047608149	0.062480298794528155	0.06248428047608149
3	0.06	1	10	0.06246793162465107	0.0624569554492407	0.06248428047608149	0.06248428047608149	0.06247465057046314	0.06248428047608149
3	0.06	2	2	0.06250077982956258	0.06250981945236857	0.06248859809012561	0.06248859809012563	0.06249560782776189	0.06248859809012566
3	0.06	2	3	0.06249800257789881	0.06250471486598486	0.06248859809012561	0.06248859809012563	0.062494060996978504	0.06248859809012564
3	0.06	2	6	0.06248377956479038	0.062480326951699576	0.06248859809012561	0.06248859809012563	0.06248580178783369	0.06248859809012562
3	0.06	2	5	0.062486247671530694	0.062484504103285335	0.06248859809012561	0.06248859809012563	0.06248724557031103	0.06248859809012564
3	0.06	2	8	0.06249353402855153	0.06249722224217072	0.06248859809012561	0.06248859809012563	0.06249143353011441	0.06248859809012565
3	0.06	2	9	0.062490911667075155	0.062492582326376715	0.06248859809012561	0.06248859809012563	0.06248993832939171	0.06248859809012564
3	0.06	2	12	0.0624766080825088	0.0624679526976917	0.06248859809012561	0.06248859809012563	0.06248165226309603	0.06248859809012562
3	0.06	2	11	0.06247892129908692	0.062471665178818754	0.06248859809012561	0.06248859809012563	0.06248304441551754	0.06248859809012562
3	0.06	3	13	0.062489726428392386	0.062489373868640806	0.062490498945888	0.06249049894588802	0.06249001206326299	0.06249049894588804
3	0.06	3	14	0.06250485628157167	0.062515198917432	0.062490498945888	0.06249049894588802	0.06249882052976413	0.06249049894588801
3	0.06	3	17	0.06249598815202272	0.06250004857473561	0.062490498945888	0.06249049894588802	0.06249366016258037	0.06249049894588801
3	0.06	3	16	0.06248045793818934	0.06247302244404215	0.062490498945888	0.06249049894588802	0.06248471824252401	0.06249049894588803
3	0.06	3	19	0.06248507512824565	0.06248114669155254	0.06249049894588802	0.06249049894588802	0.062487359525359734	0.06249049894588801
3	0.06	3	20	0.0625004049208575	0.06250757155858132	0.062490498945888	0.06249049894588802	0.06249623463834226	0.06249049894588801
3	0.06	3	23	0.06249160643557272	0.06249263014872732	0.062490498945888	0.06249049894588802	0.062491097485909364	0.062490498945888
3	0.06	3	22	0.06247587628225202	0.062465004199512106	0.062490498945888	0.06249049894588802	0.06248208891936108	0.062490498945888
3	0.06	4	14	0.06251821258655772	0.06252882981496817	0.06250426270699559	0.06250426270699562	0.06251223891056888	0.06250426270699562
3	0.06	4	15	0.06249514905482209	0.06248810476063755	0.06250426270699559	0.06250426270699562	0.062499072863949505	0.06250426270699559
3	0.06	4	18	0.062492325902572095	0.06248370300117441	0.06250426270699559	0.06250426270699562	0.06249734896003454	0.0625042627069956
3	0.06	4	17	0.06251457151681071	0.0625219743030058	0.06250426270699559	0.06250426270699562	0.06251024236748873	0.06250426270699562
3	0.06	4	20	0.06251638007030907	0.06252536614076198	0.06250426270699559	0.06250426270699562	0.06251123664025332	0.06250426270699562
3	0.06	4	21	0.06249372550015624	0.062485867971187964	0.06250426270699559	0.06250426270699562	0.06249820691416104	0.0625042627069956
3	0.06	4	24	0.06249095018603684	0.062481609726114995	0.06250426270699559	0.06250426270699562	0.0624964989562901	0.06250426270699559
3	0.06	4	23	0.06251278683870007	0.06251865414322834	0.06250426270699559	0.06250426270699562	0.06250925604321866	0.06250426270699559
4	0.08	1	1	0.062490038167533055	0.062496400766240336	0.062479039258700325	0.062479039258700346	0.06248571468905316	0.06247903925870039
4	0.08	1	2	0.06250691576001569	0.06252895938670965	0.062479039258700325	0.062479039258700346	0.06249481919331389	0.06247903925870036
4	0.08	1	5	0.06247926559776298	0.06247890657929081	0.062479039258700325	0.062479039258700346	0.062479271244728705	0.06247903925870037
4	0.08	1	4	0.0624658837993456	0.062456835341297985	0.062479039258700325	0.062479039258700346	0.06247133200513838	0.06247903925870039
4	0.08	1	7	0.062477982574834126	0.06247668310382835	0.062479039258700325	0.062479039258700346	0.06247853049107076	0.06247903925870037
4	0.08	1	8	0.062493112240844986	0.0625039979446015	0.062479039258700325	0.062479039258700346	0.06248705235319225	0.06247903925870036
4	0.08	1	11	0.06246537490073368	0.06245368360410894	0.062479039258700325	0.062479039258700346	0.062471475345302854	0.06247903925870036
4	0.08	1	10	0.062453741028532565	0.06243685614448421	0.062479039258700346	0.062479039258700346	0.06246411874780262	0.06247903925870036
4	0.08	2	2	0.06250451698726571	0.06251913139840908	0.062484815451460535	0.062484815451460556	0.062496153426224346	0.06248481545146058
4	0.08	2	3	0.06250078423949025	0.06251218058731775	0.062484815451460535	0.062484815451460556	0.062494091727356316	0.06248481545146056
4	0.08	2	6	0.06247728571297611	0.062471906988103225	0.062484815451460535	0.062484815451460556	0.062480442661523916	0.06248481545146054
4	0.08	2	5	0.06248050861393331	0.06247732825863841	0.062484815451460535	0.062484815451460556	0.06248233441145908	0.06248481545146056
4	0.08	2	8	0.06249255413766533	0.06249835284853569	0.062484815451460535	0.062484815451460556	0.062489257890637265	0.06248481545146057
4	0.08	2	9	0.06248907709704425	0.06249216915900855	0.062484815451460535	0.062484815451460556	0.062487281427480806	0.06248481545146056
4	0.08	2	12	0.06246541481470691	0.0624514042922292	0.062484815451460535	0.062484815451460556	0.06247357777638055	0.06248481545146054
4	0.08	2	11	0.06246838200860246	0.06245605844168181	0.062484815451460535	0.062484815451460556	0.06247538429062198	0.06248481545146054
4	0.08	3	13	0.06248866194011769	0.062489891745017956	0.06248747341775544	0.062487473417755464	0.06248809061013208	0.06248747341775548
4	0.08	3	14	0.06250879978017192	0.06252414364650595	0.06248747341775544	0.062487473417755464	0.062499838002687665	0.06248747341775546
4	0.08	3	17	0.06249409618683864	0.062499005756018994	0.06248747341775544	0.062487473417755464	0.06249128548856229	0.06248747341775546
4	0.08	3	16	0.0624732978349063	0.062462772319116705	0.06248747341775544	0.062487473417755464	0.06247931792536658	0.06248747341775547
4	0.08	3	19	0.06248094561516053	0.062476228386567634	0.062487473417755464	0.062487473417755464	0.06248369300244468	0.06248747341775546
4	0.08	3	20	0.06250141308095798	0.06251146916506473	0.06248747341775544	0.062487473417755464	0.0624955502702621	0.06248747341775545
4	0.08	3	23	0.06248685044088309	0.06248675413453585	0.06248747341775544	0.062487473417755464	0.062487044740542105	0.06248747341775544
4	0.08	3	22	0.06246572246300748	0.06244953181958482	0.06248747341775544	0.062487473417755464	0.06247496730204606	0.06248747341775544
4	0.08	4	14	0.06252527716494624	0.06254025531170798	0.06250574279212007	0.0625057427921201	0.0625168908935657	0.06250574279212011
4	0.08	4	15	0.06249425457366051	0.06248523204122783	0.06250574279212007	0.0625057427921201	0.06249922834292715	0.06250574279212008
4	0.08	4	18	0.062489552888099466	0.06247788721235517	0.06250574279212007	0.0625057427921201	0.062496360053760976	0.0625057427921201
4	0.08	4	17	0.0625192184680193	0.06252883944870816	0.06250574279212007	0.0625057427921201	0.06251357026727944	0.06250574279212011
4	0.08	4	20	0.06252222360146849	0.06253447478629238	0.06250574279212007	0.0625057427921201	0.06251522249892177	0.06250574279212011
4	0.08	4	21	0.0624918795197618	0.062481487044578864	0.06250574279212007	0.0625057427921201	0.062497786118141024	0.0625057427921201
4	0.08	4	24	0.0624872745253186	0.06247443228905431	0.06250574279212007	0.0625057427921201	0.062494950059349345	0.06250574279212008
4	0.08	4	23	0.06251626159568627	0.06252334899678029	0.06250574279212007	0.0625057427921201	0.0625119341030152	0.06250574279212008
5	0.1	1	1	0.062491331797156324	0.06250169529169873	0.0624737973943093	0.06247379739430932	0.0624843969477011	0.06247379739430934
5	0.1	1	2	0.06251296787773862	0.062544027081389	0.0624737973943093	0.06247379739430932	0.06249595438335781	0.06247379739430931
5	0.1	1	5	0.062472637207433665	0.0624710289998505	0.0624737973943093	0.06247379739430932	0.06247327426925004	0.06247379739430933
5	0.1	1	4	0.06245610544723432	0.062444010172056114	0.0624737973943093	0.06247379739430932	0.062463418273673056	0.06247379739430934
5	0.1	1	7	0.06247375513093323	0.06247296266073556	0.0624737973943093	0.06247379739430932	0.06247391970261799	0.06247379739430933
5	0.1	1	8	0.06249283900342065	0.06250763782539405	0.0624737973943093	0.06247379739430932	0.062484626402290994	0.06247379739430931
5	0.1	1	11	0.06245236112167122	0.06243419811085843	0.0624737973943093	0.06247379739430932	0.06246189721765381	0.06247379739430931
5	0.1	1	10	0.0624383815688864	0.06241483590456059	0.06247379739430932	0.06247379739430932	0.062452891957929586	0.06247379739430931
5	0.1	2	2	0.06250942106264588	0.06253046329497222	0.06248104322704282	0.06248104322704284	0.062497376017159045	0.06248104322704289
5	0.1	2	3	0.06250473305229651	0.06252163583713105	0.06248104322704282	0.06248104322704284	0.06249480550239626	0.06248104322704286
5	0.1	2	6	0.06247043770068621	0.06246288096385301	0.06248104322704282	0.06248104322704284	0.06247488066815776	0.06248104322704285
5	0.1	2	5	0.06247438300613038	0.06246948030670617	0.06248104322704282	0.06248104322704284	0.06247720361463638	0.06248104322704286
5	0.1	2	8	0.062491972135676456	0.06250018006767197	0.06248104322704282	0.06248104322704284	0.06248731358002021	0.06248104322704288
5	0.1	2	9	0.06248765699283357	0.062492471212621574	0.06248104322704282	0.06248104322704284	0.0624848673544087	0.06248104322704286
5	0.1	2	12	0.06245308471394341	0.062432885557247936	0.06248104322704282	0.06248104322704284	0.062464850211094484	0.06248104322704285
5	0.1	2	11	0.06245665715213023	0.06243836629860484	0.06248104322704282	0.06248104322704284	0.06246704886846975	0.06248104322704285
5	0.1	3	13	0.06248842492442439	0.06249182036879084	0.06248451697771954	0.06248451697771956	0.062486670750027465	0.06248451697771957
5	0.1	3	14	0.06251357143220997	0.06253446033525398	0.06248451697771954	0.06248451697771956	0.0625013651400118	0.06248451697771954
5	0.1	3	17	0.06249203748008553	0.06249762273892384	0.06248451697771954	0.06248451697771956	0.062488843954274266	0.06248451697771954
5	0.1	3	16	0.06246592817598207	0.06245209438409651	0.06248451697771954	0.06248451697771956	0.062473828632146254	0.06248451697771955
5	0.1	3	19	0.062477119315486954	0.06247178392355846	0.06248451697771956	0.06248451697771956	0.062480230947875935	0.06248451697771954
5	0.1	3	20	0.06250274593443754	0.06251586422292585	0.06248451697771954	0.06248451697771956	0.062495085374953	0.06248451697771953
5	0.1	3	23	0.062481448987466964	0.06247973764254691	0.06248451697771954	0.06248451697771956	0.062482643190895706	0.06248451697771953
5	0.1	3	22	0.06245485957166295	0.06243276895203242	0.06248451697771954	0.06248451697771956	0.062467467831571886	0.06248451697771953
5	0.1	4	14	0.06253270760288847	0.06255234181989683	0.06250725357071962	0.06250725357071965	0.06252175756173818	0.06250725357071969
5	0.1	4	15	0.06249362206719564	0.06248275229865894	0.06250725357071962	0.06250725357071965	0.062499555474458145	0.06250725357071966
5	0.1	4	18	0.062486707662826706	0.06247193334625222	0.06250725357071962	0.06250725357071965	0.0624953406487047	0.06250725357071968
5	0.1	4	17	0.06252380450158804	0.0625355567766177	0.06250725357071962	0.06250725357071965	0.06251687983701255	0.06250725357071969
5	0.1	4	20	0.06252821532318177	0.06254382719150436	0.06250725357071962	0.06250725357071965	0.06251930510759096	0.06250725357071969
5	0.1	4	21	0.062490124139862706	0.0624772207274656	0.06250725357071962	0.06250725357071965	0.06249743447109719	0.06250725357071968
5	0.1	4	24	0.06248337239087752	0.06246688974119749	0.06250725357071962	0.06250725357071965	0.062493273863809984	0.06250725357071966
5	0.1	4	23	0.06251947487733625	0.06252753011473354	0.06250725357071962	0.06250725357071965	0.0625144816013453	0.06250725357071966
6	0.12	1	1	0.06249357048371001	0.0625085342429906	0.06246855512336704	0.06246855512336706	0.062483642539805234	0.0624685551233671
6	0.12	1	2	0.06252009959613417	0.06256104965119173	0.06246855512336704	0.06246855512336706	0.06249769660989237	0.06246855512336708
6	0.12	1	5	0.06246564768522295	0.0624625023054094	0.06246855512336704	0.06246855512336706	0.06246707339632872	0.06246855512336709
6	0.12	1	4	0.06244601706541131	0.06243068237668149	0.06246855512336704	0.06246855512336706	0.062455318823674146	0.0624685551233671
6	0.12	1	7	0.062469848877735754	0.06246977410429434	0.06246855512336704	0.06246855512336706	0.062469498955813565	0.06246855512336709
6	0.12	1	8	0.06249292867518046	0.06251194156592142	0.06246855512336704	0.06246855512336706	0.062482403254345814	0.06246855512336708
6	0.12	1	11	0.06243825495493171	0.06241272879505209	0.06246855512336704	0.06246855512336706	0.06245170610423138	0.06246855512336708
6	0.12	1	10	0.06242207364861	0.06239125680515844	0.06246855512336706	0.06246855512336706	0.06244110130284505	0.06246855512336708
6	0.12	2	2	0.062515277149672	0.06254344072092499	0.06247728149992249	0.06247728149992251	0.06249915199731363	0.06247728149992254
6	0.12	2	3	0.06250963802392893	0.06253271895944953	0.06247728149992249	0.06247728149992251	0.06249607982236415	0.06247728149992251
6	0.12	2	6	0.06246330500876669	0.06245336755419295	0.06247728149992249	0.06247728149992251	0.06246915629104112	0.06247728149992249
6	0.12	2	5	0.06246794273556834	0.06246108511824235	0.06247728149992249	0.06247728149992251	0.06247189466638224	0.06247728149992251
6	0.12	2	8	0.06249171597505845	0.06250257746315396	0.06247728149992249	0.06247728149992251	0.062485559370130575	0.06247728149992252
6	0.12	2	9	0.06248658006586165	0.06249336535191652	0.06247728149992249	0.06247728149992251	0.06248265493399108	0.06247728149992251
6	0.12	2	12	0.06243982926485897	0.06241276058857256	0.06247728149992249	0.06247728149992251	0.06245559214076002	0.06247728149992249
6	0.12	2	11	0.06244396377566495	0.06241896850524504	0.06247728149992249	0.06247728149992251	0.06245816277739712	0.06247728149992249
6	0.12	3	13	0.062488885362158464	0.062494930321536246	0.06248162920007795	0.06248162920007797	0.062485678119826915	0.06248162920007799
6	0.12	3	14	0.06251904607891022	0.06254593534377376	0.06248162920007795	0.06248162920007797	0.06250332896462994	0.06248162920007796
6	0.12	3	17	0.06248985300097638	0.06249597052768772	0.06248162920007795	0.06248162920007797	0.06248635909339238	0.06248162920007796
6	0.12	3	16	0.06245839280252659	0.06244106706165426	0.06248162920007795	0.06248162920007797	0.06246827508794027	0.06248162920007797
6	0.12	3	19	0.06247355391677908	0.06246774007557908	0.06248162920007797	0.06248162920007797	0.06247694881263002	0.06248162920007796
6	0.12	3	20	0.06250436212191661	0.0625206875616728	0.06248162920007795	0.06248162920007797	0.062494815486978064	0.06248162920007795
6	0.12	3	23	0.062475524002685676	0.06247178762277496	0.06248162920007795	0.06248162920007797	0.06247796393522506	0.06248162920007794
6	0.12	3	22	0.062443416314670645	0.06241494168675663	0.06248162920007795	0.06248162920007797	0.06245966410000095	0.06248162920007794
6	0.12	4	14	0.0625404545268129	0.06256499570381376	0.0625087955733304	0.06250879557333043	0.06252681212589142	0.06250879557333049
6	0.12	4	15	0.062493213947360265	0.0624806068605182	0.0625087955733304	0.06250879557333043	0.06250003147070923	0.06250879557333046
6	0.12	4	18	0.06248380390788919	0.06246586275606891	0.0625087955733304	0.06250879557333043	0.062494299244211	0.06250879557333047
6	0.12	4	17	0.06252834682951598	0.06254215862571753	0.0625087955733304	0.06250879557333043	0.06252018068012884	0.06250879557333049
6	0.12	4	20	0.06253433953110935	0.06255339383216138	0.0625087955733304	0.06250879557333043	0.06252347599989573	0.06250879557333049
6	0.12	4	21	0.06248844778415925	0.0624730514865423	0.0625087955733304	0.06250879557333043	0.06249714495553679	0.06250879557333047
6	0.12	4	24	0.06247928198525861	0.06245904010378048	0.0625087955733304	0.06250879557333043	0.062491494142572955	0.06250879557333046
6	0.12	4	23	0.06252247607453787	0.06253128947655776	0.0625087955733304	0.06250879557333043	0.06251692596769737	0.06250879557333046
7	0.14	1	1	0.06249658565568193	0.06251664122839555	0.06246331272359129	0.06246331272359131	0.062483351221049956	0.06246331272359133
7	0.14	1	2	0.06252811855980926	0.06257967910104084	0.06246331272359129	0.06246331272359131	0.06249993777966713	0.0624633127235913
7	0.14	1	5	0.06245836145285797	0.06245344262869784	0.06246331272359129	0.06246331272359131	0.06246070505242263	0.06246331272359131
7	0.14	1	4	0.06243567471653592	0.06241694326260254	0.06246331272359129	0.06246331272359131	0.062447067216206166	0.06246331272359133
7	0.14	1	7	0.0624662072011446	0.06246702377222997	0.06246331272359129	0.06246331272359131	0.06246523479703326	0.06246331272359131
7	0.14	1	8	0.0624933169306278	0.06251679211780868	0.06246331272359129	0.06246331272359131	0.06248034696430345	0.0624633127235913
7	0.14	1	11	0.062423250418302524	0.06238962743494973	0.06246331272359129	0.06246331272359131	0.06244101110173323	0.0624633127235913
7	0.14	1	10	0.06240498685377037	0.06236639758109008	0.06246331272359131	0.06246331272359131	0.06242884765631446	0.0624633127235913
7	0.14	2	2	0.06252192063466834	0.06255777734201799	0.06247353022594516	0.06247353022594518	0.0625013865724332	0.06247353022594523
7	0.14	2	3	0.06251533691813785	0.06254515236478837	0.06247353022594516	0.06247353022594518	0.062497820371763636	0.0624735302259452
7	0.14	2	6	0.062455940299751524	0.0624434563991639	0.06247353022594516	0.06247353022594518	0.06246330024658013	0.06247353022594519
7	0.14	2	5	0.06246124295996088	0.06245223820626706	0.06247353022594516	0.06247353022594518	0.062466439428550985	0.0624735302259452
7	0.14	2	8	0.06249173019742608	0.06250544742393178	0.06247353022594516	0.06247353022594518	0.06248396355373926	0.06247353022594521
7	0.14	2	9	0.062485790781666696	0.0624947553501731	0.06247353022594516	0.06247353022594518	0.0624806121199184	0.0624735302259452
7	0.14	2	12	0.062425810827723485	0.06239130937678305	0.06247353022594516	0.06247353022594518	0.06244589754962428	0.06247353022594519
7	0.14	2	11	0.062430469188226416	0.062398158285947754	0.06247353022594516	0.06247353022594518	0.062448821964951315	0.06247353022594519
7	0.14	3	13	0.06248994560369168	0.06249904896446488	0.062478809662139	0.06247880966213902	0.06248505690752984	0.06247880966213901
7	0.14	3	14	0.06252512909752324	0.06255840668196162	0.062478809662139	0.06247880966213902	0.0625056743683626	0.06247880966213898
7	0.14	3	17	0.0624875735012357	0.062494102998590824	0.062478809662139	0.06247880966213902	0.06248384843115626	0.06247880966213898
7	0.14	3	16	0.0624507251279891	0.06242975064535221	0.062478809662139	0.06247880966213902	0.062462676010358285	0.06247880966213899
7	0.14	3	19	0.062470218236925744	0.062464043462054135	0.06247880966213902	0.06247880966213902	0.06247382836441621	0.06247880966213898
7	0.14	3	20	0.06250623062201736	0.06252588785082164	0.062478809662139	0.06247880966213902	0.06249472212249585	0.06247880966213897
7	0.14	3	23	0.06246916618725502	0.06246305765411029	0.062478809662139	0.06247880966213902	0.0624730599056377	0.06247880966213896
7	0.14	3	22	0.06243148892047415	0.062396218617783834	0.062478809662139	0.06247880966213902	0.062451611187155184	0.06247880966213896
7	0.14	4	14	0.06254848053701116	0.0625781457008893	0.06251036931297353	0.06251036931297356	0.06253203439013678	0.0625103693129736
