time,scope,field,samples,relative_l2_percent,relative_absolute_peak_percent,maximum_pointwise_relative_percent,maximum_absolute_difference,worst_relative_sample,worst_relative_reference_norm,worst_relative_absolute_difference,worst_absolute_sample,zero_reference_samples,maximum_zero_reference_absolute_difference,nonzero_pointwise_failures,largest_failed_reference_norm,largest_failed_absolute_difference,largest_difference_sample,zero_reference_absolute_failures,zero_absolute_tolerance,strict_0_1_percent_passed
0.699999988079071,frame,temperature_corner,1617,9.202305587196e-07,5.155331428243916e-09,7.149068253360733e-06,4.295297424050659e-05,t=0.699999988079 node=979,600.8191937503836,4.295297424050659e-05,t=0.699999988079 node=979,0,0.0,0,0.0,0.0,,0,1e-10,1
0.75,frame,temperature_corner,1617,1.173978171887803e-06,6.124770746335338e-09,8.020089278378198e-06,4.81848185245326e-05,t=0.75 node=979,600.801522926144,4.81848185245326e-05,t=0.75 node=979,0,0.0,0,0.0,0.0,,0,1e-10,1
0.800000011920929,frame,temperature_corner,1617,1.4632566840243137e-06,6.9278407473567615e-09,9.866094025810717e-06,5.9273824376759876e-05,t=0.800000011921 node=979,600.7830882382983,5.9273824376759876e-05,t=0.800000011921 node=979,0,0.0,0,0.0,0.0,,0,1e-10,1
0.8500000238418579,frame,temperature_corner,1617,1.7190427015731349e-06,7.31398070733908e-09,1.1376604938455226e-05,6.834453927240247e-05,t=0.850000023842 node=979,600.7463530827558,6.834453927240247e-05,t=0.850000023842 node=979,0,0.0,0,0.0,0.0,,0,1e-10,1
0.8999999761581421,frame,temperature_corner,1617,2.0667742569445866e-06,7.383328097933372e-09,1.1845770162310975e-05,7.137929492273543e-05,t=0.899999976158 node=1038,602.5720062494454,7.137929492273543e-05,t=0.899999976158 node=1030,0,0.0,0,0.0,0.0,,0,1e-10,1
0.949999988079071,frame,temperature_corner,1617,2.309135841944024e-06,6.852659518959814e-09,1.3201281131851398e-05,7.955351748023531e-05,t=0.949999988079 node=1030,602.619675209344,7.955351748023531e-05,t=0.949999988079 node=1030,0,0.0,0,0.0,0.0,,0,1e-10,1
1.0,frame,temperature_corner,1617,2.662739989078127e-06,5.590450719457511e-09,1.716460115602755e-05,0.00010344143754537072,t=1 node=1030,602.6439915794143,0.00010344143754537072,t=1 node=1030,0,0.0,0,0.0,0.0,,0,1e-10,1
0.05000000074505806,frame,temperature_interpolated,4352,5.124877893863691e-10,8.692396611129626e-11,3.0520511917395262e-09,1.8317791727895383e-08,t=0.0500000007451 node=3651,600.1797013586493,1.8317791727895383e-08,t=0.0500000007451 node=3651,0,0.0,0,0.0,0.0,,0,1e-10,1
0.10000000149011612,frame,temperature_interpolated,4352,3.440542028681602e-09,0.0,1.855207023908774e-08,1.11441977423965e-07,t=0.10000000149 node=2632,600.6983371007598,1.11441977423965e-07,t=0.10000000149 node=2623,0,0.0,0,0.0,0.0,,0,1e-10,1
0.15000000596046448,frame,temperature_interpolated,4352,5.973604921451098e-08,2.0783379663031969e-13,3.163737806031864e-07,1.9029126860914403e-06,t=0.15000000596 node=3660,601.4761028753452,1.9029126860914403e-06,t=0.15000000596 node=3660,0,0.0,0,0.0,0.0,,0,1e-10,1
0.20000000298023224,frame,temperature_interpolated,4352,3.8526671838771156e-08,1.4327768337614773e-12,2.3968545588256193e-07,1.444409122086654e-06,t=0.20000000298 node=1847,602.6269373617595,1.444409122086654e-06,t=0.20000000298 node=1847,0,0.0,0,0.0,0.0,,0,1e-10,1
0.25,frame,temperature_interpolated,4352,3.183560757857773e-08,9.926931418861777e-12,1.3063368686334863e-07,7.890193955972791e-07,t=0.25 node=1733,603.9938200799959,7.890193955972791e-07,t=0.25 node=1733,0,0.0,0,0.0,0.0,,0,1e-10,1
0.30000001192092896,frame,temperature_interpolated,4352,3.386055563301133e-08,5.663873773855409e-11,1.9922410103770602e-07,1.1964149280174752e-06,t=0.300000011921 node=4404,600.5372451353345,1.1964149280174752e-06,t=0.300000011921 node=4404,0,0.0,0,0.0,0.0,,0,1e-10,1
0.3499999940395355,frame,temperature_interpolated,4352,4.41421570534614e-08,1.9856181568346447e-10,3.023133322749168e-07,1.8160021681978833e-06,t=0.34999999404 node=4419,600.7019784845124,1.8160021681978833e-06,t=0.34999999404 node=4419,0,0.0,0,0.0,0.0,,0,1e-10,1
0.4000000059604645,frame,temperature_interpolated,4352,7.47396037917704e-08,5.052030702666631e-10,4.562465947269888e-07,2.7402994646763545e-06,t=0.40000000596 node=4291,600.6180640791652,2.7402994646763545e-06,t=0.40000000596 node=4291,0,0.0,0,0.0,0.0,,0,1e-10,1
0.44999998807907104,frame,temperature_interpolated,4352,1.3067286865266127e-07,1.0212936324336797e-09,9.88592618594996e-07,5.938374670222402e-06,t=0.449999988079 node=4300,600.6897642693425,5.938374670222402e-06,t=0.449999988079 node=4294,0,0.0,0,0.0,0.0,,0,1e-10,1
0.5,frame,temperature_interpolated,4352,2.258015313392091e-07,1.4456677305360454e-09,1.7710554291832118e-06,1.0639447054927587e-05,t=0.5 node=4282,600.7404895189736,1.0639447054927587e-05,t=0.5 node=4282,0,0.0,0,0.0,0.0,,0,1e-10,1
0.550000011920929,frame,temperature_interpolated,4352,3.3742781824096864e-07,2.1333548304717267e-09,2.9180736850082495e-06,1.7531322896502388e-05,t=0.550000011921 node=4282,600.7841058493636,1.7531322896502388e-05,t=0.550000011921 node=4282,0,0.0,0,0.0,0.0,,0,1e-10,1
0.6000000238418579,frame,temperature_interpolated,4352,4.711976648334099e-07,3.084210685320137e-09,4.039517346770509e-06,2.4269762093354075e-05,t=0.600000023842 node=4305,600.8084632377462,2.4269762093354075e-05,t=0.600000023842 node=4282,0,0.0,0,0.0,0.0,,0,1e-10,1
0.6499999761581421,frame,temperature_interpolated,4352,6.482552138536186e-07,4.1250926904857904e-09,5.226114529785674e-06,3.139965167520131e-05,t=0.649999976158 node=4282,600.8221116518284,3.139965167520131e-05,t=0.649999976158 node=4282,0,0.0,0,0.0,0.0,,0,1e-10,1
0.699999988079071,frame,temperature_interpolated,4352,8.300825731224966e-07,5.165298654611592e-09,7.14906184267099e-06,4.2952935700668604e-05,t=0.699999988079 node=4282,600.8191934260956,4.2952935700668604e-05,t=0.699999988079 node=4282,0,0.0,0,0.0,0.0,,0,1e-10,1
0.75,frame,temperature_interpolated,4352,1.0676973060276242e-06,6.146122713604791e-09,8.02007967140282e-06,4.818476077161904e-05,t=0.75 node=4282,600.8015225014701,4.818476077161904e-05,t=0.75 node=4282,0,0.0,0,0.0,0.0,,0,1e-10,1
0.800000011920929,frame,temperature_interpolated,4352,1.3320728475742915e-06,6.973556880493556e-09,9.866079388117816e-06,5.927373638314748e-05,t=0.800000011921 node=4282,600.783087702838,5.927373638314748e-05,t=0.800000011921 node=4282,0,0.0,0,0.0,0.0,,0,1e-10,1
0.8500000238418579,frame,temperature_interpolated,4352,1.5687432699166898e-06,7.346143788948776e-09,1.1376584020254804e-05,6.834441353475995e-05,t=0.850000023842 node=4282,600.7463524470962,6.834441353475995e-05,t=0.850000023842 node=4282,0,0.0,0,0.0,0.0,,0,1e-10,1
0.8999999761581421,frame,temperature_interpolated,4352,1.8741929886792598e-06,7.295450983890406e-09,1.1845764899865529e-05,7.137926286304719e-05,t=0.899999976158 node=4398,602.5720032976299,7.137926286304719e-05,t=0.899999976158 node=4398,0,0.0,0,0.0,0.0,,0,1e-10,1
0.949999988079071,frame,temperature_interpolated,4352,2.1016838817884187e-06,6.651784584818677e-09,1.3201274551969358e-05,7.95534773487816e-05,t=0.949999988079 node=4398,602.6196715749228,7.95534773487816e-05,t=0.949999988079 node=4398,0,0.0,0,0.0,0.0,,0,1e-10,1
1.0,frame,temperature_interpolated,4352,2.4136240383802e-06,6.2267089777150065e-09,1.716457971801315e-05,0.0001034413076013152,t=1 node=4398,602.6439872149042,0.0001034413076013152,t=1 node=4398,0,0.0,0,0.0,0.0,,0,1e-10,1
0.05000000074505806,frame,displacement,5969,2.5184036210138366e-08,6.8736202582397e-08,100.0,1.0310431872376393e-14,t=0.0500000007451 node=802,6.862248352629374e-37,6.862248352629374e-37,t=0.0500000007451 node=4001,0,0.0,128,6.862248352629596e-37,6.862248352629596e-37,t=0.0500000007451 node=822,0,1e-12,0
0.10000000149011612,frame,displacement,5969,3.362715548063987e-09,1.7578513901751492e-08,100.0,5.273557169322692e-15,t=0.10000000149 node=802,1.4526539291445924e-36,1.4526539291445924e-36,t=0.10000000149 node=3975,0,0.0,128,1.4526539291450234e-36,1.4526539291450234e-36,t=0.10000000149 node=822,0,1e-12,0
0.15000000596046448,frame,displacement,5969,1.779261109594872e-08,3.677620044595578e-08,100.0,1.6549310814979393e-14,t=0.15000000596 node=802,2.2349756996131526e-36,2.2349756996131526e-36,t=0.15000000596 node=296,0,0.0,128,2.234975699618305e-36,2.234975699618305e-36,t=0.15000000596 node=814,0,1e-12,0
0.20000000298023224,frame,displacement,5969,1.0266447111925403e-08,3.3405585828070346e-08,100.0,2.0043394840987133e-14,t=0.20000000298 node=802,3.023700280822762e-36,3.023700280822762e-36,t=0.20000000298 node=28,0,0.0,128,3.0237002808240765e-36,3.0237002808240765e-36,t=0.20000000298 node=814,0,1e-12,0
0.25,frame,displacement,5969,5.4844693244459496e-08,2.436729060611419e-07,100.0,2.4367334819269465e-13,t=0.25 node=802,3.6120739179529376e-36,3.6120739179529376e-36,t=0.25 node=5934,0,0.0,128,3.6120739183802465e-36,3.6120739183802465e-36,t=0.25 node=803,0,1e-12,0
0.30000001192092896,frame,displacement,5969,1.8186572111276305e-08,5.8233997039901604e-08,100.0,8.152774228738945e-14,t=0.300000011921 node=802,4.249832679239074e-36,4.249832679239074e-36,t=0.300000011921 node=5958,0,0.0,128,4.24983267991602e-36,4.24983267991602e-36,t=0.300000011921 node=803,0,1e-12,0
0.3499999940395355,frame,displacement,5969,2.7027637905169694e-08,4.491590205514132e-08,100.0,8.084877582914222e-14,t=0.34999999404 node=802,4.910338190515262e-36,4.910338190515262e-36,t=0.34999999404 node=5934,0,0.0,128,4.910338191135098e-36,4.910338191135098e-36,t=0.34999999404 node=810,0,1e-12,0
0.4000000059604645,frame,displacement,5969,3.7398443240959195e-08,6.060278850397272e-08,100.0,1.3332640362624476e-13,t=0.40000000596 node=802,5.573166068005031e-36,5.573166068005031e-36,t=0.40000000596 node=5053,0,0.0,128,5.573166070043e-36,5.573166070043e-36,t=0.40000000596 node=803,0,1e-12,0
0.44999998807907104,frame,displacement,5969,4.83873788305534e-08,7.91402061615571e-08,100.0,2.057649851195772e-13,t=0.449999988079 node=802,6.244370501812792e-36,6.244370501812792e-36,t=0.449999988079 node=5053,0,0.0,128,6.244370506839212e-36,6.244370506839212e-36,t=0.449999988079 node=803,0,1e-12,0
0.5,frame,displacement,5969,5.983563075609889e-08,9.861909621812593e-08,100.0,2.958579897223536e-13,t=0.5 node=802,6.931430577325943e-36,6.931430577325943e-36,t=0.5 node=5053,0,0.0,128,6.931430584769787e-36,6.931430584769787e-36,t=0.5 node=803,0,1e-12,0
0.550000011920929,frame,displacement,5969,8.834768452025223e-08,1.424383265408169e-07,100.0,4.700477510997576e-13,t=0.550000011921 node=802,7.450848912929762e-36,7.450848912929762e-36,t=0.550000011921 node=5053,0,0.0,128,7.450848921709077e-36,7.450848921709077e-36,t=0.550000011921 node=803,0,1e-12,0
0.6000000238418579,frame,displacement,5969,8.17780255081154e-08,1.3695363519020127e-07,100.0,4.930345772096581e-13,t=0.600000023842 node=802,7.973107999531102e-36,7.973107999531102e-36,t=0.600000023842 node=5053,0,0.0,128,7.973108009071591e-36,7.973108009071591e-36,t=0.600000023842 node=803,0,1e-12,0
0.6499999761581421,frame,displacement,5969,9.309975781210509e-08,1.5734240460238002e-07,100.0,6.136374121632567e-13,t=0.649999976158 node=802,8.49738601601527e-36,8.49738601601527e-36,t=0.649999976158 node=5053,0,0.0,128,8.497386026371063e-36,8.497386026371063e-36,t=0.649999976158 node=803,0,1e-12,0
0.699999988079071,frame,displacement,5969,1.0497412989519422e-07,1.7894017190261202e-07,100.0,7.515514187458536e-13,t=0.699999988079 node=802,9.023030754545481e-36,9.023030754545481e-36,t=0.699999988079 node=5053,0,0.0,128,9.023030765643809e-36,9.023030765643809e-36,t=0.699999988079 node=803,0,1e-12,0
0.75,frame,displacement,5969,1.1761174937968253e-07,2.0219886841749557e-07,100.0,9.098984071453865e-13,t=0.75 node=802,9.506486990421862e-36,9.506486990421862e-36,t=0.75 node=5053,0,0.0,128,9.50648700152668e-36,9.50648700152668e-36,t=0.75 node=803,0,1e-12,0
0.800000011920929,frame,displacement,5969,1.3071818694813849e-07,2.2673433269700235e-07,100.0,1.0883292480328995e-12,t=0.800000011921 node=802,9.973380708852271e-36,9.973380708852271e-36,t=0.800000011921 node=5053,0,0.0,128,9.973380720794212e-36,9.973380720794212e-36,t=0.800000011921 node=803,0,1e-12,0
0.8500000238418579,frame,displacement,5969,1.4091309902684232e-07,2.435239791192024e-07,100.0,1.2419776242449196e-12,t=0.850000023842 node=802,1.0305879788988792e-35,1.0305879788988792e-35,t=0.850000023842 node=5053,0,0.0,128,1.0305879802432155e-35,1.0305879802432155e-35,t=0.850000023842 node=803,0,1e-12,0
0.8999999761581421,frame,displacement,5969,1.5072920988069149e-07,2.6002886294713115e-07,100.0,1.404162078685676e-12,t=0.899999976158 node=802,1.0572997153786315e-35,1.0572997153786315e-35,t=0.899999976158 node=5053,0,0.0,128,1.0774851128953672e-35,1.0774851128953672e-35,t=0.899999976158 node=3843,0,1e-12,0
0.949999988079071,frame,displacement,5969,1.6008859947217518e-07,2.7575662514062495e-07,100.0,1.5718198505442323e-12,t=0.949999988079 node=802,1.0795444594769759e-35,1.0795444594769759e-35,t=0.949999988079 node=5053,0,0.0,128,1.1283451988678985e-35,1.1283451988678985e-35,t=0.949999988079 node=3843,0,1e-12,0
1.0,frame,displacement,5969,1.690582059492038e-07,2.9157763325822097e-07,100.0,1.7494737436029038e-12,t=1 node=802,1.0990964458392704e-35,1.0990964458392704e-35,t=1 node=5053,0,0.0,128,1.1774515243538856e-35,1.1774515243538856e-35,t=1 node=3843,0,1e-12,0
0.05000000074505806,frame,reaction,5969,3.266574419353295e-05,4.129402644172156e-05,298.7352091306765,4.151343701821419e-07,t=0.0500000007451 node=1,2.4077386614505735e-13,7.192763125604522e-13,t=0.0500000007451 node=4007,5199,4.151343701821419e-07,1,2.4077386614505735e-13,7.192763125604522e-13,t=0.0500000007451 node=1,0,1e-05,0
0.10000000149011612,frame,reaction,5969,1.5240191335363552e-06,2.1030955553357527e-06,6163.457454790045,4.249842012787947e-08,t=0.10000000149 node=1,1.3519092509029679e-13,8.332435150677523e-12,t=0.10000000149 node=1835,5199,5.38073177733085e-11,1,1.3519092509029679e-13,8.332435150677523e-12,t=0.10000000149 node=1,0,1e-05,0
0.15000000596046448,frame,reaction,5969,1.644246229747369e-05,2.32651001127465e-05,1723.0171429212317,7.17122823084565e-07,t=0.15000000596 node=1,3.125239243445085e-13,5.384840792186062e-12,t=0.15000000596 node=3716,5199,4.7369305541546804e-11,1,3.125239243445085e-13,5.384840792186062e-12,t=0.15000000596 node=1,0,1e-05,0
0.20000000298023224,frame,reaction,5969,7.637179888799442e-06,1.177086997804127e-05,4310.764842754077,4.873424594834147e-07,t=0.20000000298 node=1,3.019449252797937e-13,1.3016135683441412e-11,t=0.20000000298 node=3716,5199,5.298400570235661e-11,1,3.019449252797937e-13,1.3016135683441412e-11,t=0.20000000298 node=1,0,1e-05,0
0.25,frame,reaction,5969,2.406441547534074e-05,3.1989271411205266e-05,1315.731410511974,1.738187455207483e-06,t=0.25 node=1,6.955876852772119e-13,9.15206566284545e-12,t=0.25 node=5954,5199,1.738187455207483e-06,1,6.955876852772119e-13,9.15206566284545e-12,t=0.25 node=1,0,1e-05,0
0.30000001192092896,frame,reaction,5969,3.037890082459833e-06,3.341262269676141e-06,1602.1895515619601,2.3219933803125746e-07,t=0.300000011921 node=1,8.104577682325471e-13,1.2985069682444117e-11,t=0.300000011921 node=3783,5199,7.750720136358876e-11,1,8.104577682325471e-13,1.2985069682444117e-11,t=0.300000011921 node=1,0,1e-05,0
0.3499999940395355,frame,reaction,5969,2.0404334648023984e-06,2.423705995220374e-06,2523.3687818632934,2.092432720702943e-07,t=0.34999999404 node=1,5.846925762914624e-13,1.475394994001098e-11,t=0.34999999404 node=2026,5199,1.183843364327733e-10,1,5.846925762914624e-13,1.475394994001098e-11,t=0.34999999404 node=1,0,1e-05,0
0.4000000059604645,frame,reaction,5969,1.7239650364424472e-06,2.2689515914725525e-06,689.7053612053077,2.493575415980197e-07,t=0.40000000596 node=1,1.1065593387693425e-12,7.631999084410157e-12,t=0.40000000596 node=1834,5199,8.382284982466915e-11,1,1.1065593387693425e-12,7.631999084410157e-12,t=0.40000000596 node=1,0,1e-05,0
0.44999998807907104,frame,reaction,5969,1.7059212448071106e-06,2.2120371312172892e-06,3023.0528718955616,3.000974667088116e-07,t=0.449999988079 node=1,4.548488208890595e-13,1.3750320342669813e-11,t=0.449999988079 node=1834,5199,1.7244284607884223e-10,1,4.548488208890595e-13,1.3750320342669813e-11,t=0.449999988079 node=1,0,1e-05,0
0.5,frame,reaction,5969,1.831132002912592e-06,2.1487603820964145e-06,712.5880126276052,3.5165690982206546e-07,t=0.5 node=1,1.3334928264186943e-12,9.502310030308654e-12,t=0.5 node=1834,5199,1.5543140675902196e-10,1,1.3334928264186943e-12,9.502310030308654e-12,t=0.5 node=1,0,1e-05,0
0.550000011920929,frame,reaction,5969,3.035096230646263e-05,3.392833001642639e-05,3672.892767370345,6.5521020868525764e-06,t=0.550000011921 node=1,7.755064464621755e-13,2.8483520182600024e-11,t=0.550000011921 node=5875,5199,6.5521020868525764e-06,1,7.755064464621755e-13,2.8483520182600024e-11,t=0.550000011921 node=1,0,1e-05,0
0.6000000238418579,frame,reaction,5969,2.3377791312763573e-06,2.460216900297871e-06,1626.1828579010555,5.492323930518416e-07,t=0.600000023842 node=1,1.2104659758848208e-12,1.968439020056368e-11,t=0.600000023842 node=1951,5199,1.0051306037699567e-10,1,1.2104659758848208e-12,1.968439020056368e-11,t=0.600000023842 node=1,0,1e-05,0
0.6499999761581421,frame,reaction,5969,2.8707611609791835e-06,3.4057415688770144e-06,2098.267934231044,8.650284187726616e-07,t=0.649999976158 node=1,1.0412439584362052e-12,2.184808809698491e-11,t=0.649999976158 node=1739,5199,9.132980283947887e-11,1,1.0412439584362052e-12,2.184808809698491e-11,t=0.649999976158 node=1,0,1e-05,0
0.699999988079071,frame,reaction,5969,3.8609133351764195e-06,5.394860390389992e-06,2586.087981945628,1.5392741236914765e-06,t=0.699999988079 node=1,9.073051218984848e-13,2.3463708716993845e-11,t=0.699999988079 node=1951,5199,1.1731220445719222e-10,1,9.073051218984848e-13,2.3463708716993845e-11,t=0.699999988079 node=1,0,1e-05,0
0.75,frame,reaction,5969,4.205227072668749e-06,5.498933743879672e-06,2738.987829340849,1.7443722839992417e-06,t=0.75 node=1,6.573087395239542e-13,1.800360637675485e-11,t=0.75 node=1739,5199,1.26591239400508e-10,1,6.573087395239542e-13,1.800360637675485e-11,t=0.75 node=1,0,1e-05,0
0.800000011920929,frame,reaction,5969,4.936509014980863e-06,6.395632501276773e-06,2604.266608411871,2.2364639777631e-06,t=0.800000011921 node=1,9.62550326425071e-13,2.506737674024759e-11,t=0.800000011921 node=1739,5199,1.2128660938255325e-10,1,9.62550326425071e-13,2.506737674024759e-11,t=0.800000011921 node=1,0,1e-05,0
0.8500000238418579,frame,reaction,5969,5.543412839516923e-06,7.011690021359083e-06,923.044352610645,2.674676814379636e-06,t=0.850000023842 node=1,1.6221796524579513e-12,1.4973437671212106e-11,t=0.850000023842 node=1739,5199,1.810428275883113e-10,1,1.6221796524579513e-12,1.4973437671212106e-11,t=0.850000023842 node=1,0,1e-05,0
0.8999999761581421,frame,reaction,5969,5.104300200881292e-06,4.570347938639984e-06,1675.4521387972793,1.8796043347230473e-06,t=0.899999976158 node=1,1.4997997210059384e-12,2.5128426503269623e-11,t=0.899999976158 node=1739,5199,2.440882857002501e-10,1,1.4997997210059384e-12,2.5128426503269623e-11,t=0.899999976158 node=1,0,1e-05,0
0.949999988079071,frame,reaction,5969,5.4829991286984e-06,4.671584801799569e-06,2754.3948359260876,2.050994819325991e-06,t=0.949999988079 node=1,8.535260599913529e-13,2.3509477719685225e-11,t=0.949999988079 node=3719,5199,1.8671348666325823e-10,1,8.535260599913529e-13,2.3509477719685225e-11,t=0.949999988079 node=1,0,1e-05,0
1.0,frame,reaction,5969,5.470862953275497e-06,5.2075820386765635e-06,1011.8556236703095,2.4203202997574948e-06,t=1 node=1,1.8113380342851306e-12,1.8328125763593332e-11,t=1 node=3655,5199,2.2970437647720762e-10,1,1.8113380342851306e-12,1.8328125763593332e-11,t=1 node=1,0,1e-05,0
0.05000000074505806,frame,heat_reaction,1617,8.16731586094531e-05,3.186983988657179e-05,0.00017799756205693812,1.5355360914542059e-10,t=0.0500000007451 node=813,3.0050768972785296e-06,5.348963615092061e-12,t=0.0500000007451 node=1105,1345,2.472888549069933e-14,0,0.0,0.0,,0,1e-07,1
0.10000000149011612,frame,heat_reaction,1617,7.396547062900236e-05,1.8101878545718955e-06,0.0004496514748554731,8.484790284648061e-10,t=0.10000000149 node=829,1.4668483864931889e-05,6.595705403760334e-11,t=0.10000000149 node=1163,1345,6.845259493785949e-15,0,0.0,0.0,,0,1e-07,1
0.15000000596046448,frame,heat_reaction,1617,0.00043983595423994397,7.721815220635095e-05,0.0008877272022693854,1.49644886070395e-08,t=0.15000000596 node=1524,0.0004229101850243553,3.7542887536289905e-09,t=0.15000000596 node=1143,1345,6.098420379796465e-15,0,0.0,0.0,,0,1e-07,1
0.20000000298023224,frame,heat_reaction,1617,0.00011255672199553965,2.3539736319433952e-05,0.0010417230883128764,1.0493634718979072e-08,t=0.20000000298 node=811,8.736938672645984e-05,9.101470736468976e-10,t=0.20000000298 node=955,1345,6.1784345001258956e-15,0,0.0,0.0,,0,1e-07,1
0.25,frame,heat_reaction,1617,5.5028765800303225e-05,6.949287615479098e-06,0.0010220675754394123,9.498141731456577e-09,t=0.25 node=809,0.0001532482405159818,1.5663005762452543e-09,t=0.25 node=919,1345,5.275253053393242e-12,0,0.0,0.0,,0,1e-07,1
0.30000001192092896,frame,heat_reaction,1617,4.9881031916979583e-05,2.982288462824974e-05,0.0008759859365894438,1.0991790720671357e-08,t=0.300000011921 node=817,0.00023393880044256932,2.0492709921029507e-09,t=0.300000011921 node=1007,1345,6.339763783391739e-15,0,0.0,0.0,,0,1e-07,1
0.3499999940395355,frame,heat_reaction,1617,6.598722955691862e-05,8.017050240178872e-05,0.0004986671888031493,1.9694524101832034e-08,t=0.34999999404 node=813,0.00030004180617499104,1.4962100400870218e-09,t=0.34999999404 node=1015,1345,6.571132527000145e-15,0,0.0,0.0,,0,1e-07,1
0.4000000059604645,frame,heat_reaction,1617,0.00010517668941591761,0.00011234082506382452,0.0002967978125045157,3.4003786283237636e-08,t=0.40000000596 node=975,0.011456885748684646,3.4003786283237636e-08,t=0.40000000596 node=975,1345,6.3931065302780254e-15,0,0.0,0.0,,0,1e-07,1
0.44999998807907104,frame,heat_reaction,1617,0.00015873609233608784,0.00016122428001677692,0.0006534530135517913,6.524317834946669e-08,t=0.449999988079 node=929,0.006031721284417391,3.9414464502070257e-08,t=0.449999988079 node=959,1345,7.288440684316555e-15,0,0.0,0.0,,0,1e-07,1
0.5,frame,heat_reaction,1617,0.0002269699086939562,0.0002145796768878751,0.0011561532310423624,1.1593586834134084e-07,t=0.5 node=852,0.0019144524641941246,2.2134004021550496e-08,t=0.5 node=963,1345,6.940628627383205e-15,0,0.0,0.0,,0,1e-07,1
0.550000011920929,frame,heat_reaction,1617,0.00028998671162136096,0.0002668235280905477,0.001767240440991063,1.7652009778185151e-07,t=0.550000011921 node=867,0.002048112104501689,3.619506538758699e-08,t=0.550000011921 node=963,1345,8.372358253731782e-15,0,0.0,0.0,,0,1e-07,1
0.6000000238418579,frame,heat_reaction,1617,0.0003566497347567634,0.0003303860712298842,0.0024030045426357083,2.4959606124627665e-07,t=0.600000023842 node=852,0.002155270759741019,5.1791254262675834e-08,t=0.600000023842 node=963,1345,6.424114712411111e-15,0,0.0,0.0,,0,1e-07,1
0.6499999761581421,frame,heat_reaction,1617,0.0004339633199699533,0.0003902290183436469,0.0030892931882980728,3.46393041084081e-07,t=0.649999976158 node=852,0.0022334103374959343,6.89965934230069e-08,t=0.649999976158 node=963,1345,5.929284840888727e-15,0,0.0,0.0,,0,1e-07,1
0.699999988079071,frame,heat_reaction,1617,0.0005040345994072968,0.00028012928407789944,0.004095563390327254,4.4780764131210904e-07,t=0.699999988079 node=852,0.0022742077106439923,9.314161841713492e-08,t=0.699999988079 node=963,1345,5.4262150328554526e-15,0,0.0,0.0,,0,1e-07,1
0.75,frame,heat_reaction,1617,0.0005904770747401344,0.00033409352858383956,0.004863780740543389,5.759992545324721e-07,t=0.75 node=852,0.0022787072177062042,1.1083132278816646e-07,t=0.75 node=963,1345,5.8494875609937935e-15,0,0.0,0.0,,0,1e-07,1
0.800000011920929,frame,heat_reaction,1617,0.0006772753757553259,0.0003782912209124918,0.005970975983340165,7.207238416281903e-07,t=0.800000011921 node=852,0.0022673471216426815,1.3538275209223904e-07,t=0.800000011921 node=948,1345,5.090979721122935e-15,0,0.0,0.0,,0,1e-07,1
0.8500000238418579,frame,heat_reaction,1617,0.0007439579461027819,0.0004257477947205734,0.007157965865917943,8.533943313890346e-07,t=0.850000023842 node=852,0.0022199535972586477,1.5890352073099148e-07,t=0.850000023842 node=963,1345,6.279698983036042e-15,0,0.0,0.0,,0,1e-07,1
0.8999999761581421,frame,heat_reaction,1617,0.0008151774374203284,0.0004722854467185333,0.007837321679193142,9.904750321657052e-07,t=0.899999976158 node=852,0.002148537704644637,1.683878113117529e-07,t=0.899999976158 node=963,1345,7.119305145408816e-15,0,0.0,0.0,,0,1e-07,1
0.949999988079071,frame,heat_reaction,1617,0.0008745636744253161,0.0005097379072358518,0.008989820900743106,1.1133165068663575e-06,t=0.949999988079 node=867,0.0020595559118367635,1.8515038782479162e-07,t=0.949999988079 node=948,1345,6.6856242764146145e-15,0,0.0,0.0,,0,1e-07,1
1.0,frame,heat_reaction,1617,0.0009413328821289846,0.0005567863815494898,0.009821198201258145,1.2370086833607408e-06,t=1 node=867,0.0019441284570133406,1.9093670905034194e-07,t=1 node=948,1345,5.918876500032866e-15,0,0.0,0.0,,0,1e-07,1
0.05000000074505806,frame,contact_gap,416,0.0003155975950038617,0.00031858133347548216,0.0003215462706376704,1.0159857633676244e-11,t=0.0500000007451 node=622,2.7772875803023034e-06,8.930264639345252e-12,t=0.0500000007451 node=25,0,0.0,0,0.0,0.0,,0,1e-10,1
0.10000000149011612,frame,contact_gap,416,0.00034678101604169125,0.00036842066927385113,0.00036842068590357965,1.0463364220299534e-11,t=0.10000000149 node=88,2.8400588296602674e-06,1.0463364220299534e-11,t=0.10000000149 node=88,0,0.0,0,0.0,0.0,,0,1e-10,1
0.15000000596046448,frame,contact_gap,416,0.00041938480239274325,0.00045995612089456115,0.00045995615858998617,1.1347756982519485e-11,t=0.15000000596 node=49,2.467138828471497e-06,1.1347756982519485e-11,t=0.15000000596 node=49,0,0.0,0,0.0,0.0,,0,1e-10,1
0.20000000298023224,frame,contact_gap,416,0.0005855466748310797,0.0005988469719388487,0.0011409780803892245,1.2441799819461798e-11,t=0.20000000298 node=534,2.60594229985409e-07,2.9733230428926003e-12,t=0.20000000298 node=49,0,0.0,0,0.0,0.0,,0,1e-10,1
