case,variable,count,max_absolute_error,max_absolute_reference,relative_peak_error
b37_quad4_contact,time_whole,1,0.0,1.0,0.0
b37_quad4_contact,vals_nod_var1,40,0.0,300.0,0.0
b37_quad4_contact,vals_nod_var2,40,0.0,2e-06,0.0
b37_quad4_contact,vals_nod_var3,40,0.0,2e-06,0.0
b37_quad4_contact,vals_nod_var4,40,0.0,1.0998813986133892e-07,0.0
b37_quad4_contact,vals_nod_var5,4,0.0,8.323444255898694e-08,0.0
b37_quad4_contact,vals_nod_var6,4,0.0,83234.44255898695,0.0
b37_quad4_contact,vals_nod_var7,4,0.0,83.23444255898696,0.0
b37_quad4_contact,vals_nod_var8,4,0.0,8.323444255898696e-11,0.0
b37_quad4_contact,vals_nod_var9,4,0.0,1.0,0.0
b37_quad4_contact,vals_nod_var10,4,0.0,1.0,0.0
b37_quad4_contact,vals_nod_var11,4,0.0,1.0,0.0
b37_quad4_contact,vals_nod_var12,4,0.0,2.500000113020225e-05,0.0
b37_quad4_contact,vals_nod_var13,4,0.0,2.0808610282771047,0.0
b37_quad4_contact,vals_nod_var14,4,0.0,83234.44255898695,0.0
b37_quad4_contact,vals_nod_var15,4,0.0,0.00999883470833653,0.0
b37_quad4_contact,vals_nod_var16,4,0.0,0.010001995983798738,0.0
b37_quad4_contact,vals_nod_var17,4,0.0,0.01000000046818247,0.0
b37_quad4_contact,vals_nod_var18,4,0.0,2.0808610143511914,0.0
b37_quad4_contact,vals_nod_var19,4,0.0,0.00024253444585695087,0.0
b37_quad4_contact,vals_nod_var20,4,0.0,3.151557685906237e-16,0.0
b37_quad4_contact,vals_nod_var21,4,0.0,2.425240182044219e-07,0.0
b37_quad4_contact,vals_nod_var22,4,0.0,0.0020807976799402162,0.0
b37_quad4_contact,vals_nod_var23,4,0.0,1.929297850674144e-05,0.0
b37_quad4_contact,vals_nod_var24,4,0.0,2.427867152150357e-10,0.0
b37_quad4_contact,vals_nod_var25,4,0.0,2.098551416437528e-06,0.0
b37_quad4_contact,vals_nod_var26,4,0.0,1.7483001245233388e-08,0.0
b37_quad4_contact,vals_nod_var27,4,0.0,9.700960289614993e-15,0.0
b37_quad4_contact,vals_nod_var28,4,0.0,8.323190862546794e-11,0.0
b37_quad4_contact,vals_nod_var29,4,0.0,7.71719105381711e-13,0.0
b37_quad4_contact,vals_nod_var30,4,0.0,0.002080861028277105,0.0
b37_quad4_contact,vals_nod_var31,4,0.0,8.324624501453992e-08,0.0
b37_quad4_contact,vals_nod_var32,4,0.0,83246.24501453993,0.0
b37_quad4_contact,vals_nod_var33,4,0.0,83.24624501453992,0.0
b37_quad4_contact,vals_nod_var34,4,0.0,8.324624501453993e-11,0.0
b37_quad4_contact,vals_nod_var35,4,0.0,1.0,0.0
b37_quad4_contact,vals_nod_var36,4,0.0,1.0,0.0
b37_quad4_contact,vals_nod_var37,4,0.0,1.0,0.0
b37_quad4_contact,vals_nod_var38,4,0.0,2.5000001431515623e-05,0.0
b37_quad4_contact,vals_nod_var39,4,0.0,2.081156098229108,0.0
b37_quad4_contact,vals_nod_var40,4,0.0,83246.24501453993,0.0
b37_quad4_contact,vals_nod_var41,4,0.0,0.00999883502234473,0.0
b37_quad4_contact,vals_nod_var42,4,0.0,0.030001995613124756,0.0
b37_quad4_contact,vals_nod_var43,4,0.0,0.010000000629529307,0.0
b37_quad4_contact,vals_nod_var44,4,0.0,2.081156084198803,0.0
b37_quad4_contact,vals_nod_var45,4,0.0,1.1451350225100278e-06,0.0
b37_quad4_contact,vals_nod_var46,4,0.0,0.00024165511964515312,0.0
b37_quad4_contact,vals_nod_var47,4,0.0,1.2086320219862786e-08,0.0
b37_quad4_contact,vals_nod_var48,4,0.0,0.002078034974991037,0.0
b37_quad4_contact,vals_nod_var49,4,0.0,0.00011393571768380752,0.0
b37_quad4_contact,vals_nod_var50,4,0.0,1.1480135766243363e-11,0.0
b37_quad4_contact,vals_nod_var51,4,0.0,2.0077078534787467e-06,0.0
b37_quad4_contact,vals_nod_var52,4,0.0,1.082213183037223e-07,0.0
b37_quad4_contact,vals_nod_var53,4,0.0,4.834528150978335e-16,0.0
b37_quad4_contact,vals_nod_var54,4,0.0,8.312140008338934e-11,0.0
b37_quad4_contact,vals_nod_var55,4,0.0,4.557428766772663e-12,0.0
b37_quad4_contact,vals_nod_var56,4,0.0,0.002081156098229108,0.0
b37_quad4_contact,vals_nod_var57,40,0.0,9.704046296405892e-16,0.0
b37_quad4_contact,vals_nod_var58,40,0.0,2.7703642473181063,0.0
b37_quad4_contact,vals_nod_var59,40,0.0,0.5449187882293579,0.0
b37_quad4_contact,vals_nod_var60,40,0.0,0.545056761263119,0.0
b37_quad4_contact,vals_nod_var61,40,0.0,1.0,0.0
b37_quad4_contact,vals_nod_var62,40,0.0,1.0,0.0
b37_quad4_contact,vals_nod_var63,40,0.0,1.0,0.0
b37_quad4_contact,vals_nod_var64,40,0.0,1.0,0.0
b37_quad4_contact,vals_glo_var,7,0.0,8.322884921492179,0.0
b37_quad4_contact,vals_elem_var1eb1,2,0.0,88813.21234375623,0.0
b37_quad4_contact,vals_elem_var2eb1,2,0.0,12601.656687761515,0.0
b37_quad4_contact,vals_elem_var3eb1,2,0.0,7820.311344245107,0.0
b37_quad4_contact,vals_elem_var4eb1,2,0.0,10982.13198083724,0.0
b37_quad4_contact,vals_elem_var5eb1,2,0.0,646.6664211278865,0.0
b37_quad4_contact,vals_elem_var6eb1,2,0.0,699.8089497039978,0.0
b37_quad4_contact,vals_elem_var7eb1,2,0.0,92649.6516024965,0.0
b37_quad4_contact,vals_elem_var8eb1,2,0.0,21051.315520641496,0.0
b37_quad4_contact,vals_elem_var9eb1,2,0.0,4998.8585724175055,0.0
b37_quad4_contact,vals_elem_var10eb1,2,0.0,44634.04158078418,0.0
b37_quad4_contact,vals_elem_var11eb1,2,0.0,2413.391939198003,0.0
b37_quad4_contact,vals_elem_var12eb1,2,0.0,699.808949725848,0.0
b37_quad4_contact,vals_elem_var13eb1,2,0.0,89112.45753552302,0.0
b37_quad4_contact,vals_elem_var14eb1,2,0.0,12681.738748156431,0.0
b37_quad4_contact,vals_elem_var15eb1,2,0.0,7869.968818208725,0.0
b37_quad4_contact,vals_elem_var16eb1,2,0.0,11259.84530835935,0.0
b37_quad4_contact,vals_elem_var17eb1,2,0.0,646.66642112614,0.0
b37_quad4_contact,vals_elem_var18eb1,2,0.0,700.6508685900945,0.0
b37_quad4_contact,vals_elem_var19eb1,2,0.0,92968.38936735928,0.0
b37_quad4_contact,vals_elem_var20eb1,2,0.0,21182.704625549202,0.0
b37_quad4_contact,vals_elem_var21eb1,2,0.0,4938.677466873149,0.0
b37_quad4_contact,vals_elem_var22eb1,2,0.0,44658.11165250714,0.0
b37_quad4_contact,vals_elem_var23eb1,2,0.0,2413.391939191485,0.0
b37_quad4_contact,vals_elem_var24eb1,2,0.0,700.6508685985352,0.0
b37_quad4_contact,vals_elem_var25eb1,2,0.0,88813.21234375134,0.0
b37_quad4_contact,vals_elem_var26eb1,2,0.0,12601.656687759747,0.0
b37_quad4_contact,vals_elem_var27eb1,2,0.0,7820.311344241981,0.0
b37_quad4_contact,vals_elem_var28eb1,2,0.0,10982.131980850821,0.0
b37_quad4_contact,vals_elem_var29eb1,2,0.0,646.6664211204723,0.0
b37_quad4_contact,vals_elem_var30eb1,2,0.0,699.8089497198764,0.0
b37_quad4_contact,vals_elem_var31eb1,2,0.0,92649.65160249284,0.0
b37_quad4_contact,vals_elem_var32eb1,2,0.0,21051.315520642198,0.0
b37_quad4_contact,vals_elem_var33eb1,2,0.0,4998.858572393965,0.0
b37_quad4_contact,vals_elem_var34eb1,2,0.0,44634.041580846315,0.0
b37_quad4_contact,vals_elem_var35eb1,2,0.0,2413.3919391703334,0.0
b37_quad4_contact,vals_elem_var36eb1,2,0.0,699.8089496980227,0.0
b37_quad4_contact,vals_elem_var37eb1,2,0.0,89112.45753558341,0.0
b37_quad4_contact,vals_elem_var38eb1,2,0.0,12681.738748183137,0.0
b37_quad4_contact,vals_elem_var39eb1,2,0.0,7869.968818242414,0.0
b37_quad4_contact,vals_elem_var40eb1,2,0.0,11259.845308355922,0.0
b37_quad4_contact,vals_elem_var41eb1,2,0.0,646.6664211222186,0.0
b37_quad4_contact,vals_elem_var42eb1,2,0.0,700.6508686129575,0.0
b37_quad4_contact,vals_elem_var43eb1,2,0.0,92968.38936741331,0.0
b37_quad4_contact,vals_elem_var44eb1,2,0.0,21182.704625563187,0.0
b37_quad4_contact,vals_elem_var45eb1,2,0.0,4938.677466869103,0.0
b37_quad4_contact,vals_elem_var46eb1,2,0.0,44658.11165247899,0.0
b37_quad4_contact,vals_elem_var47eb1,2,0.0,2413.3919391768527,0.0
b37_quad4_contact,vals_elem_var48eb1,2,0.0,700.6508686045202,0.0
b37_quad4_contact,vals_elem_var1eb2,1,0.0,83309.00284928616,0.0
b37_quad4_contact,vals_elem_var2eb2,1,0.0,70.4515951760283,0.0
b37_quad4_contact,vals_elem_var3eb2,1,0.0,16.938907871281824,0.0
b37_quad4_contact,vals_elem_var4eb2,1,0.0,15.281523571554626,0.0
b37_quad4_contact,vals_elem_var5eb2,1,0.0,21.29745617583126,0.0
b37_quad4_contact,vals_elem_var6eb2,1,0.0,7.782192450498194,0.0
b37_quad4_contact,vals_elem_var7eb2,1,0.0,83316.6973604624,0.0
b37_quad4_contact,vals_elem_var8eb2,1,0.0,54.711847785853365,0.0
b37_quad4_contact,vals_elem_var9eb2,1,0.0,40.37316643771023,0.0
b37_quad4_contact,vals_elem_var10eb2,1,0.0,155.12045883946757,0.0
b37_quad4_contact,vals_elem_var11eb2,1,0.0,5.706636183152695,0.0
b37_quad4_contact,vals_elem_var12eb2,1,0.0,7.782192450306341,0.0
b37_quad4_contact,vals_elem_var13eb2,1,0.0,83150.94754384727,0.0
b37_quad4_contact,vals_elem_var14eb2,1,0.0,51.17096992090679,0.0
b37_quad4_contact,vals_elem_var15eb2,1,0.0,19.493832470669588,0.0
b37_quad4_contact,vals_elem_var16eb2,1,0.0,11.258905464574392,0.0
b37_quad4_contact,vals_elem_var17eb2,1,0.0,21.297456181618195,0.0
b37_quad4_contact,vals_elem_var18eb2,1,0.0,7.808627600474876,0.0
b37_quad4_contact,vals_elem_var19eb2,1,0.0,83137.85429502069,0.0
b37_quad4_contact,vals_elem_var20eb2,1,0.0,46.1229573082321,0.0
b37_quad4_contact,vals_elem_var21eb2,1,0.0,37.635093909931996,0.0
b37_quad4_contact,vals_elem_var22eb2,1,0.0,151.09784073248352,0.0
b37_quad4_contact,vals_elem_var23eb2,1,0.0,5.706636184670577,0.0
b37_quad4_contact,vals_elem_var24eb2,1,0.0,7.808627562351616,0.0
b37_quad4_contact,vals_elem_var25eb2,1,0.0,83309.00284928207,0.0
b37_quad4_contact,vals_elem_var26eb2,1,0.0,70.45159516820853,0.0
b37_quad4_contact,vals_elem_var27eb2,1,0.0,16.93890787500877,0.0
b37_quad4_contact,vals_elem_var28eb2,1,0.0,15.281523617828883,0.0
b37_quad4_contact,vals_elem_var29eb2,1,0.0,21.29745620167075,0.0
b37_quad4_contact,vals_elem_var30eb2,1,0.0,7.782192420830871,0.0
b37_quad4_contact,vals_elem_var31eb2,1,0.0,83316.69736046114,0.0
b37_quad4_contact,vals_elem_var32eb2,1,0.0,54.71184778366689,0.0
b37_quad4_contact,vals_elem_var33eb2,1,0.0,40.37316643862051,0.0
b37_quad4_contact,vals_elem_var34eb2,1,0.0,155.12045884744873,0.0
b37_quad4_contact,vals_elem_var35eb2,1,0.0,5.706636190074855,0.0
b37_quad4_contact,vals_elem_var36eb2,1,0.0,7.782192421030348,0.0
b37_quad4_contact,vals_elem_var37eb2,1,0.0,83150.9475438942,0.0
b37_quad4_contact,vals_elem_var38eb2,1,0.0,51.170969903225256,0.0
b37_quad4_contact,vals_elem_var39eb2,1,0.0,19.493832441420977,0.0
b37_quad4_contact,vals_elem_var40eb2,1,0.0,11.258905515099908,0.0
b37_quad4_contact,vals_elem_var41eb2,1,0.0,21.297456195870264,0.0
b37_quad4_contact,vals_elem_var42eb2,1,0.0,7.808627532463743,0.0
b37_quad4_contact,vals_elem_var43eb2,1,0.0,83137.85429507043,0.0
b37_quad4_contact,vals_elem_var44eb2,1,0.0,46.12295728492288,0.0
b37_quad4_contact,vals_elem_var45eb2,1,0.0,37.63509388349723,0.0
b37_quad4_contact,vals_elem_var46eb2,1,0.0,151.0978407447333,0.0
b37_quad4_contact,vals_elem_var47eb2,1,0.0,5.706636188501067,0.0
b37_quad4_contact,vals_elem_var48eb2,1,0.0,7.8086275705548145,0.0
b37_quad4_contact,vals_elem_var1eb3,2,0.0,88865.54627721796,0.0
b37_quad4_contact,vals_elem_var2eb3,2,0.0,7780.725817886008,0.0
b37_quad4_contact,vals_elem_var3eb3,2,0.0,12604.549086629557,0.0
b37_quad4_contact,vals_elem_var4eb3,2,0.0,557.5672756857491,0.0
b37_quad4_contact,vals_elem_var5eb3,2,0.0,664.002783843901,0.0
b37_quad4_contact,vals_elem_var6eb3,2,0.0,11113.063633757825,0.0
b37_quad4_contact,vals_elem_var7eb3,2,0.0,92735.78567632484,0.0
b37_quad4_contact,vals_elem_var8eb3,2,0.0,5056.829556993214,0.0
b37_quad4_contact,vals_elem_var9eb3,2,0.0,21129.13391465318,0.0
b37_quad4_contact,vals_elem_var10eb3,2,0.0,713.2219112247551,0.0
b37_quad4_contact,vals_elem_var11eb3,2,0.0,2478.0921256726147,0.0
b37_quad4_contact,vals_elem_var12eb3,2,0.0,44635.19828685081,0.0
b37_quad4_contact,vals_elem_var13eb3,2,0.0,89061.65243344424,0.0
b37_quad4_contact,vals_elem_var14eb3,2,0.0,7907.021895831845,0.0
b37_quad4_contact,vals_elem_var15eb3,2,0.0,12674.35916490999,0.0
b37_quad4_contact,vals_elem_var16eb3,2,0.0,842.6161643451676,0.0
b37_quad4_contact,vals_elem_var17eb3,2,0.0,642.0287148046909,0.0
b37_quad4_contact,vals_elem_var18eb3,2,0.0,11129.21399918985,0.0
b37_quad4_contact,vals_elem_var19eb3,2,0.0,92880.45095888372,0.0
b37_quad4_contact,vals_elem_var20eb3,2,0.0,4880.714864615163,0.0
b37_quad4_contact,vals_elem_var21eb3,2,0.0,21096.062245598812,0.0
b37_quad4_contact,vals_elem_var22eb3,2,0.0,686.9615288061583,0.0
b37_quad4_contact,vals_elem_var23eb3,2,0.0,2396.0837835692537,0.0
b37_quad4_contact,vals_elem_var24eb3,2,0.0,44656.12000283765,0.0
b37_quad4_contact,vals_elem_var25eb3,2,0.0,88865.54627724864,0.0
b37_quad4_contact,vals_elem_var26eb3,2,0.0,7780.725817904832,0.0
b37_quad4_contact,vals_elem_var27eb3,2,0.0,12604.549086643958,0.0
b37_quad4_contact,vals_elem_var28eb3,2,0.0,557.5672756893837,0.0
b37_quad4_contact,vals_elem_var29eb3,2,0.0,664.0027838504557,0.0
b37_quad4_contact,vals_elem_var30eb3,2,0.0,11113.063633747654,0.0
b37_quad4_contact,vals_elem_var31eb3,2,0.0,92735.78567635154,0.0
b37_quad4_contact,vals_elem_var32eb3,2,0.0,5056.829557003981,0.0
b37_quad4_contact,vals_elem_var33eb3,2,0.0,21129.133914659546,0.0
b37_quad4_contact,vals_elem_var34eb3,2,0.0,713.2219112423961,0.0
b37_quad4_contact,vals_elem_var35eb3,2,0.0,2478.0921256970746,0.0
b37_quad4_contact,vals_elem_var36eb3,2,0.0,44635.198286805135,0.0
b37_quad4_contact,vals_elem_var37eb3,2,0.0,89061.65243340677,0.0
b37_quad4_contact,vals_elem_var38eb3,2,0.0,7907.02189581217,0.0
b37_quad4_contact,vals_elem_var39eb3,2,0.0,12674.35916489474,0.0
b37_quad4_contact,vals_elem_var40eb3,2,0.0,842.6161643415237,0.0
b37_quad4_contact,vals_elem_var41eb3,2,0.0,642.0287148090151,0.0
b37_quad4_contact,vals_elem_var42eb3,2,0.0,11129.213999197584,0.0
b37_quad4_contact,vals_elem_var43eb3,2,0.0,92880.45095885033,0.0
b37_quad4_contact,vals_elem_var44eb3,2,0.0,4880.714864605393,0.0
b37_quad4_contact,vals_elem_var45eb3,2,0.0,21096.06224559165,0.0
b37_quad4_contact,vals_elem_var46eb3,2,0.0,686.9615287885097,0.0
b37_quad4_contact,vals_elem_var47eb3,2,0.0,2396.0837835853936,0.0
b37_quad4_contact,vals_elem_var48eb3,2,0.0,44656.1200028864,0.0
b37_quad4_contact,vals_elem_var1eb4,1,0.0,83320.1972741806,0.0
b37_quad4_contact,vals_elem_var2eb4,1,0.0,67.79452915368988,0.0
b37_quad4_contact,vals_elem_var3eb4,1,0.0,34.61011116579097,0.0
b37_quad4_contact,vals_elem_var4eb4,1,0.0,4.382778720522974,0.0
b37_quad4_contact,vals_elem_var5eb4,1,0.0,24.007472171703295,0.0
b37_quad4_contact,vals_elem_var6eb4,1,0.0,5.834526403137958,0.0
b37_quad4_contact,vals_elem_var7eb4,1,0.0,83327.65845132469,0.0
b37_quad4_contact,vals_elem_var8eb4,1,0.0,59.3787777323682,0.0
b37_quad4_contact,vals_elem_var9eb4,1,0.0,50.48703973120782,0.0
b37_quad4_contact,vals_elem_var10eb4,1,0.0,162.22242738673242,0.0
b37_quad4_contact,vals_elem_var11eb4,1,0.0,6.43278278073525,0.0
b37_quad4_contact,vals_elem_var12eb4,1,0.0,5.8345264209430105,0.0
b37_quad4_contact,vals_elem_var13eb4,1,0.0,83141.75437217335,0.0
b37_quad4_contact,vals_elem_var14eb4,1,0.0,69.4418661714341,0.0
b37_quad4_contact,vals_elem_var15eb4,1,0.0,6.59639551633423,0.0
b37_quad4_contact,vals_elem_var16eb4,1,0.0,3.9054915819071767,0.0
b37_quad4_contact,vals_elem_var17eb4,1,0.0,24.007472170961293,0.0
b37_quad4_contact,vals_elem_var18eb4,1,0.0,11.740162929362787,0.0
b37_quad4_contact,vals_elem_var19eb4,1,0.0,83125.78263014015,0.0
b37_quad4_contact,vals_elem_var20eb4,1,0.0,54.424698415471205,0.0
b37_quad4_contact,vals_elem_var21eb4,1,0.0,37.58530530549159,0.0
b37_quad4_contact,vals_elem_var22eb4,1,0.0,161.74514024807894,0.0
b37_quad4_contact,vals_elem_var23eb4,1,0.0,6.432782780525186,0.0
b37_quad4_contact,vals_elem_var24eb4,1,0.0,11.740162951514396,0.0
b37_quad4_contact,vals_elem_var25eb4,1,0.0,83320.19727420487,0.0
b37_quad4_contact,vals_elem_var26eb4,1,0.0,67.7945291665693,0.0
b37_quad4_contact,vals_elem_var27eb4,1,0.0,34.610111177166054,0.0
b37_quad4_contact,vals_elem_var28eb4,1,0.0,4.382778669738267,0.0
b37_quad4_contact,vals_elem_var29eb4,1,0.0,24.007472149782554,0.0
b37_quad4_contact,vals_elem_var30eb4,1,0.0,5.834526451606197,0.0
b37_quad4_contact,vals_elem_var31eb4,1,0.0,83327.65845134856,0.0
b37_quad4_contact,vals_elem_var32eb4,1,0.0,59.3787777445011,0.0
b37_quad4_contact,vals_elem_var33eb4,1,0.0,50.487039742942606,0.0
b37_quad4_contact,vals_elem_var34eb4,1,0.0,162.2224273759302,0.0
b37_quad4_contact,vals_elem_var35eb4,1,0.0,6.432782774855922,0.0
b37_quad4_contact,vals_elem_var36eb4,1,0.0,5.834526433788012,0.0
b37_quad4_contact,vals_elem_var37eb4,1,0.0,83141.75437214426,0.0
b37_quad4_contact,vals_elem_var38eb4,1,0.0,69.44186618520799,0.0
b37_quad4_contact,vals_elem_var39eb4,1,0.0,6.596395531639546,0.0
b37_quad4_contact,vals_elem_var40eb4,1,0.0,3.905491530578674,0.0
b37_quad4_contact,vals_elem_var41eb4,1,0.0,24.00747215052456,0.0
b37_quad4_contact,vals_elem_var42eb4,1,0.0,11.740162981819918,0.0
b37_quad4_contact,vals_elem_var43eb4,1,0.0,83125.7826301107,0.0
b37_quad4_contact,vals_elem_var44eb4,1,0.0,54.424698429988226,0.0
b37_quad4_contact,vals_elem_var45eb4,1,0.0,37.58530532042536,0.0
b37_quad4_contact,vals_elem_var46eb4,1,0.0,161.74514023676554,0.0
b37_quad4_contact,vals_elem_var47eb4,1,0.0,6.432782775049047,0.0
b37_quad4_contact,vals_elem_var48eb4,1,0.0,11.7401629596717,0.0
b517_c3d8t,time_whole,11,0.0,1.0,0.0
b517_c3d8t,vals_nod_var1,88,0.0,600.0,0.0
b517_c3d8t,vals_nod_var2,88,0.0,0.006,0.0
b517_c3d8t,vals_nod_var3,88,0.0,0.002778996148138311,0.0
b517_c3d8t,vals_nod_var4,88,0.0,0.0027789961481383104,0.0
b517_c3d8t,vals_nod_var5,88,0.0,1.7068725973862636e-14,0.0
b517_c3d8t,vals_nod_var6,88,0.0,51753886.425186396,0.0
b517_c3d8t,vals_nod_var7,88,0.0,0.0009447474011734993,0.0
b517_c3d8t,vals_nod_var8,88,0.0,0.0009447476100910329,0.0
b517_c3d8t,vals_nod_var9,88,0.0,1.0,0.0
b517_c3d8t,vals_nod_var10,88,0.0,1.0,0.0
b517_c3d8t,vals_nod_var11,88,0.0,1.0,0.0
b517_c3d8t,vals_nod_var12,88,0.0,1.0,0.0
b517_c3d8t,vals_glo_var,286,0.0,300910.8771115703,0.0
b517_c3d8t,vals_elem_var1eb1,11,0.0,208170950.57364696,0.0
b517_c3d8t,vals_elem_var2eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var3eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var4eb1,11,0.0,2.9346204009608146e-09,0.0
b517_c3d8t,vals_elem_var5eb1,11,0.0,5.017186356904791e-09,0.0
b517_c3d8t,vals_elem_var6eb1,11,0.0,8.935058968481476e-09,0.0
b517_c3d8t,vals_elem_var7eb1,11,0.0,208170950.57364696,0.0
b517_c3d8t,vals_elem_var8eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var9eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var10eb1,11,0.0,2.9346204009608146e-09,0.0
b517_c3d8t,vals_elem_var11eb1,11,0.0,5.4958052914978315e-09,0.0
b517_c3d8t,vals_elem_var12eb1,11,0.0,2.849005814156321e-08,0.0
b517_c3d8t,vals_elem_var13eb1,11,0.0,208170950.57364696,0.0
b517_c3d8t,vals_elem_var14eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var15eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var16eb1,11,0.0,1.814190941441976e-08,0.0
b517_c3d8t,vals_elem_var17eb1,11,0.0,1.9199288652573096e-08,0.0
b517_c3d8t,vals_elem_var18eb1,11,0.0,1.4387256845578758e-08,0.0
b517_c3d8t,vals_elem_var19eb1,11,0.0,208170950.57364696,0.0
b517_c3d8t,vals_elem_var20eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var21eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var22eb1,11,0.0,1.814190941441976e-08,0.0
b517_c3d8t,vals_elem_var23eb1,11,0.0,1.4297796782361913e-08,0.0
b517_c3d8t,vals_elem_var24eb1,11,0.0,1.8106404299235128e-08,0.0
b517_c3d8t,vals_elem_var25eb1,11,0.0,208170950.57364696,0.0
b517_c3d8t,vals_elem_var26eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var27eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var28eb1,11,0.0,7.996882328205204e-09,0.0
b517_c3d8t,vals_elem_var29eb1,11,0.0,1.4251681250195068e-08,0.0
b517_c3d8t,vals_elem_var30eb1,11,0.0,1.830761047880665e-08,0.0
b517_c3d8t,vals_elem_var31eb1,11,0.0,208170950.57364696,0.0
b517_c3d8t,vals_elem_var32eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var33eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var34eb1,11,0.0,2.4150661077660133e-08,0.0
b517_c3d8t,vals_elem_var35eb1,11,0.0,8.274562193157424e-09,0.0
b517_c3d8t,vals_elem_var36eb1,11,0.0,1.911750663123803e-08,0.0
b517_c3d8t,vals_elem_var37eb1,11,0.0,208170950.57364696,0.0
b517_c3d8t,vals_elem_var38eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var39eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var40eb1,11,0.0,1.1287280460035778e-08,0.0
b517_c3d8t,vals_elem_var41eb1,11,0.0,2.83064986208907e-08,0.0
b517_c3d8t,vals_elem_var42eb1,11,0.0,1.1256495862632292e-08,0.0
b517_c3d8t,vals_elem_var43eb1,11,0.0,208170950.57364696,0.0
b517_c3d8t,vals_elem_var44eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var45eb1,11,0.0,0.00377538800239563,0.0
b517_c3d8t,vals_elem_var46eb1,11,0.0,1.1031467296945184e-08,0.0
b517_c3d8t,vals_elem_var47eb1,11,0.0,2.6879757048742394e-08,0.0
b517_c3d8t,vals_elem_var48eb1,11,0.0,3.4780413835546374e-08,0.0
b517_c3d8t,vals_elem_var49eb1,11,0.0,0.00408547528673777,0.0
b517_c3d8t,vals_elem_var50eb1,11,0.0,0.0008557412646196507,0.0
b517_c3d8t,vals_elem_var51eb1,11,0.0,0.00408547528673777,0.0
b517_c3d8t,vals_elem_var52eb1,11,0.0,0.0008557412646196507,0.0
b517_c3d8t,vals_elem_var53eb1,11,0.0,0.00408547528673777,0.0
b517_c3d8t,vals_elem_var54eb1,11,0.0,0.0008557412646196507,0.0
b517_c3d8t,vals_elem_var55eb1,11,0.0,0.00408547528673777,0.0
b517_c3d8t,vals_elem_var56eb1,11,0.0,0.0008557412646196507,0.0
b517_c3d8t,vals_elem_var57eb1,11,0.0,0.00408547528673777,0.0
b517_c3d8t,vals_elem_var58eb1,11,0.0,0.0008557412646196507,0.0
b517_c3d8t,vals_elem_var59eb1,11,0.0,0.00408547528673777,0.0
b517_c3d8t,vals_elem_var60eb1,11,0.0,0.0008557412646196507,0.0
b517_c3d8t,vals_elem_var61eb1,11,0.0,0.00408547528673777,0.0
b517_c3d8t,vals_elem_var62eb1,11,0.0,0.0008557412646196507,0.0
b517_c3d8t,vals_elem_var63eb1,11,0.0,0.00408547528673777,0.0
b517_c3d8t,vals_elem_var64eb1,11,0.0,0.0008557412646196507,0.0
b517_c3d8t,vals_elem_var65eb1,11,0.0,0.00104085475286772,0.0
b517_c3d8t,vals_elem_var66eb1,11,0.0,0.00031225642585987174,0.0
b517_c3d8t,vals_elem_var67eb1,11,0.0,0.00031225642585987174,0.0
b517_c3d8t,vals_elem_var68eb1,11,0.0,1.907503260624519e-20,0.0
b517_c3d8t,vals_elem_var69eb1,11,0.0,3.261171131988097e-20,0.0
b517_c3d8t,vals_elem_var70eb1,11,0.0,5.807788329512938e-20,0.0
b517_c3d8t,vals_elem_var71eb1,11,0.0,0.0040854752867377706,0.0
b517_c3d8t,vals_elem_var72eb1,11,0.0,0.0020427376433688853,0.0
b517_c3d8t,vals_elem_var73eb1,11,0.0,0.0020427376433688853,0.0
b517_c3d8t,vals_elem_var74eb1,11,0.0,6.6298199324024116e-21,0.0
b517_c3d8t,vals_elem_var75eb1,11,0.0,6.623835681516066e-20,0.0
b517_c3d8t,vals_elem_var76eb1,11,0.0,4.11880220009567e-20,0.0
b517_c3d8t,vals_elem_var77eb1,11,0.0,0.0008557412646196507,0.0
b517_c3d8t,vals_elem_var78eb1,11,0.0,0.00042787063230982533,0.0
b517_c3d8t,vals_elem_var79eb1,11,0.0,0.00042787063230982533,0.0
b517_c3d8t,vals_elem_var80eb1,11,0.0,1.4382762367518368e-21,0.0
