stage,time_s,node,temperature_k,ux_m,uy_m,uz_m,reaction_heat_flux_w,rfx_n,rfy_n,rfz_n
7,0.007,2,600,0.003,0.0016,-1.326699419245735e-35,-4.604546208830622e-15,20979210.94635201,-1175023.680225876,-4.063903295796293e-07
7,0.007,3,600,0.003,0.0016,-1.326699419214534e-35,6.597264982284887e-15,62713614.18371915,42918106.19027101,-4.038987682990846e-07
7,0.007,4,600,-7.98995361752585e-36,6.328936466348779e-36,-1.326699419231503e-35,-5.621990462899415e-15,-20979210.94635201,1175023.680225875,-3.999440211877537e-07
7,0.007,5,600,-1.148875125187584e-35,-9.848341812257002e-36,-0.002480274950431197,4.09424221038287e-15,-62713614.18371915,-42918106.19027101,0
7,0.007,6,600,0.003,0.0016,-0.002480274950431197,-2.500600879088687e-16,20979210.94635201,-1175023.680225874,0
7,0.007,7,600,0.003,0.0016,-0.002480274950431196,-1.417400232190131e-14,62713614.18371914,42918106.190271,0
7,0.007,8,600,-7.989953617451953e-36,6.328936466348779e-36,-0.002480274950431195,1.342689141002774e-14,-20979210.94635201,1175023.680225879,0
8,0.008,1,600,-4.685735090110937e-36,-4.328569729055776e-36,-6.084710886915381e-36,9.101804343617674e-15,-56850812.60347542,-43164223.82607535,-8.123606737104768e-08
8,0.008,2,600,0.003,0.0024,-6.084710887008436e-36,-2.367941598005765e-15,6848269.399455196,6841180.960392553,-8.417626692916429e-08
8,0.008,3,600,0.003,0.0024,-6.084710886586952e-36,1.422176062644302e-14,56850812.60347544,43164223.82607535,-8.187860868903287e-08
8,0.008,4,600,-3.334004030325125e-36,2.96169192791398e-36,-6.084710886680007e-36,-4.983087578059446e-15,-6848269.399455192,-6841180.960392556,-7.915089076016864e-08
8,0.008,5,600,-4.68573509018757e-36,-4.328569728160806e-36,-0.002590974497096,-3.598958362086648e-15,-56850812.60347546,-43164223.82607535,0
8,0.008,6,600,0.003,0.0024,-0.002590974497096,-3.338570313749354e-15,6848269.399455197,6841180.960392548,0
8,0.008,7,600,0.003,0.0024,-0.002590974497096,-6.605076062421001e-15,56850812.60347545,43164223.82607535,0
8,0.008,8,600,-3.334004030218386e-36,2.961691928811687e-36,-0.002590974497095999,-2.429931055738484e-15,-6848269.399455192,-6841180.960392551,0
9,0.009000000000000001,1,600,-9.984430252332398e-37,-9.599954432116279e-37,-1.418564904492538e-36,5.056048008372858e-15,-51147807.11095152,-41877306.28288412,2.456237353019479e-09
9,0.009000000000000001,2,600,0.003,0.0032,-1.418564904864758e-36,1.469029444906071e-15,-3355728.428560202,12615684.93475833,6.332604468215243e-10
9,0.009000000000000001,3,600,0.003,0.0032,-1.418564904859284e-36,2.209712617440839e-15,51147807.11095151,41877306.28288413,3.279988103340993e-09
9,0.009000000000000001,4,600,-7.494810965497362e-37,7.062015397074207e-37,-1.418564904892127e-36,1.091247291248253e-14,3355728.428560201,-12615684.93475832,7.051803719601664e-09
9,0.009000000000000001,5,600,-9.984430260433655e-37,-9.599954441284931e-37,-0.00268251438247911,-7.144404743944857e-15,-51147807.11095151,-41877306.28288411,0
9,0.009000000000000001,6,600,0.003,0.0032,-0.00268251438247911,3.854079786285358e-16,-3355728.428560199,12615684.93475833,0
9,0.009000000000000001,7,600,0.003,0.0032,-0.002682514382479109,-1.209167509758079e-14,51147807.1109515,41877306.28288411,0
9,0.009000000000000001,8,600,-7.494810969301668e-37,7.062015387932924e-37,-0.002682514382479108,-7.965911203051864e-16,3355728.4285602,-12615684.93475832,0
10,0.01,1,600,-1.061102949948375e-32,-1.042769955275135e-32,-1.609516628192337e-32,-7.280049448218088e-15,-46379092.9411707,-40135711.13540662,-0.2562925743457359
10,0.01,2,600,0.003,0.004,-1.609516628192444e-32,5.327170849584759e-15,-10669295.94201011,16884456.4330654,-0.2562925744629307
10,0.01,3,600,0.003,0.004,-1.609516628192374e-32,1.180533494742844e-14,46379092.94117068,40135711.13540663,-0.2562925730372483
10,0.01,4,600,-8.441973139819996e-33,8.189146840666549e-33,-1.609516628192377e-32,-5.363443021070892e-15,10669295.94201011,-16884456.4330654,-0.256292570555073
10,0.01,5,600,-1.061102949948281e-32,-1.042769955275121e-32,-0.002754579202806179,9.933646333205503e-15,-46379092.94117069,-40135711.13540662,0
10,0.01,6,600,0.003,0.004,-0.002754579202806179,-8.201827031917147e-15,-10669295.94201011,16884456.43306541,0
10,0.01,7,600,0.003,0.004,-0.002754579202806178,-1.214145676447209e-14,46379092.9411707,40135711.13540663,0
10,0.01,8,600,-8.441973139818975e-33,8.189146840666686e-33,-0.002754579202806177,5.920624135459516e-15,10669295.94201011,-16884456.4330654,0
11,0.011,1,600,3.19016154047269e-33,2.548449584155512e-33,6.580447215012962e-33,-1.182484449911555e-15,7949686.495233435,-19192421.64013924,0.07623717036912155
11,0.011,2,600,0.002,0.004,6.58044721501294e-33,5.898031451638262e-15,-57014016.98239306,29514639.91000958,0.07623717113217532
11,0.011,3,600,0.002,0.004,6.580447215012945e-33,7.077649256109808e-15,-7949686.495233435,19192421.64013924,0.07623717295001901
11,0.011,4,600,4.406880521153887e-33,-3.732412470815671e-33,6.580447215012212e-33,-1.042350023456865e-14,57014016.98239306,-29514639.91000957,0.07623717165039083
11,0.011,5,600,3.190161540472756e-33,2.548449584153982e-33,-0.002296336639407843,5.398919639952267e-15,7949686.495233437,-19192421.64013924,0
11,0.011,6,600,0.002,0.004,-0.002296336639407843,2.417973763758704e-15,-57014016.98239305,29514639.91000957,0
11,0.011,7,600,0.002,0.004,-0.002296336639407842,-3.846157412352107e-15,-7949686.495233443,19192421.64013924,0
11,0.011,8,600,4.406880521154557e-33,-3.732412470817111e-33,-0.002296336639407841,-5.340432014626726e-15,57014016.98239304,-29514639.91000957,0
12,0.012,1,600,8.773944975671537e-35,6.696895828892717e-35,1.112378300697525e-34,9.451529713221429e-16,40021564.34499275,4749875.057139537,3.000015260617333e-05
12,0.012,2,600,0.001,0.004,1.112378300688986e-34,-4.226164333373918e-16,-66827025.38449848,31101590.02276172,3.000112794322034e-05
12,0.012,3,600,0.001,0.004,1.112378300692544e-34,5.015294677025121e-15,-40021564.34499272,-4749875.057139536,3.000003018929332e-05
12,0.012,4,600,1.042803750301002e-34,-8.272604717406397e-35,1.112378300692215e-34,-2.937274526624633e-16,66827025.38449846,-31101590.02276172,3.00004237285363e-05
12,0.012,5,600,8.773944975546734e-35,6.696895828827305e-35,-0.001569399615806063,-3.421165990453093e-15,40021564.34499273,4749875.057139539,0
12,0.012,6,600,0.001,0.004,-0.001569399615806062,2.696373303503154e-15,-66827025.38449849,31101590.02276172,0
12,0.012,7,600,0.001,0.004,-0.001569399615806062,-5.841098709836497e-15,-40021564.34499272,-4749875.057139545,0
12,0.012,8,600,1.042803750296322e-34,-8.272604717475914e-35,-0.001569399615806061,1.321787634439028e-15,66827025.38449849,-31101590.02276172,0
13,0.013,1,600,1.967983042532787e-34,1.542730435188767e-34,2.160320577829051e-34,-4.282845620213299e-15,53071639.26900414,18467573.43461265,8.274705204018199e-05
13,0.013,2,600,0,0.004,2.160320577831897e-34,4.942175668317515e-15,-65972312.23995084,30892070.59952352,8.275091294158785e-05
13,0.013,3,600,0,0.004,2.160320577847717e-34,-9.590108459987324e-15,-53071639.26900414,-18467573.43461264,8.275354746668264e-05
13,0.013,4,600,2.138982398807894e-34,-1.697301929715045e-34,2.160320577832499e-34,-1.095923279262843e-15,65972312.23995084,-30892070.59952351,8.274961096499109e-05
13,0.013,5,600,1.967983042548333e-34,1.542730435201932e-34,-0.0006736425568527526,-7.757605952510438e-15,53071639.26900414,18467573.43461264,0
13,0.013,6,600,0,0.004,-0.0006736425568527522,6.878017353995028e-15,-65972312.23995081,30892070.59952351,0
13,0.013,7,600,0,0.004,-0.0006736425568527517,-5.288075392552366e-15,-53071639.26900412,-18467573.43461265,0
13,0.013,8,600,2.13898239883124e-34,-1.697301929700978e-34,-0.000673642556852751,1.619436568221373e-14,65972312.23995083,-30892070.59952351,0
14,0.014,1,600,2.034241026503991e-34,1.621288550141768e-34,2.125881547352806e-34,-4.804942519420636e-15,58376098.23775662,25183909.82155083,8.050208607569649e-05
14,0.014,2,600,-0.001,0.004,2.125881547351274e-34,1.265592707188295e-15,-64524845.2537182,30846715.86959456,8.050473704653414e-05
14,0.014,3,600,-0.001,0.004,2.125881547345198e-34,3.970608327529361e-15,-58376098.2377566,-25183909.82155083,8.05043660285465e-05
14,0.014,4,600,2.121915536369975e-34,-1.69240955476714e-34,2.125881547362386e-34,-2.559368703368043e-15,64524845.25371817,-30846715.86959455,8.049957896101805e-05
14,0.014,5,600,2.03424102649589e-34,1.621288550150554e-34,0.0002848848285635126,-6.722322469965032e-15,58376098.2377566,25183909.82155083,0
14,0.014,6,600,-0.001,0.004,0.0002848848285635132,1.007833612380472e-14,-64524845.25371818,30846715.86959454,0
14,0.014,7,600,-0.001,0.004,0.0002848848285635135,-9.144103115550241e-15,-58376098.2377566,-25183909.82155082,0
14,0.014,8,600,2.121915536352158e-34,-1.692409554757452e-34,0.0002848848285635139,7.916199649781574e-15,64524845.25371817,-30846715.86959455,0
15,0.015,1,600,1.947529522525931e-34,1.563517599276769e-34,1.994806745645426e-34,2.647338311639723e-15,60899068.56332826,28469715.13708236,7.363939702472899e-05
15,0.015,2,600,-0.002,0.004,1.994806745658782e-34,6.207706036805137e-16,-63960926.27558506,31037267.97566069,7.364370838284705e-05
15,0.015,3,600,-0.002,0.004,1.994806745647451e-34,-4.617690786383976e-15,-60899068.56332826,-28469715.13708236,7.364146963686296e-05
15,0.015,4,600,1.993831671195942e-34,-1.594115498957339e-34,1.994806745644495e-34,1.13146800621308e-14,63960926.27558505,-31037267.97566069,7.363911562167031e-05
15,0.015,5,600,1.947529522546732e-34,1.563517599268038e-34,0.001265832250054587,-1.358423079211663e-14,60899068.56332823,28469715.13708237,0
15,0.015,6,600,-0.002,0.004,0.001265832250054587,1.004594059885888e-14,-63960926.27558508,31037267.9756607,0
15,0.015,7,600,-0.002,0.004,0.001265832250054587,-2.159097471429937e-14,-60899068.56332821,-28469715.13708237,0
15,0.015,8,600,1.993831671208778e-34,-1.594115498966042e-34,0.001265832250054587,1.516416671649006e-14,63960926.27558506,-31037267.9756607,0
16,0.016,1,600,2.703274248969917e-35,2.284384894282325e-35,2.975959740282964e-35,-3.862790903999565e-15,67842799.0041998,45288491.74532967,1.784132921865503e-06
16,0.016,2,600,-0.002,0.0024,2.97595974034646e-35,-9.772123238042137e-15,-27171491.32488495,4307187.160054484,1.78612776306043e-06
16,0.016,3,600,-0.002,0.0024,2.975959740200309e-35,-8.178503579399964e-17,-67842799.00419977,-45288491.74532966,1.783648281483648e-06
16,0.016,4,600,1.953801012908398e-35,-1.522210328278884e-35,2.975959740275848e-35,-7.10682428327524e-15,27171491.32488496,-4307187.160054481,1.785008256209475e-06
16,0.016,5,600,2.703274249018086e-35,2.284384894157796e-35,0.001424608787766075,6.014487117986791e-15,67842799.00419977,45288491.74532967,0
16,0.016,6,600,-0.002,0.0024,0.001424608787766075,7.403208188978149e-15,-27171491.32488496,4307187.160054478,0
16,0.016,7,600,-0.002,0.0024,0.001424608787766075,-1.371128427369074e-15,-67842799.00419979,-45288491.74532968,0
16,0.016,8,600,1.953801012833133e-35,-1.52221032840314e-35,0.001424608787766075,8.776956581515079e-15,27171491.32488495,-4307187.160054482,0
17,0.017,1,600,8.616873540268673e-36,8.19715736707282e-36,1.097963519036606e-35,-8.77503635455589e-15,57636150.15022969,45374800.88066198,2.316790687589878e-07
17,0.017,2,600,-0.002,0.0007999999999999999,1.0979635190169e-35,-7.841914637501465e-16,-2166387.786647911,-10254061.23750566,2.337381966797347e-07
17,0.017,3,600,-0.002,0.0007999999999999999,1.097963519004311e-35,5.158642964611664e-15,-57636150.1502297,-45374800.88066196,2.334491797705691e-07
17,0.017,4,600,6.765098757278648e-36,-6.329341373403882e-36,1.097963518992268e-35,-4.248760275313798e-15,2166387.786647912,10254061.23750566,2.298132687700719e-07
17,0.017,5,600,8.616873539896453e-36,8.197157365926055e-36,0.001623782824629143,1.288105859224739e-15,57636150.15022969,45374800.88066198,0
17,0.017,6,600,-0.002,0.0007999999999999999,0.001623782824629143,8.068116091772098e-15,-2166387.786647914,-10254061.23750566,0
17,0.017,7,600,-0.002,0.0007999999999999999,0.001623782824629144,-6.090120291799224e-15,-57636150.15022969,-45374800.88066198,0
17,0.017,8,600,6.765098757259489e-36,-6.329341374526016e-36,0.001623782824629144,5.383243469810559e-15,2166387.78664791,10254061.23750566,0
18,0.018,1,600,4.550689678012426e-37,4.467266058711755e-37,6.317688986666156e-37,7.919013014752741e-15,48767113.85153937,42386003.80194652,6.696734356213526e-09
18,0.018,2,600,-0.002,-0.0008000000000000004,6.317688989786235e-37,-1.221053925074982e-14,12118975.97680092,-18592724.97364517,7.6576152575507e-09
18,0.018,3,600,-0.002,-0.0008000000000000004,6.317688986009297e-37,7.432940137651847e-15,-48767113.85153936,-42386003.80194651,5.539707017632702e-09
18,0.018,4,600,3.855045014447941e-37,-3.776965376543188e-37,6.317688986994585e-37,-5.30894394599388e-15,-12118975.97680093,18592724.97364517,4.531507702399571e-09
18,0.018,5,600,4.550689684279952e-37,4.467266054141114e-37,0.001762217936765074,-4.698648698925176e-15,48767113.85153936,42386003.80194651,0
18,0.018,6,600,-0.002,-0.0008000000000000004,0.001762217936765075,8.781880401094181e-15,12118975.97680093,-18592724.97364517,0
18,0.018,7,600,-0.002,-0.0008000000000000004,0.001762217936765075,-3.781845392085614e-15,-48767113.85153937,-42386003.80194651,0
18,0.018,8,600,3.855045016391148e-37,-3.77696538111383e-37,0.001762217936765075,1.866143734255724e-15,-12118975.97680093,18592724.97364517,0
19,0.019,1,600,5.70199118712531e-33,5.649185028070378e-33,8.30079967067266e-33,1.360137601426023e-14,42812792.69402511,39546963.30247718,0.02753745724507294
19,0.019,2,600,-0.002,-0.0024,8.300799670673672e-33,1.780976721768953e-14,20353127.22488294,-23691530.40672334,0.02753745793918154
19,0.019,3,600,-0.002,-0.0024,8.300799670672594e-33,2.439743845072614e-15,-42812792.69402512,-39546963.30247719,0.02753745683550642
19,0.019,4,600,5.106477583772647e-33,-5.078470320352926e-33,8.300799670674094e-33,6.091684351645732e-17,-20353127.22488294,23691530.40672334,0.02753745575182641
19,0.019,5,600,5.701991187125937e-33,5.649185028071322e-33,0.0018512171484874,-1.966336047095963e-14,42812792.69402512,39546963.30247719,0
19,0.019,6,600,-0.002,-0.0024,0.0018512171484874,-1.197660621189735e-14,20353127.22488294,-23691530.40672334,0
19,0.019,7,600,-0.002,-0.0024,0.001851217148487401,3.472518852193616e-16,-42812792.69402512,-39546963.30247717,0
19,0.019,8,600,5.10647758377179e-33,-5.078470320352682e-33,0.001851217148487401,-2.619089122901217e-15,-20353127.22488294,23691530.40672334,0
20,0.02,1,600,1.414061814864049e-33,1.403645601806013e-33,2.113657516825599e-33,-2.652652272060563e-15,39096191.584684,37466756.30600732,0.001137234029465857
20,0.02,2,600,-0.002,-0.004,2.113657516826612e-33,-3.20136772669582e-16,25242560.6576102,-26945405.73666395,0.001137234785544554
20,0.02,3,600,-0.002,-0.004,2.113657516825884e-33,1.668718745362469e-14,-39096191.58468401,-37466756.3060073,0.001137232329474507
20,0.02,4,600,1.312627156349294e-33,-1.312936280532118e-33,2.113657516825983e-33,-1.377672355393943e-14,-25242560.65761019,26945405.73666395,0.001137232811239433
20,0.02,5,600,1.414061814864676e-33,1.403645601805556e-33,0.001907451725508587,4.5495435059317e-15,39096191.58468401,37466756.3060073,0
20,0.02,6,600,-0.002,-0.004,0.001907451725508587,-1.883037478852582e-15,25242560.65761019,-26945405.73666395,0
20,0.02,7,600,-0.002,-0.004,0.001907451725508588,1.005005183536091e-14,-39096191.584684,-37466756.30600731,0
20,0.02,8,600,1.312627156348087e-33,-1.312936280533276e-33,0.001907451725508588,-1.265423271739513e-14,-25242560.6576102,26945405.73666395,0
