time,node,pressure,gap,shear,slip,normal_r,normal_z,tangential_r,tangential_z
0.10000000149011612,2,9999999.999995545,-9.99999999999699e-07,8.252335610915913e-39,5.2709167312927485e-51,-20.964894974949548,0.0,0.0,-1.7680674510921006e-44
0.10000000149011612,4,9999999.999996267,-9.99999999999699e-07,5.782411586588555e-11,7.249829200591944e-36,-52.412237437373847,0.0,0.0,-6.079676311069268e-29
0.10000000149011612,6,9999999.99999699,-9.99999999999699e-07,1.1564823173174982e-10,5.157709756824025e-51,-31.447342462424277,0.0,0.0,-2.5951402407141008e-44
0.10000000149011612,12,9999999.999995545,-9.999999999992654e-07,3.866575573647859e-24,7.077700043823522e-51,-83.859579899762508,0.0,0.0,-9.4965272373050921e-44
0.10000000149011612,15,9999999.99999699,-9.99999999999699e-07,1.1564823173175562e-10,2.168404344971009e-22,-125.78936984969832,1.3638110806662552e-14,-4.7316701968580794e-31,-4.3641954581319942e-15
0.20000000298023224,2,43333333.33332719,-4.999999999999796e-06,7.955121226526113e-23,1.3694121823340442e-35,-104.99824050808347,0.0,0.0,-2.3005739148065393e-28
0.20000000298023224,4,9999999.999990974,-9.99999999999699e-07,5.782411586587383e-11,1.6110731556871003e-35,-52.403759001646947,0.0,0.0,-1.3508206301543876e-28
0.20000000298023224,6,9999999.999995314,-9.99999999999699e-07,1.1564823173173771e-10,7.24982920059195e-36,-31.447342462418998,0.0,0.0,-3.6478057866409477e-29
0.20000000298023224,12,23333333.333327193,-9.999999999992654e-07,3.7663310217395476e-23,-1.396263401595495e-35,-83.877543609682021,0.0,0.0,1.8738423097268561e-28
0.20000000298023224,15,9999999.999995312,-9.99999999999699e-07,1.1564823173174481e-10,2.168404344971009e-22,-125.78936984967719,1.3638110806660261e-14,-4.7316701968572859e-31,-4.3641954581312613e-15
0.30000001192092896,2,9999999.999992654,-9.99999999999699e-07,-4.102866303150773e-23,-4.349897520355185e-35,-20.956416539235505,0.0,0.0,1.4585322294328074e-28
0.30000001192092896,4,43333333.3333294,-4.999999999999796e-06,5.7824115865915746e-11,4.027682889217712e-36,-262.49042297610703,0.0,0.0,-1.6915650963270089e-28
0.30000001192092896,6,9999999.999992654,-9.99999999999699e-07,1.1564823173174107e-10,1.6110731556871095e-36,-31.434708853434874,0.0,0.0,-8.102978494497373e-30
0.30000001192092896,12,23333333.333329506,-9.999999999992654e-07,9.881248688199582e-24,4.1887902047864894e-35,-83.877543609696104,0.0,0.0,-5.6215269291815182e-28
0.30000001192092896,15,23333333.333330315,-9.99999999999699e-07,1.156482317317559e-10,2.1684043449708693e-22,-125.81530829801855,1.3640923058864523e-14,-4.7326458928408005e-31,-4.3650953788363441e-15
0.4000000059604645,2,9999999.999994397,-9.99999999999699e-07,-3.2221463113693255e-24,2.416609733530662e-35,-20.964894974947502,0.0,0.0,-8.1062350814249501e-29
0.4000000059604645,4,9999999.999992654,-9.99999999999699e-07,5.7824115865954294e-11,4.91377312484567e-35,-52.399603828394937,0.0,0.0,-4.119676240712417e-28
0.4000000059604645,6,43333333.333329946,-4.999999999999796e-06,1.156482317315999e-10,-2.4166097335306555e-35,-157.49218246802002,0.0,0.0,6.0895542577152198e-28
0.4000000059604645,12,9999999.999995891,-9.999999999992654e-07,1.6755160819154428e-23,-4.188790204786486e-35,-83.859579899762508,0.0,0.0,5.6203229897861302e-28
0.4000000059604645,15,23333333.333330978,-9.99999999999699e-07,1.1564823173173588e-10,2.168404344971428e-22,-125.81530829801859,1.3640923058864528e-14,-4.7326458928420214e-31,-4.3650953788374698e-15
0.5,2,23333333.33332905,-9.99999999999699e-07,3.1004207840552327e-23,-6.444292622748489e-36,-20.983261464626477,0.0,0.0,2.1635564329231097e-29
0.5,4,16666666.66666193,-9.99999999999699e-07,5.7824115865866555e-11,-8.860902356279033e-36,-52.430603927045439,0.0,0.0,7.4333193900525967e-29
0.5,6,9999999.999998797,-9.99999999999699e-07,1.1564823173178976e-10,4.349897520355183e-35,-31.447342462430466,0.0,0.0,-2.1886834719853739e-28
0.5,12,23333333.333328545,-4.999999999999363e-06,2.90709200537292e-23,1.396263401595496e-35,-419.97884812421,0.0,0.0,-9.3824175212810354e-28
