node,x_m,y_m,z_m,opening_m,pressure_pa,slip1_m,slip2_m,shear_stress1_pa,shear_stress2_pa,normal_force1_n,normal_force2_n,normal_force3_n,shear_force1_n,shear_force2_n,shear_force3_n,contact_heat_flux_w
17,0.9900000095367432,2.709726067628521e-33,-0,-0.009659258648753166,96592.5859375,-0.001970554003491998,1.848062605455965e-17,-3958.468994140625,-7.227588319502765e-12,11953.33203125,3202.8857421875,0,118.9467315673828,-493.1592712402344,-9.260461321380919e-13,9659.2578125
20,0.8573651313781738,0.4950000047683716,3.643979957645289e-33,-0.009659258648753166,96592.5859375,4.016008526931497e-17,-1.309815105532914e-17,-677.0472412109375,-7.838619510425193e-12,20703.779296875,11953.33203125,0,56.0635871887207,-159.9881286621094,-1.984269953209106e-12,9659.2578125
21,0.9900000095367432,2.709726067628521e-33,1,-0.009659258648753166,96592.5859375,-0.001970554003491998,-2.473319827806428e-17,-3958.468994140625,-1.342266402193371e-11,11953.33203125,3202.8857421875,0,118.9467315673828,-493.1592712402344,-1.719569799052412e-12,9659.2578125
24,0.8573651313781738,0.4950000047683716,1,-0.009659258648753166,96592.5859375,7.598780215421611e-17,2.306231892820979e-20,-677.0472412109375,1.800127408246865e-11,20703.779296875,11953.33203125,0,56.0635871887207,-159.9881286621094,4.629885884399609e-12,9659.2578125
26,0.4950000047683716,0.8573651313781738,3.643979957645289e-33,-0.009659258648753166,96592.5859375,-5.630456302248399e-17,-4.315516068358168e-17,677.0472412109375,-2.467198841060725e-11,11953.33203125,20703.779296875,0,-159.9881286621094,56.0635871887207,-6.349392799726017e-12,9659.2578125
28,0.4950000047683716,0.8573651313781738,1,-0.009659258648753166,96592.5859375,-1.252700186751536e-17,5.546502764030187e-17,677.0472412109375,4.11921920184799e-11,11953.33203125,20703.779296875,0,-159.9881286621094,56.0635871887207,1.058237785594995e-11,9659.2578125
30,6.062001721773234e-17,0.9900000095367432,-0,-0.009659258648753166,96592.5859375,0.001970554003491998,-3.700743525707937e-17,3958.468994140625,-2.271527757558012e-11,3202.8857421875,11953.33203125,0,-493.1592712402344,118.9467315673828,-2.909814967103075e-12,9659.2578125
32,6.062001721773234e-17,0.9900000095367432,1,-0.009659258648753166,96592.5859375,0.001970554003491998,6.172523639522159e-17,3958.468994140625,3.923547944872929e-11,3202.8857421875,11953.33203125,0,-493.1592712402344,118.9467315673828,5.026307495215043e-12,9659.2578125
