step,input_local_node,input_label,side,output_local_node,output_label,closure_delta_m,copen_m,cnormf_x_n,coord_y_m,coord_z_m
BASE,0,0,primary,50,119,0,,-1.55384613964337e-33,0.1875,0.25
BASE,0,0,primary,51,122,0,,-5.898385471161255e-33,0.25,0.1875
BASE,0,0,primary,52,124,0,,3.410925938777017e-34,0.25,0.375
BASE,0,0,primary,53,126,0,,-3.106185616809158e-34,0.1875,0.375
BASE,0,0,primary,54,129,0,,-3.106185616809151e-34,0.25,0.3125
BASE,0,0,primary,55,131,0,,-1.771988392170379e-61,0.25,0.5
BASE,0,0,primary,56,133,0,,1.231605575191342e-61,0.1875,0.5
BASE,0,0,primary,57,136,0,,1.763073138939025e-61,0.25,0.4375
BASE,0,0,primary,58,138,0,,9.667149859170377e-89,0.25,0.625
BASE,0,0,primary,59,140,0,,-5.553253045026278e-89,0.1875,0.625
BASE,0,0,primary,60,143,0,,-1.060015026640257e-88,0.25,0.5625
BASE,0,0,primary,61,145,0,,-5.226347648121507e-116,0.25,0.75
BASE,0,0,primary,62,147,0,,2.654634817419116e-116,0.1875,0.75
BASE,0,0,primary,63,150,0,,5.9971387441289e-116,0.25,0.6875
BASE,0,0,primary,64,152,0,,2.793282144211273e-143,0.25,0.875
BASE,0,0,primary,65,154,0,,-1.302765517214053e-143,0.1875,0.875
BASE,0,0,primary,66,157,0,,-3.291916908634427e-143,0.25,0.8125
BASE,0,0,primary,67,159,0,,-1.477836729421842e-170,0.25,1
BASE,0,0,primary,68,161,0,,6.475047123893458e-171,0.1875,1
BASE,0,0,primary,69,164,0,,1.758886044761406e-170,0.25,0.9375
BASE,0,0,primary,70,166,0,,-4.911244622946817e-61,0.375,0
BASE,0,0,primary,71,168,0,,-1.920955056320739e-60,0.375,0.125
BASE,0,0,primary,72,170,0,,5.308746339010668e-61,0.3125,0
BASE,0,0,primary,73,173,0,,1.669068500191508e-60,0.3125,0.125
BASE,0,0,primary,74,176,0,,5.276993181784699e-61,0.375,0.0625
BASE,0,0,primary,75,178,0,,-2.426960849014527e-60,0.375,0.25
BASE,0,0,primary,76,180,0,,2.52581602163958e-60,0.3125,0.25
BASE,0,0,primary,77,183,0,,1.699813471301871e-60,0.375,0.1875
BASE,0,0,primary,78,185,0,,-7.601382550664092e-61,0.375,0.375
BASE,0,0,primary,79,187,0,,7.793153563779576e-61,0.3125,0.375
BASE,0,0,primary,80,190,0,,7.242162713782989e-61,0.375,0.3125
BASE,0,0,primary,81,192,0,,-3.397341282398249e-62,0.375,0.5
BASE,0,0,primary,82,194,0,,3.400498651956663e-62,0.3125,0.5
BASE,0,0,primary,83,197,0,,3.400498651956656e-62,0.375,0.4375
BASE,0,0,primary,84,199,0,,2.937511821228978e-89,0.375,0.625
BASE,0,0,primary,85,201,0,,-2.140770910683341e-89,0.3125,0.625
BASE,0,0,primary,86,204,0,,-3.23574157794708e-89,0.375,0.5625
BASE,0,0,primary,87,206,0,,-2.037987906094726e-116,0.375,0.75
BASE,0,0,primary,88,208,0,,1.315617268239517e-116,0.3125,0.75
BASE,0,0,primary,89,211,0,,2.280914580518486e-116,0.375,0.6875
BASE,0,0,primary,90,213,0,,1.296186470380103e-143,0.375,0.875
BASE,0,0,primary,91,215,0,,-7.556553060342551e-144,0.3125,0.875
BASE,0,0,primary,92,218,0,,-1.484775827364986e-143,0.375,0.8125
BASE,0,0,primary,93,220,0,,-7.822325198930422e-171,0.375,1
BASE,0,0,primary,94,222,0,,4.243321658327263e-171,0.3125,1
BASE,0,0,primary,95,225,0,,9.033820404591648e-171,0.375,0.9375
BASE,0,0,primary,96,227,0,,2.505235319374519e-88,0.5,0
BASE,0,0,primary,97,229,0,,9.008883172061679e-88,0.5,0.125
BASE,0,0,primary,98,231,0,,-2.536630228810509e-88,0.4375,0
BASE,0,0,primary,99,234,0,,-1.068811422979771e-87,0.4375,0.125
BASE,0,0,primary,100,237,0,,-1.814457463713367e-88,0.5,0.0625
BASE,0,0,primary,101,239,0,,1.064328742134972e-87,0.5,0.25
BASE,0,0,primary,102,241,0,,-1.334999213146582e-87,0.4375,0.25
BASE,0,0,primary,103,244,0,,-4.080293270973287e-88,0.5,0.1875
BASE,0,0,primary,104,246,0,,4.52301498179748e-88,0.5,0.375
BASE,0,0,primary,105,248,0,,-5.195098673028201e-88,0.4375,0.375
BASE,0,0,primary,106,251,0,,-2.543563027828203e-88,0.5,0.3125
BASE,0,0,primary,107,253,0,,6.897030334191999e-89,0.5,0.5
BASE,0,0,primary,108,255,0,,-6.521927298719602e-89,0.4375,0.5
BASE,0,0,primary,109,258,0,,-5.423187996277235e-89,0.5,0.4375
BASE,0,0,primary,110,260,0,,2.666269760464239e-90,0.5,0.625
BASE,0,0,primary,111,262,0,,-2.33416794323833e-90,0.4375,0.625
BASE,0,0,primary,112,265,0,,-2.334167943238349e-90,0.5,0.5625
BASE,0,0,primary,113,267,0,,-3.709396025377829e-117,0.5,0.75
BASE,0,0,primary,114,269,0,,3.06906232003981e-117,0.4375,0.75
BASE,0,0,primary,115,272,0,,3.555925581041866e-117,0.5,0.6875
BASE,0,0,primary,116,274,0,,3.361419768686906e-144,0.5,0.875
BASE,0,0,primary,117,276,0,,-2.400486304817906e-144,0.4375,0.875
BASE,0,0,primary,118,279,0,,-3.527312097173208e-144,0.5,0.8125
BASE,0,0,primary,119,281,0,,-2.553229070462764e-171,0.5,1
BASE,0,0,primary,120,283,0,,1.663474619806528e-171,0.4375,1
BASE,0,0,primary,121,286,0,,2.760558941193675e-171,0.5,0.9375
BASE,0,0,primary,122,288,0,,-1.403319451731467e-115,0.625,0
BASE,0,0,primary,123,290,0,,-4.413337214169144e-115,0.625,0.125
BASE,0,0,primary,124,292,0,,1.35303661807571e-115,0.5625,0
BASE,0,0,primary,125,295,0,,5.184425732185888e-115,0.5625,0.125
BASE,0,0,primary,126,298,0,,1.284451004852715e-115,0.625,0.0625
BASE,0,0,primary,127,300,0,,-5.054998461650774e-115,0.625,0.25
BASE,0,0,primary,128,302,0,,6.138166903636735e-115,0.5625,0.25
BASE,0,0,primary,129,305,0,,2.155148139605432e-115,0.625,0.1875
BASE,0,0,primary,130,307,0,,-2.673582688160133e-115,0.625,0.375
BASE,0,0,primary,131,309,0,,2.975520384764638e-115,0.5625,0.375
BASE,0,0,primary,132,312,0,,1.617303491837333e-115,0.625,0.3125
BASE,0,0,primary,133,314,0,,-7.197707408922519e-116,0.625,0.5
BASE,0,0,primary,134,316,0,,7.178557480001954e-116,0.5625,0.5
BASE,0,0,primary,135,319,0,,5.863184971418047e-116,0.625,0.4375
BASE,0,0,primary,136,321,0,,-9.10179944842818e-117,0.625,0.625
BASE,0,0,primary,137,323,0,,8.848742879581682e-117,0.5625,0.625
BASE,0,0,primary,138,326,0,,8.352804196754224e-117,0.625,0.5625
BASE,0,0,primary,139,328,0,,-3.212613780971359e-118,0.625,0.75
BASE,0,0,primary,140,330,0,,3.150351390871108e-118,0.5625,0.75
BASE,0,0,primary,141,333,0,,3.150351390871116e-118,0.625,0.6875
BASE,0,0,primary,142,335,0,,5.040756911185855e-145,0.625,0.875
BASE,0,0,primary,143,337,0,,-4.06004075235406e-145,0.5625,0.875
BASE,0,0,primary,144,340,0,,-5.258678390691838e-145,0.625,0.8125
BASE,0,0,primary,145,342,0,,-5.316035596575798e-172,0.625,1
BASE,0,0,primary,146,344,0,,3.946460908185013e-172,0.5625,1
BASE,0,0,primary,147,347,0,,5.523550321543499e-172,0.625,0.9375
BASE,0,0,primary,148,349,0,,7.003233223541542e-143,0.75,0
BASE,0,0,primary,149,351,0,,2.211744007598515e-142,0.75,0.125
BASE,0,0,primary,150,353,0,,-6.869432402978711e-143,0.6875,0
BASE,0,0,primary,151,356,0,,-2.725980569987059e-142,0.6875,0.125
BASE,0,0,primary,152,359,0,,-5.808769641590385e-143,0.75,0.0625
BASE,0,0,primary,153,361,0,,2.494962435514951e-142,0.75,0.25
BASE,0,0,primary,154,363,0,,-3.106542497250626e-142,0.6875,0.25
BASE,0,0,primary,155,366,0,,-9.249202481687793e-143,0.75,0.1875
BASE,0,0,primary,156,368,0,,1.506100279317871e-142,0.75,0.375
BASE,0,0,primary,157,370,0,,-1.778308002468472e-142,0.6875,0.375
BASE,0,0,primary,158,373,0,,-7.507178163500119e-143,0.75,0.3125
BASE,0,0,primary,159,375,0,,5.272835418603366e-143,0.75,0.5
BASE,0,0,primary,160,377,0,,-5.888083815111021e-143,0.6875,0.5
BASE,0,0,primary,161,380,0,,-3.340474955002838e-143,0.75,0.4375
BASE,0,0,primary,162,382,0,,1.018096614468467e-143,0.75,0.625
BASE,0,0,primary,163,384,0,,-1.095738801885218e-143,0.6875,0.625
BASE,0,0,primary,164,387,0,,-7.379448430969356e-144,0.75,0.5625
BASE,0,0,primary,165,389,0,,9.433084916066725e-145,0.75,0.75
BASE,0,0,primary,166,391,0,,-9.713456926362672e-145,0.6875,0.75
BASE,0,0,primary,167,394,0,,-8.510649479668878e-145,0.75,0.6875
BASE,0,0,primary,168,396,0,,2.782269750853492e-146,0.75,0.875
BASE,0,0,primary,169,398,0,,-2.577359921632655e-146,0.6875,0.875
BASE,0,0,primary,170,401,0,,-2.577359921632666e-146,0.75,0.8125
BASE,0,0,primary,171,403,0,,-6.029746847859379e-173,0.75,1
BASE,0,0,primary,172,405,0,,5.152496085880688e-173,0.6875,1
BASE,0,0,primary,173,408,0,,5.575626653861924e-173,0.75,0.9375
BASE,0,0,primary,174,410,0,,-3.609319813058483e-170,0.875,0
BASE,0,0,primary,175,412,0,,-1.115441339488927e-169,0.875,0.125
BASE,0,0,primary,176,414,0,,3.437800108115571e-170,0.8125,0
BASE,0,0,primary,177,417,0,,1.341032700559838e-169,0.8125,0.125
BASE,0,0,primary,178,420,0,,3.098625564815875e-170,0.875,0.0625
BASE,0,0,primary,179,422,0,,-1.262906063783577e-169,0.875,0.25
BASE,0,0,primary,180,424,0,,1.520215912359556e-169,0.8125,0.25
BASE,0,0,primary,181,427,0,,4.818916266171634e-170,0.875,0.1875
BASE,0,0,primary,182,429,0,,-8.394319650550972e-170,0.875,0.375
BASE,0,0,primary,183,431,0,,9.708234993544274e-170,0.8125,0.375
BASE,0,0,primary,184,434,0,,4.109711789843783e-170,0.875,0.3125
BASE,0,0,primary,185,436,0,,-3.518254395006796e-170,0.875,0.5
BASE,0,0,primary,186,438,0,,3.857345327493066e-170,0.8125,0.5
BASE,0,0,primary,187,441,0,,2.124478510301052e-170,0.875,0.4375
BASE,0,0,primary,188,443,0,,-9.120811613112203e-171,0.875,0.625
BASE,0,0,primary,189,445,0,,9.333253351105595e-171,0.8125,0.625
BASE,0,0,primary,190,448,0,,6.377239625244245e-171,0.875,0.5625
BASE,0,0,primary,191,450,0,,-1.402706109497401e-171,0.875,0.75
BASE,0,0,primary,192,452,0,,1.293187023511032e-171,0.8125,0.75
BASE,0,0,primary,193,455,0,,1.141680827527766e-171,0.875,0.6875
BASE,0,0,primary,194,457,0,,-1.047849916173698e-172,0.875,0.875
BASE,0,0,primary,195,459,0,,7.699752860533161e-173,0.8125,0.875
BASE,0,0,primary,196,462,0,,7.267662640259088e-173,0.875,0.8125
BASE,0,0,primary,197,464,0,,-3.15044736138505e-174,0.875,1
BASE,0,0,primary,198,466,0,,2.633116964785343e-174,0.8125,1
BASE,0,0,primary,199,469,0,,2.633116964785361e-174,0.875,0.9375
BASE,0,0,primary,200,471,0,,1.826781372460203e-197,1,0
BASE,0,0,primary,201,473,0,,5.682323838759834e-197,1,0.125
BASE,0,0,primary,202,475,0,,-1.79409341509241e-197,0.9375,0
BASE,0,0,primary,203,478,0,,-6.992644286400452e-197,0.9375,0.125
BASE,0,0,primary,204,481,0,,-1.558428682359733e-197,1,0.0625
BASE,0,0,primary,205,483,0,,6.497309862156758e-197,1,0.25
BASE,0,0,primary,206,485,0,,-7.949594725263951e-197,0.9375,0.25
BASE,0,0,primary,207,488,0,,-2.411086542957962e-197,1,0.1875
BASE,0,0,primary,208,490,0,,4.640057556670882e-197,1,0.375
BASE,0,0,primary,209,492,0,,-5.545974920608676e-197,0.9375,0.375
BASE,0,0,primary,210,495,0,,-2.144969974361716e-197,1,0.3125
BASE,0,0,primary,211,497,0,,2.210438846867151e-197,1,0.5
BASE,0,0,primary,212,499,0,,-2.564523489790519e-197,0.9375,0.5
BASE,0,0,primary,213,502,0,,-1.233584157572944e-197,1,0.4375
BASE,0,0,primary,214,504,0,,7.025243511059929e-198,1,0.625
BASE,0,0,primary,215,506,0,,-7.915559270765059e-198,0.9375,0.625
BASE,0,0,primary,216,509,0,,-4.55873498709385e-198,1,0.5625
BASE,0,0,primary,217,511,0,,1.475034313887073e-198,1,0.75
BASE,0,0,primary,218,513,0,,-1.640068041786836e-198,0.9375,0.75
BASE,0,0,primary,219,516,0,,-1.13341958767571e-198,1,0.6875
BASE,0,0,primary,220,518,0,,1.891451238881235e-199,1,0.875
BASE,0,0,primary,221,520,0,,-2.192365799762776e-199,0.9375,0.875
BASE,0,0,primary,222,523,0,,-1.632669454382046e-199,1,0.8125
BASE,0,0,primary,223,525,0,,1.506678926022453e-200,1,1
BASE,0,0,primary,224,527,0,,-2.116939936032455e-200,0.9375,1
BASE,0,0,primary,225,530,0,,-2.05841986944797e-200,1,0.9375
S1_PLUS,1,532,secondary,1,532,1e-06,-0.0001004463322778922,-8.31498098061523e-06,0.1248499974608421,0.1799499988555908
S1_PLUS,1,532,secondary,2,535,1e-06,-9.99156830670973e-05,-8.32649369097589e-06,0.124949999153614,0.1799499988555908
S1_PLUS,1,532,secondary,3,536,1e-06,-9.991568306708065e-05,-8.326493690976432e-06,0.1248499974608421,0.1800500005483627
S1_PLUS,1,532,secondary,4,539,1e-06,-9.997195570307409e-05,-8.324547617666649e-06,0.124949999153614,0.1800500005483627
S1_PLUS,1,532,secondary,5,543,1e-06,-9.992003734738534e-05,3.330903619639266e-05,0.1248999983072281,0.1799499988555908
S1_PLUS,1,532,secondary,6,547,1e-06,-9.986890214366401e-05,3.329845198175142e-05,0.1248999983072281,0.1800500005483627
S1_PLUS,1,532,secondary,7,548,1e-06,-9.992003734736955e-05,3.330903619638611e-05,0.1248499974608421,0.1800000071525574
S1_PLUS,1,532,secondary,8,551,1e-06,-9.986890214370869e-05,3.329845198175526e-05,0.124949999153614,0.1800000071525574
S1_PLUS,1,532,primary,1,2,1e-06,,-4.034044279959328e-34,0,0
S1_PLUS,1,532,primary,2,3,1e-06,,-1.325799577761067e-33,0.125,0
S1_PLUS,1,532,primary,3,6,1e-06,,-8.423047251524691e-08,0,0.125
S1_PLUS,1,532,primary,4,7,1e-06,,6.6199829367312e-06,0.125,0.125
S1_PLUS,1,532,primary,5,10,1e-06,,3.688283990458364e-34,0.0625,0
S1_PLUS,1,532,primary,6,14,1e-06,,1.792242984550953e-07,0.0625,0.125
S1_PLUS,1,532,primary,7,18,1e-06,,3.703531946481648e-34,0,0.0625
S1_PLUS,1,532,primary,8,19,1e-06,,2.183653784886573e-33,0.125,0.0625
S1_PLUS,1,532,primary,9,22,1e-06,,-7.463713537796707e-08,0,0.25
S1_PLUS,1,532,primary,10,23,1e-06,,-5.342183229509075e-06,0.125,0.25
S1_PLUS,1,532,primary,11,26,1e-06,,1.408174791126633e-07,0.0625,0.25
S1_PLUS,1,532,primary,12,30,1e-06,,7.89268890697968e-08,0,0.1875
S1_PLUS,1,532,primary,13,31,1e-06,,9.840455961008478e-05,0.125,0.1875
S1_PLUS,1,532,primary,14,34,1e-06,,3.565869372734523e-34,0,0.375
S1_PLUS,1,532,primary,15,35,1e-06,,1.095623761383253e-33,0.125,0.375
S1_PLUS,1,532,primary,16,38,1e-06,,-3.232538256149099e-34,0.0625,0.375
S1_PLUS,1,532,primary,17,42,1e-06,,-3.229890632481481e-34,0,0.3125
S1_PLUS,1,532,primary,18,43,1e-06,,-1.771229899539767e-33,0.125,0.3125
S1_PLUS,1,532,primary,19,46,1e-06,,-3.922046387364782e-62,0,0.5
S1_PLUS,1,532,primary,20,47,1e-06,,-1.479361643357426e-61,0.125,0.5
S1_PLUS,1,532,primary,21,50,1e-06,,3.346435689582776e-62,0.0625,0.5
S1_PLUS,1,532,primary,22,54,1e-06,,3.343455667184083e-62,0,0.4375
S1_PLUS,1,532,primary,23,55,1e-06,,2.441809195234015e-61,0.125,0.4375
S1_PLUS,1,532,primary,24,58,1e-06,,5.827540179056231e-90,0,0.625
S1_PLUS,1,532,primary,25,59,1e-06,,2.272485807717405e-89,0.125,0.625
S1_PLUS,1,532,primary,26,62,1e-06,,-4.919444651241316e-90,0.0625,0.625
S1_PLUS,1,532,primary,27,66,1e-06,,-4.906003383453683e-90,0,0.5625
S1_PLUS,1,532,primary,28,67,1e-06,,-3.740069275983731e-89,0.125,0.5625
S1_PLUS,1,532,primary,29,70,1e-06,,-9.007283390270208e-118,0,0.75
S1_PLUS,1,532,primary,30,71,1e-06,,-3.591563647576266e-117,0.125,0.75
S1_PLUS,1,532,primary,31,74,1e-06,,7.544103497630373e-118,0.0625,0.75
S1_PLUS,1,532,primary,32,78,1e-06,,7.497409524259414e-118,0,0.6875
S1_PLUS,1,532,primary,33,79,1e-06,,5.92322221609706e-117,0.125,0.6875
S1_PLUS,1,532,primary,34,82,1e-06,,-2.967192483804025e-144,0,0.875
S1_PLUS,1,532,primary,35,83,1e-06,,-5.789998046755193e-144,0.125,0.875
S1_PLUS,1,532,primary,36,86,1e-06,,2.422890330389523e-144,0.0625,0.875
S1_PLUS,1,532,primary,37,90,1e-06,,3.100154980302677e-144,0,0.8125
S1_PLUS,1,532,primary,38,91,1e-06,,5.856335676829288e-144,0.125,0.8125
S1_PLUS,1,532,primary,39,94,1e-06,,5.791449056444304e-171,0,1
S1_PLUS,1,532,primary,40,95,1e-06,,1.280158906465268e-170,0.125,1
S1_PLUS,1,532,primary,41,98,1e-06,,-4.754618590740088e-171,0.0625,1
S1_PLUS,1,532,primary,42,102,1e-06,,-5.940575352751826e-171,0,0.9375
S1_PLUS,1,532,primary,43,103,1e-06,,-1.405235326944566e-170,0.125,0.9375
S1_PLUS,1,532,primary,44,105,1e-06,,-4.223686178975698e-34,0.25,0
S1_PLUS,1,532,primary,45,107,1e-06,,4.716090373732797e-33,0.25,0.125
S1_PLUS,1,532,primary,46,109,1e-06,,3.846470875114044e-34,0.1875,0
S1_PLUS,1,532,primary,47,112,1e-06,,1.707972581521399e-33,0.1875,0.125
S1_PLUS,1,532,primary,48,115,1e-06,,3.846188997891815e-34,0.25,0.0625
S1_PLUS,1,532,primary,49,117,1e-06,,6.376439639627469e-33,0.25,0.25
S1_PLUS,1,532,primary,50,119,1e-06,,-1.550542716850248e-33,0.1875,0.25
S1_PLUS,1,532,primary,51,122,1e-06,,-5.892393740166308e-33,0.25,0.1875
S1_PLUS,1,532,primary,52,124,1e-06,,3.408518921419231e-34,0.25,0.375
S1_PLUS,1,532,primary,53,126,1e-06,,-3.104212641440244e-34,0.1875,0.375
S1_PLUS,1,532,primary,54,129,1e-06,,-3.104212583164239e-34,0.25,0.3125
S1_PLUS,1,532,primary,55,131,1e-06,,-3.930364471935594e-62,0.25,0.5
S1_PLUS,1,532,primary,56,133,1e-06,,3.364953133331764e-62,0.1875,0.5
S1_PLUS,1,532,primary,57,136,1e-06,,3.367640308552e-62,0.25,0.4375
S1_PLUS,1,532,primary,58,138,1e-06,,5.842160011700552e-90,0.25,0.625
S1_PLUS,1,532,primary,59,140,1e-06,,-4.955984593206124e-90,0.1875,0.625
S1_PLUS,1,532,primary,60,143,1e-06,,-4.950007873775702e-90,0.25,0.5625
S1_PLUS,1,532,primary,61,145,1e-06,,-8.921620264577882e-118,0.25,0.75
S1_PLUS,1,532,primary,62,147,1e-06,,7.567254580660158e-118,0.1875,0.75
S1_PLUS,1,532,primary,63,150,1e-06,,7.433344778876378e-118,0.25,0.6875
S1_PLUS,1,532,primary,64,152,1e-06,,-5.519483487534448e-144,0.25,0.875
S1_PLUS,1,532,primary,65,154,1e-06,,2.410360568724508e-144,0.1875,0.875
S1_PLUS,1,532,primary,66,157,1e-06,,5.984053263854006e-144,0.25,0.8125
S1_PLUS,1,532,primary,67,159,1e-06,,1.228088171042205e-170,0.25,1
S1_PLUS,1,532,primary,68,161,1e-06,,-5.197529383307668e-171,0.1875,1
S1_PLUS,1,532,primary,69,164,1e-06,,-1.359524024127488e-170,0.25,0.9375
S1_PLUS,1,532,primary,70,166,1e-06,,-6.111894958366873e-61,0.375,0
S1_PLUS,1,532,primary,71,168,1e-06,,-1.170132587096469e-60,0.375,0.125
S1_PLUS,1,532,primary,72,170,1e-06,,6.384593877992652e-61,0.3125,0
S1_PLUS,1,532,primary,73,173,1e-06,,1.37204110444653e-60,0.3125,0.125
S1_PLUS,1,532,primary,74,176,1e-06,,6.364553734279395e-61,0.375,0.0625
S1_PLUS,1,532,primary,75,178,1e-06,,-7.623479231450897e-61,0.375,0.25
S1_PLUS,1,532,primary,76,180,1e-06,,8.923110927265995e-61,0.3125,0.25
S1_PLUS,1,532,primary,77,183,1e-06,,6.763544986868804e-61,0.375,0.1875
S1_PLUS,1,532,primary,78,185,1e-06,,-3.930364473125135e-62,0.375,0.375
S1_PLUS,1,532,primary,79,187,1e-06,,3.367640200444524e-62,0.3125,0.375
S1_PLUS,1,532,primary,80,190,1e-06,,3.364953099890287e-62,0.375,0.3125
S1_PLUS,1,532,primary,81,192,1e-06,,-1.975109043769077e-74,0.375,0.5
S1_PLUS,1,532,primary,82,194,1e-06,,1.97591136226544e-74,0.3125,0.5
S1_PLUS,1,532,primary,83,197,1e-06,,1.975731210104042e-74,0.375,0.4375
S1_PLUS,1,532,primary,84,199,1e-06,,-2.305169169305375e-93,0.375,0.625
S1_PLUS,1,532,primary,85,201,1e-06,,1.555948482417693e-93,0.3125,0.625
S1_PLUS,1,532,primary,86,204,1e-06,,2.637463827768584e-93,0.375,0.5625
S1_PLUS,1,532,primary,87,206,1e-06,,1.142520135384764e-119,0.375,0.75
S1_PLUS,1,532,primary,88,208,1e-06,,-6.990644037779446e-120,0.3125,0.75
S1_PLUS,1,532,primary,89,211,1e-06,,-1.284928492357112e-119,0.375,0.6875
S1_PLUS,1,532,primary,90,213,1e-06,,-3.82628632321752e-144,0.375,0.875
S1_PLUS,1,532,primary,91,215,1e-06,,2.009341358745255e-144,0.3125,0.875
S1_PLUS,1,532,primary,92,218,1e-06,,4.295409337703819e-144,0.375,0.8125
S1_PLUS,1,532,primary,93,220,1e-06,,8.760261472735383e-171,0.375,1
S1_PLUS,1,532,primary,94,222,1e-06,,-4.363028637990411e-171,0.3125,1
S1_PLUS,1,532,primary,95,225,1e-06,,-9.867817326889453e-171,0.375,0.9375
S1_PLUS,1,532,primary,96,227,1e-06,,3.670358099227983e-89,0.5,0
S1_PLUS,1,532,primary,97,229,1e-06,,1.819786583566643e-88,0.5,0.125
S1_PLUS,1,532,primary,98,231,1e-06,,-2.694479888000209e-89,0.4375,0
S1_PLUS,1,532,primary,99,234,1e-06,,-3.128350218881085e-88,0.4375,0.125
