stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,e11,e22,e33,e12_engineering,e13_engineering,e23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ivol_m3
6,0.6000000000000001,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,-213743750.6126856,-5.960464477539062e-08,-1.490116119384766e-07,1.636134689246797e-09,1.514625232811185e-08,-3.600207783285007e-09,-0.002,0.0007862562493873143,0.0007862562493873146,-3.049318610115481e-19,-3.930232875259954e-19,7.182839392716467e-19,-0.001068718753063428,0.0003206156259190282,0.0003206156259190278,2.126975096020837e-20,1.969012802654541e-19,-4.680270118270509e-20,-0.0009312812469365723,0.000465640623468286,0.0004656406234682869,-3.262016119717564e-19,-5.899245677914495e-19,7.650866404543518e-19,0.006871875306342732,0.125
6,0.6000000000000001,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,-213743750.6126858,-2.980232238769531e-07,-2.980232238769531e-07,9.212590693927692e-09,8.401530347194524e-09,2.706403215616707e-08,-0.002,0.0007862562493873141,0.0007862562493873146,-1.029992063861229e-18,8.267041565201971e-19,4.065758146820642e-20,-0.001068718753063429,0.0003206156259190278,0.0003206156259190278,1.1976367902106e-19,1.092198945135288e-19,3.518324180301719e-19,-0.0009312812469365718,0.0004656406234682864,0.0004656406234682866,-1.149755742882289e-18,7.174842620066683e-19,-3.111748365619655e-19,0.006871875306342729,0.125
6,0.6000000000000001,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,-213743750.6126855,5.960464477539062e-08,0,1.183929340896201e-08,-8.858375283978916e-09,-1.970391456844781e-10,-0.002,0.0007862562493873141,0.0007862562493873154,-9.486769009248164e-19,1.626303258728257e-19,-1.118083490375676e-19,-0.001068718753063428,0.0003206156259190286,0.0003206156259190286,1.539108143165061e-19,-1.151588786917259e-19,-2.561508893898213e-21,-0.0009312812469365723,0.0004656406234682856,0.0004656406234682865,-1.102587715241323e-18,2.777892045645515e-19,-1.092468401436694e-19,0.00687187530634273,0.125
7,0.7000000000000001,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,-217704146.6522893,2.980232238769531e-08,8.940696716308594e-08,4.432902184551956e-09,-3.03625340483264e-09,-6.432965376743462e-09,-0.004,0.00178229585334771,0.001782295853347711,7.877406409464993e-20,-3.286487835346685e-19,-4.404571325722362e-19,-0.001088520733261447,0.0003265562199784341,0.0003265562199784345,5.762772839917543e-20,-3.947129426282434e-20,-8.362854989766501e-20,-0.002911479266738553,0.001455739633369276,0.001455739633369277,2.114633569547451e-20,-2.891774892718442e-19,-3.568285826745712e-19,0.00885207332614471,0.1250000000000001
7,0.7000000000000001,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,-217704146.6522898,-4.172325134277344e-07,-3.874301910400391e-07,4.327864310940629e-09,-6.08660446614489e-09,8.886221541847128e-11,-0.004000000000000002,0.001782295853347711,0.001782295853347711,8.216219588366713e-20,-5.082197683525802e-19,4.235164736271502e-20,-0.001088520733261448,0.0003265562199784332,0.0003265562199784335,5.626223604222819e-20,-7.912585805988359e-20,1.155208800440126e-21,-0.002911479266738553,0.001455739633369277,0.001455739633369277,2.589995984143893e-20,-4.290939102926966e-19,4.11964385622749e-20,0.008852073326144712,0.125
7,0.7000000000000001,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,-217704146.6522895,-1.192092895507812e-07,-1.490116119384766e-07,1.694592111573397e-08,5.997004968128884e-09,4.453104211846931e-09,-0.004,0.001782295853347711,0.001782295853347711,2.642742795433417e-19,4.607859233063394e-19,-8.131516293641283e-20,-0.001088520733261446,0.0003265562199784337,0.0003265562199784335,2.202969745045416e-19,7.796106458567549e-20,5.78903547540101e-20,-0.002911479266738554,0.001455739633369277,0.001455739633369277,4.397730503880003e-20,3.828248587206639e-19,-1.392055176904228e-19,0.00885207332614471,0.1250000000000001
7,0.7000000000000001,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,-217704146.6522891,2.384185791015625e-07,2.980232238769531e-07,1.694592111573397e-08,1.062912478481836e-09,8.787631402294868e-09,-0.004,0.001782295853347711,0.001782295853347712,2.642742795433417e-19,4.607859233063394e-19,-2.117582368135751e-19,-0.001088520733261446,0.0003265562199784343,0.0003265562199784345,2.202969745045416e-19,1.381786222026388e-20,1.142392082298333e-19,-0.002911479266738554,0.001455739633369276,0.001455739633369277,4.397730503880013e-20,4.469680610860755e-19,-3.259974450434085e-19,0.00885207332614471,0.125
7,0.7000000000000001,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,-217704146.6522893,1.788139343261719e-07,2.086162567138672e-07,5.666300967769618e-09,-1.188656743914705e-08,-2.94492446542909e-08,-0.004,0.00178229585334771,0.001782295853347711,-6.098637220230962e-20,-1.229891839413244e-18,-1.368805242762949e-18,-0.001088520733261447,0.0003265562199784345,0.0003265562199784345,7.366191258100503e-20,-1.545253767089116e-19,-3.828401805057817e-19,-0.002911479266738553,0.001455739633369276,0.001455739633369276,-1.346482847833146e-19,-1.075366462704333e-18,-9.859650622571678e-19,0.008852073326144712,0.125
7,0.7000000000000001,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,-217704146.6522895,-8.940696716308594e-08,-1.490116119384766e-07,3.891905993651611e-09,-1.260516502455288e-08,8.566551067463009e-10,-0.004,0.001782295853347711,0.001782295853347711,-1.694065894508601e-19,-1.097754699641573e-18,7.995991022080595e-19,-0.001088520733261448,0.0003265562199784341,0.0003265562199784337,5.059477791747095e-20,-1.638671453191874e-19,1.113651638770191e-20,-0.002911479266738553,0.001455739633369276,0.001455739633369277,-2.20001367368331e-19,-9.338875543223858e-19,7.884625858203577e-19,0.008852073326144712,0.125
7,0.7000000000000001,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,-217704146.6522897,-2.980232238769531e-07,-3.278255462646484e-07,1.911971880268174e-08,2.693150033894868e-08,-2.894326195654349e-08,-0.004,0.00178229585334771,0.001782295853347711,-3.794707603699266e-19,1.802486111757151e-18,-1.4772254600115e-18,-0.001088520733261448,0.0003265562199784337,0.0003265562199784335,2.485563444348626e-19,3.501095044063329e-19,-3.762624054350654e-19,-0.002911479266738552,0.001455739633369277,0.001455739633369277,-6.280271048047893e-19,1.452376607350818e-18,-1.100963054576434e-18,0.00885207332614471,0.125
7,0.7000000000000001,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,-217704146.6522893,-2.980232238769531e-08,-2.980232238769531e-08,2.265847102162462e-08,1.059739594915547e-08,7.337123247786735e-09,-0.004000000000000001,0.00178229585334771,0.001782295853347712,-1.897353801849633e-19,7.047314121155779e-19,1.863472483959461e-19,-0.001088520733261447,0.0003265562199784339,0.0003265562199784339,2.9456012328112e-19,1.377661473390211e-19,9.538260222122755e-20,-0.002911479266738554,0.001455739633369276,0.001455739633369277,-4.842955034660833e-19,5.669652647765567e-19,9.096464617471853e-20,0.008852073326144712,0.125
8,0.8,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,219333767.51066,8.195638656616211e-08,9.685754776000977e-08,-7.00406296677362e-10,-1.6347740263747e-09,1.000762431069949e-08,-0.001,0.0007193337675106598,0.0007193337675106607,4.235164736271502e-21,-3.286487835346685e-19,-1.151964808265848e-19,0.0010966688375533,-0.00032900065126599,-0.0003290006512659899,-9.105281856805699e-21,-2.12520623428711e-20,1.300991160390934e-19,-0.002096668837553301,0.00104833441877665,0.001048334418776651,1.334044659307721e-20,-3.073967211917975e-19,-2.452955968656782e-19,0.009666883755329963,0.1250000000000001
8,0.8,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,219333767.5106595,-4.097819328308105e-07,-4.246830940246582e-07,3.65643553485234e-10,-8.890159240767459e-09,2.854355408875123e-09,-0.001000000000000002,0.0007193337675106602,0.0007193337675106602,3.472835083742631e-20,-6.437450399132683e-19,1.10114283143059e-19,0.001096668837553299,-0.0003290006512659908,-0.0003290006512659908,4.753366195308042e-21,-1.15572070129977e-19,3.710662031537661e-20,-0.0020966688375533,0.001048334418776651,0.001048334418776651,2.997498464211826e-20,-5.281729697832912e-19,7.300766282768244e-20,0.009666883755329965,0.125
8,0.8,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,219333767.5106599,-5.21540641784668e-08,-5.960464477539062e-08,-2.102049534230049e-09,3.228896488788791e-09,2.035929866768197e-08,-0.001,0.0007193337675106598,0.0007193337675106602,-6.776263578034403e-21,4.607859233063394e-19,3.523657060577889e-19,0.0010966688375533,-0.0003290006512659901,-0.0003290006512659901,-2.732664394499063e-20,4.197565435425428e-20,2.646708826798656e-19,-0.0020966688375533,0.00104833441877665,0.00104833441877665,2.055038036695617e-20,4.188102689520851e-19,8.769482337792348e-20,0.009666883755329965,0.1250000000000001
8,0.8,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,219333767.5106603,3.203749656677246e-07,3.948807716369629e-07,-2.102049534230049e-09,-3.91812520269394e-09,7.818581903559164e-09,-0.001,0.0007193337675106598,0.0007193337675106615,-6.776263578034403e-21,3.523657060577889e-19,-1.372193374551967e-19,0.001096668837553301,-0.0003290006512659895,-0.000329000651265989,-2.732664394499062e-20,-5.093562763502123e-20,1.016415647462691e-19,-0.0020966688375533,0.00104833441877665,0.001048334418776651,2.055038036695627e-20,4.033013336928101e-19,-2.388609022014659e-19,0.009666883755329965,0.125
8,0.8,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,219333767.5106602,1.862645149230957e-07,1.71363353729248e-07,-3.684785460765151e-09,-7.522548134736707e-09,1.108649096464235e-08,-0.001,0.0007193337675106598,0.0007193337675106604,-2.236166980751353e-19,-1.256996893725382e-18,-7.182839392716467e-19,0.0010966688375533,-0.0003290006512659896,-0.0003290006512659898,-4.790221098994695e-20,-9.779312575157721e-20,1.441243825403505e-19,-0.002096668837553301,0.00104833441877665,0.00104833441877665,-1.757144870851883e-19,-1.159203767973805e-18,-8.624083218119973e-19,0.009666883755329965,0.125
8,0.8,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,219333767.5106599,-4.470348358154297e-08,-9.685754776000977e-08,-4.640151969898076e-09,-6.786849986732807e-09,8.319467736706568e-09,-0.0009999999999999996,0.00071933376751066,0.00071933376751066,-3.320369153236857e-19,-1.097754699641573e-18,9.893344823930228e-19,0.0010966688375533,-0.0003290006512659902,-0.0003290006512659905,-6.032197560867499e-20,-8.82290498275265e-20,1.081530805771854e-19,-0.0020966688375533,0.00104833441877665,0.001048334418776651,-2.717149397150107e-19,-1.009525649814047e-18,8.811814018158374e-19,0.009666883755329965,0.125
8,0.8,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,219333767.5106595,-3.352761268615723e-07,-3.874301910400391e-07,-2.113851205674572e-08,-7.951673668942231e-09,1.135892124689609e-08,-0.001,0.0007193337675106598,0.0007193337675106598,-1.13841228110978e-18,1.260385025514399e-18,-8.267041565201971e-19,0.001096668837553299,-0.0003290006512659904,-0.0003290006512659907,-2.748006567376942e-19,-1.03371757696249e-19,1.476659762096492e-19,-0.002096668837553299,0.00104833441877665,0.00104833441877665,-8.636116243720857e-19,1.363756783210648e-18,-9.743701327298463e-19,0.009666883755329963,0.125
8,0.8,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,219333767.5106602,1.862645149230957e-07,2.16066837310791e-07,-2.372360013719882e-08,-3.275002586420724e-09,1.74216903397174e-08,-0.001,0.0007193337675106596,0.0007193337675106611,-1.057097118173367e-18,4.87890977618477e-19,5.116079001415974e-19,0.0010966688375533,-0.0003290006512659896,-0.0003290006512659894,-3.084068017835847e-19,-4.257503362346941e-20,2.264819744163262e-19,-0.0020966688375533,0.001048334418776649,0.00104833441877665,-7.486903163897821e-19,5.304660112419463e-19,2.851259257252712e-19,0.009666883755329966,0.125
9,0.9,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,227254559.5898684,1.788139343261719e-07,2.384185791015625e-07,-4.499111855964362e-09,-2.19396016975131e-09,1.162490376989043e-09,0.003000000000000001,-0.001272745440410133,-0.001272745440410132,-2.803679055411734e-19,-4.506215279392878e-19,-1.694065894508601e-19,0.001136272797949342,-0.0003408818393848025,-0.000340881839384802,-5.848845412753671e-20,-2.852148220676704e-20,1.511237490085755e-20,0.001863727202050659,-0.0009318636010253306,-0.0009318636010253296,-2.218794514136367e-19,-4.221000457325207e-19,-1.845189643517176e-19,0.01362727979493392,0.1250000000000001
9,0.9,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,227254559.5898677,-3.576278686523438e-07,-4.172325134277344e-07,-4.286820964997793e-09,1.758860552008633e-09,8.664874204435939e-09,0.002999999999999999,-0.001272745440410133,-0.001272745440410132,-2.498747194400186e-19,-4.133520782600986e-19,6.386628422297425e-19,0.001136272797949339,-0.0003408818393848025,-0.0003408818393848029,-5.572867254497133e-20,2.286518717611222e-20,1.126433646576672e-19,0.00186372720205066,-0.0009318636010253304,-0.0009318636010253291,-1.941460468950473e-19,-4.362172654362107e-19,5.260194775720752e-19,0.01362727979493393,0.125
9,0.9,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,227254559.5898678,-1.192092895507812e-07,0,-1.702672886184257e-08,5.625434914290148e-09,-1.836666986168889e-08,0.003,-0.001272745440410133,-0.001272745440410131,-1.090978436063539e-18,7.860465750519907e-19,-1.111307226797642e-18,0.001136272797949339,-0.0003408818393848025,-0.0003408818393848016,-2.213474752039534e-19,7.313065388577195e-20,-2.387667082019556e-19,0.00186372720205066,-0.0009318636010253304,-0.00093186360102533,-8.696309608595856e-19,7.129159211662188e-19,-8.725405185956862e-19,0.01362727979493393,0.1250000000000001
9,0.9,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,227254559.5898682,4.76837158203125e-07,4.76837158203125e-07,-1.702672886184257e-08,1.250625787764724e-08,-7.162293176763207e-09,0.002999999999999999,-0.001272745440410134,-0.001272745440410129,-1.090978436063539e-18,1.219727444046192e-18,-7.064254780100865e-19,0.001136272797949339,-0.0003408818393848007,-0.0003408818393848003,-2.213474752039534e-19,1.625813524094142e-19,-9.310981129792171e-20,0.00186372720205066,-0.0009318636010253324,-0.0009318636010253287,-8.696309608595854e-19,1.057146091636778e-18,-6.133156667121649e-19,0.01362727979493393,0.125
9,0.9,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,227254559.5898682,4.76837158203125e-07,3.576278686523438e-07,-4.055406550187934e-09,-8.141276655981849e-09,8.85099262151496e-09,0.003000000000000001,-0.001272745440410134,-0.001272745440410131,-4.404571325722362e-19,-1.690677762719583e-18,-2.846030702774449e-19,0.00113627279794934,-0.0003408818393848007,-0.0003408818393848016,-5.272028515244317e-20,-1.05836596527764e-19,1.150629040796945e-19,0.00186372720205066,-0.0009318636010253328,-0.0009318636010253298,-3.87736847419793e-19,-1.58484116619182e-18,-3.996659743571395e-19,0.01362727979493393,0.125
9,0.9,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,227254559.5898682,-5.960464477539062e-08,5.960464477539062e-08,-4.245656196949312e-09,-6.333958177044658e-09,4.151623593560847e-08,0.003000000000000002,-0.001272745440410134,-0.001272745440410132,-5.488773498207866e-19,-1.423015351387225e-18,3.591419696358233e-18,0.001136272797949342,-0.0003408818393848029,-0.0003408818393848025,-5.519353056034108e-20,-8.23414563015806e-20,5.397110671629102e-19,0.00186372720205066,-0.0009318636010253309,-0.0009318636010253291,-4.936838192604454e-19,-1.340673895085644e-18,3.051708629195323e-18,0.01362727979493393,0.125
9,0.9,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,227254559.5898677,-1.788139343261719e-07,-1.192092895507812e-07,-2.08176093625435e-08,1.834627813070887e-08,-1.434613988191416e-08,0.003000000000000001,-0.001272745440410134,-0.001272745440410132,-2.222614453595284e-18,2.561427632497004e-18,-1.910906329005702e-18,0.00113627279794934,-0.0003408818393848025,-0.0003408818393848025,-2.706289217130655e-19,2.385016156992154e-19,-1.864998184648841e-19,0.00186372720205066,-0.0009318636010253313,-0.0009318636010253296,-1.951985531882219e-18,2.322926016797789e-18,-1.724406510540817e-18,0.01362727979493392,0.125
9,0.9,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,227254559.5898682,2.384185791015625e-07,3.576278686523438e-07,-2.4654024524454e-08,3.588571163043039e-08,1.758622974097726e-08,0.003,-0.001272745440410135,-0.001272745440410129,-2.358139725155972e-18,2.873135757086587e-18,1.433179746754276e-18,0.001136272797949339,-0.0003408818393848016,-0.0003408818393848003,-3.205023188179021e-19,4.665142511955951e-19,2.286209866327042e-19,0.00186372720205066,-0.0009318636010253328,-0.0009318636010253293,-2.03763740633807e-18,2.406621505890992e-18,1.204558760121572e-18,0.01362727979493393,0.125
10,1,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,-228695063.3603654,1.639127731323242e-07,1.937150955200195e-07,-1.398036643677924e-09,-3.649599137283921e-10,-6.571483722993578e-09,4.336808689942018e-19,-0.0002286950633603661,-0.0002286950633603655,-2.532628512290358e-19,-4.302927372051846e-19,-3.320369153236857e-19,-0.001143475316801828,0.0003430425950405486,0.0003430425950405488,-1.817447636781302e-20,-4.744478878469099e-21,-8.542928839891651e-20,0.001143475316801828,-0.0005717376584009152,-0.0005717376584009141,-2.350883748612228e-19,-4.255482583267155e-19,-2.466076269247692e-19,0.01434753168018275,0.1250000000000001
10,1,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,-228695063.360366,-5.066394805908203e-07,-5.289912223815918e-07,-1.27509662431518e-09,-4.113083115303831e-09,-2.830494260852384e-09,-1.734723475976807e-18,-0.0002286950633603661,-0.0002286950633603652,-2.22769665127881e-19,-5.285485590866834e-19,4.62479989200848e-19,-0.001143475316801829,0.0003430425950405473,0.0003430425950405472,-1.657625611609734e-20,-5.34700804989498e-20,-3.679642539108099e-20,0.001143475316801828,-0.0005717376584009137,-0.0005717376584009127,-2.061934090117837e-19,-4.750784785877336e-19,4.99276414591929e-19,0.01434753168018276,0.125
10,1,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,-228695063.3603657,-2.60770320892334e-07,-2.086162567138672e-07,-5.030571755143504e-09,-3.98694283509909e-09,-2.391828363089276e-08,0,-0.0002286950633603663,-0.0002286950633603652,-9.825582188149884e-19,6.23416249179165e-19,-1.409462824231156e-18,-0.001143475316801828,0.0003430425950405478,0.0003430425950405481,-6.539743281686554e-20,-5.183025685628817e-20,-3.109376872016059e-19,0.001143475316801828,-0.0005717376584009144,-0.0005717376584009135,-9.171607859981231e-19,6.752465060354533e-19,-1.09852513702955e-18,0.01434753168018276,0.1250000000000001
10,1,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,-228695063.3603653,1.788139343261719e-07,1.341104507446289e-07,-5.030571755143501e-09,-4.831978186474352e-09,-1.290177002339333e-08,-1.734723475976807e-18,-0.000228695063360367,-0.0002286950633603633,-9.825582188149884e-19,9.486769009248164e-19,-9.029371217730842e-19,-0.001143475316801828,0.0003430425950405488,0.0003430425950405486,-6.539743281686549e-20,-6.281571642416656e-20,-1.677230103041132e-19,0.001143475316801826,-0.0005717376584009154,-0.0005717376584009117,-9.171607859981229e-19,1.011492617348983e-18,-7.352141114689711e-19,0.01434753168018276,0.125
10,1,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,-228695063.3603653,3.501772880554199e-07,2.831220626831055e-07,2.48126546450588e-09,-5.922153126762974e-09,-9.363681289602695e-09,8.673617379884035e-19,-0.000228695063360367,-0.0002286950633603646,-3.320369153236857e-19,-1.717782817031721e-18,-6.098637220230962e-19,-0.001143475316801827,0.0003430425950405491,0.0003430425950405488,3.225645103857644e-20,-7.698799064791866e-20,-1.21727856764835e-19,0.001143475316801828,-0.0005717376584009161,-0.0005717376584009135,-3.642933663622621e-19,-1.640794826383803e-18,-4.881358652582614e-19,0.01434753168018276,0.125
10,1,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,-228695063.3603655,7.450580596923828e-08,8.195638656616211e-08,2.371089775148197e-09,-1.57425571379134e-08,-2.521366487781834e-09,1.734723475976807e-18,-0.000228695063360367,-0.000228695063360365,-4.404571325722362e-19,-1.694065894508601e-18,2.995108501491206e-18,-0.001143475316801828,0.0003430425950405484,0.0003430425950405484,3.082416707692657e-20,-2.046532427928742e-19,-3.277776434116385e-20,0.001143475316801829,-0.0005717376584009153,-0.0005717376584009134,-4.712812996491627e-19,-1.489412651715726e-18,3.02788626583237e-18,0.01434753168018276,0.125
10,1,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,-228695063.3603657,-1.043081283569336e-07,-1.341104507446289e-07,1.209327338604145e-08,1.062453399839379e-08,-2.762719564703546e-08,8.673617379884035e-19,-0.0002286950633603674,-0.0002286950633603655,-1.680513367352532e-18,2.561427632497004e-18,-2.344587197999903e-18,-0.001143475316801828,0.0003430425950405482,0.000343042595040548,1.572125540185389e-19,1.381189419791192e-19,-3.59153543411461e-19,0.001143475316801829,-0.0005717376584009155,-0.0005717376584009138,-1.837725921371071e-18,2.423308690517885e-18,-1.985433654588442e-18,0.01434753168018276,0.125
10,1,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,-228695063.3603653,1.043081283569336e-07,1.564621925354004e-07,5.041766072366976e-09,-3.367167540710897e-09,-6.719906466974928e-09,-4.336808689942018e-19,-0.0002286950633603678,-0.0002286950633603631,-1.92445885616177e-18,2.331034670843835e-18,1.05370898638435e-18,-0.001143475316801828,0.0003430425950405484,0.0003430425950405487,6.554295894077068e-20,-4.377317802924164e-20,-8.735878407067405e-20,0.001143475316801827,-0.0005717376584009159,-0.0005717376584009122,-1.990001815102541e-18,2.374807848873076e-18,1.141067770455024e-18,0.01434753168018276,0.125
