stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,e11,e22,e33,e12_engineering,e13_engineering,e23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
2,0.002,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,230534078.0718998,89091306.3836668,1.153945907950401,-1.038183370352828e-22,1.185060074988734e-10,1.645683270532211e-09,0.00165,4.743384504624082e-20,-0.001010749228780975,-2.17291102629361e-33,0,4.065758146820642e-20,0.00101903342905308,9.965541307956554e-05,-0.0004794380709136208,-1.349638381458676e-33,1.540578097485354e-21,2.139388251691875e-20,0.0006308150913078523,-9.962943879863739e-05,-0.0005311856525092149,-8.231190560009453e-34,-1.539689620553589e-21,1.925859938094406e-20,0.0006784975496245238,1.51479639067246e-07,-2.597428092810393e-08,-1.255053581391421e-07,-1.535888339883477e-37,-8.884769317659648e-25,5.099570343604591e-24,1.62090305144711e-07,0.1250000000000001
2,0.002,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,230534078.0718998,89091306.3836668,1.153945907950401,-2.781803956814158e-23,4.506994728918104e-09,1.753197041201844e-09,0.00165,3.726944967918921e-20,-0.001010749228780975,-5.82229754719962e-34,1.084202172485504e-19,4.404571325722362e-20,0.00101903342905308,9.965541307956553e-05,-0.0004794380709136208,-3.616345143858406e-34,5.859093147593536e-20,2.279156153562397e-20,0.0006308150913078523,-9.962943879863739e-05,-0.0005311856525092149,-2.205540863300878e-34,4.981657539529725e-20,2.12484050678278e-20,0.0006784975496245238,1.51479639067246e-07,-2.597428092810393e-08,-1.255053581391421e-07,-4.115400403360991e-38,1.271037731784628e-23,5.746653771846466e-24,1.62090305144711e-07,0.125
2,0.002,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,230534078.0718998,89091306.38366681,1.15394589304924,-3.874553085730056e-22,3.839927631241826e-09,3.914464691423735e-09,0.00165,-6.437450399132683e-20,-0.001010749228780975,-8.109414350454808e-33,9.486769009248164e-20,1.084202172485504e-19,0.00101903342905308,9.96554130795655e-05,-0.0004794380709136206,-5.036919011449074e-33,4.991905920614373e-20,5.088804098850855e-20,0.0006308150913078526,-9.962943879863747e-05,-0.0005311856525092153,-3.071922137673815e-33,4.49367318888695e-20,5.751502349806522e-20,0.0006784975496245242,1.51479639067246e-07,-2.597428092810394e-08,-1.255053581391421e-07,-5.732013319198016e-37,1.189899746841071e-23,1.71527619766761e-23,1.62090305144711e-07,0.125
2,0.002,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,230534078.0718999,89091306.38366684,1.153945922851562,-1.038183370352828e-22,1.645683270532211e-09,8.153879292479146e-09,0.00165,0,-0.001010749228780975,-2.17291102629361e-33,4.065758146820642e-20,1.897353801849633e-19,0.00101903342905308,9.965541307956551e-05,-0.0004794380709136207,-1.349638381458676e-33,2.139388251691874e-20,1.060004308022289e-19,0.0006308150913078524,-9.96294387986374e-05,-0.0005311856525092151,-8.231190560009453e-34,1.925859938094407e-20,8.371470529552462e-20,0.0006784975496245239,1.51479639067246e-07,-2.597428092810393e-08,-1.255053581391421e-07,-1.535888339883477e-37,5.09957034360459e-24,2.024408720975756e-23,1.62090305144711e-07,0.125
2,0.002,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,230534078.0718998,89091306.3836668,1.153945907950401,-3.8745530857299e-22,-1.720220330714121e-09,1.720220330714121e-09,0.00165,-1.355252715606881e-20,-0.001010749228780975,-8.10941435045449e-33,-5.421010862427522e-20,5.421010862427522e-20,0.00101903342905308,9.965541307956553e-05,-0.0004794380709136208,-5.03691901144887e-33,-2.236286429928357e-20,2.236286429928357e-20,0.0006308150913078524,-9.962943879863744e-05,-0.0005311856525092151,-3.0719221376737e-33,-3.183689099013978e-20,3.183689099013978e-20,0.000678497549624524,1.51479639067246e-07,-2.597428092810394e-08,-1.255053581391421e-07,-5.732013319197828e-37,-1.035333485186998e-23,1.035333485186998e-23,1.62090305144711e-07,0.125
2,0.002,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,230534078.0718998,89091306.3836668,1.153945907950401,-1.038183370352671e-22,5.336536781410218e-09,8.153879292479144e-09,0.00165,-3.557538378468061e-20,-0.001010749228780975,-2.172911026293291e-33,1.084202172485504e-19,1.897353801849633e-19,0.00101903342905308,9.965541307956551e-05,-0.0004794380709136208,-1.349638381458472e-33,6.937497815833283e-20,1.060004308022289e-19,0.0006308150913078524,-9.962943879863744e-05,-0.0005311856525092151,-8.231190560008305e-34,3.903874805142213e-20,8.371470529552462e-20,0.000678497549624524,1.51479639067246e-07,-2.597428092810394e-08,-1.255053581391421e-07,-1.535888339883286e-37,6.491038795484527e-24,2.024408720975756e-23,1.62090305144711e-07,0.125
3,0.003,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,232753280.910734,98557980.35125487,1.26655438542366,-7.715253115316595e-23,1.565184018212222e-09,4.368547482935962e-09,0.0021,-5.759824041329242e-20,-0.001437377474942914,-2.397858037876053e-33,5.082197683525802e-20,1.084202172485504e-19,0.001015929432126956,0.0001436599784903418,-0.0004969668855602116,-1.002982904991157e-33,2.034739223675889e-20,5.679111727816748e-20,0.001083843959050373,-0.0001436267078114641,-0.0009402172512389087,-1.394626766629908e-33,3.046778440937303e-20,5.16186338921911e-20,0.001178149270624947,2.266088226710894e-07,-3.327067887776179e-08,-1.933381437933276e-07,-2.483662549876178e-37,6.800189126100636e-24,1.046607819185049e-23,2.449513070761643e-07,0.1250000000000001
3,0.003,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,232753280.9107341,98557980.35125495,1.266554489731789,-2.067295841650743e-23,2.177051276041489e-09,3.108921246113049e-09,0.002100000000000001,-3.388131789017201e-21,-0.001437377474942914,-6.425041248133452e-34,4.404571325722362e-20,8.470329472543003e-20,0.001015929432126956,0.000143659978490342,-0.0004969668855602112,-2.687484594145966e-34,2.830166658853936e-20,4.041597619946964e-20,0.001083843959050373,-0.0001436267078114643,-0.0009402172512389092,-3.736891158612975e-34,1.574159440637401e-20,4.427775274229881e-20,0.001178149270624947,2.266088226710894e-07,-3.327067887776181e-08,-1.933381437933276e-07,-6.654953745107207e-38,2.452262310247897e-24,9.565783661589878e-24,2.449513070761643e-07,0.125
3,0.003,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,232753280.9107341,98557980.35125497,1.266554474830627,-7.715253115316538e-23,-5.885690785958022e-10,4.368547482935962e-09,0.0021,3.388131789017201e-20,-0.001437377474942913,-2.39785803787601e-33,-1.355252715606881e-20,1.084202172485504e-19,0.001015929432126956,0.0001436599784903419,-0.0004969668855602114,-1.00298290499115e-33,-7.651398021745428e-21,5.679111727816751e-20,0.001083843959050373,-0.0001436267078114641,-0.0009402172512389087,-1.394626766629872e-33,-5.899517634329172e-21,5.161863389219109e-20,0.001178149270624946,2.266088226710894e-07,-3.327067887776179e-08,-1.933381437933276e-07,-2.48366254987612e-37,-1.611499994204205e-24,1.046607819185049e-23,2.449513070761643e-07,0.1250000000000001
3,0.003,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,232753280.9107341,98557980.35125497,1.266554474830627,-2.067295841650686e-23,4.198986121956892e-09,3.10892124611305e-09,0.0021,5.421010862427522e-20,-0.001437377474942913,-6.425041248133025e-34,1.355252715606881e-19,8.470329472543003e-20,0.001015929432126956,0.0001436599784903419,-0.0004969668855602114,-2.687484594145891e-34,5.458681958543959e-20,4.041597619946966e-20,0.001083843959050373,-0.0001436267078114641,-0.0009402172512389087,-3.736891158612623e-34,8.092058338640466e-20,4.427775274229879e-20,0.001178149270624946,2.266088226710894e-07,-3.327067887776179e-08,-1.933381437933276e-07,-6.654953745106627e-38,1.78685888438002e-23,9.565783661589881e-24,2.449513070761643e-07,0.125
3,0.003,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,232753280.910734,98557980.35125487,1.26655438542366,-2.879371661961597e-22,4.438131537521867e-09,1.311832920385418e-08,0.0021,-5.082197683525802e-20,-0.001437377474942914,-8.94892802669096e-33,1.355252715606881e-19,3.252606517456513e-19,0.001015929432126956,0.0001436599784903418,-0.0004969668855602116,-3.743183160550076e-33,5.769570998778428e-20,1.705382796501043e-19,0.001083843959050373,-0.0001436267078114641,-0.0009402172512389087,-5.204817950658385e-33,7.781221058760172e-20,1.54689104225081e-19,0.001178149270624947,2.266088226710894e-07,-3.327067887776179e-08,-1.933381437933276e-07,-9.269154824994086e-37,1.735098530205374e-23,3.326787046601851e-23,2.449513070761643e-07,0.125
3,0.003,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,232753280.9107341,98557980.35125497,1.266554474830627,-7.715253115316538e-23,2.37638158662987e-09,1.24984844495788e-08,0.0021,1.694065894508601e-20,-0.001437377474942913,-2.39785803787601e-33,6.776263578034403e-20,3.388131789017201e-19,0.001015929432126956,0.0001436599784903419,-0.0004969668855602114,-1.00298290499115e-33,3.089296062618831e-20,1.624802978445244e-19,0.001083843959050373,-0.0001436267078114641,-0.0009402172512389087,-1.394626766629872e-33,3.686165633651426e-20,1.762972833049172e-19,0.001178149270624946,2.266088226710894e-07,-3.327067887776179e-08,-1.933381437933277e-07,-2.48366254987612e-37,8.018817641451386e-24,3.559775227848795e-23,2.449513070761643e-07,0.125
3,0.003,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,232753280.9107341,98557980.35125491,1.266554415225983,-2.879371661961576e-22,-6.4081921615813e-09,1.172063455173088e-08,0.0021,-4.065758146820642e-20,-0.001437377474942914,-8.948928026690801e-33,-1.626303258728257e-19,2.710505431213761e-19,0.001015929432126956,0.0001436599784903419,-0.0004969668855602114,-3.743183160550048e-33,-8.330649810055688e-20,1.523682491725014e-19,0.001083843959050373,-0.0001436267078114642,-0.0009402172512389087,-5.204817950658255e-33,-7.930560234408098e-20,1.186575424925525e-19,0.001178149270624947,2.266088226710894e-07,-3.32706788777618e-08,-1.933381437933276e-07,-9.26915482499387e-37,-1.822542818781827e-23,2.475145632221586e-23,2.449513070761643e-07,0.125
3,0.003,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,232753280.9107341,98557980.35125495,1.266554489731789,-7.715253115316319e-23,3.399279065629763e-09,1.24984844495788e-08,0.0021,-4.235164736271502e-20,-0.001437377474942914,-2.39785803787585e-33,1.084202172485504e-19,3.388131789017201e-19,0.001015929432126956,0.000143659978490342,-0.0004969668855602114,-1.002982904991121e-33,4.419062785318691e-20,1.624802978445244e-19,0.001083843959050373,-0.0001436267078114642,-0.0009402172512389087,-1.394626766629741e-33,6.421892253889517e-20,1.762972833049172e-19,0.001178149270624947,2.266088226710894e-07,-3.327067887776182e-08,-1.933381437933276e-07,-2.483662549875902e-37,1.066685646836926e-23,3.559775227848795e-23,2.449513070761643e-07,0.125
4,0.004,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,234408708.6227241,105076284.2895148,1.297303065657616,-5.505111270325024e-23,1.823589755002435e-09,5.428567381042472e-09,0.00255,-7.115076756936123e-20,-0.001871030011580916,-2.520538787478945e-33,6.776263578034403e-20,1.626303258728257e-19,0.001014429114733394,0.0001737683565675333,-0.0005092274828818434,-7.156644651422533e-34,2.370666681503165e-20,7.057137595355212e-20,0.00153526905901249,-0.0001737300700010102,-0.00136153898901148,-1.804557652506408e-33,4.404690619339689e-20,9.204174845386333e-20,0.001682928324608385,3.018262541159931e-07,-3.82865665232279e-08,-2.635396875927652e-07,-3.166698302831692e-37,9.062771915488125e-24,1.720146541021124e-23,3.290586903187195e-07,0.1250000000000001
4,0.004,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,234408708.6227242,105076284.2895149,1.297303169965744,-1.475090119127034e-23,2.212597299152341e-09,1.810864219946192e-09,0.002550000000000001,-6.776263578034403e-21,-0.001871030011580916,-6.753763325962846e-34,6.098637220230962e-20,8.131516293641283e-20,0.001014429114733394,0.0001737683565675335,-0.0005092274828818429,-1.917617154865144e-34,2.876376488898043e-20,2.354123485930049e-20,0.00153526905901249,-0.0001737300700010103,-0.00136153898901148,-4.835297656844784e-34,3.221740981484114e-20,5.776211549961638e-20,0.001682928324608385,3.018262541159931e-07,-3.828656652322791e-08,-2.635396875927652e-07,-8.485142529167312e-38,5.197498488052946e-24,1.181257749596431e-23,3.290586903187195e-07,0.125
4,0.004,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,234408708.6227242,105076284.2895149,1.297303110361099,-5.50511127032499e-23,-2.362573459333581e-09,5.428567381042472e-09,0.00255,3.388131789017201e-20,-0.001871030011580916,-2.520538787478902e-33,-5.421010862427522e-20,1.626303258728257e-19,0.001014429114733394,0.0001737683565675333,-0.0005092274828818429,-7.156644651422487e-34,-3.071345497133655e-20,7.057137595355214e-20,0.00153526905901249,-0.00017373007000101,-0.00136153898901148,-1.80455765250637e-33,-2.349211083682302e-20,9.204174845386333e-20,0.001682928324608384,3.018262541159931e-07,-3.828656652322788e-08,-2.635396875927652e-07,-3.16669830283163e-37,-4.542816115655374e-24,1.720146541021124e-23,3.290586903187195e-07,0.1250000000000001
4,0.004,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,234408708.6227242,105076284.2895149,1.297303184866905,-1.475090119126997e-23,6.812159692041872e-10,1.810864219946192e-09,0.00255,7.453889935837843e-20,-0.001871030011580916,-6.753763325962418e-34,9.486769009248164e-20,8.131516293641283e-20,0.001014429114733395,0.0001737683565675335,-0.0005092274828818429,-1.917617154865097e-34,8.855807599654434e-21,2.35412348593005e-20,0.00153526905901249,-0.0001737300700010102,-0.00136153898901148,-4.835297656844404e-34,8.599316869879208e-20,5.776211549961638e-20,0.001682928324608384,3.018262541159931e-07,-3.82865665232279e-08,-2.635396875927652e-07,-8.485142529166686e-38,1.871379403512639e-23,1.181257749596431e-23,3.290586903187195e-07,0.125
4,0.004,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,234408708.6227241,105076284.2895148,1.297303065657616,-2.054535496217331e-22,6.135599656484708e-09,1.364259704896962e-08,0.00255,-5.759824041329242e-20,-0.001871030011580916,-9.406778817319595e-33,2.032879073410321e-19,4.336808689942018e-19,0.001014429114733394,0.0001737683565675333,-0.0005092274828818434,-2.67089614508253e-33,7.976279553430122e-20,1.77353761636605e-19,0.00153526905901249,-0.0001737300700010102,-0.00136153898901148,-6.734700844341223e-33,1.235001481979496e-19,2.562769127056544e-19,0.001682928324608385,3.018262541159931e-07,-3.82865665232279e-08,-2.635396875927652e-07,-1.181827895841016e-36,2.496360878123947e-23,5.019465194242903e-23,3.290586903187195e-07,0.125
4,0.004,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,234408708.6227242,105076284.2895149,1.297303184866905,-5.50511127032499e-23,4.824798539436732e-09,1.059734667592959e-08,0.00255,1.355252715606881e-20,-0.001871030011580916,-2.520538787478902e-33,1.355252715606881e-19,3.930232875259954e-19,0.001014429114733395,0.0001737683565675335,-0.0005092274828818429,-7.156644651422488e-34,6.272238101267751e-20,1.377655067870846e-19,0.00153526905901249,-0.0001737300700010102,-0.00136153898901148,-1.80455765250637e-33,7.278888545735585e-20,2.552090345391065e-19,0.001682928324608384,3.018262541159931e-07,-3.82865665232279e-08,-2.635396875927653e-07,-3.16669830283163e-37,1.400509065469107e-23,4.874619980423038e-23,3.290586903187195e-07,0.125
4,0.004,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,234408708.6227242,105076284.2895149,1.297303155064583,-2.054535496217317e-22,-6.725314603950162e-09,1.275398312636345e-08,0.00255,-5.421010862427522e-20,-0.001871030011580916,-9.406778817319436e-33,-2.168404344971009e-19,3.794707603699266e-19,0.001014429114733394,0.0001737683565675333,-0.0005092274828818429,-2.670896145082512e-33,-8.742908985135212e-20,1.658017806427248e-19,0.00153526905901249,-0.0001737300700010102,-0.00136153898901148,-6.734700844341084e-33,-1.293847749169668e-19,2.136284040194882e-19,0.001682928324608385,3.018262541159931e-07,-3.82865665232279e-08,-2.635396875927652e-07,-1.181827895840993e-36,-2.656972878194705e-23,4.057570771356559e-23,3.290586903187195e-07,0.125
4,0.004,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,234408708.6227242,105076284.2895149,1.297303110361099,-5.505111270324852e-23,-4.900074395278848e-10,1.059734667592959e-08,0.00255,-4.065758146820642e-20,-0.001871030011580916,-2.520538787478743e-33,5.421010862427522e-20,3.930232875259954e-19,0.001014429114733395,0.0001737683565675334,-0.0005092274828818431,-7.156644651422307e-34,-6.370096713862506e-21,1.377655067870846e-19,0.00153526905901249,-0.0001737300700010101,-0.00136153898901148,-1.804557652506229e-33,6.057014644867307e-20,2.552090345391065e-19,0.001682928324608384,3.018262541159931e-07,-3.828656652322791e-08,-2.635396875927652e-07,-3.166698302831395e-37,1.005888946465786e-23,4.874619980423038e-23,3.290586903187195e-07,0.125
5,0.005,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,235805383.3250126,109614783.6346974,1.293115183711052,-3.814436594254067e-23,-5.013610066711619e-13,4.775014360997821e-09,0.003,-9.317362419797304e-20,-0.00230915966349435,-2.585145378785819e-33,4.404571325722362e-20,1.897353801849633e-19,0.001014604739233344,0.0001943658412462954,-0.0005181302439739891,-4.958767572530287e-34,-6.51769308672312e-24,6.207518669297167e-20,0.001985017828352025,-0.0001943240926692241,-0.001790693735682801,-2.088904150911341e-33,4.404316880667775e-20,1.276370081949291e-19,0.002190781233682532,3.774324146306979e-07,-4.174857707143459e-08,-3.356838375592634e-07,-3.644706214487979e-37,9.062143632590081e-24,2.318529706248622e-23,4.144325949937812e-07,0.1250000000000001
5,0.005,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,235805383.3250127,109614783.6346975,1.293115332722664,-1.02207520501008e-23,2.467201627774769e-10,3.800955672838099e-09,0.003,1.694065894508601e-20,-0.00230915966349435,-6.926876165626888e-34,3.726944967918921e-20,1.355252715606881e-19,0.001014604739233344,0.0001943658412462956,-0.0005181302439739885,-1.328697766513104e-34,3.207362116107196e-21,4.941242374689527e-20,0.001985017828352025,-0.0001943240926692242,-0.001790693735682802,-5.597201803026963e-34,3.40565808860643e-20,8.609627205086019e-20,0.002190781233682532,3.774324146306979e-07,-4.17485770714346e-08,-3.356838375592633e-07,-9.765960868207183e-38,5.506677017722079e-24,1.657576293259826e-23,4.144325949937812e-07,0.125
5,0.005,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,235805383.3250127,109614783.6346975,1.293115258216858,-3.814436594254045e-23,-2.163988792250944e-09,4.775014360997822e-09,0.003,4.065758146820642e-20,-0.002309159663494349,-2.585145378785776e-33,-6.776263578034403e-20,1.897353801849633e-19,0.001014604739233345,0.0001943658412462954,-0.0005181302439739888,-4.958767572530258e-34,-2.813185429926227e-20,6.20751866929717e-20,0.001985017828352025,-0.0001943240926692239,-0.001790693735682801,-2.088904150911301e-33,-3.962352685225701e-20,1.276370081949291e-19,0.002190781233682531,3.774324146306979e-07,-4.174857707143457e-08,-3.356838375592634e-07,-3.644706214487914e-37,-7.25462882474503e-24,2.318529706248622e-23,4.144325949937812e-07,0.1250000000000001
