pressure,id,x,y,z
1083652.5,20,0.009998999776482583,0,0
1083652.5,23,0.009998999776482583,0.009999999776482582,0
1083652.5,24,0.009998999776482583,0,0.009999999776482582
1083652.5,27,0.009998999776482583,0.009999999776482582,0.009999999776482582
1083652.5,31,0.009998999776482583,0.004999999888241291,0
1083652.5,32,0.009998999776482583,5.777789833161708e-34,0.004999999888241291
1083652.5,35,0.009998999776482583,0.009999999776482582,0.004999999888241291
1083652.5,39,0.009998999776482583,0.004999999888241291,0.009999999776482582
1083652.5,41,0.009998999776482583,0.004999999888241291,0.004999999888241291
