time,element,point,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,plastic_rr,plastic_zz,plastic_hoop,plastic_rz,creep_rr,creep_zz,creep_hoop,creep_rz,equiv_plastic,equiv_creep,r,z,volume
1.0,1,1,-611225.37373785954,-1314357.0547001394,-611225.37372934772,6231.49325321795,-1.3706631770707222e-08,-4.6403130925025107e-06,-1.3706631714699709e-08,4.1003225606174108e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034333742725502876,0.0012500091331361797,3.703354886265275e-09
1.0,2,1,-586758.11757692671,-1189765.5453643356,-525775.63854480209,13313.057689418625,-2.2323551730819529e-07,-4.1910243921493477e-06,1.780291947231845e-07,8.7599919596374551e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010300120741919276,0.0012500091687386622,1.1110056375037818e-08
1.0,3,1,-534581.10620861175,-937447.31862053007,-349885.46874790476,19374.462537888678,-6.3891972700093176e-07,-3.2897794046713537e-06,5.763775674905199e-07,1.274839634993075e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017166860953023938,0.0012500093408580465,1.8516732413749294e-08
1.0,4,1,-447422.37990964192,-519936.64141395129,-47783.788159515127,17924.700615519876,-1.3401136208221327e-06,-1.8172574615204883e-06,1.2895083128937017e-06,1.1794453005012077e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024033589910183941,0.0012500093768810557,2.5923358564538974e-08
1.0,5,1,-310848.2711964887,125035.91131710954,436581.03254191065,7695.9557252284922,-2.441596127279695e-06,4.2652179365978089e-07,2.4764886913189719e-06,5.0639388672003474e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030900300701472245,0.0012500095161151166,3.332989705221148e-08
1.0,6,1,-108216.48237707012,1098662.7252844055,1190681.7465673413,121.4236778996616,-4.1582466774111101e-06,3.7830185090013986e-06,4.3885036690431157e-06,7.9896780057977327e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037766983316499777,0.0012500096876437864,4.073628731367008e-08
1.0,7,1,-715525.59683915833,-1271524.4660594994,-715525.60316882702,-14093.367565883345,-4.3808887481503561e-07,-4.0965614342848804e-06,-4.3808891646425549e-07,-9.2734358583512411e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003433372702251646,0.0037500277954000405,3.7033535751939874e-09
1.0,8,1,-667254.17040948791,-1168111.2004387397,-619333.90306051017,-26487.93955890564,-5.1210758851862444e-07,-3.8077468461111026e-06,-1.9679222936235057e-07,-1.742906422975991e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010300116507320626,0.0037500278896735852,1.1110052495580184e-08
1.0,9,1,-582587.77297941805,-948325.90717179212,-426510.42727336683,-28481.242222683843,-7.4069745647373922e-07,-3.1472543794595604e-06,2.8629147827207791e-07,-1.8740657382525967e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017166855141201138,0.0037500279599895596,1.851672562514175e-08
1.0,10,1,-464248.21304435912,-552103.68604836916,-100153.18343605776,-13736.158679154061,-1.2906752114364009e-06,-1.8687642238027866e-06,1.1050700833862214e-06,-9.0383924108833714e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024033583582689392,0.0037500282771115011,2.5923347945306816e-08
