contact_pressure,contact_opening,shear_1,shear_2,normal_force_x,normal_force_y,normal_force_z,shear_force_x,shear_force_y,shear_force_z,heat_flow,id,x,y,z,current_x,current_y,current_z,generated
70986.73659134055,-7.093883868555032e-06,0,0,-0.02082754470410016,0.008627049510277332,-2.431690383810868e-05,0,0,0,111428.1326581718,139,-0.0038063836739465019,0.0015766557413441705,0.00062500000000000001,-0.0038072587335256686,0.0015770182072736296,0.0012223092059479043,0
70986.78671101127,-7.093888864320079e-06,0,0,-0.02254357532358804,-2.758919991335124e-12,-2.43169494408656e-05,0,0,0,111428.520594196,140,-0.0041200000000000004,5.0455448124870961e-19,0.00062500000000000001,-0.0041209471649439403,3.4871208747475203e-19,0.0012223092020132629,0
70986.73673498248,-7.093883883896412e-06,0,0,-0.0208275447149933,-0.008627049514802346,-2.431690384806711e-05,0,0,0,111428.1326586638,159,-0.0038063836739465019,-0.0015766557413441696,0.00062500000000000001,-0.0038072587335256673,-0.0015770182072736283,0.0012223092059479052,0
70986.69877980115,-7.093880162970057e-06,0,0,-0.015940708193777,-0.01594070818985797,-2.431683607500945e-05,0,0,0,111427.6862232014,160,-0.0029132799384885767,-0.0029132799384885754,0.00062500000000000001,-0.002913949678657071,-0.0029139496786570697,0.0012223092089916805,0
70986.73659135564,-7.093883868554565e-06,0,0,-0.008627049510274902,-0.02082754470409166,-2.431690383808465e-05,0,0,0,111428.1326581781,161,-0.0015766557413441707,-0.0038063836739465019,0.00062500000000000001,-0.0015770182072736298,-0.0038072587335256686,0.0012223092059479043,0
70986.78671098227,-7.09388886431296e-06,0,0,2.75870260879954e-12,-0.0225435753235784,-2.431694944082631e-05,0,0,0,111428.5205942101,162,-7.5683172187306446e-19,-0.0041200000000000004,0.00062500000000000001,-6.0840758017107827e-19,-0.0041209471649439403,0.0012223092020132629,0
70986.73673494637,-7.093883883889607e-06,0,0,0.008627049514800244,-0.02082754471498654,-2.431690384805167e-05,0,0,0,111428.1326586724,176,0.0015766557413441694,-0.0038063836739465019,0.00062500000000000001,0.0015770182072736281,-0.0038072587335256673,0.0012223092059479052,0
70986.69877980831,-7.093880162969631e-06,0,0,0.01594070818985738,-0.01594070819377454,-2.431683607500756e-05,0,0,0,111427.6862232009,177,0.0029132799384885754,-0.0029132799384885767,0.00062500000000000001,0.0029139496786570697,-0.002913949678657071,0.0012223092089916803,0
70986.73659134361,-7.093883868555208e-06,0,0,0.02082754470410109,-0.00862704951027775,-2.431690383811038e-05,0,0,0,111428.1326581727,178,0.0038063836739465019,-0.0015766557413441709,0.00062500000000000001,0.0038072587335256686,-0.00157701820727363,0.0012223092059479043,0
86686.9099091706,-8.628570405425067e-06,0,0,0.02764675377688445,4.667635093540123e-12,-1.458305989088642e-05,0,0,0,110836.9404394484,203,0.0041200000000000004,0,0.00125,0.0041213697242995593,2.7677159578201444e-19,0.0018478296382153968,0
86686.84769392465,-8.628564286532661e-06,0,0,0.02554226404952532,0.01057994922748311,-1.458300507045535e-05,0,0,0,110836.5539963902,204,0.0038063836739465019,0.00157665574134417,0.00125,0.0038076491258129007,0.0015771799160262626,0.0018478296410156013,0
86686.78780858082,-8.628558388742011e-06,0,0,0.01954919620904656,0.01954919620223073,-1.458296755181197e-05,0,0,0,110836.1091757151,205,0.0029132799384885763,0.0029132799384885759,0.00125,0.0029142484709542026,0.0029142484709542018,0.001847829642635297,0
86686.84744989737,-8.628564260877193e-06,0,0,0.01057994921934946,0.02554226403028562,-1.458300505977609e-05,0,0,0,110836.5539957549,206,0.0015766557413441702,0.0038063836739465019,0.00125,0.0015771799160262637,0.0038076491258129028,0.0018478296410156009,0
86686.90990917485,-8.628570405425146e-06,0,0,-4.667643658737286e-12,0.02764675377688324,-1.458305989088541e-05,0,0,0,110836.9404394471,207,2.522772406243548e-19,0.0041200000000000004,0.00125,-2.1950843585038591e-20,0.0041213697242995593,0.0018478296382153968,0
86686.84769392901,-8.628564286532583e-06,0,0,-0.01057994922748294,0.02554226404952465,-1.458300507045559e-05,0,0,0,110836.5539963893,226,-0.0015766557413441698,0.0038063836739465019,0.00125,-0.0015771799160262624,0.0038076491258129007,0.0018478296410156013,0
86686.78780858224,-8.628558388742045e-06,0,0,-0.01954919620223089,0.01954919620904668,-1.458296755181242e-05,0,0,0,110836.1091757151,227,-0.0029132799384885759,0.0029132799384885763,0.00125,-0.0029142484709542018,0.0029142484709542026,0.001847829642635297,0
86686.84744989575,-8.628564260877241e-06,0,0,-0.02554226403028583,0.01057994921934965,-1.45830050597752e-05,0,0,0,110836.5539957563,228,-0.0038063836739465019,0.0015766557413441705,0.00125,-0.0038076491258129028,0.0015771799160262639,0.0018478296410156009,0
86686.90990916744,-8.62857040542495e-06,0,0,-0.02764675377688323,-4.667593351756483e-12,-1.458305989088576e-05,0,0,0,110836.9404394489,229,-0.0041200000000000004,5.0455448124870961e-19,0.00125,-0.0041213697242995593,2.2971136982832685e-19,0.0018478296382153968,0
86686.84769392497,-8.628564286532697e-06,0,0,-0.02554226404952498,-0.01057994922748328,-1.458300507045581e-05,0,0,0,110836.5539963893,248,-0.0038063836739465019,-0.0015766557413441696,0.00125,-0.0038076491258129007,-0.0015771799160262622,0.0018478296410156015,0
86686.7878085816,-8.628558388741938e-06,0,0,-0.01954919620904749,-0.01954919620223169,-1.45829675518161e-05,0,0,0,110836.1091757156,249,-0.0029132799384885767,-0.0029132799384885754,0.00125,-0.0029142484709542031,-0.0029142484709542013,0.001847829642635297,0
86686.84744989977,-8.628564260877288e-06,0,0,-0.01057994921934996,-0.02554226403028682,-1.458300505978225e-05,0,0,0,110836.5539957554,250,-0.0015766557413441707,-0.0038063836739465019,0.00125,-0.0015771799160262641,-0.0038076491258129028,0.0018478296410156009,0
86686.90990917709,-8.628570405425194e-06,0,0,4.667529925929392e-12,-0.02764675377688401,-1.458305989088111e-05,0,0,0,110836.9404394475,251,-7.5683172187306446e-19,-0.0041200000000000004,0.00125,-4.8055153229398575e-19,-0.0041213697242995593,0.0018478296382153968,0
86686.84769392881,-8.628564286532395e-06,0,0,0.01057994922748304,-0.02554226404952497,-1.458300507045515e-05,0,0,0,110836.5539963893,265,0.0015766557413441694,-0.0038063836739465019,0.00125,0.001577179916026262,-0.0038076491258129007,0.0018478296410156015,0
86686.78780858315,-8.628558388742114e-06,0,0,0.01954919620223158,-0.01954919620904718,-1.458296755181839e-05,0,0,0,110836.1091757151,266,0.0029132799384885754,-0.0029132799384885767,0.00125,0.0029142484709542013,-0.0029142484709542031,0.001847829642635297,0
86686.84744990047,-8.628564260877668e-06,0,0,0.02554226403028673,-0.01057994921935006,-1.458300505977636e-05,0,0,0,110836.5539957563,267,0.0038063836739465019,-0.0015766557413441709,0.00125,0.0038076491258129028,-0.0015771799160262643,0.0018478296410156009,0
92784.45512487143,-9.243033146434644e-06,0,0,0.03012227346352472,6.038601259653054e-12,-8.431651844440706e-06,0,0,0,110870.4306459663,292,0.0041200000000000004,0,0.0018749999999999999,0.0041215920979228299,3.5084058215350122e-19,0.0024732875634694974,0
92784.38231835471,-9.243025983714208e-06,0,0,0.02782934432113105,0.01152728823012879,-8.431595967406407e-06,0,0,0,110870.0437621246,293,0.0038063836739465019,0.00157665574134417,0.0018749999999999999,0.0038078545704923572,0.0015772650158503217,0.0024732875653977913,0
92784.30810402572,-9.243018672968536e-06,0,0,0.02129965031248801,0.02129965030381585,-8.431571380070575e-06,0,0,0,110869.598786172,294,0.0029132799384885763,0.0029132799384885759,0.0018749999999999999,0.0029144057110321838,0.0029144057110321829,0.0024732875665923046,0
92784.38201101213,-9.243025951259556e-06,0,0,0.01152728821956474,0.02782934429587135,-8.431595959612071e-06,0,0,0,110870.0437611014,295,0.0015766557413441702,0.0038063836739465019,0.0018749999999999999,0.001577265015850323,0.0038078545704923598,0.0024732875653977909,0
92784.45512486996,-9.243033146434705e-06,0,0,-6.038700247311402e-12,0.03012227346352437,-8.431651844441296e-06,0,0,0,110870.4306459658,296,2.522772406243548e-19,0.0041200000000000004,0.0018749999999999999,-1.0097503027314126e-19,0.0041215920979228299,0.0024732875634694974,0
92784.38231835363,-9.243025983714322e-06,0,0,-0.01152728823012893,0.02782934432113128,-8.431595967405562e-06,0,0,0,110870.0437621242,315,-0.0015766557413441698,0.0038063836739465019,0.0018749999999999999,-0.0015772650158503215,0.0038078545704923572,0.0024732875653977913,0
92784.30810402719,-9.243018672968488e-06,0,0,-0.0212996503038161,0.02129965031248824,-8.431571380073309e-06,0,0,0,110869.5987861729,316,-0.0029132799384885759,0.0029132799384885763,0.0018749999999999999,-0.0029144057110321829,0.0029144057110321838,0.0024732875665923046,0
92784.38201101295,-9.24302595125959e-06,0,0,-0.02782934429587133,0.01152728821956481,-8.431595959612459e-06,0,0,0,110870.0437611028,317,-0.0038063836739465019,0.0015766557413441705,0.0018749999999999999,-0.0038078545704923598,0.0015772650158503232,0.0024732875653977904,0
92784.45512486905,-9.24303314643452e-06,0,0,-0.03012227346352352,-6.038588899748287e-12,-8.431651844440933e-06,0,0,0,110870.4306459667,318,-0.0041200000000000004,5.0455448124870961e-19,0.0018749999999999999,-0.0041215920979228299,1.4494009397262375e-19,0.0024732875634694974,0
92784.38231835378,-9.243025983714207e-06,0,0,-0.02782934432113096,-0.01152728823012903,-8.431595967403416e-06,0,0,0,110870.043762126,337,-0.0038063836739465019,-0.0015766557413441696,0.0018749999999999999,-0.0038078545704923572,-0.0015772650158503213,0.0024732875653977913,0
92784.3081040305,-9.243018672968333e-06,0,0,-0.0212996503124888,-0.0212996503038167,-8.431571380077303e-06,0,0,0,110869.5987861724,338,-0.0029132799384885767,-0.0029132799384885754,0.0018749999999999999,-0.0029144057110321842,-0.0029144057110321825,0.0024732875665923046,0
92784.38201101628,-9.243025951259839e-06,0,0,-0.01152728821956511,-0.02782934429587219,-8.431595959617043e-06,0,0,0,110870.0437611019,339,-0.0015766557413441707,-0.0038063836739465019,0.0018749999999999999,-0.0015772650158503234,-0.0038078545704923598,0.0024732875653977909,0
92784.4551248709,-9.243033146434578e-06,0,0,6.038548350587036e-12,-0.0301222734635248,-8.431651844441767e-06,0,0,0,110870.4306459658,340,-7.5683172187306446e-19,-0.0041200000000000004,0.0018749999999999999,-4.0475342072916947e-19,-0.0041215920979228299,0.0024732875634694974,0
92784.38231835287,-9.243025983714168e-06,0,0,0.01152728823012892,-0.02782934432113127,-8.431595967400348e-06,0,0,0,110870.0437621251,354,0.0015766557413441694,-0.0038063836739465019,0.0018749999999999999,0.0015772650158503211,-0.0038078545704923572,0.0024732875653977913,0
92784.30810403053,-9.243018672968543e-06,0,0,0.0212996503038166,-0.0212996503124885,-8.431571380075027e-06,0,0,0,110869.5987861734,355,0.0029132799384885754,-0.0029132799384885767,0.0018749999999999999,0.0029144057110321825,-0.0029144057110321842,0.0024732875665923046,0
92784.38201101703,-9.243025951259816e-06,0,0,0.02782934429587239,-0.01152728821956531,-8.431595959612381e-06,0,0,0,110870.0437611024,356,0.0038063836739465019,-0.0015766557413441709,0.0018749999999999999,0.0038078545704923598,-0.0015772650158503237,0.0024732875653977904,0
94154.77837507729,-9.383419055940078e-06,0,0,0.03087564408213858,6.823466379597687e-12,-4.467917224426049e-06,0,0,0,110878.3275272385,381,0.0041200000000000004,0,0.0025000000000000001,0.0041217082293872678,4.2530509552309621e-19,0.0030986898280759992,0
94154.69543669674,-9.383410902352777e-06,0,0,0.02852536685960499,0.01181558968129413,-4.467885994355037e-06,0,0,0,110877.9401567008,382,0.0038063836739465019,0.00157665574134417,0.0025000000000000001,0.0038079618604969765,0.0015773094579041938,0.0030986898291947506,0
94154.61042106846,-9.383402553614986e-06,0,0,0.02183236178705542,0.02183236177725218,-4.467859508905112e-06,0,0,0,110877.4946628041,383,0.0029132799384885763,0.0029132799384885759,0.0025000000000000001,0.0029144878268700125,0.0029144878268700116,0.0030986898303307212,0
94154.69509148085,-9.383410865740815e-06,0,0,0.0118155896692997,0.028525366830931,-4.467885989670789e-06,0,0,0,110877.9401557012,384,0.0015766557413441702,0.0038063836739465019,0.0025000000000000001,0.0015773094579041953,0.0038079618604969796,0.0030986898291947501,0
94154.77837507617,-9.383419055939853e-06,0,0,-6.823587051299485e-12,0.03087564408213823,-4.467917224425694e-06,0,0,0,110878.3275272394,385,2.522772406243548e-19,0.0041200000000000004,0.0025000000000000001,-1.6058544210124064e-19,0.0041217082293872678,0.0030986898280759992,0
94154.69543669772,-9.383410902352667e-06,0,0,-0.01181558968129417,0.02852536685960503,-4.467885994355471e-06,0,0,0,110877.9401567008,404,-0.0015766557413441698,0.0038063836739465019,0.0025000000000000001,-0.0015773094579041936,0.0038079618604969765,0.0030986898291947506,0
94154.61042106818,-9.383402553614945e-06,0,0,-0.0218323617772524,0.02183236178705566,-4.467859508905353e-06,0,0,0,110877.4946628037,405,-0.0029132799384885759,0.0029132799384885763,0.0025000000000000001,-0.0029144878268700116,0.0029144878268700125,0.0030986898303307212,0
94154.69509148019,-9.38341086574101e-06,0,0,-0.02852536683093113,0.01181558966929981,-4.467885989671373e-06,0,0,0,110877.9401557008,406,-0.0038063836739465019,0.0015766557413441705,0.0025000000000000001,-0.0038079618604969796,0.0015773094579041955,0.0030986898291947501,0
94154.77837507427,-9.383419055939869e-06,0,0,-0.03087564408213772,-6.823481124747233e-12,-4.467917224426006e-06,0,0,0,110878.327527239,407,-0.0041200000000000004,5.0455448124870961e-19,0.0025000000000000001,-0.0041217082293872678,8.0506060053039322e-20,0.0030986898280759992,0
94154.69543669574,-9.383410902352687e-06,0,0,-0.02852536685960503,-0.01181558968129438,-4.467885994355693e-06,0,0,0,110877.9401567008,426,-0.0038063836739465019,-0.0015766557413441696,0.0025000000000000001,-0.0038079618604969765,-0.0015773094579041933,0.0030986898291947506,0
94154.61042106742,-9.383402553614972e-06,0,0,-0.0218323617870563,-0.02183236177725311,-4.46785950890616e-06,0,0,0,110877.4946628032,427,-0.0029132799384885767,-0.0029132799384885754,0.0025000000000000001,-0.0029144878268700129,-0.0029144878268700112,0.0030986898303307212,0
94154.69509148382,-9.383410865741235e-06,0,0,-0.01181558966930002,-0.02852536683093163,-4.46788598966977e-06,0,0,0,110877.9401557017,428,-0.0015766557413441707,-0.0038063836739465019,0.0025000000000000001,-0.0015773094579041957,-0.0038079618604969796,0.0030986898291947501,0
94154.77837507619,-9.383419055939875e-06,0,0,6.823466162757252e-12,-0.03087564408213839,-4.467917224425467e-06,0,0,0,110878.327527239,429,-7.5683172187306446e-19,-0.0041200000000000004,0.0025000000000000001,-3.4448942602767995e-19,-0.0041217082293872678,0.0030986898280759992,0
94154.69543669482,-9.383410902352535e-06,0,0,0.01181558968129414,-0.02852536685960492,-4.467885994358935e-06,0,0,0,110877.940156699,443,0.0015766557413441694,-0.0038063836739465019,0.0025000000000000001,0.0015773094579041931,-0.0038079618604969765,0.0030986898291947506,0
94154.61042106969,-9.383402553615201e-06,0,0,0.02183236177725299,-0.02183236178705593,-4.467859508906614e-06,0,0,0,110877.4946628046,444,0.0029132799384885754,-0.0029132799384885767,0.0025000000000000001,0.0029144878268700112,-0.0029144878268700129,0.0030986898303307212,0
94154.69509148506,-9.383410865741235e-06,0,0,0.02852536683093207,-0.01181558966930026,-4.467885989674098e-06,0,0,0,110877.9401557017,445,0.0038063836739465019,-0.0015766557413441709,0.0025000000000000001,0.0038079618604969796,-0.0015773094579041959,0.0030986898291947501,0
93682.54167438277,-9.338673749641701e-06,0,0,0.03087663772800842,7.264071831027119e-12,-2.186250286444413e-06,0,0,0,110863.2867289548,470,0.0041200000000000004,0,0.0031250000000000002,0.0041217668685664096,4.5812164027845293e-19,0.0037240512874045211,0
93682.4523051141,-9.338665003995975e-06,0,0,0.02852628390274304,0.01181596914161698,-2.186235454220009e-06,0,0,0,110862.8986196145,471,0.0038063836739465019,0.00157665574134417,0.0031250000000000002,0.0038080160353522641,0.0015773318984990167,0.0037240512881167752,0
93682.35882579148,-9.338655826397662e-06,0,0,0.02183306285639315,0.02183306284597328,-2.186215500968165e-06,0,0,0,110862.4525731761,472,0.0029132799384885763,0.0029132799384885759,0.0031250000000000002,0.0029145292900330201,0.0029145292900330188,0.0037240512890162831,0
93682.45193806621,-9.338664964958947e-06,0,0,0.01181596912888372,0.0285262838722735,-2.186235451707624e-06,0,0,0,110862.8986185672,473,0.0015766557413441702,0.0038063836739465019,0.0031250000000000002,0.0015773318984990182,0.0038080160353522671,0.0037240512881167752,0
93682.54167438266,-9.338673749642117e-06,0,0,-7.264189358542616e-12,0.03087663772800818,-2.186250286444466e-06,0,0,0,110863.2867289539,474,2.522772406243548e-19,0.0041200000000000004,0.0031250000000000002,-2.0703513223174125e-19,0.0041217668685664096,0.0037240512874045211,0
93682.45230511489,-9.338665003995856e-06,0,0,-0.01181596914161705,0.02852628390274325,-2.186235454220589e-06,0,0,0,110862.8986196145,493,-0.0015766557413441698,0.0038063836739465019,0.0031250000000000002,-0.0015773318984990165,0.0038080160353522641,0.0037240512881167756,0
93682.35882579134,-9.338655826397737e-06,0,0,-0.02183306284597353,0.02183306285639338,-2.186215500966235e-06,0,0,0,110862.4525731766,494,-0.0029132799384885759,0.0029132799384885763,0.0031250000000000002,-0.0029145292900330188,0.0029145292900330201,0.0037240512890162831,0
93682.45193806577,-9.338664964959081e-06,0,0,-0.02852628387227353,0.0118159691288838,-2.18623545170717e-06,0,0,0,110862.8986185681,495,-0.0038063836739465019,0.0015766557413441705,0.0031250000000000002,-0.0038080160353522671,0.0015773318984990184,0.0037240512881167752,0
93682.54167438111,-9.338673749641525e-06,0,0,-0.03087663772800742,-7.264073132069726e-12,-2.186250286444588e-06,0,0,0,110863.2867289543,496,-0.0041200000000000004,5.0455448124870961e-19,0.0031250000000000002,-0.0041217668685664096,4.966892617955535e-20,0.0037240512874045211,0
93682.45230511483,-9.338665003995934e-06,0,0,-0.02852628390274268,-0.011815969141617,-2.186235454220626e-06,0,0,0,110862.8986196127,515,-0.0038063836739465019,-0.0015766557413441696,0.0031250000000000002,-0.0038080160353522641,-0.0015773318984990162,0.0037240512881167756,0
93682.35882579215,-9.33865582639773e-06,0,0,-0.02183306285639366,-0.02183306284597385,-2.186215500970672e-06,0,0,0,110862.4525731766,516,-0.0029132799384885767,-0.0029132799384885754,0.0031250000000000002,-0.0029145292900330205,-0.0029145292900330183,0.0037240512890162831,0
93682.45193806819,-9.338664964959152e-06,0,0,-0.01181596912888401,-0.02852628387227409,-2.18623545170876e-06,0,0,0,110862.8986185677,517,-0.0015766557413441707,-0.0038063836739465019,0.0031250000000000002,-0.0015773318984990186,-0.0038080160353522671,0.0037240512881167752,0
93682.54167438377,-9.338673749642177e-06,0,0,7.26407692677733e-12,-0.03087663772800825,-2.186250286444328e-06,0,0,0,110863.2867289539,518,-7.5683172187306446e-19,-0.0041200000000000004,0.0031250000000000002,-2.9356363939876626e-19,-0.0041217668685664096,0.0037240512874045211,0
93682.4523051124,-9.338665003995712e-06,0,0,0.0118159691416169,-0.02852628390274299,-2.186235454221606e-06,0,0,0,110862.8986196131,532,0.0015766557413441694,-0.0038063836739465019,0.0031250000000000002,0.001577331898499016,-0.0038080160353522641,0.0037240512881167752,0
93682.35882579244,-9.338655826397889e-06,0,0,0.02183306284597385,-0.0218330628563934,-2.186215500970628e-06,0,0,0,110862.4525731757,533,0.0029132799384885754,-0.0029132799384885767,0.0031250000000000002,0.0029145292900330183,-0.0029145292900330205,0.0037240512890162831,0
93682.4519380704,-9.338664964959252e-06,0,0,0.0285262838722743,-0.01181596912888416,-2.186235451705431e-06,0,0,0,110862.8986185677,534,0.0038063836739465019,-0.0015766557413441709,0.0031250000000000002,0.0038080160353522671,-0.0015773318984990189,0.0037240512881167752,0
92868.33783196057,-9.258471786767648e-06,0,0,0.03066980388857935,7.501558727494861e-12,-9.425548860803768e-07,0,0,0,110834.7784078987,559,0.0041200000000000004,0,0.0037500000000000003,0.0041217937644650324,4.8496858255273497e-19,0.004349383475459676,0
92868.24423038277,-9.258462657871055e-06,0,0,0.02833519372070554,0.01173681674093839,-9.425468840678634e-07,0,0,0,110834.3897030281,560,0.0038063836739465019,0.00157665574134417,0.0037500000000000003,0.0038080408835341742,0.0015773421912761692,0.0043493834759092739,0
92868.14546617595,-9.258452956745535e-06,0,0,0.02168680822589806,0.02168680821518047,-9.425363462555001e-07,0,0,0,110833.9428633676,561,0.0029132799384885763,0.0029132799384885759,0.0037500000000000003,0.0029145483076710257,0.0029145483076710248,0.0043493834765235854,0
92868.24385264101,-9.258462617625255e-06,0,0,0.01173681672783624,0.02833519368927504,-9.42546882921613e-07,0,0,0,110834.3897018899,562,0.0015766557413441702,0.0038063836739465019,0.0037500000000000003,0.0015773421912761707,0.0038080408835341776,0.0043493834759092739,0
92868.33783196133,-9.25847178676758e-06,0,0,-7.501610986039575e-12,0.03066980388857909,-9.425548860808086e-07,0,0,0,110834.7784078983,563,2.522772406243548e-19,0.0041200000000000004,0.0037500000000000003,-2.2579991950428342e-19,0.0041217937644650324,0.004349383475459676,0
92868.24423038278,-9.258462657870956e-06,0,0,-0.01173681674093841,0.0283351937207056,-9.425468840650431e-07,0,0,0,110834.3897030277,582,-0.0015766557413441698,0.0038063836739465019,0.0037500000000000003,-0.001577342191276169,0.0038080408835341742,0.0043493834759092739,0
92868.14546617679,-9.258452956745859e-06,0,0,-0.02168680821518043,0.02168680822589801,-9.425363462537819e-07,0,0,0,110833.9428633671,583,-0.0029132799384885759,0.0029132799384885763,0.0037500000000000003,-0.0029145483076710248,0.0029145483076710257,0.0043493834765235854,0
